datetime,0x_whale_transaction_volume_100k_usd_to_inf,1inch_whale_transaction_volume_100k_usd_to_inf,aave_whale_transaction_volume_100k_usd_to_inf,alchemix_whale_transaction_volume_100k_usd_to_inf,ampleforth_whale_transaction_volume_100k_usd_to_inf,api3_whale_transaction_volume_100k_usd_to_inf,bancor_whale_transaction_volume_100k_usd_to_inf,band-protocol_whale_transaction_volume_100k_usd_to_inf,coin98_whale_transaction_volume_100k_usd_to_inf,cow-protocol_whale_transaction_volume_100k_usd_to_inf,crvusd_whale_transaction_volume_100k_usd_to_inf,dia-data_whale_transaction_volume_100k_usd_to_inf,dydx_whale_transaction_volume_100k_usd_to_inf,frax_whale_transaction_volume_100k_usd_to_inf,frax-share_whale_transaction_volume_100k_usd_to_inf,injective-protocol_whale_transaction_volume_100k_usd_to_inf,lido-dao_whale_transaction_volume_100k_usd_to_inf,liquity_whale_transaction_volume_100k_usd_to_inf,liquity-usd_whale_transaction_volume_100k_usd_to_inf,loopring_whale_transaction_volume_100k_usd_to_inf,magic-internet-money_whale_transaction_volume_100k_usd_to_inf,maker_whale_transaction_volume_100k_usd_to_inf,marlin_whale_transaction_volume_100k_usd_to_inf,melon_whale_transaction_volume_100k_usd_to_inf,olympus_whale_transaction_volume_100k_usd_to_inf,orbs_whale_transaction_volume_100k_usd_to_inf,orion-protocol_whale_transaction_volume_100k_usd_to_inf,pendle_whale_transaction_volume_100k_usd_to_inf,rocket-pool_whale_transaction_volume_100k_usd_to_inf,spell-token_whale_transaction_volume_100k_usd_to_inf,ssv-network_whale_transaction_volume_100k_usd_to_inf,sushi_whale_transaction_volume_100k_usd_to_inf,tellor_whale_transaction_volume_100k_usd_to_inf,uma_whale_transaction_volume_100k_usd_to_inf,uniswap_whale_transaction_volume_100k_usd_to_inf,yearn-finance_whale_transaction_volume_100k_usd_to_inf
2024-01-17 00:00:00+00:00,676775.2099888297,899557.1197241058,5633778.170765784,776710.6309017282,12320954.350685349,0.0,0.0,812003.0868794597,0.0,0.0,24523427.17567578,0.0,12275911.013766596,11167620.51681394,1416088.3169786164,5983757.571,17999148.32341735,439693.8355,4270961.959,454504.3136808671,0.0,12139104.578333955,0.0,0.0,0.0,489273.8376611151,2945923.467154034,8427730.153705057,4761602.974301953,150328.96437959524,488792.5906630676,0.0,11156626.740901863,101972.41942486336,9705743.181252992,354245.3778147502
2024-01-18 00:00:00+00:00,104289.80309070974,608020.6010313793,12856194.295914542,1895745.1043470732,0.0,903897.5856425052,346077.34135154076,0.0,0.0,0.0,26661778.861734517,,13381759.933800671,18547692.039049614,3481922.151684107,2948597.8217912335,12660755.396126635,3372620.6034341115,2528147.986885531,3482568.1783437417,0.0,14840064.035513202,0.0,0.0,0.0,0.0,0.0,3662198.6640485674,11027907.821771383,0.0,2816851.319425488,2285868.754448779,4874779.603086509,1766878.4929158562,6150122.410740834,0.0
2024-01-19 00:00:00+00:00,0.0,2702575.59,6272584.961773998,165607.84138753393,100045.11483221636,0.0,645674.6123102964,304924.93512926437,0.0,0.0,22706274.924721316,1611559.964425208,10903015.333652925,17309487.602009483,2252217.087159841,10444830.238984885,11197494.359412706,481300.07724978554,5772152.211441484,610906.2300871906,0.0,32025147.286509953,4243731.591368442,1008654.9768318634,0.0,0.0,789583.4216500929,2111577.000182352,2164618.7752836235,155671.91317495413,0.0,550787.9224064413,6706205.934287192,47008954.283896185,29618658.87606791,299995.3675971883
2024-01-20 00:00:00+00:00,1079464.9014707496,2119447.5311903325,21214405.579044875,218022.2377416731,0.0,39544027.24743865,0.0,3370845.809125692,,0.0,34798975.184079394,2955073.1187547855,6732684.165829749,12747164.973251067,2809760.4311707416,2056818.1018458896,7275130.3756182445,1080362.2172656253,12741357.398687972,981200.1061007996,0.0,11457049.971280849,0.0,461252.6708042613,328041.04254412686,417553.19914477016,734872.1242442399,142400.5918323815,845193.1934,112617.02565555602,344826.10342418274,816488.8227911063,1290292.8323644751,26925435.162305538,9504978.981562767,0.0
2024-01-21 00:00:00+00:00,0.0,105478.85721591812,209523.27167004245,0.0,0.0,11238793.598218352,0.0,1221798.8467472703,,,42100730.03,2078612.6585168368,4005799.5214027977,13931205.91460556,4144173.801666149,133350991.11777914,5110959.084316272,0.0,5393761.413,0.0,1245123.924204565,5021146.361988206,11166458.255233333,0.0,0.0,337516.7961089248,119220.951593839,1859258.1698094932,6168467.500973774,0.0,0.0,328486.6168551401,1903721.229728094,29875348.567750376,7341593.136880711,585045.1534706051
2024-01-22 00:00:00+00:00,100441.99683035616,1191906.8695503117,4910577.318069766,286090.5318851168,0.0,5773062.954497785,1421776.3731413386,941919.8053781348,,,69328404.19711778,2793476.3326384667,12971731.695521845,19637813.398853783,2809817.5934072984,25166685.627658,27592818.530708488,0.0,7791556.104,9660698.964745212,5783086.375,11681649.575147975,111926.25441596512,0.0,704561.8526000137,0.0,3326394.846761082,1073506.3588911097,1071267.4552049728,0.0,245072.7288148371,1101437.9807120976,1027730.3863894818,32091945.603217054,10948934.569065532,304705.9701015915
2024-01-23 00:00:00+00:00,0.0,5926095.398205303,19832086.754592575,205303.95802901895,0.0,6026988.408491239,244200.35064416175,118517.70385540264,7403528.667057779,,102843409.25584456,3439526.2423862913,4701088.357726746,26309924.516886313,1733910.8009526546,4409007.188089955,17833763.03222225,1512203.0591764944,2272977.5108259153,3063395.896,996473.4899730934,16199022.43489514,0.0,0.0,53459126.65,132721.65383820207,0.0,6805415.867673445,2248607.8017922705,0.0,467962.32284460665,4977883.612536025,3103330.397997377,28382092.942499597,118256994.62549402,277958.1756
2024-01-24 00:00:00+00:00,556344.5992145201,916820.4296179676,4701692.901588792,138988.99238541894,9941035.846821804,738067.8323949476,0.0,458453.6939236049,275570.34723175707,1121408.732071356,56364038.01575098,1444704.6559164438,15710930.93033841,39176632.85345397,10039303.918650713,6128383.676091181,17212762.659676228,489005.1295128556,13762888.778786257,6716963.087744978,1476393.429213353,21663390.58,1368812.4618979355,123959.25378838388,191459.3303476607,6467309.819951182,0.0,19268554.377625003,898845.2595,103320.53795519816,1572003.510946526,3105461.75398479,1385308.3910809015,29725609.442474324,8777130.662482567,8566021.544309001
2024-01-25 00:00:00+00:00,0.0,0.0,13603299.098852022,0.0,5356384.522111819,4528129.636234433,236324.93298625693,0.0,0.0,582459.7940893337,27548289.684329618,0.0,5340780.921899131,45282915.15466466,6084228.107661409,4077215.1718340903,16138855.565575903,1364304.1184323723,5438181.472936052,386018.0343179049,538269.2265474272,45211609.79747017,5457370.277572434,0.0,2203635.1759195263,1015403.8121228368,297607.7006252578,11708451.688956896,0.0,0.0,635584.1335143815,220262.7678264145,1221720.285729689,11891762.165194375,5827040.208654566,138907.70342955456
2024-01-26 00:00:00+00:00,3872163.3874479216,0.0,4181997.668461186,140000.34574756125,970264.09,348658.16489786434,0.0,137530.98556031453,0.0,261520.5895381076,24608651.050640695,25651630.919226702,5145046.371405226,8044441.260567184,14597911.4430996,11586389.1403538,240038665.14352763,319477.4992,10297889.374154896,894347.4268337969,1006274.6912061594,206094936.81990415,2234110.667151256,0.0,7816702.239072952,1453687.717557753,604227.4793,3595000.413,0.0,1465341.152041772,517926.77878454974,352797.3289312931,7282077.908,28189950.37700937,6833754.412980319,3232810.1360387895
2024-01-27 00:00:00+00:00,7444788.627978963,2396056.4635810526,454404.4809197073,0.0,249618.42455805367,4195615.989317165,0.0,0.0,695028.1886,0.0,19720172.234882344,0.0,6054940.834464105,5549854.786105211,3587585.9716555146,6328710.886429095,7314965.416950807,0.0,532740.807,0.0,4346935.961082792,12854203.693533055,0.0,0.0,244410.49082191245,0.0,0.0,900828.752826222,4868746.456123567,0.0,0.0,0.0,3904465.751255638,9442750.021188034,2648450.7415014217,0.0
2024-01-28 00:00:00+00:00,14513802.849186106,506613.31386447005,766096.8980988994,135592.08382660296,0.0,17100494.081969548,0.0,0.0,0.0,0.0,23030855.58399184,0.0,3539969.42,8839945.490906592,2144578.1336508025,8579224.855507836,11104396.595337035,1819472.011513138,301175.42760991346,0.0,4980200.428,2531197.464912568,845133.8166170111,100401.4503785044,1085829.8072562122,515023.3822004029,0.0,2097973.500756755,1213674.2995630945,0.0,684510.5841,1147690.534962657,0.0,17031860.316145174,2044969.723869852,0.0
2024-01-29 00:00:00+00:00,15863570.914266877,2364123.965468222,2605084.4776109066,0.0,1176347.9380989857,21939463.216877487,0.0,340600.1578889439,0.0,0.0,23688996.632890593,0.0,17461834.86208301,32720001.565339137,3314342.0125900246,15924835.082534734,33613304.75782717,0.0,2180005.6104977005,337416.4568918654,1275446.5807862885,4130558.196029083,1359725.1988891335,0.0,130603.56738168473,0.0,0.0,0.0,235453.74045890293,107140.8310656046,0.0,0.0,4645387.982096337,7741542.5523155965,15514108.975955475,0.0
2024-01-30 00:00:00+00:00,1380740.5241299218,8458223.097020416,11097672.23028651,123458.74448304396,0.0,4977534.469153254,393571.6120080371,145567.41421028742,0.0,0.0,47524790.24277483,734095.2484096687,5550710.234935695,11393094.172668798,4814996.7739384435,18520396.70080257,42708170.684954576,519672.3427619587,3326320.6664193315,1207619.0009644676,96259897.69330847,10141231.39,312854.00789604976,0.0,1124405.533077695,0.0,0.0,10854618.449952316,2236316.1294481405,1537261.2394552573,0.0,108054.5524766449,4719352.187032346,39268580.34370496,14801290.576393371,250213.1220242379
2024-01-31 00:00:00+00:00,6551379.139471034,2991496.4817407234,74305109.70029145,774540.4023402268,9506017.669944985,7784268.406036089,498094.75579614274,167107.31137973236,5681071.090807919,938337.7581517082,34318447.20375952,1292786.0102508897,7307834.048478506,26321406.43164082,1779209.8716099989,13214373.231698344,45425925.00585286,979134.7217646864,2335764.469702555,1396261.5034646129,3626362.157080236,262309810.2808658,964650.7057782714,0.0,1758637.0437483813,0.0,,27247742.78162138,0.0,889957.4597251698,219223.00667590657,504772.8759186849,4457628.402129335,4719243.984666168,36030065.219061926,364317.2455966251
2024-02-01 00:00:00+00:00,1459271.6035718862,1151562.5276477237,83522378.69047628,368704.1670441495,0.0,6082323.4691972565,0.0,0.0,0.0,325393.8415339925,20562731.75848579,0.0,5540052.692398116,5829294.3804599065,1879157.472246392,7305683.135,3888484.6186658097,108327.26813707886,3398151.504683713,0.0,917656.0316007588,6314763.665199861,4978483.238727503,0.0,21021136.28357087,133662.62473751235,1166775.5711141892,5614385.800105625,0.0,0.0,0.0,0.0,3530489.6694228817,9289269.585516326,8405585.472,2110789.5367648704
2024-02-02 00:00:00+00:00,7257672.660240086,3666926.2607428064,35202645.61675344,0.0,1111577.6904603897,11127753.05414087,0.0,618906.4632102551,0.0,0.0,30051153.14842084,1917519.0895737256,3395231.942376553,7128983.1435917225,2533930.969396424,21865186.98575737,32144411.09197136,130405.2642371216,14496380.078727843,390003.7035211296,1001298.3120735034,4940779.617294915,3510653.2487211945,,925567.3439702954,0.0,0.0,3521174.256,727444.4107460738,0.0,455687.86357576953,0.0,0.0,4219312.412107637,4705478.918220733,1780358.6301041464
2024-02-03 00:00:00+00:00,118915.0599672274,421755.1970366428,3027863.112783539,0.0,279225.2438610441,350225.85747196653,0.0,0.0,0.0,0.0,5589462.733355933,1151777.9841959178,1450352.056826579,23261993.69331573,4565874.967184912,5400097.262776903,2037168.65963951,0.0,586886.6984009573,0.0,0.0,906333.1195,0.0,,4242628.393997577,0.0,0.0,1565531.3734120398,1531031.730893345,0.0,0.0,564829.4306713706,133525.40021162303,2166562.869979509,5868972.026095018,0.0
2024-02-04 00:00:00+00:00,1410261.8184254838,2071042.6538290048,4545751.950782677,2134800.5065482496,0.0,1034581.042302367,460982.5250626196,309028.5516444169,0.0,0.0,15691760.478109077,1003400.256634537,2213584.0475056344,4619493.387673025,917397.5084559273,2291369.9261292187,18972099.24678752,373725.80571055773,525466.5995173003,0.0,0.0,701512.1687,3827262.0888913902,,0.0,0.0,322567.2952,501393.9338988082,0.0,0.0,336890.1977987108,219344.62870972313,3169050.620992906,1872440.4485906125,1820971.2451228844,0.0
2024-02-05 00:00:00+00:00,923010.9879995656,481207.7060364124,13747113.056805557,1923644.0472301464,0.0,2333402.107850364,0.0,1281167.851,,116982.71872544424,24489061.442460425,861854.0864095296,3581839.4075233447,11877914.429032013,10230332.488686582,2671433.5181811894,15186908.433046278,1096246.4586580372,853794.5768726281,1721035.2292014624,396676.4588064684,16892744.00811426,2659167.4483546857,,0.0,0.0,0.0,7635767.499809379,268156.14418685297,,0.0,510644.64809348306,1176079.1235454232,3047450.941676524,7847428.749010536,501962.23567657487
2024-02-06 00:00:00+00:00,3211114.2678931826,2259538.0020944136,4205658.954085395,144829.3889930286,0.0,3634023.838410971,143332.1275200652,0.0,,295134.12196700624,12910437.08734132,1412301.362597182,3807996.023,15333978.953500362,8027275.798109619,5336713.383,14265571.56187985,208971.5012398949,4039166.9495580783,0.0,2643759.590520957,6747322.3809210835,2300559.2049230156,,120723.72252068832,,0.0,7340329.674572516,158769.03973971546,,3674848.783928664,113228.94929954557,650800.9056742986,1954084.759019825,15589127.141547864,1995567.1873970777
2024-02-07 00:00:00+00:00,8408917.925005807,2130113.2841228237,55237942.99358895,0.0,10245030.46635342,992176.8717320424,0.0,0.0,,3320674.5436402927,14561425.132159844,27885253.500630412,8027058.477,9659560.835260328,3802122.27245828,4816521.520329929,77701377.06,857694.5926333227,4150133.5669428753,1341237.5404724963,0.0,3785125.416569481,4696344.467891765,1278600.820948189,0.0,,655715.4210256105,7678895.077070253,1884558.0880095796,,2199835.628468344,0.0,167660.34705617814,2055409.932637682,11716733.016114324,132608.77170118154
2024-02-08 00:00:00+00:00,130635.73621275656,2172254.5265618856,10678002.18711797,1653266.1544323722,0.0,2206474.530280667,0.0,0.0,,346367.1499,23937286.256967332,26776363.952611372,4060101.8402654952,19739801.789134774,10467166.123492794,7027886.602,66741930.02652638,4370448.608503118,12284740.206361787,0.0,4807744.886787258,5773869.494200956,1978671.3653465947,130530.73952096669,0.0,383065.16027454333,350527.88999144913,11639435.403259126,903631.7135962112,,4417763.705902319,0.0,1263479.9888398624,1947159.505944846,7344180.610433443,0.0
2024-02-09 00:00:00+00:00,1259378.5143208513,445304.11645642505,13692393.559222158,0.0,0.0,7926113.708591312,816856.8616868723,0.0,,0.0,13545873.619676372,0.0,3127383.2539294115,15024299.881200835,17219355.801735975,14913075.364241889,3013903.9746641754,2964389.5753077907,3891538.6638101926,331528.5249811605,0.0,8907123.094624136,682148.0747,0.0,199408.2895704379,0.0,0.0,5581658.266269442,768466.7798419296,122053.35030052722,0.0,1132040.631162598,7835323.896068267,1347735.3561924766,8538861.155,701591.2216764435
2024-02-10 00:00:00+00:00,609625.0025627037,777180.7142512994,173707804.69457847,0.0,0.0,106956.50541138438,333060.0872480964,224796.48162365195,,0.0,8612682.126,1741887.132262915,5884696.488098899,11256241.123474024,2047129.4001105144,6195911.225,6887212.136620786,3259835.2635819474,3272673.691,0.0,2796726.6665932992,3277973.8137600683,420554.8870199016,0.0,350820.4245666014,0.0,0.0,4231170.463614552,2969016.458037006,1737612.0881906212,742894.5909466434,1079487.180300134,0.0,1663892.0024025263,3414076.8797989176,554908.7631863845
2024-02-11 00:00:00+00:00,457720.47487189097,200173.66528993292,6831640.875391342,0.0,0.0,23253831.197371423,2904612.4195563374,0.0,214098.6655785792,0.0,28321117.185796548,103893.75226061056,4822847.855370844,7179884.289204651,1533191.648666965,14252520.980246035,3722020.220489396,570632.3593237456,1511947.1894132234,24749288.226771537,0.0,2880209.8916196413,751364.3316507441,0.0,289440.96265586634,0.0,0.0,1985771.2705741776,2712914.9265196957,5909920.963022275,0.0,212921.7638247526,143056.61126437096,1516423.317734533,5583505.8690703185,0.0
2024-02-12 00:00:00+00:00,418860.49197289057,1058362.7351436624,71941453.39922754,840351.0281858547,134893.63843197082,8882834.727881247,186763.11800286788,404473.6302287302,0.0,0.0,29662713.121198013,0.0,5109774.863,13642482.185229952,5654675.722492515,16892486.98385362,13565640.43088161,2771170.349,2317347.5460143504,409285.6409522061,9085441.315190757,3552480.3099196902,292177.49030742544,461515.4099155715,356609.27500467515,2903413.2984694936,0.0,2436150.927,3900829.602940814,7078135.136819391,485772.8757899192,509238.6453127472,3444770.92962292,8672173.634182995,10614265.334839784,391543.91006941383
2024-02-13 00:00:00+00:00,1812426.318876243,991522.6556,157336547.47503504,0.0,0.0,11151951.674427772,0.0,396903.87444589473,715458.1838776228,,12683635.182819417,0.0,630516.3524242658,24295635.59013691,3176854.2313804016,34316947.38669291,6983037.225160192,7137320.887968761,3191597.315617634,426551.2448022928,1361477.9333087648,5849268.625788758,0.0,0.0,105458.54596059382,1727079.0313028863,1162775.5225859752,8098327.421838514,7912653.295927129,0.0,0.0,1127128.678789386,3672636.847121411,5401933.433998327,63696201.08187872,12758575.010697044
2024-02-14 00:00:00+00:00,632065.2435346919,2152990.8936900613,19475021.557961117,0.0,13648688.502636535,10964141.432957018,960674.8981369194,205677.87500570485,566850.1973680054,2578712.358890394,88773141.72891846,0.0,11471945.592209928,10538713.169393858,18298063.168284796,13486546.925940968,21748030.027600203,1026689.6508168456,4929544.295920052,1331522.643548254,0.0,34096490.80310881,960658.8817715336,0.0,346448.4547225408,252804.9429684004,13730056.922885008,10106030.768208722,2669089.2949023466,221567.5637493229,932970.4089865936,4033472.7331171874,4933539.003329289,0.0,58623599.58960539,783019.0536955601
2024-02-15 00:00:00+00:00,2382161.1592654893,3217161.746479127,32947122.91603151,0.0,107573.2164544198,53057983.32692543,188423.70430580663,0.0,0.0,516628.9557406511,39804322.212859236,0.0,18059265.504996944,9478610.6376109,7668280.344918722,13631237.566665707,8346220.269141767,2315834.3837875677,3146305.122133981,0.0,601784.6810474761,93297583.68524984,1144774.4931376353,0.0,0.0,710525.0750069865,8713133.222389659,2928806.374090746,12283412.351017363,344944.4303365391,281060.38667514693,2254235.086719419,1413055.4620918732,10208197.627706146,40781797.89067215,0.0
2024-02-16 00:00:00+00:00,2421241.6756258863,4399181.914735306,17822270.35,0.0,100768.52034953015,21464685.94827049,220343.46204750225,759821.8962917352,0.0,414605.8440656028,39640744.08792333,2889999.3178985105,37480065.62293506,27981674.93894969,3980937.285867952,22478748.783492904,3220012.1776961596,1592228.022492675,893112.8774387197,747578.8808384966,0.0,61375215.36363373,925687.2235149716,109402.54204756393,0.0,256969.0221059659,28820226.65897405,593196.0152339202,2869044.8798008007,809406.4034100886,1852720.398,5846838.675,9112694.162,2216534.1947217137,27321493.21109662,2296915.7170858197
2024-02-17 00:00:00+00:00,1823046.704580151,4319543.931669356,1800887.5090735615,,0.0,7146008.569531453,1229981.3138767758,0.0,0.0,251656.04450094665,10550830.94304184,2681894.045867566,2476781.7206862033,4002673.312336951,1312268.3301253328,18346596.321876705,4021962.0261206906,0.0,6652331.034341975,431173.4126928714,623151.7243762724,5870643.863,295859.9712186171,248492.3668723101,450483.2402798451,0.0,9785462.534520298,9479168.116336994,1702483.805512859,297158.80189370713,252921.15486660105,0.0,0.0,368007.7605028799,3853179.948237165,0.0
2024-02-18 00:00:00+00:00,1340808.8006531089,5374935.667666232,14739856.13572152,,0.0,3347404.778701911,102077.9378788511,339720.31394464505,1346835.7439504936,0.0,14552206.6801146,9109054.601153176,20325646.08885312,6090879.750984341,1152983.393993617,9658096.921,11175249.173086466,0.0,1588215.6106861928,134491.7278710451,0.0,44613029.29892602,229831.31285317315,0.0,1016899.4237922344,123991.10575475902,20240512.24233442,4325504.187148648,486683.6899,500647.1502295631,158964.3307160765,492481.7821,984457.4681160264,114476.95560089816,20734149.198803693,0.0
2024-02-19 00:00:00+00:00,852147.6533123353,0.0,18593791.117942523,222443.80257037556,495672.6556,6391879.224828803,0.0,451524.7097779904,0.0,606891.5084371561,62244421.63,2311992.471978167,22268110.380824264,19961285.88803326,4253808.117,12645352.79787339,22124142.32452666,1352483.4528671058,5940262.8809767775,941962.0350637478,0.0,32844636.45570195,0.0,474442.4829501998,0.0,415917.9936362808,10514506.66544474,2252492.5732484376,1927830.2758976475,0.0,114389.39938190112,2976209.089902035,0.0,3984820.000950942,17838954.249054912,0.0
2024-02-20 00:00:00+00:00,2290012.222073925,1563983.6252009096,11749620.39575373,226735.063316708,0.0,7770096.955,833922.9085836158,250432.22477480565,220943.21091988627,0.0,43961007.04392097,7973959.172053386,4967892.471676483,10066739.517103286,14229960.77686735,16167565.217005806,26540825.169489745,543456.007,17806031.55180775,1244647.0198739646,1705080.209346636,18539923.944846857,2163869.1390260668,0.0,0.0,1381255.8905404084,0.0,1593313.9346826333,2376165.0807352057,0.0,509559.9225818268,1338950.9495203954,5095158.894948891,2366048.378933026,22497750.22201805,353652.6054129272
2024-02-21 00:00:00+00:00,1745083.463,266521.8290231437,32186381.133629497,0.0,13968607.661442053,5496810.510700735,2057298.2593446765,0.0,2078580.914268452,0.0,37840972.64329214,952464.3327513494,6753277.403526061,13353654.585130569,12908625.229307514,7374145.872832798,50766703.54980022,4072970.114486464,6063334.843048292,128798.7924,1002316.3739407592,19265563.469909444,111288.33592564492,0.0,333309.1347665865,902382.2384451084,2970786.093033107,4807369.113641082,3070961.2136409404,0.0,778980.7869100866,1773290.179355911,4320825.130127095,1194631.0722966788,13116256.007369015,301779.5645132004
2024-02-22 00:00:00+00:00,910549.8289357392,926456.6942511648,2509262.099686932,2910050.9235420856,0.0,3918196.0839636615,0.0,0.0,151720.67915159522,0.0,51512922.596083306,0.0,36096354.11394876,13727302.601872567,9714840.941,46512740.925745495,21329906.956438575,31765161.474561743,2078699.4426505,1152791.1976998798,1313954.4937492672,25535401.594637763,614644.9731934152,0.0,0.0,1750554.8132585522,1623503.6756507668,6314026.340958993,3470338.892273674,14203597.687313473,1213689.870693718,5299663.142981881,16545236.64663827,0.0,8744896.500893438,2990150.5598501577
2024-02-23 00:00:00+00:00,248914.3144943054,5845003.861844412,34196612.89415329,1596525.7248391623,0.0,5596676.763382248,508665.6943740064,0.0,1359736.927674234,353989.9377555598,35944214.156852536,0.0,18194680.724412896,9732323.907737594,3968881.236536979,6151085.487224527,30274890.93527844,904711.8878,2188253.026317772,0.0,701848.8168233652,17981238.258367036,227409.35634158753,0.0,344512.9057,2600566.584082515,4140353.5993254967,5052580.311988703,166188.38437212628,9281435.058774086,677155.4791231367,15121797.81759085,3487840.5653148233,0.0,395639982.53467816,4255432.563958703
2024-02-24 00:00:00+00:00,253604.7947669878,24859859.01085737,17509815.25728398,234896.9731831248,0.0,17088211.82024904,167082.42224055735,0.0,11006547.144899344,0.0,22941130.786978617,567131.0538,29420658.82985353,16418895.199383236,6931341.111317731,2609448.5947393896,8012238.082173866,4482580.423950862,8031533.100488118,6542405.363794044,0.0,16247958.713141007,0.0,,886140.4229709493,591460.8241950097,4075359.112704628,546068.5561551366,3136894.985352906,7352885.306,1103959.8485288385,15126485.921736384,112767485.6353797,691232.7166232809,193778305.0467713,7633751.791056075
2024-02-25 00:00:00+00:00,439572.7456104647,6156046.971,15706898.408952294,1714055.6952762716,0.0,2641122.9427116364,265327.90759668034,183006.05430494365,324136.00428104046,0.0,12513288.778554833,0.0,8618518.576727409,2742513.8951853183,5083998.033802082,3689867.789715507,18786537.376101423,367039.88680961134,9293301.743057849,521899.98494952143,0.0,4167219.2786511146,0.0,,568695.1605004004,232720.571,5693927.263209852,3870246.1794108874,2680598.7361217816,13913956.98391068,532362.9726486139,8821012.737,103282.06696189746,204317.04411563196,79237759.65255415,1095638.1549548125
2024-02-26 00:00:00+00:00,2599385.37440901,3525340.3111997778,52908120.638535775,903468.3665,,4476812.595288331,523652.8537018955,434960.92867261346,1379511.098039365,358768.6662657082,27818857.71892974,565445.1576816257,18131030.046891373,15186209.07317897,11018413.063479152,4431799.856731408,38928027.14764181,865328.4285358704,4224402.975598424,484144.2969603733,649436.7639780077,11923855.49622962,452883.6602,,1614930.283262006,850588.7743722583,2235630.8425740306,5490389.2296393765,1186964.07608583,11510438.106145805,1503466.2618086548,5083298.212127697,908725.0124249664,2651749.8661327604,94728180.30187485,437518.8177443993
2024-02-27 00:00:00+00:00,2931858.590393923,5761128.465435095,12940788.001114126,107115.4788767142,1325187.6476165317,6380124.875928351,3474784.2469365182,0.0,0.0,0.0,27869691.341397468,523029.8739913369,11600330.492603814,3016623.6748455465,131707493.71108729,23091000.0,13703864.790031703,1206035.7097652392,4790456.309487682,860861.7857380691,0.0,31055237.35004204,0.0,104868.48867618963,316731.10882027366,841094.4582450797,666421.3746,33766300.87332581,579002.5379484656,8869877.945824275,0.0,6123541.102452248,1469241.5331339284,378274.2046413462,46035725.808998264,585873.1985886059
2024-02-28 00:00:00+00:00,2596884.341714081,4240111.5090489555,26162091.54554451,110802.14929528048,17437121.300685026,5701295.265,1889105.9572111943,238018.5437217253,947389.7545409128,384752.51732205384,101479950.41170184,0.0,14162480.38093964,19351304.277565815,982033.9374182994,22368682.34678478,37925639.444393665,15532764.74,13913186.696025444,2209874.08330016,0.0,21071949.730199177,2108080.3634277503,0.0,476769.4763735407,1759215.591751546,515392.4819333913,2480302.5141026266,4981617.505973825,6644362.887506819,2508938.255410145,4284182.966108243,2964797.9693158017,2364394.0921698287,83784162.93735737,2472566.062021764
2024-02-29 00:00:00+00:00,654720.1755682827,5817461.918,65806345.95788124,345054.8552632519,973339.6431953842,5844716.651995263,470013.2645130433,0.0,3803619.315120051,445466.8405658881,119178992.81500544,129190.9732707325,21366741.38106169,34657832.008489855,12255892.02868243,27292857.598727267,32070028.295421623,3468984.221134575,13063237.455989229,1124607.190302417,765873.4986636486,24885126.261996575,694587.4885,0.0,117067.4414323488,2361628.328797861,259154.71232853265,6755910.771335204,4554819.655534818,17996912.690610506,0.0,7450851.120345057,17340412.19741983,4364308.550743704,105855828.46392553,3906313.0327835833
2024-03-01 00:00:00+00:00,3234879.6865406614,3395212.9076740188,19233237.095747218,0.0,1080211.362048171,5285145.428768303,122672.042,427019.1748191273,0.0,0.0,60671664.44213322,558727.4782156629,17354467.039805595,13832816.511796156,14121978.778020373,16232874.537208963,42338303.92261656,1093051.6401390296,7214756.62,1155075.471965992,317104.7594447275,15915259.860849056,1284911.3692649384,0.0,888465.7298710444,302310.5592199964,705149.3254981169,8267950.6941016605,1151633.2440376976,26089609.275750063,793497.5284166246,2808380.598547983,15657966.347793534,11215481.125119347,47500254.16126207,3610201.722448555
2024-03-02 00:00:00+00:00,411564.8906588803,832166.9468,21267599.02724816,132297.98,1032010.1809301664,3188398.653392344,0.0,416598.4957607795,5186581.022987306,0.0,17355140.374755584,0.0,13082477.322233278,20061721.79,7110552.993341147,8190349.53,36341549.291050866,0.0,3371591.704288131,1214525.248,0.0,6713393.910095865,218722.3820397072,287150.5740982049,0.0,807348.2357715117,100026.92923057148,657937.9282599187,995026.890666126,33449946.419305425,0.0,2293279.2776419166,4693522.101933506,1004603.448621214,103788454.04002117,3513793.584968563
2024-03-03 00:00:00+00:00,1097664.041,4628454.438349298,14990557.687760312,182326.86547903565,0.0,1085479.4395386798,568141.9264978131,0.0,1751624.1155688183,166261.4044772326,31417538.011398103,0.0,8036159.24,12259819.00628303,5323080.623810763,13387439.97951428,17176841.411701754,264981.72109519504,9502303.163,20852591.599571303,361660.4262743596,6987751.467277865,370834.4821581882,279589.0794486745,0.0,0.0,1981109.836244623,3107919.637438289,6415352.008247379,10849788.738035295,1246230.6367165053,2709463.161049606,21901393.292092897,0.0,79046974.20699778,17342678.438345917
