datetime,0x_whale_transaction_count_100k_usd_to_inf,1inch_whale_transaction_count_100k_usd_to_inf,aave_whale_transaction_count_100k_usd_to_inf,alchemix_whale_transaction_count_100k_usd_to_inf,ampleforth_whale_transaction_count_100k_usd_to_inf,api3_whale_transaction_count_100k_usd_to_inf,bancor_whale_transaction_count_100k_usd_to_inf,band-protocol_whale_transaction_count_100k_usd_to_inf,coin98_whale_transaction_count_100k_usd_to_inf,cow-protocol_whale_transaction_count_100k_usd_to_inf,crvusd_whale_transaction_count_100k_usd_to_inf,dia-data_whale_transaction_count_100k_usd_to_inf,dydx_whale_transaction_count_100k_usd_to_inf,frax_whale_transaction_count_100k_usd_to_inf,frax-share_whale_transaction_count_100k_usd_to_inf,injective-protocol_whale_transaction_count_100k_usd_to_inf,lido-dao_whale_transaction_count_100k_usd_to_inf,liquity_whale_transaction_count_100k_usd_to_inf,liquity-usd_whale_transaction_count_100k_usd_to_inf,loopring_whale_transaction_count_100k_usd_to_inf,magic-internet-money_whale_transaction_count_100k_usd_to_inf,maker_whale_transaction_count_100k_usd_to_inf,marlin_whale_transaction_count_100k_usd_to_inf,melon_whale_transaction_count_100k_usd_to_inf,olympus_whale_transaction_count_100k_usd_to_inf,orbs_whale_transaction_count_100k_usd_to_inf,orion-protocol_whale_transaction_count_100k_usd_to_inf,pendle_whale_transaction_count_100k_usd_to_inf,rocket-pool_whale_transaction_count_100k_usd_to_inf,spell-token_whale_transaction_count_100k_usd_to_inf,ssv-network_whale_transaction_count_100k_usd_to_inf,sushi_whale_transaction_count_100k_usd_to_inf,tellor_whale_transaction_count_100k_usd_to_inf,uma_whale_transaction_count_100k_usd_to_inf,uniswap_whale_transaction_count_100k_usd_to_inf,yearn-finance_whale_transaction_count_100k_usd_to_inf
2023-11-24 00:00:00+00:00,12.0,4.0,46.0,6.0,0.0,2.0,6.0,0.0,5.0,,128.0,0.0,34.0,22.0,13.0,7.0,75.0,2.0,36.0,5.0,0.0,11.0,0.0,0.0,,6.0,0.0,1.0,3.0,31.0,16.0,12.0,3.0,1.0,92.0,9.0
2023-11-25 00:00:00+00:00,3.0,4.0,10.0,5.0,0.0,1.0,1.0,,0.0,,103.0,0.0,19.0,31.0,5.0,8.0,38.0,3.0,33.0,8.0,0.0,6.0,,0.0,9.0,4.0,0.0,6.0,14.0,25.0,11.0,9.0,0.0,0.0,57.0,4.0
2023-11-26 00:00:00+00:00,20.0,1.0,18.0,0.0,0.0,1.0,5.0,,0.0,,47.0,0.0,12.0,39.0,4.0,13.0,49.0,2.0,21.0,0.0,10.0,13.0,1.0,0.0,0.0,3.0,0.0,23.0,5.0,2.0,13.0,2.0,0.0,2.0,25.0,6.0
2023-11-27 00:00:00+00:00,8.0,16.0,30.0,1.0,,1.0,1.0,,0.0,,139.0,13.0,8.0,25.0,6.0,8.0,30.0,4.0,26.0,2.0,2.0,37.0,5.0,,33.0,2.0,,9.0,4.0,5.0,4.0,13.0,17.0,0.0,71.0,7.0
2023-11-28 00:00:00+00:00,4.0,2.0,30.0,0.0,,4.0,0.0,1.0,0.0,,165.0,1.0,22.0,52.0,12.0,8.0,49.0,6.0,40.0,8.0,0.0,12.0,0.0,,2.0,4.0,,5.0,11.0,0.0,10.0,16.0,3.0,3.0,88.0,10.0
2023-11-29 00:00:00+00:00,8.0,14.0,37.0,0.0,10.0,4.0,0.0,4.0,,,230.0,0.0,54.0,42.0,5.0,0.0,56.0,2.0,52.0,3.0,0.0,39.0,0.0,,65.0,8.0,,4.0,3.0,0.0,9.0,9.0,7.0,5.0,40.0,5.0
2023-11-30 00:00:00+00:00,4.0,17.0,37.0,0.0,0.0,1.0,3.0,0.0,,,138.0,0.0,60.0,39.0,5.0,3.0,23.0,6.0,68.0,3.0,20.0,14.0,0.0,,6.0,1.0,,2.0,10.0,10.0,4.0,11.0,1.0,0.0,110.0,5.0
2023-12-01 00:00:00+00:00,2.0,10.0,66.0,7.0,0.0,0.0,0.0,1.0,3.0,1.0,188.0,1.0,182.0,23.0,18.0,11.0,35.0,8.0,36.0,5.0,25.0,13.0,0.0,,0.0,2.0,,1.0,10.0,2.0,3.0,12.0,7.0,1.0,64.0,1.0
2023-12-02 00:00:00+00:00,2.0,59.0,14.0,11.0,0.0,4.0,1.0,0.0,0.0,0.0,115.0,0.0,85.0,43.0,8.0,0.0,66.0,0.0,46.0,1.0,0.0,11.0,,1.0,0.0,2.0,,0.0,3.0,0.0,9.0,5.0,0.0,0.0,15.0,10.0
2023-12-03 00:00:00+00:00,3.0,4.0,27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,153.0,0.0,41.0,21.0,8.0,8.0,30.0,9.0,44.0,1.0,0.0,32.0,1.0,2.0,2.0,5.0,,1.0,2.0,2.0,10.0,6.0,1.0,0.0,35.0,3.0
2023-12-04 00:00:00+00:00,10.0,40.0,59.0,4.0,2.0,4.0,4.0,3.0,3.0,0.0,150.0,0.0,117.0,38.0,20.0,36.0,67.0,29.0,32.0,6.0,0.0,35.0,1.0,0.0,0.0,6.0,1.0,10.0,10.0,7.0,14.0,14.0,8.0,0.0,73.0,7.0
2023-12-05 00:00:00+00:00,13.0,29.0,42.0,4.0,2.0,5.0,1.0,0.0,5.0,0.0,155.0,2.0,64.0,32.0,12.0,26.0,46.0,8.0,48.0,1.0,4.0,19.0,0.0,0.0,0.0,12.0,7.0,4.0,13.0,10.0,11.0,21.0,2.0,0.0,38.0,7.0
2023-12-06 00:00:00+00:00,2.0,7.0,38.0,2.0,7.0,0.0,2.0,6.0,0.0,2.0,88.0,0.0,58.0,23.0,12.0,13.0,86.0,10.0,9.0,8.0,0.0,14.0,4.0,0.0,0.0,6.0,9.0,3.0,6.0,2.0,17.0,7.0,5.0,2.0,48.0,7.0
2023-12-07 00:00:00+00:00,4.0,11.0,27.0,3.0,1.0,6.0,3.0,3.0,0.0,1.0,167.0,0.0,67.0,32.0,15.0,35.0,84.0,5.0,53.0,4.0,8.0,26.0,0.0,0.0,5.0,5.0,11.0,6.0,0.0,3.0,13.0,11.0,2.0,4.0,62.0,10.0
2023-12-08 00:00:00+00:00,8.0,18.0,97.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,146.0,0.0,58.0,42.0,18.0,19.0,57.0,9.0,22.0,7.0,8.0,52.0,4.0,,0.0,4.0,0.0,10.0,4.0,0.0,9.0,6.0,11.0,1.0,62.0,7.0
2023-12-09 00:00:00+00:00,14.0,18.0,64.0,0.0,1.0,5.0,0.0,1.0,3.0,0.0,352.0,0.0,43.0,75.0,12.0,21.0,56.0,8.0,32.0,1.0,3.0,34.0,3.0,,1.0,4.0,3.0,2.0,13.0,2.0,0.0,0.0,9.0,0.0,96.0,9.0
2023-12-10 00:00:00+00:00,19.0,7.0,42.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,114.0,,35.0,27.0,4.0,13.0,26.0,1.0,12.0,2.0,4.0,32.0,0.0,5.0,0.0,7.0,1.0,5.0,1.0,0.0,4.0,8.0,2.0,2.0,53.0,0.0
2023-12-11 00:00:00+00:00,16.0,9.0,87.0,3.0,6.0,5.0,1.0,3.0,0.0,0.0,482.0,,77.0,84.0,28.0,84.0,34.0,1.0,47.0,3.0,0.0,89.0,9.0,0.0,1.0,17.0,2.0,2.0,4.0,2.0,2.0,9.0,21.0,1.0,124.0,16.0
2023-12-12 00:00:00+00:00,5.0,6.0,38.0,1.0,0.0,9.0,3.0,0.0,3.0,,219.0,1.0,64.0,23.0,21.0,70.0,65.0,6.0,22.0,3.0,0.0,39.0,4.0,1.0,0.0,4.0,10.0,2.0,2.0,0.0,5.0,9.0,7.0,0.0,44.0,5.0
2023-12-13 00:00:00+00:00,0.0,3.0,18.0,0.0,6.0,13.0,1.0,0.0,0.0,,224.0,0.0,41.0,55.0,19.0,61.0,64.0,0.0,14.0,0.0,0.0,23.0,3.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,9.0,5.0,23.0,3.0,44.0,4.0
2023-12-14 00:00:00+00:00,0.0,1.0,81.0,1.0,1.0,1.0,3.0,1.0,0.0,,180.0,0.0,44.0,20.0,11.0,49.0,49.0,5.0,18.0,3.0,6.0,23.0,0.0,0.0,0.0,3.0,2.0,8.0,10.0,0.0,2.0,19.0,8.0,0.0,47.0,1.0
2023-12-15 00:00:00+00:00,2.0,7.0,207.0,0.0,4.0,4.0,0.0,0.0,3.0,,176.0,1.0,20.0,28.0,17.0,39.0,72.0,0.0,11.0,4.0,0.0,15.0,1.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,6.0,4.0,0.0,50.0,9.0
2023-12-16 00:00:00+00:00,8.0,8.0,52.0,0.0,0.0,2.0,1.0,0.0,1.0,,45.0,0.0,46.0,12.0,8.0,83.0,30.0,1.0,11.0,2.0,0.0,8.0,4.0,0.0,,1.0,1.0,2.0,0.0,0.0,2.0,1.0,12.0,1.0,25.0,3.0
2023-12-17 00:00:00+00:00,1.0,11.0,23.0,0.0,3.0,1.0,0.0,1.0,0.0,,92.0,0.0,40.0,20.0,1.0,25.0,29.0,5.0,15.0,24.0,0.0,7.0,0.0,1.0,,1.0,1.0,1.0,5.0,0.0,1.0,4.0,6.0,3.0,23.0,1.0
2023-12-18 00:00:00+00:00,4.0,5.0,64.0,0.0,2.0,1.0,0.0,4.0,4.0,,282.0,0.0,66.0,43.0,9.0,36.0,27.0,3.0,40.0,7.0,2.0,20.0,0.0,0.0,,2.0,0.0,4.0,1.0,2.0,3.0,11.0,3.0,2.0,46.0,11.0
2023-12-19 00:00:00+00:00,3.0,13.0,51.0,4.0,1.0,2.0,2.0,1.0,2.0,,202.0,2.0,31.0,24.0,8.0,80.0,28.0,6.0,42.0,8.0,0.0,20.0,4.0,1.0,,3.0,3.0,2.0,5.0,3.0,6.0,5.0,28.0,3.0,27.0,5.0
2023-12-20 00:00:00+00:00,1.0,3.0,59.0,2.0,6.0,2.0,4.0,0.0,8.0,,141.0,30.0,44.0,38.0,19.0,142.0,6.0,0.0,26.0,5.0,3.0,8.0,0.0,0.0,,0.0,0.0,6.0,2.0,0.0,2.0,3.0,42.0,0.0,12.0,8.0
2023-12-21 00:00:00+00:00,4.0,7.0,63.0,0.0,4.0,1.0,1.0,0.0,7.0,,91.0,10.0,41.0,16.0,10.0,155.0,60.0,0.0,12.0,4.0,4.0,19.0,2.0,0.0,,2.0,1.0,6.0,4.0,2.0,3.0,11.0,26.0,2.0,29.0,10.0
2023-12-22 00:00:00+00:00,32.0,11.0,57.0,1.0,1.0,7.0,0.0,1.0,0.0,,131.0,12.0,45.0,49.0,27.0,78.0,74.0,2.0,20.0,12.0,2.0,19.0,0.0,4.0,2.0,2.0,0.0,2.0,8.0,0.0,12.0,3.0,64.0,0.0,50.0,0.0
2023-12-23 00:00:00+00:00,21.0,5.0,49.0,3.0,3.0,5.0,0.0,4.0,17.0,,41.0,2.0,27.0,63.0,3.0,115.0,52.0,1.0,16.0,7.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,2.0,27.0,0.0,24.0,1.0
2023-12-24 00:00:00+00:00,7.0,34.0,50.0,24.0,0.0,0.0,0.0,1.0,0.0,,72.0,0.0,24.0,22.0,9.0,56.0,49.0,0.0,9.0,7.0,0.0,32.0,1.0,7.0,0.0,5.0,0.0,9.0,9.0,8.0,6.0,7.0,98.0,2.0,106.0,1.0
2023-12-25 00:00:00+00:00,3.0,17.0,74.0,18.0,0.0,5.0,2.0,5.0,5.0,1.0,54.0,5.0,24.0,25.0,10.0,51.0,96.0,2.0,9.0,9.0,0.0,24.0,3.0,1.0,1.0,1.0,0.0,4.0,7.0,5.0,3.0,4.0,56.0,0.0,47.0,7.0
2023-12-26 00:00:00+00:00,13.0,17.0,102.0,4.0,1.0,7.0,3.0,4.0,0.0,0.0,85.0,2.0,48.0,35.0,26.0,54.0,59.0,4.0,16.0,5.0,0.0,31.0,2.0,10.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,19.0,44.0,0.0,110.0,6.0
2023-12-27 00:00:00+00:00,13.0,8.0,75.0,6.0,3.0,2.0,2.0,0.0,9.0,0.0,83.0,1.0,61.0,41.0,19.0,25.0,141.0,3.0,28.0,10.0,,49.0,1.0,5.0,1.0,1.0,0.0,5.0,26.0,0.0,13.0,0.0,21.0,0.0,87.0,3.0
2023-12-28 00:00:00+00:00,9.0,6.0,281.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,133.0,1.0,32.0,36.0,20.0,49.0,97.0,14.0,15.0,25.0,,92.0,4.0,15.0,0.0,1.0,3.0,1.0,11.0,1.0,16.0,14.0,45.0,0.0,128.0,2.0
2023-12-29 00:00:00+00:00,7.0,10.0,81.0,4.0,2.0,0.0,3.0,4.0,0.0,0.0,69.0,0.0,19.0,43.0,8.0,30.0,104.0,1.0,17.0,30.0,3.0,38.0,1.0,3.0,0.0,2.0,2.0,2.0,4.0,6.0,2.0,11.0,70.0,2.0,106.0,2.0
2023-12-30 00:00:00+00:00,2.0,3.0,45.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,32.0,0.0,19.0,21.0,13.0,35.0,70.0,6.0,32.0,13.0,0.0,51.0,2.0,10.0,0.0,3.0,0.0,3.0,9.0,1.0,16.0,6.0,39.0,0.0,33.0,1.0
2023-12-31 00:00:00+00:00,4.0,6.0,59.0,5.0,0.0,11.0,1.0,6.0,0.0,2.0,38.0,1.0,19.0,20.0,8.0,25.0,40.0,9.0,30.0,8.0,0.0,87.0,1.0,4.0,1.0,0.0,1.0,1.0,12.0,0.0,5.0,4.0,209.0,1.0,32.0,7.0
2024-01-01 00:00:00+00:00,8.0,236.0,34.0,15.0,0.0,13.0,9.0,8.0,0.0,0.0,52.0,5.0,24.0,21.0,6.0,13.0,73.0,2.0,27.0,10.0,0.0,106.0,1.0,5.0,0.0,4.0,0.0,4.0,6.0,0.0,15.0,19.0,452.0,0.0,43.0,5.0
2024-01-02 00:00:00+00:00,5.0,72.0,106.0,8.0,0.0,3.0,4.0,5.0,12.0,0.0,80.0,2.0,51.0,16.0,21.0,19.0,115.0,1.0,53.0,10.0,0.0,228.0,0.0,4.0,0.0,1.0,0.0,6.0,12.0,0.0,5.0,14.0,48.0,0.0,51.0,0.0
2024-01-03 00:00:00+00:00,13.0,57.0,94.0,5.0,9.0,5.0,1.0,3.0,1.0,1.0,165.0,2.0,72.0,38.0,9.0,149.0,199.0,8.0,40.0,5.0,,207.0,0.0,6.0,0.0,15.0,0.0,8.0,14.0,8.0,16.0,11.0,64.0,1.0,106.0,5.0
2024-01-04 00:00:00+00:00,5.0,39.0,40.0,2.0,1.0,6.0,4.0,3.0,6.0,1.0,107.0,0.0,44.0,49.0,6.0,51.0,112.0,14.0,41.0,4.0,,84.0,1.0,1.0,3.0,5.0,1.0,10.0,13.0,1.0,23.0,12.0,58.0,1.0,59.0,7.0
2024-01-05 00:00:00+00:00,5.0,11.0,47.0,1.0,1.0,4.0,8.0,4.0,0.0,0.0,69.0,0.0,39.0,73.0,12.0,110.0,169.0,12.0,75.0,2.0,,55.0,0.0,1.0,0.0,3.0,1.0,5.0,15.0,0.0,12.0,12.0,31.0,1.0,48.0,10.0
2024-01-06 00:00:00+00:00,2.0,16.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,14.0,21.0,5.0,47.0,136.0,6.0,19.0,0.0,,26.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,8.0,2.0,24.0,5.0,6.0,4.0
2024-01-07 00:00:00+00:00,3.0,34.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,38.0,1.0,12.0,17.0,8.0,20.0,62.0,3.0,36.0,3.0,,61.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,5.0,5.0,12.0,1.0,11.0,9.0
2024-01-08 00:00:00+00:00,0.0,23.0,54.0,2.0,0.0,6.0,0.0,1.0,5.0,0.0,224.0,1.0,40.0,69.0,9.0,95.0,101.0,6.0,69.0,5.0,,177.0,0.0,4.0,0.0,0.0,0.0,3.0,11.0,2.0,8.0,0.0,17.0,0.0,24.0,6.0
2024-01-09 00:00:00+00:00,8.0,25.0,38.0,1.0,1.0,4.0,5.0,1.0,6.0,0.0,107.0,1.0,32.0,38.0,8.0,28.0,235.0,2.0,90.0,3.0,,168.0,6.0,0.0,,1.0,2.0,0.0,11.0,0.0,5.0,4.0,12.0,1.0,26.0,6.0
2024-01-10 00:00:00+00:00,2.0,32.0,65.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,138.0,2.0,21.0,44.0,24.0,112.0,284.0,13.0,58.0,1.0,,171.0,2.0,1.0,,2.0,0.0,8.0,17.0,0.0,14.0,3.0,6.0,0.0,27.0,2.0
2024-01-11 00:00:00+00:00,6.0,57.0,131.0,2.0,1.0,3.0,1.0,1.0,5.0,0.0,160.0,1.0,21.0,54.0,33.0,58.0,147.0,28.0,147.0,4.0,,243.0,0.0,6.0,1.0,3.0,0.0,20.0,28.0,0.0,13.0,3.0,15.0,4.0,85.0,10.0
2024-01-12 00:00:00+00:00,7.0,13.0,44.0,1.0,0.0,1.0,3.0,0.0,3.0,,196.0,0.0,35.0,57.0,16.0,60.0,108.0,5.0,11.0,15.0,3.0,121.0,1.0,0.0,0.0,1.0,0.0,10.0,27.0,1.0,5.0,2.0,19.0,1.0,34.0,7.0
2024-01-13 00:00:00+00:00,6.0,13.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,,45.0,1.0,13.0,42.0,11.0,33.0,83.0,5.0,23.0,2.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,8.0,1.0,8.0,1.0,21.0,1.0
2024-01-14 00:00:00+00:00,0.0,27.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,,65.0,0.0,56.0,23.0,6.0,37.0,82.0,0.0,27.0,2.0,0.0,108.0,0.0,0.0,6.0,3.0,,5.0,4.0,0.0,2.0,1.0,6.0,2.0,15.0,0.0
2024-01-15 00:00:00+00:00,2.0,27.0,22.0,1.0,0.0,3.0,1.0,1.0,4.0,,58.0,0.0,14.0,45.0,3.0,23.0,68.0,22.0,25.0,3.0,0.0,87.0,5.0,1.0,3.0,0.0,5.0,6.0,12.0,0.0,9.0,7.0,6.0,3.0,34.0,3.0
2024-01-16 00:00:00+00:00,0.0,8.0,82.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,114.0,0.0,44.0,47.0,10.0,64.0,49.0,1.0,8.0,1.0,9.0,50.0,1.0,1.0,2.0,0.0,5.0,18.0,9.0,0.0,10.0,2.0,12.0,0.0,46.0,1.0
2024-01-17 00:00:00+00:00,2.0,5.0,24.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,95.0,0.0,44.0,38.0,1.0,19.0,81.0,2.0,17.0,2.0,0.0,39.0,0.0,0.0,0.0,2.0,6.0,12.0,11.0,1.0,4.0,0.0,51.0,1.0,39.0,2.0
2024-01-18 00:00:00+00:00,1.0,5.0,29.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,79.0,,36.0,62.0,18.0,17.0,51.0,13.0,13.0,6.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,3.0,2.0,23.0,11.0,26.0,0.0
2024-01-19 00:00:00+00:00,0.0,11.0,18.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,70.0,6.0,36.0,59.0,8.0,29.0,56.0,2.0,19.0,3.0,0.0,59.0,4.0,2.0,0.0,0.0,2.0,9.0,11.0,1.0,0.0,2.0,10.0,115.0,33.0,2.0
2024-01-20 00:00:00+00:00,5.0,13.0,7.0,1.0,0.0,95.0,0.0,8.0,,0.0,102.0,10.0,9.0,54.0,7.0,11.0,25.0,6.0,24.0,4.0,0.0,24.0,0.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,3.0,3.0,69.0,27.0,0.0
2024-01-21 00:00:00+00:00,0.0,1.0,2.0,0.0,0.0,40.0,0.0,6.0,,,132.0,5.0,21.0,48.0,12.0,6.0,9.0,0.0,14.0,0.0,8.0,26.0,5.0,0.0,0.0,1.0,1.0,7.0,9.0,0.0,0.0,3.0,3.0,63.0,23.0,4.0
2024-01-22 00:00:00+00:00,1.0,5.0,16.0,2.0,0.0,20.0,5.0,2.0,,,176.0,6.0,40.0,58.0,12.0,26.0,64.0,0.0,27.0,14.0,20.0,47.0,1.0,0.0,4.0,0.0,7.0,6.0,2.0,0.0,2.0,4.0,8.0,45.0,38.0,1.0
2024-01-23 00:00:00+00:00,0.0,22.0,53.0,1.0,0.0,16.0,1.0,1.0,7.0,,239.0,11.0,28.0,71.0,10.0,28.0,65.0,6.0,18.0,7.0,5.0,68.0,0.0,0.0,5.0,1.0,0.0,19.0,9.0,0.0,1.0,11.0,11.0,71.0,79.0,2.0
2024-01-24 00:00:00+00:00,2.0,7.0,29.0,1.0,7.0,1.0,0.0,3.0,1.0,2.0,154.0,5.0,21.0,65.0,32.0,25.0,54.0,4.0,28.0,7.0,5.0,103.0,5.0,1.0,1.0,4.0,0.0,13.0,4.0,1.0,2.0,3.0,6.0,68.0,23.0,6.0
2024-01-25 00:00:00+00:00,0.0,0.0,25.0,0.0,11.0,8.0,1.0,0.0,0.0,1.0,108.0,0.0,29.0,78.0,18.0,14.0,75.0,5.0,23.0,2.0,3.0,76.0,6.0,0.0,8.0,4.0,1.0,9.0,0.0,0.0,2.0,2.0,2.0,32.0,11.0,1.0
2024-01-26 00:00:00+00:00,16.0,0.0,18.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,103.0,1.0,19.0,26.0,15.0,52.0,124.0,2.0,20.0,3.0,5.0,124.0,4.0,0.0,39.0,3.0,2.0,11.0,0.0,4.0,1.0,1.0,14.0,46.0,21.0,3.0
2024-01-27 00:00:00+00:00,26.0,5.0,3.0,0.0,2.0,11.0,0.0,0.0,3.0,0.0,62.0,0.0,11.0,25.0,20.0,37.0,30.0,0.0,5.0,0.0,21.0,66.0,0.0,0.0,2.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,4.0,36.0,15.0,0.0
2024-01-28 00:00:00+00:00,52.0,4.0,7.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,71.0,0.0,11.0,27.0,9.0,34.0,44.0,4.0,2.0,0.0,5.0,15.0,5.0,1.0,6.0,2.0,0.0,3.0,8.0,0.0,2.0,1.0,0.0,23.0,3.0,0.0
2024-01-29 00:00:00+00:00,17.0,8.0,18.0,0.0,6.0,37.0,0.0,3.0,0.0,0.0,64.0,0.0,11.0,81.0,12.0,50.0,80.0,0.0,11.0,2.0,6.0,17.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,21.0,60.0,0.0
2024-01-30 00:00:00+00:00,5.0,11.0,11.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,106.0,1.0,25.0,42.0,14.0,74.0,61.0,2.0,22.0,1.0,143.0,33.0,2.0,0.0,4.0,0.0,0.0,17.0,16.0,9.0,0.0,1.0,5.0,42.0,54.0,2.0
2024-01-31 00:00:00+00:00,16.0,12.0,103.0,3.0,7.0,9.0,2.0,1.0,4.0,4.0,74.0,4.0,15.0,52.0,10.0,38.0,38.0,6.0,15.0,4.0,12.0,69.0,6.0,0.0,6.0,0.0,,18.0,0.0,4.0,2.0,3.0,11.0,14.0,79.0,1.0
2024-02-01 00:00:00+00:00,5.0,7.0,59.0,3.0,0.0,13.0,0.0,0.0,0.0,3.0,74.0,0.0,19.0,10.0,10.0,29.0,21.0,1.0,15.0,0.0,4.0,21.0,15.0,0.0,2.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,2.0,8.0,39.0,3.0
2024-02-02 00:00:00+00:00,6.0,16.0,64.0,0.0,3.0,27.0,0.0,1.0,0.0,0.0,110.0,4.0,9.0,27.0,12.0,60.0,17.0,1.0,59.0,1.0,10.0,20.0,8.0,,4.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,10.0,25.0,1.0
2024-02-03 00:00:00+00:00,1.0,4.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,31.0,2.0,10.0,81.0,18.0,26.0,13.0,0.0,4.0,0.0,0.0,8.0,0.0,,5.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,1.0,5.0,25.0,0.0
2024-02-04 00:00:00+00:00,5.0,7.0,9.0,5.0,0.0,5.0,2.0,2.0,0.0,0.0,50.0,2.0,9.0,22.0,3.0,8.0,2.0,2.0,3.0,0.0,0.0,6.0,11.0,,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,7.0,8.0,0.0
2024-02-05 00:00:00+00:00,5.0,3.0,21.0,9.0,0.0,6.0,0.0,7.0,,1.0,69.0,1.0,12.0,53.0,49.0,8.0,44.0,3.0,7.0,3.0,2.0,18.0,9.0,,0.0,0.0,0.0,25.0,2.0,,0.0,3.0,3.0,8.0,28.0,2.0
2024-02-06 00:00:00+00:00,12.0,7.0,19.0,1.0,0.0,4.0,1.0,0.0,,1.0,48.0,6.0,10.0,48.0,41.0,12.0,43.0,1.0,13.0,0.0,16.0,29.0,7.0,,1.0,,0.0,13.0,1.0,,7.0,1.0,2.0,9.0,60.0,4.0
2024-02-07 00:00:00+00:00,17.0,8.0,74.0,0.0,6.0,5.0,0.0,0.0,,2.0,54.0,2.0,27.0,28.0,12.0,22.0,68.0,7.0,17.0,5.0,0.0,12.0,9.0,5.0,0.0,,2.0,11.0,11.0,,4.0,0.0,1.0,5.0,31.0,1.0
2024-02-08 00:00:00+00:00,1.0,7.0,39.0,4.0,0.0,7.0,0.0,0.0,,1.0,51.0,1.0,21.0,55.0,32.0,41.0,47.0,8.0,36.0,0.0,33.0,21.0,4.0,1.0,0.0,2.0,2.0,31.0,5.0,,4.0,0.0,3.0,7.0,25.0,0.0
2024-02-09 00:00:00+00:00,3.0,3.0,43.0,0.0,0.0,12.0,3.0,0.0,,0.0,50.0,0.0,19.0,34.0,14.0,75.0,23.0,7.0,11.0,1.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,18.0,5.0,1.0,0.0,1.0,7.0,6.0,38.0,3.0
2024-02-10 00:00:00+00:00,2.0,7.0,54.0,0.0,0.0,1.0,1.0,1.0,,0.0,37.0,6.0,25.0,52.0,9.0,25.0,12.0,6.0,20.0,0.0,11.0,20.0,2.0,0.0,3.0,0.0,0.0,17.0,11.0,9.0,4.0,4.0,0.0,7.0,21.0,2.0
2024-02-11 00:00:00+00:00,2.0,2.0,17.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,74.0,1.0,20.0,26.0,8.0,68.0,12.0,3.0,4.0,7.0,0.0,20.0,4.0,0.0,2.0,0.0,0.0,9.0,11.0,13.0,0.0,2.0,1.0,5.0,23.0,0.0
2024-02-12 00:00:00+00:00,3.0,4.0,46.0,1.0,1.0,26.0,1.0,3.0,0.0,0.0,114.0,0.0,23.0,35.0,21.0,52.0,47.0,11.0,13.0,1.0,6.0,10.0,1.0,3.0,3.0,1.0,0.0,11.0,22.0,8.0,3.0,3.0,4.0,23.0,37.0,2.0
2024-02-13 00:00:00+00:00,10.0,7.0,100.0,0.0,0.0,32.0,0.0,3.0,5.0,,65.0,0.0,5.0,30.0,16.0,145.0,38.0,3.0,18.0,1.0,10.0,32.0,0.0,0.0,1.0,6.0,7.0,20.0,23.0,0.0,0.0,7.0,3.0,16.0,79.0,11.0
2024-02-14 00:00:00+00:00,2.0,7.0,53.0,0.0,6.0,29.0,4.0,2.0,5.0,1.0,217.0,0.0,32.0,44.0,26.0,68.0,67.0,4.0,30.0,4.0,0.0,58.0,2.0,0.0,3.0,2.0,22.0,18.0,19.0,2.0,4.0,7.0,7.0,0.0,41.0,3.0
