datetime,0x_amount_in_top_holders,1inch_amount_in_top_holders,aave_amount_in_top_holders,alchemix_amount_in_top_holders,ampleforth_amount_in_top_holders,api3_amount_in_top_holders,bancor_amount_in_top_holders,band-protocol_amount_in_top_holders,coin98_amount_in_top_holders,cow-protocol_amount_in_top_holders,crvusd_amount_in_top_holders,dia-data_amount_in_top_holders,dydx_amount_in_top_holders,frax_amount_in_top_holders,frax-share_amount_in_top_holders,injective-protocol_amount_in_top_holders,lido-dao_amount_in_top_holders,liquity_amount_in_top_holders,liquity-usd_amount_in_top_holders,loopring_amount_in_top_holders,magic-internet-money_amount_in_top_holders,maker_amount_in_top_holders,marlin_amount_in_top_holders,melon_amount_in_top_holders,olympus_amount_in_top_holders,orbs_amount_in_top_holders,orion-protocol_amount_in_top_holders,pendle_amount_in_top_holders,rocket-pool_amount_in_top_holders,spell-token_amount_in_top_holders,ssv-network_amount_in_top_holders,sushi_amount_in_top_holders,tellor_amount_in_top_holders,uma_amount_in_top_holders,uniswap_amount_in_top_holders,yearn-finance_amount_in_top_holders
2024-07-30 00:00:00+00:00,522663198.0953774,788138811.2736065,8838229.899666676,2135856.938659206,103176485.554683,100173900.7597204,69951087.12762016,84165873.99,349191852.51213837,852040752.4889667,647745695.5947155,146490925.0486235,874086998.6,532317782.9149976,78591663.11775245,87627935.07711777,539983990.1966153,83310794.09,64137818.345357455,537561573.9125911,180925531.65868652,409098.33862094977,8376887614.2874365,1466522.2653941454,21944062.19711584,9349447489.141191,43016135.174320936,180677652.0974115,33288446.35,98562041705.46422,7559682.091,147681310.2791146,1865177.3563880948,85936204.17708927,508442342.6882938,15813.413737285864
2024-07-31 00:00:00+00:00,522797236.74537736,788137610.4125752,8731436.435,2136739.412029557,100642379.74617144,100188084.63016932,69999191.79536901,84114913.31866242,349191852.51213837,851204609.1744466,647889052.9435269,146490925.0486235,874124931.9450423,532435605.1,78629158.00188407,87615815.63131778,539983990.1966153,83284058.08,63605659.97,537458453.7172961,180920173.09031895,409945.84275885805,8376839750.047437,1466935.7603967555,21938283.137243673,9351353859.387972,43016135.174320936,180636563.9132622,33376281.002195463,98564308308.23744,7567188.237015439,147913334.53540662,1852226.7619429044,85942180.91990079,508483491.6807399,15824.75615106889
2024-08-01 00:00:00+00:00,523672872.3631152,789546788.5051953,8673974.222859813,2137518.011057806,99624343.43528602,100850193.3818514,69970764.67488195,84114484.02327439,349198075.85213834,851524742.7591562,648729607.8813564,146490925.0486235,874915270.2093964,540380938.2609377,78490651.75945605,87613872.37618634,539983990.1966153,83333799.95088395,62960673.74493562,536804453.5898621,180960993.65465876,410382.0685930186,8356839750.047437,1467814.216959739,21928083.458724093,9335163220.560385,43015112.67282462,179724280.34699616,33449557.304833326,98279259958.93108,7569462.616346645,147745047.71004078,1853780.1125085596,86475409.87035981,508438756.1802299,15840.318451378893
2024-08-02 00:00:00+00:00,522946410.9433025,789556684.5051953,8644269.433348164,2137282.44200975,99145282.70983233,100838495.45976949,69933072.76185969,84109323.67,349079420.29213834,851549352.3192239,659321775.6257387,146490925.0486235,874720863.1191605,538032195.4940424,78000902.99386172,87570934.17496003,539983990.1966153,83411990.39544189,62908527.32714996,536811431.38970166,180949163.9830947,412344.5728434063,8356839750.047437,1467921.327276942,21903053.04685271,9331960309.343431,42978194.94778584,179736051.49318364,33446922.93578828,98603290063.0,7517498.077157365,151013171.20889023,1848442.6559538343,86473505.40124553,508472545.5499168,15802.17009701689
2024-08-03 00:00:00+00:00,523007327.0433025,789556720.2610381,8647272.720960304,2138503.677431953,98685360.5564074,100863498.66435511,70222520.18608166,84121907.65019052,349079420.29213834,851748650.7493644,659473844.2841508,146490925.0486235,874590578.1092126,537636352.7394944,78360679.25404198,87503324.38666002,539983990.1966153,83595390.11421578,62402912.878661714,534868219.5216712,180949381.98793975,413238.3092705957,8356819351.087924,1470427.877276942,21899908.163687143,9329124347.991116,42526619.47942357,179717071.7310846,33453231.10035224,98603503175.99065,7518407.065510546,151101990.0211516,1848382.6171579645,86496810.50333884,507978120.0097831,15781.72649701689
2024-08-04 00:00:00+00:00,522460214.0433025,789518645.8197204,8792072.525929771,2111740.739548067,98479361.31297036,100862446.35516012,69589227.96,84117645.19862776,349427313.6591384,851797074.7736573,645613057.4354713,146490925.0486235,874326109.8,539522455.5,78360178.18603677,87501099.44396004,539983990.1966153,83048315.56,61419981.89177024,534548511.6409271,180938105.59350556,414324.87779153575,8356819351.087924,1470576.637283713,21899927.20447838,9350749336.809956,42526619.47942357,179383884.33756602,33452502.30017311,98211255631.30734,7517106.575409356,151086384.5565503,1848743.9074307843,86578879.98582023,508066480.6421368,15771.799043116887
2024-08-05 00:00:00+00:00,522360949.1,793437512.8798794,8690650.534312833,2090703.6746299076,98506368.31508952,100620712.61212462,69393386.35582012,84554360.79911308,348310599.28369564,850924017.2765734,657009171.3576833,146490925.0486235,873447989.0,539948032.4559034,77089083.25455861,87496056.67,539983990.1966153,82922263.82024373,55703386.05274281,523636087.5380067,180939390.05415967,422585.3591110543,8356819351.087924,1470389.897283713,21893212.682921138,9328700919.914696,42375943.11355807,179037901.23412314,33446490.71508086,98134183919.61372,7333359.632786146,150820429.38461012,1832387.0045605649,86149294.11388044,507836604.68872374,15615.845216956888
2024-08-06 00:00:00+00:00,522374918.6033025,793418343.6570972,8724171.261444313,2089341.509685428,87175911.79581405,100659857.7085558,69361583.70538644,84552195.60440235,348296710.39369565,851709865.9829547,655689208.6095726,146490925.0486235,873559558.0162586,540601670.9418372,78252718.84376729,87237711.94,539983990.1966153,82966864.64880823,54764688.27497869,522896661.70245343,180933736.2825964,423235.5819982536,8356789939.0,1470061.243431013,21901619.45359549,9357162805.457155,42600901.486558065,175542002.2821607,33503870.72677895,98140471414.29588,7529738.606022752,150572836.73593548,1797247.3035605648,86181928.58526108,507909364.55987346,15615.312126063352
2024-08-07 00:00:00+00:00,523607998.8884608,795066554.3817351,8730472.523073746,2086323.7776830096,86241000.52460366,100757246.09613648,69467649.26552346,84529216.78074516,348296677.43469566,852397091.1562102,653812490.3250085,146465054.33827534,874511058.1874665,543344710.8015796,78353342.62154879,87330603.76521581,539983990.1966153,83056227.60482508,54956303.44236363,522539397.77479136,180921903.04201767,425031.6490552723,8356789939.0,1470471.179377353,21899422.919080015,9353510438.842072,42600901.486558065,174551232.81040582,33490279.699235488,98148233645.0,7530876.714281011,150672829.47415966,1795821.0594094947,86198124.73252161,507895381.30532247,15802.12392436302
2024-08-08 00:00:00+00:00,524460792.4884098,796982787.0138738,8772988.854120329,2089889.6788352183,86026811.69238944,101380129.06289922,69486523.2,84469035.60284495,348296671.44469565,852057951.0,655181892.0288961,146465054.33827534,874355831.3810279,543485977.2011763,78225449.72036687,87270905.1,539983990.1966153,83125243.20929529,54102863.37211079,522516871.93220353,180912357.96394056,422808.6197095858,8356744339.0,1467458.8139512276,21902750.584719326,9352256392.0,42572417.055484906,177281585.30705896,33461885.776980557,98157545800.78143,7532045.988827552,150684166.44560367,1800640.9114380346,86206053.87,507902323.7773166,15764.067393563018
2024-08-09 00:00:00+00:00,523977521.19895893,785263069.2938738,8775517.122544734,2089859.2434858684,85558896.66504751,101489746.38849875,69552780.02150437,84363102.75729716,350685932.3393623,852013510.8,650664837.1509384,146465054.33827534,873853086.0912292,543408807.2,78227825.45816468,87272701.33737049,539983990.1966153,82805350.74261126,54301553.93096731,522492533.01081353,180911223.54165965,423312.9068671268,8356551790.481728,1467487.7785349376,21912673.481940217,9330788008.219946,42572417.24008049,176409027.60500816,33503613.01390974,98225200458.68282,7531419.595881051,150162387.68455985,1800167.060983925,86231919.3,507938855.6231373,15876.03614479876
2024-08-10 00:00:00+00:00,524015015.0438173,787317881.1418372,8785376.118,2089132.9298453224,84824953.43891448,100445388.08943184,69707035.81,84322912.67707124,350680381.2793623,851865880.0,654883775.0214496,146465054.33827534,873762554.5121613,542649069.5266842,78217840.26464811,87278674.03767052,539983990.1966153,82806610.08251831,54292202.43312835,522601281.9819778,180897693.35487416,423130.3690485391,8356551790.481728,1467487.7785349376,21921947.21626705,9342419555.0,42572417.24008049,176476283.43026927,33492819.58384976,98244864004.0,7527241.891558777,149951581.84931388,1797369.9188492345,86254006.86099277,507959365.8104628,15875.155169994578
2024-08-11 00:00:00+00:00,523241033.9,789576749.1396046,8787201.765809247,2089188.3516854008,82280970.04175116,101339795.35556015,69217858.89170612,84276001.57117665,350681757.1244923,851693630.5014837,655976668.9113971,146465054.33827534,873215501.4138967,543071225.9445376,78369492.99102464,87281468.11897053,539983990.1966153,82808698.95831487,53937129.181777455,522647063.71477616,180892153.8749408,424001.0703410773,8356551790.481728,1467041.322541598,21920640.03046509,9344638666.638275,42572412.87491703,176352748.54701132,33491016.097695027,98254798429.21916,7529464.372118116,153288903.00752792,1797328.6178492345,86262531.11856727,507959648.5677623,15876.426097772506
2024-08-12 00:00:00+00:00,522879856.3757456,789585661.4690121,8807099.586156722,2085083.977504182,82137335.02486603,101295799.24746542,69277432.21072035,84276632.68971749,350737640.5744923,851470875.6257873,658644525.1756878,146465054.33827534,873379728.4,539536159.9064732,78244363.71,87277538.56807052,540017456.8566153,82784896.39873122,53921279.04678568,522631912.6210209,180891844.32195783,423432.3214206129,8331551790.481728,1467101.282541598,21923656.268142942,9338413782.964,42572412.87491703,177004530.93299645,33497287.179400746,98256243888.50978,7533249.289730226,153315048.14418235,1801586.0412575747,86272284.62,507974644.8139976,15877.212672962503
2024-08-13 00:00:00+00:00,522879856.3757456,791695455.2,8808043.965346755,2082594.9347840948,81834279.20146474,101300504.97199664,69223319.65,84301692.38052458,350957242.20993227,851316390.8119075,658392659.2723879,146465054.33827534,873540467.1418653,541684956.6823813,78331516.83,87270257.81417051,540017456.8566153,82825918.67511255,53772613.64644565,523162246.16979474,180899510.44396803,422945.0355514539,8331269833.720332,1467053.7923721734,21916809.567512915,9331632172.197002,42647313.27257677,176490791.3181272,33493647.888591632,98256243888.50978,7537691.795116826,153282686.04750794,1802256.1273527544,86707304.09120302,507944773.49270386,15880.286748252507
2024-08-14 00:00:00+00:00,522879856.3757456,778209525.0,8777320.158873335,2085465.888140269,81061345.24,101530891.58366954,69272991.03835863,84240559.38855542,350958580.04854673,851081172.9291031,661333845.2278101,146465054.33827534,873712304.1,544868730.7152491,78446535.77,87269897.56,540017456.8566153,82980721.91584206,53714058.67740881,523327375.7451036,180797491.59003603,423612.0815415478,8331269833.720332,1467389.9250595933,21850300.527155835,9342809987.006868,42647313.27257677,176279926.1278348,33501487.757316407,98254078803.0,7539085.360676826,153421833.57867065,1804860.1132588745,86706515.56755446,507935732.9,15864.783253872503
2024-08-15 00:00:00+00:00,522879856.3757456,780829273.1860574,8743329.897926474,2087629.937585473,80905162.88674948,102041101.57585192,69383088.71991913,84214444.02436502,351119167.6508282,850947875.9980898,665269966.6324335,146465054.33827534,874246610.6819208,543305051.5755043,78495136.45603622,87270322.85,540017456.8566153,83139977.77372083,53537499.48885398,522968921.7621412,180628868.84987047,424649.3594146154,8331269833.720332,1468631.5950595934,21852620.185923137,9345226920.560936,42647172.39378453,176128568.19183022,33490631.049277432,98253790845.98996,7543906.441140884,153256600.53919616,1805855.3942495943,86721881.50907414,507910783.94503623,15875.826760781569
2024-08-16 00:00:00+00:00,522879856.3757456,784888874.8974632,8810483.087,2084133.9335767697,80749907.76978958,102391579.10787192,69340603.20670544,84190360.68,350952500.99082816,850934431.9,664537178.2309436,146465054.33827534,874323336.8098608,545311738.4397069,77871756.03652547,87268228.07538049,540017456.8566153,83204977.48976992,53235974.08935465,522731613.1223484,180751905.415296,424512.6231979696,8331269833.720332,1468810.4160595934,21846227.21312668,9331769181.0,42646869.30024937,176046126.97346276,33497304.74952876,98261064385.19748,7541866.911198,152914251.59089333,1805061.7190478845,86725434.94858257,507865591.0769746,15822.558685001572
2024-08-17 00:00:00+00:00,521179856.3757456,784889026.5,8816003.674234202,2081684.591896329,80555586.33890697,102397935.69825476,69255086.53198196,84192690.64163306,350939650.83575404,850931656.2049968,663897756.0533469,146465054.33827534,874534503.2030404,544238658.8831936,77837961.90682435,87274694.7,540017456.8566153,83191176.31150046,53237420.100089744,522789041.90592146,180750382.79319057,424792.1784331601,8331269833.720332,1460142.755067428,21845154.454211023,9304768682.123934,42664769.30024937,176022569.56020567,33504141.88913007,98284209344.37485,7545294.782520739,152875171.82672277,1802550.6064334945,86735240.1,507787011.27949446,15839.09854967866
2024-08-18 00:00:00+00:00,521179856.3757456,784891122.2551877,8830732.462535152,2074821.8738877785,79324511.32384549,102310567.4372706,69030797.19721027,84189278.38139753,351129530.7727541,850948439.6,663281844.5575794,146465054.33827534,875077772.5676372,543888825.0231992,77784748.94014135,87274609.02,540017456.8566153,80180552.94396871,53280014.171341315,522737835.5448248,180749970.10317263,424875.51101920806,8348311557.132332,1460221.205067428,21880053.95417222,9315260679.495413,42666672.29306653,176040440.1470409,33503000.395244624,98285193627.89812,7542991.638,152933507.3769337,1802665.749678476,86766247.88491221,507732947.61790025,15826.203421267815
2024-08-19 00:00:00+00:00,521179856.3757456,790449052.2326798,8816388.314666146,2071574.8923490867,79391693.58372687,102313953.33877234,68893988.27198629,84187575.92665255,354948269.98068076,850816141.2903864,662694337.3,145654359.50927535,876081480.1880151,546803625.2640412,77730180.61915065,87276728.25328052,539340919.8566153,80220061.47801694,53303456.920840174,522746462.4183709,180749323.4955689,424846.5129508367,8348311557.132332,1461601.025067428,21901357.974796586,9319768760.586964,42665385.680715725,176319157.19741842,33499246.096590895,98282175482.44196,7545037.220502759,153854788.3765269,1815512.785678476,86767074.21698989,507640936.9151196,15942.934442807818
2024-08-20 00:00:00+00:00,521179856.3757456,776764587.5,8770781.004373873,2067005.579244154,79392042.11274394,102291843.8700616,68817702.41339867,84171166.11,355175755.5606322,850727448.4176784,663838908.7861587,145654359.50927535,876653234.1640415,547509736.1057091,77699120.08260064,87302843.47599378,539340919.8566153,80936148.90833588,53318189.21241415,523352381.9621267,180755521.24225733,424922.21244740294,8348311557.132332,1461419.989238518,21888036.239480607,9334806955.598627,42665445.033417456,176362237.8944125,33502742.605882816,98280258928.99976,7550025.517,153845048.61136636,1815485.4553302056,86769336.62720354,507640755.06071293,15942.90468760502
2024-08-21 00:00:00+00:00,521838923.7361186,776765779.5890894,8711572.317,2063586.1417705887,81104952.97,102342525.77522305,68819843.49158993,84172845.09,354853982.9259508,853217449.2219765,664511143.3329511,146465848.56527534,876539191.2013823,547588681.6477835,77527720.35831909,87304003.47286603,539340919.8566153,81557132.71922833,53000843.15493538,523545568.7862891,180747781.1903972,424084.8288593389,8348311557.132332,1461419.989238518,21886401.624378137,9331380060.376123,42665182.19198023,176342109.81903303,33505134.335297503,99456690866.82608,7547118.037868726,154458683.92813453,1815426.478330206,87102445.59550084,507941466.65411776,15948.658849848489
2024-08-22 00:00:00+00:00,521838923.7361186,776765678.1609627,8722852.623949215,2082821.9908303977,81092385.14888139,102511567.49137828,69646203.70718375,84182101.07635686,354854862.81457025,853256359.6229365,663277779.6342945,146465848.56527534,876397972.1479313,547116652.3092724,77580731.71270818,87313774.01764806,539340919.8566153,81531775.28462039,53138874.55607209,523597087.1247032,180748837.61965355,424740.82534525584,8348275805.0,1461411.525268518,21887964.38347743,9331082213.244184,42667690.7,176321079.31142473,33539852.949641187,99934033857.0,7545266.594433273,154442724.2551766,1812650.594952336,87050216.48513715,508224566.0511444,15935.073019197596
2024-08-23 00:00:00+00:00,521838923.7361186,776995452.8889146,8719820.912,2079310.515035686,81096732.11476628,102473820.83122574,69685587.83941443,84173826.46,355283244.3458261,853231776.7182517,662115227.8077691,146465848.56527534,875959093.9902341,545480735.0,77572754.25707577,87312820.68428023,539340919.8566153,81569541.91,53102548.972317286,523573408.8774328,180746603.31472927,423257.14466678526,8348167155.756062,1461207.344288446,21897172.16379407,9306083588.018764,43025610.70247026,176337060.9977382,33376401.344506934,99950361375.2072,7547872.025767635,154384237.0801797,1814476.4341706035,87044026.46757843,508299512.5006637,15980.8876717576
2024-08-24 00:00:00+00:00,521838923.7361186,776998937.5,8731151.064,2075201.7730292955,80727991.29216288,102461336.37506431,69688830.76,84109220.62570225,355885623.8,852791850.9517086,661751056.1907455,146465848.56527534,875295809.1124761,545452167.5295631,77617813.26020321,87314218.92965163,539340919.8566153,81473792.43,53025609.009195775,524090521.5885423,180738740.0778804,423639.1633949746,8348167155.756062,1461207.344288446,21905221.09633363,9311137325.236856,43025649.782602794,176343357.29869545,33381446.71500936,99639686728.03186,7548007.004289292,154303289.69865558,1836860.6973500736,87062159.98714846,508561716.126614,15999.516733808829
2024-08-25 00:00:00+00:00,521838452.89611864,781231180.2211325,8735589.427427605,2082758.6330033117,80670135.47340682,102457126.24818546,69031864.11615033,84082521.6,355870290.4,847275072.6783818,662512180.6201547,146465848.56527534,874667550.2368551,545371520.9012246,77665867.41656037,87290285.83497217,539340919.8566153,81539410.74296014,53070411.04928506,524398385.75965095,180741786.63669983,423659.4911,8348110328.476061,1461120.6625284462,21903899.917049862,9328576825.887508,43025649.782602794,176360403.14486945,33498318.29573477,99700950584.0,7524819.526064166,154273862.19617096,1796111.3710645435,87113252.56,508785987.11066914,15992.472195068827
2024-08-26 00:00:00+00:00,521838452.89611864,782990079.1206186,8744253.094,2084781.3105626744,80602967.14812697,102654578.96373716,69125871.4,84093286.38078803,355867512.6,847174167.0951974,662918167.2643433,146465848.56527534,874138086.4368001,544121612.5604583,77738425.95644633,87297206.99,539340919.8566153,81536031.95,53302410.854643725,527691751.0925203,180737426.58319312,424091.6504210239,8336010180.724662,1461081.719448446,21901741.17533248,9339701655.262672,43025649.782602794,176430561.8582921,33398144.215077575,99740549592.10075,7533386.068412612,154262996.24633685,1835443.1135052936,87122665.78238995,508729985.9314394,15984.17766864154
2024-08-27 00:00:00+00:00,521834277.65611863,786847896.2710527,8757638.000719571,2079510.184682972,80510080.3,102655067.36205532,68974653.92432953,84085114.85577038,355867512.6,846688560.1137727,663909237.1151319,146465848.56527534,875336806.3438313,543275120.5766088,77779158.19020896,87613513.45398158,539340919.8566153,81994563.87843798,52883477.178936966,528062606.6869977,180661125.0532404,425166.3341540007,8335897480.724664,1464321.9618982803,21905392.512477774,9340164714.718954,43025504.562868744,176493812.92590836,33401285.178371005,99783023735.62029,7534549.275066213,154246925.96459824,1837088.8131996235,87447855.58342181,508703841.4087237,15984.708674699854
2024-08-28 00:00:00+00:00,521833549.1661186,785507686.7126795,8740645.495198546,2082783.752956526,80217723.91725382,102577991.42207292,68769436.40909207,84058688.41,372315594.59932435,842599779.3084956,659442223.5316718,145965848.56527534,875561880.7,542273056.2130646,77797629.65221189,87693739.79945254,539340919.8566153,81319787.79,52875956.36109173,527895084.65450895,180673818.83024123,426711.8017009723,8335519732.353238,1448286.7253209192,21892882.91570557,9342099042.496166,43025512.562868744,176643571.31196555,33405478.70152588,99811509848.327,7540935.699128132,154314119.63651612,1838403.6261471135,87450504.18861848,508724397.5182597,15982.327551490793
2024-08-29 00:00:00+00:00,519833549.1661186,774208219.1823951,8744069.886546334,2081354.0802527708,80108049.58156055,103031922.78146788,69162090.74392058,83971219.98314834,372297713.22584707,842403700.1,659164763.2500551,145965848.56527534,875468163.4084028,542480478.3132914,77809346.72450785,87742983.35,538470377.7366153,81375512.79234266,52928319.62160415,527750812.4052107,180674148.96615657,427150.2715206577,8334819620.685961,1527037.372445676,21894413.215815496,9343093189.0,43025668.36286874,176748566.86212173,33479028.93104977,99842330368.48572,7508057.836687295,154147345.28924215,1824899.0293403936,87492958.38014042,508564938.9653489,16203.96691622079
2024-08-30 00:00:00+00:00,520331326.42201966,776078216.7454901,8724745.134,2082125.221198955,79976810.71669574,103041345.08259256,68338295.26679397,83966041.30714442,372280744.5168153,842797630.3373654,659034433.5712632,145965848.56527534,875352605.9156891,541842274.3470854,76841808.18,87746749.67,538470377.7366153,81425672.09713092,53057334.066470385,522314776.0935197,180656395.20367336,417034.4959868826,8334738909.382424,1527102.772445676,21894983.17387815,9357345657.548595,43038066.30616887,176837510.9939279,33465341.641880587,99851698410.0,7408305.392304365,154261465.78038463,1821437.5389017635,87488941.09,508528096.6343852,16184.796707320793
2024-08-31 00:00:00+00:00,520374349.6824643,781295820.3208542,8721309.875133112,2084656.7235041533,79825450.12256533,102653832.47131118,68546761.91643693,83972230.99564184,372283933.4857153,842765395.5212493,659533189.8448513,145965848.56527534,875232134.4887879,542015712.8046701,76854760.89255065,87747216.55184425,538470377.7366153,81856921.68724817,52799198.74769352,522601640.8339129,180656740.29265553,417201.75541578414,8334738909.382424,1527102.772445676,21896193.902737796,9330525876.246576,43038070.51974715,176932199.4813419,33467769.85976022,99851698410.0,7402114.836421105,154231048.52966508,1821508.8260344032,87504108.18602891,508521143.17712134,16193.940798115098
2024-09-01 00:00:00+00:00,520400500.6824643,782245259.7689171,8740426.607510382,2084104.413088095,79723594.84849796,102651445.96022516,68581576.75181158,83985869.48086701,372266566.3519161,842770476.4432989,660737119.6970308,145965848.56527534,875575515.9666408,542334218.8925174,76875420.30196504,87744726.76827343,538470377.7366153,81913970.85120201,52636750.19277653,522329964.88456374,180650288.29658908,417990.2383050659,8334738909.382424,1527102.772445676,21892370.951657623,9331312789.554302,43037834.25593615,176916193.58976012,33468613.858164456,99879503887.0,7402549.172934608,154363971.38064522,1824915.1769345535,87507652.91382882,508482075.88576937,16141.647131445096
2024-09-02 00:00:00+00:00,522658422.9016826,782860505.8,8727707.930186162,2073092.5185506777,79607322.09098698,102603954.57547964,68155736.08796693,83969507.55851512,372142347.5705472,842710084.5,662192633.6,145965848.56527534,875929147.1306916,539509321.3924628,76794074.40111244,87744048.21,538470377.7366153,81074961.58,52577005.82882856,505262580.0099189,180561261.54000783,417049.0128476689,8334738909.382424,1514591.772445676,21896777.62320089,9325975946.586786,43037834.22356293,176861588.50170305,33474104.319994178,99887439588.2144,7402720.967337089,154194408.27317178,1827626.4332691536,87519879.23703404,508428412.83328706,16144.6195052251
2024-09-03 00:00:00+00:00,521362316.88456786,794703334.0076642,8742857.874,2073095.8220678703,77924519.66016014,102608841.55358674,69618979.46006893,83965878.07493551,362422697.38119775,842621547.5299356,661992660.5,145965848.56527534,877645226.4944549,545453745.6443905,76839735.5,87757941.72627234,538470377.7366153,80537097.86725101,51644254.6667392,510523394.5317726,180558208.16127685,418018.10201853054,8334711500.392425,1521437.272445676,21896009.15708552,9331676583.874468,43030464.24275206,177757525.0020204,33582072.524420336,99858714217.4266,7479982.343236588,154040556.69329935,1816956.2438734935,88241704.74901998,508397777.22651607,16137.4024992551
2024-09-04 00:00:00+00:00,521361848.88456786,786621191.2519976,8683176.350856284,2073611.9741534565,77245648.23655213,102606566.9492093,69568203.56661764,83966654.52284741,360519596.1114977,842613686.2,661812614.5893515,145965848.56527534,877587051.1824903,544807383.9421593,76799946.79084563,87776195.8,538470377.7366153,80599117.65176034,50121824.12717114,510751887.81132376,180541875.59710708,418562.08338623744,8334711500.392425,1521407.347235676,21896754.55192545,9332080532.0,43381375.55506131,177761606.25420657,33385821.05821735,99900827895.62628,7520339.939045463,154058220.5265552,1813655.4611254835,88266376.54323536,508284043.02274024,16161.09187427592
2024-09-05 00:00:00+00:00,521361848.88456786,787274271.6508845,8690171.727643585,2075205.843943643,77068468.12819733,103328549.6071378,69623606.48028666,83954723.85687216,360126374.1361695,842682294.1048127,663622753.1667894,145965848.56527534,877478137.8571423,542946872.2384585,76959750.67691985,87776621.93,538470377.7366153,80332883.75837368,50102738.73771751,510756330.11115575,180453503.89282203,419550.7754536623,8348837112.606684,1521471.0972256758,21894759.130953074,9330168470.0,43381475.55506131,177757522.04728436,33327874.67652639,99890846391.63106,7519121.770422607,154115592.7333905,1811927.339125484,88267044.63075727,508160585.7480079,16172.445262622208
2024-09-06 00:00:00+00:00,521361848.88456786,799214376.9492007,8810812.954730865,2071222.3129072643,76404201.04102856,103185533.38159284,69399430.11696005,84424995.32747512,290470645.8202707,842694612.1239339,660526029.7716352,145965848.56527534,877341458.8741623,538938606.8,76928636.61125778,87798450.92,538470377.7366153,80041452.94914167,50123200.20610381,511151542.3729597,180421783.41246983,421237.3906294321,8348837112.606684,1513300.218155582,21891517.135370832,9331337830.573702,43381475.55506131,177776776.42493436,33332446.25443108,99900275391.3842,7519155.706222246,154220897.60575053,1811981.6468356736,88235316.12991709,508168572.2072899,16187.15583092221
2024-09-07 00:00:00+00:00,521488587.0852578,799467779.7977322,8824405.218214815,2072111.296290459,74935001.36882967,103233696.12019472,69474972.97494397,84424826.61357483,290336858.08265525,842652883.0651523,666203979.2705271,145965848.56527534,877368052.9031891,538267968.8354259,76956868.49400093,87780800.74,538470377.7366153,80031967.02604003,50182375.93880757,509297119.9647114,180415782.2243917,421396.9444833912,8348837112.606684,1513384.866695582,21895268.035308935,9331454997.116112,42668468.55574165,177866394.62387362,33333797.81281782,99928762254.0,7520231.302082207,154293955.9632894,1813609.7410513735,88249015.18258539,508186343.3329234,16198.53222901578
2024-09-08 00:00:00+00:00,521488587.0852578,797826519.8295135,8839365.251678776,2071098.2667127575,73731679.41403456,103232337.87691335,69372945.65550366,84436098.85130876,290251895.55207396,841958084.2535166,666261051.5536299,145965848.56527534,877124490.4468775,538197251.5160946,76886392.42859411,87774148.18805069,538470377.7366153,79966616.39347574,49142030.76330824,509338811.5376909,180401620.6918819,421685.4005312189,8348818484.833563,1513384.866695582,21896477.273955684,9335065486.321745,43283276.26374166,177876833.72840688,33343355.27004961,99932795832.98126,7522487.062747677,154326348.31485856,1813655.5908228937,88256461.51548493,508154442.7,16205.702561683222
2024-09-09 00:00:00+00:00,520383690.80996776,800686078.7,8840178.264,2069481.6928122488,72985925.54401521,103367801.16725492,69266482.44733296,84292255.34280385,290186459.60957396,841933031.8110019,666082824.2383518,145965848.56527534,877047426.8460964,538662151.0816984,76861006.92267142,87481592.81,538470377.7366153,79955650.06,49190825.14953615,509061086.45034134,180401620.6918819,418056.6690708491,8348818484.833563,1513538.2529955818,21896839.62819404,9335490837.514309,43283276.263733394,177825993.24344698,33448647.548230667,99932745470.43602,7507391.219764236,154182482.39163604,1814890.5028228937,88221348.99681586,508100175.3332921,16205.75675168322
2024-09-10 00:00:00+00:00,519483182.7153951,800830513.1735922,8834710.511115931,2067849.154555459,73197216.83379246,103359795.46132325,69298996.46274889,84305575.0,289978517.5704664,841788210.0,665989637.1760647,145945937.12966558,877162166.8309388,535257598.8686824,75243098.53609353,87474655.97927134,538470377.7366153,79813432.54,49187971.16680962,517537339.6307424,180399492.3187257,418113.9535629761,8348818484.833563,1511364.026185582,21898913.651429117,9314665631.075302,43293162.71859791,177880487.71854845,33519973.403083883,99935698638.15327,7499138.762660136,154871163.5469718,1816816.1416425037,88230758.76624548,508141196.3652636,16210.87818657322
2024-09-11 00:00:00+00:00,519483182.7153951,801640311.4987879,8870053.715,2067973.0820278495,71586354.00127068,103405495.4243423,69347294.65,84309507.96511964,289964090.6648121,841713755.5231485,665615744.2636917,145945937.12966558,876973135.2029597,534999460.4617518,75243743.92101297,87456913.10934857,538487607.2534957,79773466.83175269,49629993.01309075,518283307.6167888,180404742.64137867,418374.72787061206,8348818484.833563,1511667.885871522,21897526.582811635,9314742396.638926,43294760.91897535,177915212.09846595,33520585.773902025,99939427496.86195,7522957.496160505,155025462.31726578,1820883.359370207,88237631.89189771,508192950.6185663,16218.41898791131
