datetime,chainlink_whale_transaction_count_100k_usd_to_inf,uniswap_whale_transaction_count_100k_usd_to_inf,dai_whale_transaction_count_100k_usd_to_inf,aave_whale_transaction_count_100k_usd_to_inf,ondo-finance_whale_transaction_count_100k_usd_to_inf,ethena_whale_transaction_count_100k_usd_to_inf,maker_whale_transaction_count_100k_usd_to_inf,injective-protocol_whale_transaction_count_100k_usd_to_inf,lido-dao_whale_transaction_count_100k_usd_to_inf,raydium_whale_transaction_count_100k_usd_to_inf,dexe_whale_transaction_count_100k_usd_to_inf,pendle_whale_transaction_count_100k_usd_to_inf,telcoin_whale_transaction_count_100k_usd_to_inf,olympus_whale_transaction_count_100k_usd_to_inf,1inch_whale_transaction_count_100k_usd_to_inf,frax_whale_transaction_count_100k_usd_to_inf,convex-finance_whale_transaction_count_100k_usd_to_inf,0x_whale_transaction_count_100k_usd_to_inf,frax-share_whale_transaction_count_100k_usd_to_inf,stargate-finance_whale_transaction_count_100k_usd_to_inf,yearn-finance_whale_transaction_count_100k_usd_to_inf,crvusd_whale_transaction_count_100k_usd_to_inf,sushi_whale_transaction_count_100k_usd_to_inf,cow-protocol_whale_transaction_count_100k_usd_to_inf,loopring_whale_transaction_count_100k_usd_to_inf,lcx_whale_transaction_count_100k_usd_to_inf,band-protocol_whale_transaction_count_100k_usd_to_inf,clearpool_whale_transaction_count_100k_usd_to_inf,usual_whale_transaction_count_100k_usd_to_inf,rocket-pool_whale_transaction_count_100k_usd_to_inf,uma_whale_transaction_count_100k_usd_to_inf,api3_whale_transaction_count_100k_usd_to_inf,compound-ether_whale_transaction_count_100k_usd_to_inf,spell-token_whale_transaction_count_100k_usd_to_inf,orbs_whale_transaction_count_100k_usd_to_inf,tellor_whale_transaction_count_100k_usd_to_inf,marlin_whale_transaction_count_100k_usd_to_inf,liquity_whale_transaction_count_100k_usd_to_inf,pinlink_whale_transaction_count_100k_usd_to_inf,numeraire_whale_transaction_count_100k_usd_to_inf,ssv-network_whale_transaction_count_100k_usd_to_inf,bancor_whale_transaction_count_100k_usd_to_inf,balancer_whale_transaction_count_100k_usd_to_inf,oraichain-token_whale_transaction_count_100k_usd_to_inf,coin98_whale_transaction_count_100k_usd_to_inf,dia-data_whale_transaction_count_100k_usd_to_inf,tokenfi_whale_transaction_count_100k_usd_to_inf,dodo_whale_transaction_count_100k_usd_to_inf,magic-internet-money_whale_transaction_count_100k_usd_to_inf,dydx_whale_transaction_count_100k_usd_to_inf,kujira_whale_transaction_count_100k_usd_to_inf,keep-network_whale_transaction_count_100k_usd_to_inf,smardex_whale_transaction_count_100k_usd_to_inf,messier_whale_transaction_count_100k_usd_to_inf,hashflow_whale_transaction_count_100k_usd_to_inf,renzo_whale_transaction_count_100k_usd_to_inf,liquity-usd_whale_transaction_count_100k_usd_to_inf,ampleforth_whale_transaction_count_100k_usd_to_inf,wrapped-nxm_whale_transaction_count_100k_usd_to_inf,whiteheart_whale_transaction_count_100k_usd_to_inf,hegic_whale_transaction_count_100k_usd_to_inf,insure_whale_transaction_count_100k_usd_to_inf,paraswap_whale_transaction_count_100k_usd_to_inf,orderly-network_whale_transaction_count_100k_usd_to_inf,bella-protocol_whale_transaction_count_100k_usd_to_inf,degate_whale_transaction_count_100k_usd_to_inf,stafi_whale_transaction_count_100k_usd_to_inf,unizen_whale_transaction_count_100k_usd_to_inf,melon_whale_transaction_count_100k_usd_to_inf,chainflip_whale_transaction_count_100k_usd_to_inf,seth_whale_transaction_count_100k_usd_to_inf,alchemix_whale_transaction_count_100k_usd_to_inf,perpetual-protocol_whale_transaction_count_100k_usd_to_inf,harvest-finance_whale_transaction_count_100k_usd_to_inf,badger-dao_whale_transaction_count_100k_usd_to_inf,polkastarter_whale_transaction_count_100k_usd_to_inf,synfutures_whale_transaction_count_100k_usd_to_inf,lever_whale_transaction_count_100k_usd_to_inf,quickswap_whale_transaction_count_100k_usd_to_inf,ramp_whale_transaction_count_100k_usd_to_inf,inverse-finance_whale_transaction_count_100k_usd_to_inf,tokemak_whale_transaction_count_100k_usd_to_inf,ribbon-finance_whale_transaction_count_100k_usd_to_inf,cryptex-finance_whale_transaction_count_100k_usd_to_inf,kryll_whale_transaction_count_100k_usd_to_inf,orion-protocol_whale_transaction_count_100k_usd_to_inf,aura-finance_whale_transaction_count_100k_usd_to_inf,airswap_whale_transaction_count_100k_usd_to_inf,trustswap_whale_transaction_count_100k_usd_to_inf,morpho_whale_transaction_count_100k_usd_to_inf,compound-usd-coin_whale_transaction_count_100k_usd_to_inf,stake-dao_whale_transaction_count_100k_usd_to_inf
2023-09-23 00:00:00+00:00,97,22,0,2,0,0,5,0,4,0,0,0,0,0,1,10,2,0,3,0,2,12,0,0,1,0,0,0,,3,0,1,0,2,0,7,0,0,,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-24 00:00:00+00:00,76,9,0,3,0,0,8,4,5,0,0,1,0,0,1,11,15,9,2,3,0,28,4,0,7,0,0,0,,4,0,0,0,3,5,1,0,1,,2,0,1,0,0,4,0,0,0,0,1,0,6,0,0,0,0,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2023-09-25 00:00:00+00:00,157,29,0,13,0,0,9,1,11,0,1,0,0,0,8,25,2,2,0,17,2,104,1,0,0,0,0,0,,7,0,1,0,6,0,7,1,1,,0,1,0,1,0,1,1,0,1,0,3,0,0,1,0,1,0,36,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,8,1,,4,0,0,0,0,0,1,0,1,0,0,0,0,8,0
2023-09-26 00:00:00+00:00,107,16,0,6,0,0,50,1,14,0,1,0,0,0,1,28,8,2,12,1,1,57,1,0,0,0,0,0,,4,0,1,0,0,0,14,1,1,,1,1,0,0,0,2,0,0,2,0,9,0,0,0,0,1,0,66,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,9,2,,2,0,0,0,0,2,1,0,0,4,0,0,0,0,0
2023-09-27 00:00:00+00:00,182,41,0,25,0,0,67,0,18,0,0,0,0,0,2,10,3,1,8,1,7,59,0,0,1,0,0,0,,0,3,5,0,2,0,23,0,6,,5,2,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,52,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,10,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-09-28 00:00:00+00:00,152,34,0,48,0,0,50,1,62,0,0,10,0,12,1,53,13,0,17,0,6,70,0,0,1,0,3,0,,10,0,1,0,0,0,19,0,0,,0,5,0,3,0,0,0,0,0,0,2,0,0,1,0,2,0,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,12,0,,8,0,0,0,0,3,0,0,2,3,0,0,0,2,0
2023-09-29 00:00:00+00:00,110,33,0,38,0,0,58,0,31,0,0,0,0,4,0,33,5,2,9,4,3,66,1,0,0,0,0,0,,1,1,0,0,6,0,5,0,7,,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,50,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,6,90,0,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-30 00:00:00+00:00,144,20,0,19,0,0,55,2,38,0,0,1,0,0,1,34,5,0,21,5,4,25,1,0,2,0,1,0,,0,2,0,0,2,0,6,0,7,,0,4,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56,0,,19,0,0,1,0,0,0,0,0,0,0,0,0,10,0
2023-10-01 00:00:00+00:00,140,39,0,21,0,0,69,0,38,0,0,8,0,0,2,29,5,0,18,4,1,38,9,0,5,0,0,0,,2,0,2,0,2,0,1,0,7,,2,2,2,0,0,0,0,0,0,0,8,0,0,0,0,2,0,41,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,12,18,0,,5,0,0,0,0,1,0,0,0,0,0,0,0,3,0
2023-10-02 00:00:00+00:00,207,30,0,51,0,0,101,0,73,0,0,5,0,2,4,20,13,0,19,13,2,56,4,0,1,0,0,0,,5,0,0,0,2,1,7,0,34,,2,0,0,0,0,0,0,0,3,5,6,0,0,0,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,38,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2023-10-03 00:00:00+00:00,155,28,0,31,0,0,25,0,44,0,0,5,0,4,2,14,18,0,3,4,1,76,0,0,2,0,0,0,,1,0,1,0,2,0,12,0,1,,3,0,1,1,0,0,0,0,0,5,14,0,0,2,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27,0,,4,0,0,2,0,0,0,0,0,0,1,0,0,7,0
2023-10-04 00:00:00+00:00,151,30,0,77,0,0,20,0,26,0,0,0,0,1,1,11,9,0,15,13,2,44,0,0,1,0,0,1,,9,0,1,0,0,2,0,0,8,,2,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,0,,14,0,0,8,0,0,0,0,0,0,0,0,0,6,0
2023-10-05 00:00:00+00:00,106,18,0,117,0,0,17,0,37,0,0,0,0,3,1,26,29,0,17,2,2,36,1,0,1,0,0,0,,1,0,1,0,2,0,0,0,7,,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,6,0,31,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,,33,0,0,4,0,0,0,0,0,1,0,0,0,1,2
2023-10-06 00:00:00+00:00,82,14,0,74,0,0,22,0,25,0,0,1,0,0,5,38,6,0,2,1,0,82,0,0,0,0,0,0,,2,0,0,0,1,0,9,0,7,,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,5,0,37,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,12,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,5,2
2023-10-07 00:00:00+00:00,61,11,0,10,0,0,25,0,12,0,2,6,0,0,2,13,5,1,2,1,0,45,0,0,1,0,0,0,,2,0,0,0,2,0,6,0,7,,1,0,0,3,0,0,0,0,5,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,12,0,,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0
2023-10-08 00:00:00+00:00,131,9,0,3,0,0,15,0,13,0,0,0,0,0,4,17,11,34,0,0,2,41,1,0,3,0,0,0,,6,0,1,0,0,22,0,0,6,,2,0,59,0,0,0,0,0,1,0,4,0,0,0,0,8,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,1,1,16,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2023-10-09 00:00:00+00:00,144,21,0,28,0,0,32,0,22,0,0,7,0,0,3,22,19,13,14,1,3,100,0,0,0,0,0,0,,6,2,4,0,1,11,0,0,70,,3,0,50,1,0,0,1,0,0,3,5,0,0,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,24,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2023-10-10 00:00:00+00:00,141,14,0,18,0,0,18,0,27,0,0,0,0,0,6,75,5,4,7,3,5,96,11,0,0,2,0,0,,6,0,3,0,1,12,1,0,30,,2,0,3,0,0,0,0,0,0,0,22,0,0,0,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,8,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0
2023-10-11 00:00:00+00:00,108,18,0,2,0,0,13,5,43,0,0,3,0,1,4,42,17,2,7,7,3,100,2,0,0,0,0,0,,1,0,1,0,1,2,4,0,16,,2,2,32,0,0,0,5,0,0,1,47,0,0,0,0,0,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2023-10-12 00:00:00+00:00,112,37,0,5,0,0,18,2,19,0,0,1,0,3,1,213,24,1,26,0,2,133,7,0,1,0,0,0,,7,0,4,0,1,3,1,0,31,,1,3,15,0,0,0,0,0,0,0,21,0,0,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,16,0,,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0
2023-10-13 00:00:00+00:00,148,30,0,3,0,0,32,0,19,0,0,0,0,0,18,65,4,17,17,0,0,68,0,0,0,0,0,0,,2,0,0,0,0,11,1,0,14,,0,1,2,0,0,0,0,0,0,0,17,0,0,0,0,27,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,6,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2023-10-14 00:00:00+00:00,46,12,0,1,0,0,16,0,11,0,0,4,0,0,2,15,3,12,4,2,0,20,0,0,0,0,0,0,,12,0,1,0,0,24,4,0,13,,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,5,12,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
2023-10-15 00:00:00+00:00,73,2,0,5,0,0,21,0,3,0,0,0,0,0,0,38,5,17,7,1,2,20,0,0,1,0,10,0,,8,0,0,0,0,20,15,0,19,,2,0,22,0,0,0,2,0,0,0,2,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10,127,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
2023-10-16 00:00:00+00:00,157,20,0,21,0,0,33,5,79,0,0,2,0,5,3,84,4,14,30,3,3,75,1,0,0,0,6,0,,5,7,0,0,0,14,6,0,15,,1,4,2,0,0,0,1,0,0,0,6,0,0,0,0,7,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,1,8,65,0,,0,0,0,5,2,1,0,0,1,0,0,0,0,5,0
2023-10-17 00:00:00+00:00,113,83,0,16,0,0,11,0,112,0,0,2,0,0,8,28,4,14,20,8,2,43,1,0,0,0,4,0,,2,7,1,0,1,48,6,0,3,,1,0,17,3,0,0,3,0,2,5,8,0,0,3,0,5,0,10,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,17,52,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
2023-10-18 00:00:00+00:00,96,29,0,10,0,0,16,2,51,0,1,6,0,0,2,49,5,9,1,13,2,19,0,0,3,0,3,0,,1,2,4,0,0,65,7,3,4,,1,4,27,0,0,2,1,0,3,0,8,0,0,0,0,16,0,27,8,0,0,2,0,0,0,0,0,0,2,8,0,0,0,2,8,12,1,,0,0,0,0,0,2,0,2,0,1,0,0,0,7,0
2023-10-19 00:00:00+00:00,95,21,0,19,0,0,13,2,45,0,0,0,0,0,28,173,11,4,11,9,5,116,1,0,0,0,0,0,,2,8,0,0,2,20,9,0,2,,1,0,5,0,0,0,2,0,0,5,8,0,0,0,0,8,0,26,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,1,10,28,0,,3,0,0,0,2,0,0,0,0,0,0,0,0,5,0
2023-10-20 00:00:00+00:00,155,33,0,34,0,0,13,2,35,0,0,7,0,1,8,63,17,10,10,2,1,67,0,0,1,0,2,0,,2,0,0,0,3,18,37,0,5,,0,3,7,0,0,0,0,0,0,7,7,0,0,0,0,19,0,48,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,65,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2
2023-10-21 00:00:00+00:00,231,13,0,28,0,0,14,3,43,0,0,0,0,4,2,31,5,4,2,2,3,77,2,0,0,0,0,0,,0,3,0,0,0,7,25,0,8,,0,0,5,0,0,1,0,0,0,0,6,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-10-22 00:00:00+00:00,334,31,0,80,0,0,11,3,31,0,0,1,0,2,11,16,2,7,0,2,1,36,14,0,2,0,2,0,,2,0,4,0,1,8,7,0,18,,1,13,4,0,0,5,1,0,0,1,5,0,0,1,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-23 00:00:00+00:00,540,81,0,112,0,0,29,11,87,0,0,12,0,1,6,44,6,4,12,13,9,188,6,0,2,1,0,0,,9,0,0,0,1,5,52,0,5,,3,3,3,0,0,1,0,0,2,2,19,0,0,0,0,5,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,66,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2023-10-24 00:00:00+00:00,376,90,0,69,0,0,67,21,65,0,0,3,0,0,14,70,10,11,11,9,20,406,1,1,2,1,0,0,,3,0,0,0,0,18,31,0,14,,3,2,12,0,0,1,0,0,2,8,61,0,0,1,0,5,0,115,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,3,8,87,0,,0,0,0,0,0,0,0,0,3,2,0,0,0,4,0
2023-10-25 00:00:00+00:00,433,60,0,38,0,0,66,15,69,0,0,0,0,1,2,52,5,7,16,18,2,152,2,0,2,1,2,0,,26,4,0,0,4,13,30,5,23,,2,0,5,0,0,1,0,0,0,0,22,0,3,0,0,1,0,73,6,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,34,0,,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0
2023-10-26 00:00:00+00:00,298,59,0,33,0,0,21,6,49,0,0,2,0,2,3,42,17,3,5,24,0,147,1,0,1,0,2,0,,12,0,2,0,2,12,16,0,41,,2,1,2,0,0,1,0,0,0,4,24,0,0,0,0,3,0,39,6,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,19,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0
2023-10-27 00:00:00+00:00,301,36,0,18,0,0,11,10,23,0,0,2,0,0,11,28,7,5,0,3,0,103,27,0,0,0,13,0,,1,0,0,0,2,2,17,0,8,,2,0,2,0,0,0,0,1,0,2,43,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,4,8,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0
2023-10-28 00:00:00+00:00,245,36,0,10,0,0,63,3,9,0,0,2,0,3,1,38,14,0,5,4,1,146,11,0,1,0,0,0,,11,0,3,0,0,3,13,0,4,,2,1,0,3,3,0,0,1,0,0,35,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,,0,0,0,2,0,0,0,0,7,1,0,0,0,12,0
2023-10-29 00:00:00+00:00,187,33,0,6,0,0,11,2,17,0,0,0,0,0,3,21,4,9,6,1,4,68,3,0,2,0,1,0,,4,0,3,0,2,1,11,0,1,,5,0,3,2,0,2,0,1,0,0,12,0,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0
2023-10-30 00:00:00+00:00,368,63,0,31,0,0,31,16,18,0,0,5,0,2,2,72,13,22,4,2,8,105,2,0,1,0,3,0,,5,0,1,0,0,27,35,0,5,,5,0,1,0,3,4,0,2,0,0,23,0,0,2,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,4,0,,0,0,0,5,0,1,0,0,0,0,0,0,0,5,0
2023-10-31 00:00:00+00:00,516,65,0,49,0,0,19,2,37,0,0,5,0,4,7,28,10,41,8,5,1,94,16,0,1,1,1,0,,0,0,0,0,1,31,21,0,7,,1,1,1,0,4,0,0,1,1,0,13,0,0,4,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,,2,0,0,0,0,0,0,0,3,1,0,0,0,2,0
2023-11-01 00:00:00+00:00,365,106,0,55,0,0,46,8,63,0,0,4,0,3,2,56,8,12,6,5,5,84,40,0,1,2,1,0,,1,2,4,0,0,18,8,0,12,,4,0,2,3,0,18,0,3,0,8,26,0,0,0,0,4,0,61,14,0,0,0,0,0,0,1,0,0,0,11,0,0,0,3,1,5,0,,0,0,0,0,0,1,1,0,6,1,0,0,0,3,0
2023-11-02 00:00:00+00:00,361,85,0,119,0,0,18,12,48,0,0,0,0,0,13,107,19,10,12,2,17,384,68,0,2,0,4,0,,1,2,5,0,2,3,11,0,11,,7,1,3,14,0,12,0,3,4,0,26,0,0,5,0,2,0,92,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,9,0,15,0,,0,0,0,0,0,0,1,0,2,0,0,0,0,28,0
2023-11-03 00:00:00+00:00,351,34,0,80,0,0,26,13,57,0,2,4,0,0,4,45,15,1,5,2,15,144,43,0,7,0,0,0,,1,2,7,0,0,4,20,0,0,,3,3,0,6,0,1,0,6,0,0,24,0,0,0,0,6,0,43,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,2,121,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2023-11-04 00:00:00+00:00,166,15,0,83,0,0,3,12,65,0,0,4,0,1,2,71,17,1,7,10,7,90,17,0,5,0,3,0,,8,1,4,0,0,9,4,0,5,,0,3,0,5,0,3,4,1,0,0,3,0,0,1,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,5,0,201,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-11-05 00:00:00+00:00,443,23,0,39,0,0,9,12,50,0,1,1,0,3,18,44,2,1,1,9,3,189,7,0,6,3,0,0,,2,0,3,0,0,8,6,0,4,,2,2,1,12,0,1,0,1,0,3,10,0,0,1,0,1,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,53,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-11-06 00:00:00+00:00,465,59,0,136,0,0,22,12,65,0,1,1,0,0,27,45,9,1,12,23,4,139,24,0,6,3,1,0,,1,0,4,0,2,6,18,0,16,,0,3,2,10,0,0,0,0,4,4,28,0,0,0,0,5,0,61,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,2,16,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-07 00:00:00+00:00,542,27,0,153,0,0,55,6,49,0,0,1,0,0,17,29,9,10,12,20,5,101,13,1,1,0,1,0,,6,0,32,0,0,3,19,1,10,,0,0,4,4,2,4,0,5,4,3,17,0,0,0,0,7,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,2,83,0,,1,0,0,0,0,5,0,0,0,1,0,0,0,2,0
2023-11-08 00:00:00+00:00,576,25,0,66,0,0,28,14,69,0,0,5,0,0,51,38,16,11,15,7,8,129,15,3,3,0,0,0,,7,1,3,0,1,11,20,0,7,,3,3,14,0,0,1,0,2,0,0,15,0,0,2,0,9,0,26,11,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,6,101,0,,1,0,0,0,0,0,0,0,7,2,0,1,0,2,0
2023-11-09 00:00:00+00:00,937,76,0,144,0,0,53,20,206,0,3,14,0,9,17,34,27,14,9,7,25,170,23,0,4,0,6,0,,27,0,7,0,5,21,47,1,7,,3,9,20,2,0,0,0,5,0,0,44,0,0,3,0,11,0,69,2,0,0,0,0,0,0,0,0,0,1,1,0,10,0,6,2,516,0,,2,0,0,0,0,9,0,0,0,4,0,0,0,3,0
2023-11-10 00:00:00+00:00,704,69,0,60,0,0,57,14,172,0,4,30,0,2,11,62,12,10,13,7,28,212,5,0,10,0,5,0,,17,8,0,0,3,6,20,2,11,,7,9,27,21,0,4,2,1,1,3,54,0,0,62,0,8,0,28,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,3,3,377,2,,0,0,0,0,0,3,0,0,1,2,0,0,0,,0
2023-11-11 00:00:00+00:00,512,42,0,21,0,0,17,9,86,0,0,1,0,0,9,19,3,98,6,4,40,131,10,2,8,0,0,0,,21,4,0,0,2,11,13,0,5,,1,0,26,4,0,1,0,3,0,0,28,0,0,6,0,12,0,71,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,5,2,218,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,,0
2023-11-12 00:00:00+00:00,407,30,0,37,0,0,24,5,67,0,3,5,0,0,12,34,7,60,5,2,23,94,9,0,4,0,0,0,,9,4,4,0,3,5,8,0,4,,1,10,54,8,0,1,0,0,0,0,29,0,0,4,0,2,0,35,1,0,0,0,0,0,0,0,1,0,0,1,0,4,3,1,28,159,0,,0,0,0,6,0,0,0,0,0,0,0,0,0,,0
2023-11-13 00:00:00+00:00,528,47,0,51,0,0,41,11,140,0,1,6,0,0,7,28,15,85,25,4,68,222,14,1,2,0,0,0,,14,0,2,0,0,3,18,5,4,,1,4,200,10,3,4,0,1,0,0,39,0,0,3,0,3,0,71,4,0,0,1,0,0,0,0,0,0,0,1,0,2,2,4,5,78,0,,0,0,0,1,1,0,0,1,0,0,0,0,0,,0
2023-11-14 00:00:00+00:00,433,57,0,37,0,0,52,22,86,0,1,3,0,0,15,52,18,70,25,3,48,260,4,0,12,0,2,0,,6,0,0,0,12,11,14,2,1,,4,4,16,5,0,3,0,1,0,2,102,0,0,0,0,11,0,31,0,0,0,0,0,0,0,0,1,0,0,6,0,3,1,6,3,55,0,,0,0,0,0,0,0,0,0,10,0,0,0,0,,0
2023-11-15 00:00:00+00:00,497,49,0,32,0,0,51,4,126,0,0,4,0,0,7,47,3,29,28,24,67,190,21,1,12,0,0,0,,16,0,0,0,8,17,11,2,0,,0,5,6,1,0,5,0,1,0,7,138,0,0,0,0,12,0,41,7,0,0,0,0,0,0,0,0,0,1,1,0,11,1,1,10,39,0,,0,0,0,4,0,0,0,0,1,0,1,0,0,,0
2023-11-16 00:00:00+00:00,518,70,0,59,0,0,29,7,72,0,4,4,0,0,9,38,14,116,9,18,129,311,13,1,7,0,0,0,,0,1,1,0,4,10,8,0,1,,1,7,3,30,0,4,6,1,0,3,64,0,0,2,0,16,0,52,2,0,0,0,0,0,0,0,0,0,0,2,0,6,7,3,42,114,0,,0,0,0,0,0,0,0,0,3,1,0,0,0,,0
2023-11-17 00:00:00+00:00,462,94,0,30,0,0,20,9,62,0,1,32,0,0,5,35,15,18,10,5,72,155,25,0,2,0,1,0,,8,0,2,0,2,9,8,0,9,,2,9,3,4,2,0,0,0,2,5,73,0,2,0,0,2,0,23,0,0,0,0,0,0,0,2,0,0,0,5,0,12,5,0,16,34,0,,1,0,0,0,0,2,0,0,9,4,0,0,0,,0
2023-11-18 00:00:00+00:00,191,31,0,16,0,0,9,9,39,0,7,19,0,1,14,16,3,12,2,9,175,134,6,0,5,0,0,0,,2,0,0,0,0,11,2,0,5,,2,9,4,3,0,0,1,0,0,0,32,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,34,0,5,15,36,0,,0,0,0,4,0,0,0,0,2,0,0,0,0,,0
2023-11-19 00:00:00+00:00,368,7,0,14,0,0,4,13,42,0,2,3,0,0,2,18,12,44,8,10,34,83,3,0,0,0,0,0,,4,0,0,0,0,4,3,0,10,,11,0,2,2,0,0,0,1,0,0,24,0,0,3,0,1,0,44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,18,1,,1,0,0,10,0,6,0,0,0,0,0,0,0,,0
2023-11-20 00:00:00+00:00,355,29,0,32,0,0,15,18,84,0,5,12,0,0,12,38,6,4,32,21,38,121,6,0,2,0,1,5,,3,2,12,0,18,0,7,1,13,,5,3,0,5,0,2,0,5,0,1,106,0,0,4,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,1,,3,0,0,0,0,10,0,0,1,1,0,0,0,,0
