datetime,chainlink_whale_transaction_volume_100k_usd_to_inf,uniswap_whale_transaction_volume_100k_usd_to_inf,dai_whale_transaction_volume_100k_usd_to_inf,aave_whale_transaction_volume_100k_usd_to_inf,ondo-finance_whale_transaction_volume_100k_usd_to_inf,ethena_whale_transaction_volume_100k_usd_to_inf,maker_whale_transaction_volume_100k_usd_to_inf,injective-protocol_whale_transaction_volume_100k_usd_to_inf,lido-dao_whale_transaction_volume_100k_usd_to_inf,raydium_whale_transaction_volume_100k_usd_to_inf,dexe_whale_transaction_volume_100k_usd_to_inf,pendle_whale_transaction_volume_100k_usd_to_inf,telcoin_whale_transaction_volume_100k_usd_to_inf,olympus_whale_transaction_volume_100k_usd_to_inf,1inch_whale_transaction_volume_100k_usd_to_inf,frax_whale_transaction_volume_100k_usd_to_inf,convex-finance_whale_transaction_volume_100k_usd_to_inf,0x_whale_transaction_volume_100k_usd_to_inf,frax-share_whale_transaction_volume_100k_usd_to_inf,stargate-finance_whale_transaction_volume_100k_usd_to_inf,yearn-finance_whale_transaction_volume_100k_usd_to_inf,crvusd_whale_transaction_volume_100k_usd_to_inf,sushi_whale_transaction_volume_100k_usd_to_inf,cow-protocol_whale_transaction_volume_100k_usd_to_inf,lcx_whale_transaction_volume_100k_usd_to_inf,band-protocol_whale_transaction_volume_100k_usd_to_inf,clearpool_whale_transaction_volume_100k_usd_to_inf,usual_whale_transaction_volume_100k_usd_to_inf,rocket-pool_whale_transaction_volume_100k_usd_to_inf,uma_whale_transaction_volume_100k_usd_to_inf,api3_whale_transaction_volume_100k_usd_to_inf,compound-ether_whale_transaction_volume_100k_usd_to_inf,spell-token_whale_transaction_volume_100k_usd_to_inf,orbs_whale_transaction_volume_100k_usd_to_inf,tellor_whale_transaction_volume_100k_usd_to_inf,marlin_whale_transaction_volume_100k_usd_to_inf,liquity_whale_transaction_volume_100k_usd_to_inf,pinlink_whale_transaction_volume_100k_usd_to_inf,numeraire_whale_transaction_volume_100k_usd_to_inf,ssv-network_whale_transaction_volume_100k_usd_to_inf,bancor_whale_transaction_volume_100k_usd_to_inf,balancer_whale_transaction_volume_100k_usd_to_inf,oraichain-token_whale_transaction_volume_100k_usd_to_inf,coin98_whale_transaction_volume_100k_usd_to_inf,dia-data_whale_transaction_volume_100k_usd_to_inf,tokenfi_whale_transaction_volume_100k_usd_to_inf,dodo_whale_transaction_volume_100k_usd_to_inf,magic-internet-money_whale_transaction_volume_100k_usd_to_inf,dydx_whale_transaction_volume_100k_usd_to_inf,kujira_whale_transaction_volume_100k_usd_to_inf,keep-network_whale_transaction_volume_100k_usd_to_inf,smardex_whale_transaction_volume_100k_usd_to_inf,messier_whale_transaction_volume_100k_usd_to_inf,hashflow_whale_transaction_volume_100k_usd_to_inf,renzo_whale_transaction_volume_100k_usd_to_inf,liquity-usd_whale_transaction_volume_100k_usd_to_inf,ampleforth_whale_transaction_volume_100k_usd_to_inf,wrapped-nxm_whale_transaction_volume_100k_usd_to_inf,whiteheart_whale_transaction_volume_100k_usd_to_inf,hegic_whale_transaction_volume_100k_usd_to_inf,insure_whale_transaction_volume_100k_usd_to_inf,compound-usd-coin_whale_transaction_volume_100k_usd_to_inf,paraswap_whale_transaction_volume_100k_usd_to_inf,orderly-network_whale_transaction_volume_100k_usd_to_inf,bella-protocol_whale_transaction_volume_100k_usd_to_inf,degate_whale_transaction_volume_100k_usd_to_inf,stafi_whale_transaction_volume_100k_usd_to_inf,unizen_whale_transaction_volume_100k_usd_to_inf,melon_whale_transaction_volume_100k_usd_to_inf,chainflip_whale_transaction_volume_100k_usd_to_inf,seth_whale_transaction_volume_100k_usd_to_inf,alchemix_whale_transaction_volume_100k_usd_to_inf,perpetual-protocol_whale_transaction_volume_100k_usd_to_inf,harvest-finance_whale_transaction_volume_100k_usd_to_inf,badger-dao_whale_transaction_volume_100k_usd_to_inf,stake-dao_whale_transaction_volume_100k_usd_to_inf,polkastarter_whale_transaction_volume_100k_usd_to_inf,synfutures_whale_transaction_volume_100k_usd_to_inf,lever_whale_transaction_volume_100k_usd_to_inf,quickswap_whale_transaction_volume_100k_usd_to_inf,ramp_whale_transaction_volume_100k_usd_to_inf,inverse-finance_whale_transaction_volume_100k_usd_to_inf,tokemak_whale_transaction_volume_100k_usd_to_inf,ribbon-finance_whale_transaction_volume_100k_usd_to_inf,cryptex-finance_whale_transaction_volume_100k_usd_to_inf,kryll_whale_transaction_volume_100k_usd_to_inf,orion-protocol_whale_transaction_volume_100k_usd_to_inf,aura-finance_whale_transaction_volume_100k_usd_to_inf,airswap_whale_transaction_volume_100k_usd_to_inf,trustswap_whale_transaction_volume_100k_usd_to_inf,morpho_whale_transaction_volume_100k_usd_to_inf,loopring_whale_transaction_volume_100k_usd_to_inf
2024-04-03 00:00:00+00:00,66827849.18165118,70420021.79802175,0,11721289.200015586,31137089.815737534,421022652.17277485,187144011.02754393,20565640.96023798,33626049.21953961,0,395787.5055473077,15415208.640833706,0,0,2924690.015317842,35849457.21220734,1510259.7411129368,11384517.138632912,17860540.649852145,663501.9565072039,724899.9643613681,44242262.31544843,52709673.48099655,0,1208043.014253217,0,2312516.931376599,,678391.3775821839,0,4474732.060072803,0,402741.04875284433,288060.8062012411,169224.45390413588,2767411.221490341,2302093.894326913,0,1252470.2929747025,0,201485.09484858633,342775.9251194399,0,258024.96282317291,0,2047943.6967786667,7376062.180905512,1669904.8236926128,16950003.910011187,0,0,0,0,1013518.7011362065,0,5448677.542374963,43634673.54863308,0,0,0,0,,0,0,1312880.0736593637,0,144804.39774866626,3009492.6568296817,0,2948151.749030359,1975591.7611431614,1730309.6947233214,0,14321522.102294264,1821091.9975422986,0,113411.09676323226,0,5928818.535031948,0,0,0,0,11081192.635544749,0,325685.6085720357,2771660.633877626,1568654.8355659104,0,0,0,207771.4621274856
2024-04-04 00:00:00+00:00,67527820.21,19326075.954276755,,7576498.7454271875,40350192.34496177,308566712.9559338,67267378.58005252,1616189.8659902122,70457607.93364538,0,0,13169252.303457707,0,107387.74165699011,1460575.6719316237,80981185.37755537,2103665.004783867,4740647.962583522,7575134.034513225,6529525.476438308,625757.6146241388,38910187.834019214,18142372.24577963,190001.4023705604,0,0,674208.9229622553,,3033467.0095212827,386426.04956055223,4014672.627205779,0,0,1366539.280640726,0,415256.26924452477,627910.9194403676,0,1111114.0697575668,907277.5564118699,113142.55257499027,1659572.7934336169,0,0,0,611286.9881929461,0,1143987.4895402293,61312853.500700474,0,0,236194.88105850932,0,1102609.4718403541,0,1894417.9906069306,711605.9305140264,0,0,0,0,,0,0,13445670.68188054,0,0,222580.9915373527,294147.7613283312,543682.9497925905,0,0,1626704.2504615304,29209628.681238737,3917473.0387461996,268166.02660823386,110763.9968318744,0,6971009.073206713,0,0,0,357320.82894070336,4713400.492257846,0,0,4412926.092040301,373909.5252214387,0,0,0,1174604.2598554115
2024-04-05 00:00:00+00:00,108601603.87221329,21494838.050029974,,5893528.970915842,4226324.223,115275584.12977476,26243586.116063904,45621090.04298486,39060094.22,0,0,18859440.198404685,0,0,3797365.131502879,58663013.72297031,5103382.002089025,1544264.3296479462,3574586.036,1481264.6035715078,813373.9406269768,16377469.077893581,5596789.441913238,0,2276075.7722781785,0,3464227.811208601,,303813.7012754015,338193.35645687673,1311654.525486475,0,0,283150.5371323511,195670.6676259444,0,1119425.9375280747,0,204925.3270382328,2145162.5259559723,0,324457.21933636925,0,0,0,315158.4907198631,0,452611.5981400699,34991093.984446526,0,0,0,0,206817.9834716132,0,1734003.410263967,2017721.2510036884,0,0,0,0,,0,0,1724721.0942249142,0,0,804800.0193518808,296865.67693223874,5991720.535996187,1681488.1944179654,817728.3353808675,316669.48817636404,1949729.2145398431,2065009.744667832,0,501246.6614612468,0,4201646.558036015,0,0,0,327196.49845948437,3914629.403895549,0,128910.86476879774,112823.24635347734,106945.52056981239,0,0,0,232712.5036366134
2024-04-06 00:00:00+00:00,38042952.57331102,9518643.539692892,,9277794.544995582,2391209.9329391494,65041799.39815467,15723469.05966165,14225897.663923219,761114.8721543731,0,0,30908971.623840146,0,0,1738672.6567284968,15584325.876333116,940330.5258047702,2292752.6023610267,874419.9019324685,0,813584.8668409477,10681195.03005798,123932.16410369636,0,0,0,105983.28789323522,,0,0,538509.3154478095,0,0,0,0,0,101092.2020626456,0,364002.88414747483,797641.9348396085,222692.09022738153,0,0,0,0,642707.8812731447,0,0,2727763.3499935316,0,0,0,0,940242.7675997383,0,10673381.626153558,2014775.6078477367,0,0,0,0,,0,0,6433408.249893777,0,0,0,0,1102032.098045678,0,0,0,34881175.180596165,2685847.426254504,0,0,0,1646044.6882013078,0,0,162943.67030406566,0,327183.54799653636,0,0,0,0,1537963.631296109,0,0,268651.8328065672
2024-04-07 00:00:00+00:00,40118107.95700099,15302105.48025665,,7635969.419025567,2548232.5432453137,54105760.93476827,434962038.3605261,4622809.409571486,22688188.499387432,0,0,9616202.850996763,0,0,245966.21214340435,38564640.84328058,1552581.0742473654,14186155.786935065,1316798.448672096,926162.8125991508,1788161.7096240974,36461705.726903714,0,0,1875260.5566242163,0,0,,340069.6619038848,0,936955.9695250164,0,529221.4340361615,1497046.5143277806,225249.02126092016,1734929.5772424082,443032.97269886045,0,121083.50278143605,0,1540739.6661410497,0,0,0,0,2887571.482191454,0,12361194.468317535,1945678.8983567245,0,0,0,0,165015.53441763972,0,9599545.365914099,2458971.926,0,0,0,0,,0,0,10478237.440184707,0,153605.90696151048,0,1018299.6768202474,1929526.4800637895,9361499.288078617,3321079.3075425127,1056127.5371536417,341888578.3226593,1792674.5608387494,0,148367.55918261642,0,3999623.589732707,0,0,279406.8412000774,0,3215464.596865687,0,0,112745.15653204876,223515.49769376684,1536637.889880565,0,0,0
2024-04-08 00:00:00+00:00,170035985.67976362,31097761.467926472,,10223880.70355912,15221690.113773542,841477862.5720159,146011727.9258906,4538346.180554878,58686046.234286346,0,0,23703106.342944022,0,0,13650732.031352438,57237146.20319293,3143701.9388487213,14266708.538919616,12173975.32373095,321667.8996097593,726182.4639607691,32105106.762234744,781094.0638159446,1097212.450860099,2008708.7569590257,0,406368.19731224066,,369187.46581239527,31906904.537127573,5226473.028490048,0,0,313312.87801481975,0,0,431279.7272074455,0,35325093.97908729,3604398.1784797683,2207633.5450385273,18929762.530856486,0,0,258476.56640921667,307130.5924682492,178956.69956934146,1198739.1525948788,16123603.719530331,0,0,1160223.9480094535,0,2842518.707195056,0,711930.7128532081,0,0,0,0,0,,0,0,6393413.758594711,0,0,0,3390207.710939115,5085647.439738627,512526.9214536841,18307455.086213134,1043077.4385668777,217830835.5322653,310967.8236080195,0,127175.15798884451,0,1181348.384696535,0,0,0,0,9023214.522089913,0,0,3871233.042645473,0,1560240.0911391005,0,0,4725025.540446185
2024-04-09 00:00:00+00:00,63789753.17491741,26317291.415008113,,5457528.297499768,13130175.617952147,193749050.84920865,139478760.41072813,14756484.411486568,37381606.03562904,0,0,5783066.611468812,0,193438.99235365883,4221690.335978419,44924394.61349865,102342.81772338747,12107485.243497202,3200943.419548349,9139665.764978373,425831.6359239607,61793559.22228774,1373329.7558135318,0,0,343606.0777986735,1190838.773178767,,633169.2853547868,0,1554351.2412847774,0,4427646.414578646,103933.23080495953,0,0,1156780.8386480543,0,19706502.00482659,8795848.005831474,2531758.3494510045,0,597044.8443974606,0,0,0,0,3114190.019808113,7460217.418427407,0,0,1872043.9993273413,0,1104046.9160865732,0,11568611.771337915,2753009.228,0,0,0,0,,0,0,27119156.676904984,0,1200414.0621780078,481947.7153,242762.72902022925,2958761.222983921,1113855.5495742278,1630036.9556705372,486243.6616941539,6620489.347404595,1880526.7895947383,0,340685.3406898747,0,15932823.052405283,0,0,1162277.144961174,346358.6500072519,6616825.8309561685,0,0,0,0,1273722.191582872,0,0,4196739.527667789
2024-04-10 00:00:00+00:00,81764908.91905646,97159040.71208584,,12285399.59276564,39592466.26630151,322734365.87821925,259238726.81209898,39636299.37686016,60674902.39089305,0,0,9581826.520853365,0,0,12432252.880243776,44894011.540659964,1190134.4175099465,2722372.8749520388,2104663.981991906,221938.5522742438,542012.6573255504,86134882.37296683,3148539.1215802096,404234.70692841295,1792916.9566823367,519244.6731074653,487789.55894926866,,3527369.4853083054,936667.7599148584,226588.12257794943,0,550146.6255049258,1466331.5387563144,1093027.5492376075,203584.02616794896,291284.31206768553,0,1637723.066323689,7834710.822510487,359766.0978789106,675859.5866020591,0,1029690.8988804333,0,1272664.5051114808,0,1017778.9408058352,1949100.3946203524,0,266503.4009521554,278667.23302748834,0,0,0,4520818.887413629,50023886.889492266,0,0,0,0,,496740.97366319137,0,24846296.91067153,0,0,2419298.4313402683,263420.70684099966,6867749.514017619,424924.02844566084,12493886.99742237,262629.8151584251,171349382.9521438,1743766.9310659126,0,218746.27613108087,0,5145487.276343494,0,0,0,0,4316543.587616618,0,0,1668034.5860482792,0,142435.22496376437,0,0,4085670.804431463
2024-04-11 00:00:00+00:00,65615466.549388796,150500794.18060464,,32524902.532152828,17882962.122029588,229272368.44806015,39540946.728201516,472637.5472447561,74134431.24997522,0,0,21538685.93673425,0,323606.5383194153,429088.61268370436,68995226.43060926,7515704.731111058,2601399.2035327274,29330257.640917893,362419.2577,258115.62819044973,58691724.17992908,15008140.58854564,0,0,594079.1834110833,1260693.7331910254,,9524923.692598408,356934.6048,1026132.7649892092,0,2270359.4477457544,5444845.958168901,1387223.125724156,820626.7760573616,887217.8528156007,0,339606.33494398004,137575.28298121667,1892594.765061432,726233.9084030522,0,0,0,367127.57379433967,1468923.7871346958,3652499.048009811,5259232.004466522,0,0,0,0,4454553.502378834,0,1615982.2363075423,1012450.8883140552,0,0,0,0,,0,0,19989980.69364389,0,0,0,129942.15222537663,3693203.7911170674,2635288.1508357255,1241051.9924971429,2820970.802557813,28807691.50384585,2325676.097707112,0,0,0,1028639.2371702085,0,0,0,353867.01199481974,36618450.818394065,0,0,133905.1155898769,2767888.4382953425,0,0,0,538360.9571297124
2024-04-12 00:00:00+00:00,194798389.91730183,97750768.06,,48167287.11920067,58259666.22572228,161711703.15183574,51408923.29,31169779.555481892,57540305.50924537,0,0,13251683.208803622,0,1164565.3355071978,3273684.499603768,64183144.32305201,2509325.6963485023,2738018.4143699743,3970072.9903879827,3102826.3339020857,4743744.150675559,66132334.95586616,3861948.231,0,862909.6635871652,0,209431.2734702257,,2906296.840989609,1814676.1694377891,2640213.743297852,0,710198.3285680732,4270934.836595692,884482.0630551381,1996272.6258499664,5135721.339496584,0,694022.7201568098,1890950.8658946122,1743823.4070703033,2722265.872258949,0,0,0,747670.7376289295,244938.5414323698,2468925.9185393117,6087018.476,0,0,1182327.9686105708,0,582878.6849063275,0,9606954.573368646,247119.98183630384,0,0,0,0,,0,0,18657144.477839075,0,104681.87112537131,0,123959.06200109859,1579774.224239992,1923226.3445487842,3522896.395603642,3442624.348959616,37311798.90108296,3626753.4529865645,0,0,0,4450657.864,0,0,0,146819.89649002635,13333742.664085573,0,0,1540141.008586216,0,1046897.3753858549,0,0,2655999.5352063454
2024-04-13 00:00:00+00:00,400462876.70887965,74893166.18074492,,53809560.748365134,39793428.71983154,164624201.10875672,43400207.49401304,11913630.072469573,48745786.94231028,0,0,9262467.07,0,0,16577616.844752345,98366175.17598328,3722754.1202135016,2335821.831360209,7481240.787808271,1897020.6484077075,27333242.300251585,175583482.7,3025574.1127166743,0,10533139.566639218,0,0,,107894.83717397887,901908.8726549299,0,0,382620.84560343646,3246309.5315121645,5727821.332334805,393592.7879230564,18537522.54254153,0,469477.3348565654,2449538.8875697805,18328383.65831755,282132.2950553913,111666.20152217124,589014.4289228646,0,366471.3730823441,768113.4927946079,903717.5133121496,17585611.38,0,0,0,0,22148026.55130739,0,5326224.359348675,104820.46857633578,0,0,0,0,,0,0,5016092.837573801,0,125191.89267287367,228997.2419971889,1507070.8228634696,534406.5343840488,17810219.518995948,3522274.2146116123,1118785.5141482323,53983745.48321095,13982520.838543655,0,0,0,3752372.202255657,0,0,2466818.3543139435,0,39777370.24762085,0,3302608.512951618,3571585.0522209127,0,123945.83021341111,0,0,284504.2182829118
2024-04-14 00:00:00+00:00,130441156.0236584,34652013.58028149,,21172084.990482382,19734331.834390357,79292972.91081549,47297818.118950576,2436989.905115923,32996626.85248527,0,0,7802450.341950344,0,171319.59311835768,1677566.1791087172,71963870.79446939,769392.0392812317,2124238.6646910883,3427365.8842490143,2293876.865640089,5384256.331360543,99789204.19,2671946.611622249,0,112413.72273498704,258581.7408590729,100821.53829885325,,261730.02531344086,448704.6252721154,536049.0140946608,0,0,2663955.4622807004,5519218.2049859185,710369.7046058335,2057868.7122556125,0,114342.8948664784,741962.7848720807,9226047.630500557,470948.3043939185,0,3848146.417086967,0,0,279216.8325661486,403638.22987920186,18716292.40359292,0,0,747996.9490511278,0,0,0,8194295.209776922,608415.0694701207,0,0,0,0,,0,0,3461967.228185858,0,0,0,0,1479672.7302596488,4879291.7919768095,2385905.1092070704,316267.7259155297,0,6187033.472808136,0,0,0,4016143.2601432567,0,0,0,0,1518651.6336741087,0,0,1054168.564927135,0,880216.6843612589,0,0,874162.4244018921
2024-04-15 00:00:00+00:00,175829077.98412985,101336834.69111533,,39494277.22198074,100196033.99171199,154801086.56623763,45450474.510784745,3010407.378,62619145.00012552,0,0,24186974.48,0,211022.3047070438,19658361.579333194,52462559.793215245,417682.1058893349,170434.6204070974,3000467.8431975325,1573214.710479062,2876154.369640425,19965325.16809278,18420653.677164894,0,0,125759.12829767528,1471502.3253218143,,4147754.6985633867,1395468.7327538605,19250611.139231436,0,0,1559118.2906153183,5323411.937359867,613263.3193689991,1301599.718533245,0,623860.0996677728,3398283.2973200516,9963560.794721581,0,401446.1469206554,447704.9940236137,0,142528.30530927828,2566515.152,0,22862882.23253365,0,0,3004275.3166164965,0,3067131.0399811007,0,2764222.5518808537,249003.9373482723,0,0,0,0,,0,0,506775.3716644343,385945.49348471535,938213.6759744955,0,3351255.512,1900786.6877848885,6928628.521261739,837049.8594558503,142641.01503877933,54294412.334198475,2748505.5302113914,0,0,0,391703.31600711995,0,0,2368980.6433851346,170295.40311557826,47122161.19566246,1366628.8766456977,0,242415.73605606542,0,0,0,0,1250148.3884026879
2024-04-16 00:00:00+00:00,94635632.48945506,54495262.860785365,,18513907.439703424,37936119.22565647,187686229.66537967,68417325.69152315,1917517.886032957,51247695.46891457,0,0,18219372.885051716,0,916669.1578086142,13745282.846638922,38602665.06450728,943248.1850318791,859128.5054256781,1559511.9471764134,1017618.3327722275,7354158.047400991,65324943.195221364,1909998.7226169421,0,1361504.2227527965,0,408011.66300272493,,600751.4860680519,2141422.6430883557,0,0,0,0,250946.06262373365,437665.7501123262,0,0,0,0,355796.61961604195,257601.27517346275,0,1935520.0400362252,0,0,221081.33041524224,2733259.9499326465,4903721.456074594,0,2326188.182,559654.5432707611,0,0,0,17283331.822659563,555542.5464421683,0,0,0,0,,339248.3325823196,0,234105.77289316396,0,0,0,1481833.9014017368,1384504.6074756798,1968947.081863739,206671.7432420006,0,1219912.9990335407,2635800.042332854,0,0,0,0,0,0,120660.24044091157,2502089.0542627643,13397764.979303513,0,0,3264605.4460945893,0,0,0,0,105543.72665033734
2024-04-17 00:00:00+00:00,41723081.92150606,10212568.696876239,,4823636.109280955,47060935.106494024,75821818.79498689,41680930.30075545,5093198.826,10360849.385411004,0,0,18804402.277304772,0,126155.53152836542,2763607.4649434974,53836312.98001591,1004708.8373657078,1438879.4015913084,5222105.1866120715,4452397.176263612,633386.232,32904791.941308346,8491306.873441366,0,0,387483.8794,0,,618869.0130484989,1769956.5051067802,569908.5427707189,0,530121.6722386061,117888.18760535431,127669.52046563466,0,0,0,0,473508.9332881628,215839.07151617587,405887.35273808625,126354.4055021261,0,28851510.595193475,0,531018.7205647869,444132.9684602562,12359766.889881307,0,197832.70590547108,238532.2773094721,0,0,0,5979085.029582122,40900449.09865957,0,0,0,0,,0,0,2473268.8359600427,0,0,440724.45901081944,0,782010.4523850412,7843250.146842244,101625.78535143445,0,20327613.628795914,1497822.4437434943,0,999868.8538663844,0,362031.0892257587,0,0,0,1141671.2686784451,1062979.7052801708,0,0,409364.1447689055,102860.08331895445,0,0,0,179410.32753265268
2024-04-18 00:00:00+00:00,68143157.00990959,30083361.27824148,,2920978.1919811107,83469634.13704252,70474676.45346881,49936587.49792489,5225072.146621246,1092841.824910531,0,0,10256773.762812143,0,300835.1878916966,1683602.5387336165,42774538.94996321,5864161.464840897,0,3134749.2155009164,5442918.5005645435,834986.6576940239,24340077.090580318,381382.39161153464,0,0,0,481764.8627115447,,585380.9252290314,0,744732.9165136245,0,0,854827.6045421376,0,1100750.0363474812,0,0,228788.21372785093,179714.43667588872,0,0,503823.1879757247,0,1001181.0014693665,412018.62036090833,0,2281326.771,19569635.44477746,0,392115.4371269989,0,0,3683328.7027134597,0,10026642.828241909,645431.7234,0,0,0,0,,0,0,119803.19662258975,0,109534.99958815909,0,0,1450735.8585384255,3742702.0509962505,257815.15207625285,214700.70305822731,46418938.788921624,1953448.4631139783,0,0,0,0,0,0,0,405756.49962321017,3723228.6355302087,0,0,0,123841.90854833103,0,0,0,0
2024-04-19 00:00:00+00:00,61649020.47,37744693.88754664,,3793867.1519111353,33316673.596918985,51569676.223371476,72422325.15546829,2089705.5490262238,4743060.301438466,0,0,1507875.536355406,0,190712.88474703446,1138178.8622194903,51981474.664701596,863200.0351780099,2186460.127632198,2052960.2668488112,4461743.4049200835,424181.5447554139,35915786.40575321,5370369.264053677,0,0,0,0,,0,0,0,0,0,1912883.9762182934,127936.65663254731,186600.61460463717,211194.38934318768,0,226822.64113693027,296121.48989185615,696808.4969537356,0,0,0,0,0,0,875296.2908766997,277799.5971684202,0,0,4969889.031453517,0,0,0,3017524.457120983,0,0,0,0,0,,0,0,0,0,0,0,103472.12135788912,663607.4781811632,798009.4617078889,509552.81370851904,0,18863003.763392434,1468451.121000186,0,0,0,0,0,0,0,1169359.7922737354,46023583.651825905,0,0,933293.4292683713,0,100352.61575300607,0,0,268764.9906084457
2024-04-20 00:00:00+00:00,104577466.15424968,17920319.34381538,,3872339.2823968194,13788919.524253419,50926540.69383166,41448819.67359017,4186761.113720443,4232108.952429543,0,0,5319399.284191108,0,0,7080673.252984394,24663740.679986183,0,255619.2830329054,0,352619.6503996047,0,11595367.353747454,531727.0053435531,0,147879.61671027396,134868.65936416708,0,,3115759.8705043024,0,0,0,0,1304842.579,0,150964.65260429992,355083.46075196017,0,106705.53379554619,1257866.0986460703,0,251261.73078317932,0,0,0,1275477.359110428,381583.66510411946,0,8013736.146688226,0,0,0,0,1133577.8489530203,0,224161.58612835227,0,0,0,0,0,,0,0,1734510.228844156,0,0,0,0,1310258.933904888,1482852.4630042163,0,0,542810.6628507284,1821502.9948565054,0,0,0,324568.5288421547,0,0,0,0,2153526.914852969,0,0,1963123.9016917357,0,0,0,0,128162.34679872052
2024-04-21 00:00:00+00:00,80645385.15470503,4049990.3139522877,,1816949.5928184134,8228372.893284553,30406700.61576539,39554850.09802668,772010.4564905723,857471.4208741245,0,0,5441025.185558706,0,0,631502.1293634876,31147440.465637166,2909845.711267581,1821078.479646578,0,638490.0741277625,112065.21952501609,21556137.980512913,314951.22156801354,120927.71820562289,103901.80943273554,0,0,,0,0,0,0,0,0,0,171357.97880591056,431722.8057708425,0,0,0,239672.59292383151,271695.9171925186,0,0,0,0,905122.8746854197,0,120656.80161323342,0,0,813777.0564803069,0,583271.5480225232,0,561393.4769589707,959123.2917291827,0,0,0,0,,0,0,0,0,0,0,0,1120176.3611936423,1463465.5915287153,0,0,8899817.980574094,2650538.8331042714,0,0,0,0,0,0,0,0,6038633.830906707,0,0,0,0,105576.90607254645,0,0,914043.2297981117
2024-04-22 00:00:00+00:00,105912672.72201565,19818395.92726969,,14198506.986492649,80503409.38131022,82564677.04712282,83110814.56,4992423.8620723775,6579657.635220974,0,0,9867753.203722017,0,0,629185.1560132494,28659598.332871534,0,220154.48066612508,838081.4423386112,648772.8213386246,156888.36300990928,82608406.38503338,1483883.8215861884,0,0,0,976777.7059451289,,261470.32309863385,113612.48863426919,207372.58463771403,0,594609.7577082098,508374.6816728903,0,289608.0227,352290.30948869354,0,0,2813917.716998618,215330.1402820712,503697.9326292111,0,0,0,2914503.7926566172,1074314.1028858903,0,3587939.314706051,0,0,1662006.6401440748,0,0,0,71365230.16260141,0,0,0,0,0,,0,0,0,0,1306638.880315084,0,730788.2479224047,665379.9276744094,284143.10856294684,103177.5183426907,0,111382763.33401154,1350062.9880838073,0,0,0,152226.3474561798,0,0,0,0,479284.5540468816,0,0,0,0,0,0,0,1098765.9621585174
2024-04-23 00:00:00+00:00,48443659.66236062,29141000.540742822,,7264271.974874716,56653150.96057033,44685051.427253604,77056874.89,32551846.8,14768655.5,0,293529.12703166186,7396402.808420734,0,378924.72875137767,1426284.153257076,42518271.09205043,316148.8752400516,1400958.7681998177,1015909.7447279781,1119413.5262931082,984353.0556,46144301.79816375,4656555.093897016,0,0,207939.57931938535,0,,461428.9019984097,1022588.3126787024,1436659.1044154067,0,527813.3170840242,130770.68661755962,0,3527892.8184981174,445971.77984718746,0,0,1920815.3593004458,0,0,0,1067424.468233095,6913842.081823619,1177251.664523017,281084.1462948126,0,39733007.73921826,0,0,0,0,0,0,2549408.0737947663,0,0,0,0,0,,0,0,0,0,0,0,131286.3680250229,1266380.551891509,834786.7649,0,163553.85788511683,529666.2111240226,0,0,0,0,2011778.9741501098,0,0,0,136485.41174610012,435852.26171209523,1296492.3703277498,0,0,0,0,0,0,8846325.751030162
2024-04-24 00:00:00+00:00,77525735.40649836,9961435.525488846,,5207898.631536488,95026107.29728886,40002500.90230795,20752254.678794228,10154990.892689504,3270204.1293350137,0,0,24609518.04050247,0,0,3565410.5605978374,40787229.20259536,0,0,1756952.3551508375,1356910.7764344916,353128.47442509927,48096984.6,126810.25891147811,0,1667148.8247250516,0,971679.1493487325,,4762442.079067194,186700.24037807045,0,0,1794058.2281032396,0,416639.8397266675,2531691.9264900843,185820.92034631092,0,201490.82634585604,228463.6767515117,772524.5954387643,259964.63657241562,178721.2592546135,11025257.5,160460.21522017987,0,244791.10625304253,3285631.1405920745,6085256.650746355,0,0,0,0,2697150.2689667484,0,366032.36208248686,66193825.211194426,0,0,0,0,,214129.22984178964,0,0,0,0,149879.56005691978,112264.55060015181,1949124.0116324436,204062.87998360855,0,1215193.1010339716,0,2633373.796,0,2759252.8418204016,0,1750449.3110517482,0,0,0,0,6736959.446942144,0,3071838.6671956386,743787.7663979698,0,0,0,0,0
2024-04-25 00:00:00+00:00,58152671.31,9668042.733248087,,14242811.270409206,23923106.333283696,33287176.961599138,6143183.687934699,7273200.440404475,1136629.5523429767,0,0,10329316.377129506,0,0,1307509.976,41655774.94947184,4404567.399771844,4861059.446129428,20433506.15794848,3922227.0648887837,263131.82166717167,27045499.977093954,390341.30717665894,0,1560759.7356237601,0,0,,1657578.2899600216,0,2818637.575859823,0,0,1055940.303262352,0,889091.4733443735,2662896.872899718,0,222932.77754750097,3104378.6113900333,631451.7334802909,0,0,0,0,0,429099.63945866027,0,7924220.346534287,0,0,0,0,566715.3410877679,0,2446545.9805683284,214377.72213797906,0,0,0,0,,0,0,0,0,0,0,0,1233342.6593397418,0,0,119469.60234207142,12211371.601114718,1451399.6446020782,0,0,0,13983808.92950544,0,0,0,0,26813797.763143696,0,0,4956731.563,153915.90600804024,100085.31923291685,0,0,644599.0357484913
