datetime,chainlink_whale_transaction_volume_100k_usd_to_inf,uniswap_whale_transaction_volume_100k_usd_to_inf,aave_whale_transaction_volume_100k_usd_to_inf,ondo-finance_whale_transaction_volume_100k_usd_to_inf,ethena_whale_transaction_volume_100k_usd_to_inf,maker_whale_transaction_volume_100k_usd_to_inf,injective-protocol_whale_transaction_volume_100k_usd_to_inf,lido-dao_whale_transaction_volume_100k_usd_to_inf,pendle_whale_transaction_volume_100k_usd_to_inf,olympus_whale_transaction_volume_100k_usd_to_inf,1inch_whale_transaction_volume_100k_usd_to_inf,frax_whale_transaction_volume_100k_usd_to_inf,convex-finance_whale_transaction_volume_100k_usd_to_inf,0x_whale_transaction_volume_100k_usd_to_inf,frax-share_whale_transaction_volume_100k_usd_to_inf,stargate-finance_whale_transaction_volume_100k_usd_to_inf,yearn-finance_whale_transaction_volume_100k_usd_to_inf,crvusd_whale_transaction_volume_100k_usd_to_inf,sushi_whale_transaction_volume_100k_usd_to_inf,cow-protocol_whale_transaction_volume_100k_usd_to_inf,lcx_whale_transaction_volume_100k_usd_to_inf,band-protocol_whale_transaction_volume_100k_usd_to_inf,clearpool_whale_transaction_volume_100k_usd_to_inf,rocket-pool_whale_transaction_volume_100k_usd_to_inf,uma_whale_transaction_volume_100k_usd_to_inf,api3_whale_transaction_volume_100k_usd_to_inf,spell-token_whale_transaction_volume_100k_usd_to_inf,orbs_whale_transaction_volume_100k_usd_to_inf,tellor_whale_transaction_volume_100k_usd_to_inf,marlin_whale_transaction_volume_100k_usd_to_inf,liquity_whale_transaction_volume_100k_usd_to_inf,numeraire_whale_transaction_volume_100k_usd_to_inf,ssv-network_whale_transaction_volume_100k_usd_to_inf,bancor_whale_transaction_volume_100k_usd_to_inf,balancer_whale_transaction_volume_100k_usd_to_inf,coin98_whale_transaction_volume_100k_usd_to_inf,dia-data_whale_transaction_volume_100k_usd_to_inf,tokenfi_whale_transaction_volume_100k_usd_to_inf,magic-internet-money_whale_transaction_volume_100k_usd_to_inf,dydx_whale_transaction_volume_100k_usd_to_inf,smardex_whale_transaction_volume_100k_usd_to_inf,hashflow_whale_transaction_volume_100k_usd_to_inf,renzo_whale_transaction_volume_100k_usd_to_inf,liquity-usd_whale_transaction_volume_100k_usd_to_inf,ampleforth_whale_transaction_volume_100k_usd_to_inf,orderly-network_whale_transaction_volume_100k_usd_to_inf,melon_whale_transaction_volume_100k_usd_to_inf,chainflip_whale_transaction_volume_100k_usd_to_inf,seth_whale_transaction_volume_100k_usd_to_inf,alchemix_whale_transaction_volume_100k_usd_to_inf,perpetual-protocol_whale_transaction_volume_100k_usd_to_inf,harvest-finance_whale_transaction_volume_100k_usd_to_inf,badger-dao_whale_transaction_volume_100k_usd_to_inf,synfutures_whale_transaction_volume_100k_usd_to_inf,lever_whale_transaction_volume_100k_usd_to_inf,ribbon-finance_whale_transaction_volume_100k_usd_to_inf,orion-protocol_whale_transaction_volume_100k_usd_to_inf,loopring_whale_transaction_volume_100k_usd_to_inf
2024-05-20 00:00:00+00:00,74130204.56357202,44317842.764354385,7562206.054901149,101951292.87753008,33253530.11500917,18640294.041280966,7136314.912454291,21987913.576436497,10196972.277616492,768820.9918545723,964976.05,22427132.86962998,2215727.1406902396,4465307.186926203,1776734.0257056155,1035528.4978362168,119075.9637713665,39710433.74,3768039.1846774616,1327489.724906133,2008785.391238855,0.0,344937.6759,293647.0119231746,0.0,5437905.321936328,,513700.3626670161,1808394.1031644463,6528708.315240744,1429274.3686421623,774625.5962857322,527089.2104862502,1251665.909866705,0.0,0.0,0.0,1149924.4265331384,2434940.0652602087,1992766.6688158312,0.0,0.0,604828.6676,21236884.140033975,292776.3221264154,,0.0,0.0,,973859.542829296,0.0,18283765.392603103,1153935.0034374972,,0.0,6655259.249841778,1427877.1959945846,411138.4590632911
2024-05-21 00:00:00+00:00,83125350.03,98356627.56,14794849.043509629,36081887.46189795,84144618.52071635,227897179.86901695,30189146.484958977,167518069.5478166,5817184.073993846,0.0,1236875.6926711404,19531555.580296047,9562111.656628495,1911209.653146536,2225297.007225399,3266059.250070449,2846025.2887153355,31671053.795772057,19860524.54906595,0.0,9899035.068627715,0.0,1866143.7613964577,1912074.7578167007,1733130.1445813992,4558397.875684448,1436654.0869491005,0.0,7289142.380355816,116665.82916882374,3595595.281980793,232867.2827,1084988.380545401,1597203.2019863036,1212311.1397277964,6176442.273205052,0.0,910605.7026852508,601104.4519084997,7563578.280663229,201602.15458138468,1382339.703513794,2208685.5154390777,17656224.44320523,295626.3713155926,,0.0,742103.4968605379,355948.2958018036,867321.1408413822,0.0,25267953.838093407,2944127.05284789,,469539.12328196,21915930.31324711,287388.4510703976,1264731.1668959332
2024-05-22 00:00:00+00:00,111995324.31660151,37776218.43314124,14991655.511293618,56028672.38381038,55384077.85694366,41015991.065780126,3109426.1170288785,60898310.66855502,13463609.626478298,172733.95598773126,1856543.550890977,24965858.29362583,5374405.117033011,2136423.002700618,1132023.0987306123,3034302.796,3200404.4418739374,35398045.40653837,6803964.158272665,0.0,0.0,122293.32550189068,2347923.4738069903,4009426.768946436,3589111.6455486435,0.0,285027.61273423047,456119.03374751966,7021910.949,124241.55874245428,1940003.6044875016,0.0,672807.7489,149854.61916289866,686617.9348003011,0.0,0.0,504871.3965768537,0.0,29916852.496304728,1239413.3176199112,3474740.7255804474,682242.7807,7637926.033172904,53217990.007619575,,1827979.1155483725,0.0,0.0,0.0,0.0,11564115.598367603,1223129.3727450827,,946457.509170306,7545632.984,1119629.4388902716,12413269.689104414
2024-05-23 00:00:00+00:00,142457094.70582938,61299419.27748377,7023507.436663703,35613383.11078836,139900808.55653313,123525893.72104174,2082158.797996901,69147531.38,15737037.840841783,0.0,501757.1364925958,37200556.50790465,13273886.840963269,2749564.3036550246,3571424.3536290727,2108431.7000212325,127550.60785580552,61231460.24728215,21920942.569818016,262130.98156183815,0.0,311408.4652268811,389898.93856104417,1525794.24927924,473110.6116640066,3783236.8392761527,5781774.434712777,0.0,4378575.879828928,0.0,1588216.5680988906,1015852.1109561244,1813299.4369743103,492130.9054133133,249685.70727302475,9241034.667125914,,603827.0301,0.0,8094763.569653999,487190.3466768621,1223343.305857557,10856569.948094334,4341537.148957053,0.0,,0.0,251042.34558974297,0.0,218428.1887685855,109243.64432852168,8313675.925679954,2616956.469445188,,1658035.8585387636,32806662.03733845,489984.9707161935,815336.8050383492
2024-05-24 00:00:00+00:00,120450233.5269532,42568297.622339405,15033288.908398611,54816470.94758317,88129686.28306693,2296509.8345184843,1449816.2726447473,105096401.08415128,11791055.662385171,146694.5673397985,1449677.120717831,16272626.16167306,7024510.928999356,141142.61630086345,1795811.2929920282,2832560.5460933633,141826.6374511814,29038620.740000974,17234648.76240032,1323925.382404528,202899.3508619617,410179.40672921087,571840.7020453431,419591.45913604385,1627781.8954428951,180378.9063643484,1016537.5113799968,345660.6101638397,8773786.882174967,249798.8830788468,272841.6841029336,821862.2871521303,619364.3068704456,565439.9420060721,111143.12468269248,0.0,,2295969.797836668,10861059.950453214,3302159.431188364,0.0,1600702.1173406723,3145088.382981976,7261242.856393079,0.0,,0.0,0.0,0.0,2760481.4828991713,0.0,42531937.88007948,2820856.654639122,,571838.3417616235,23909979.333711073,2197086.8900312325,3953824.1350139617
2024-05-25 00:00:00+00:00,114701192.15030012,39252278.90353008,4782661.244328927,37190550.37137721,42938621.62679027,9700481.08,4339711.106515334,26468564.073162105,7247658.155816483,126453.5131192876,532974.0084160398,5530824.117328752,5278763.939,0.0,2949433.3879794683,730607.3953531198,6894346.767155254,10217823.641250364,0.0,0.0,1423596.9278840013,312871.9134207607,467377.2864091202,188489.7131120864,1192242.2263706308,624731.0985718532,0.0,0.0,6494575.899859497,0.0,0.0,0.0,0.0,0.0,5246979.212956537,215630.0985527689,,2060146.9270537656,0.0,3436392.0151999686,117712.29113128564,100544.4130849652,1853358.0903475932,338842.6407771155,0.0,,127501.48306044492,254022.4810468495,0.0,0.0,590815.3545913805,17197133.22672788,2530873.401817231,,781802.6754683657,0.0,0.0,0.0
2024-05-26 00:00:00+00:00,40157891.95613285,38572617.32180924,6879754.668307138,39141809.328951746,24811468.59894609,12306222.481928952,2309482.5027817236,58181048.13901636,8081217.200514766,0.0,108096.60523070078,5042667.775607716,2279580.129969273,520449.3795397249,2041394.7893741033,330295.11915697745,0.0,27408200.20789646,667684.2268017739,0.0,0.0,0.0,462630.67679598473,12532940.277957387,0.0,0.0,206455.03043501603,0.0,6221102.203757681,124392.53529876989,918915.2661470118,0.0,0.0,1088897.148130134,0.0,0.0,,0.0,0.0,22007298.06921699,0.0,0.0,146916.73591435855,1231052.720981511,203649.25509464944,,0.0,0.0,,2750434.4160284395,266121.6123606091,319636.1761,2508790.085432073,,0.0,5994674.690330412,0.0,276823.99765952514
2024-05-27 00:00:00+00:00,86239383.79275581,25157244.575865146,21961142.631609775,62321630.56,92304466.70340712,5073247.933260582,6201093.033326546,32870141.42829552,11548334.93743861,404118.75754983927,4475573.099688149,11438848.225702424,5576776.859506911,855829.5905025546,7041113.800151937,1404256.1256191924,2170297.2784757037,29634333.59692816,35081473.19321959,0.0,2039200.5497137252,0.0,3859758.055879624,100360.2217560931,743859.2460785678,2495033.984,777490.0806244004,474190.1361,3050328.0011781096,244844.37599020725,818478.3599375935,354469.05507486034,1215257.9154362436,0.0,555677.2685486968,0.0,,2996505.9333753907,0.0,12324333.078009903,31570358.80118972,2242026.947826188,843647.8283183505,4176409.752236278,125779.46611319548,,469876.3062700533,491174.3459196942,,589786.3022012102,1503379.6076433433,0.0,0.0,,601307.0271649986,31885377.91497515,0.0,3002846.128139894
2024-05-28 00:00:00+00:00,106626865.68258189,44408555.23630787,25383740.36638795,24278140.233670004,51745665.37290539,13662058.829064189,2983669.171154159,141038024.56548563,18396433.25055778,0.0,30628107.258844025,6108875.110010212,6168888.950098363,451401.0570578061,2119574.551266697,1880954.2684866297,1235349.727734162,17152602.442111284,462048.8287352444,0.0,581558.3014755823,0.0,899836.7551072072,350000.27465441567,367412.17363573064,7415245.008315114,412525.3362670876,797826.1526340875,6982450.507641787,105964.64775211229,381483.85904398223,960464.0043704538,452158.65333239874,151144.1006829713,301410.5492642252,182822.8261275475,469631.143750695,1550333.716902171,1745689.9400112098,7490283.794150963,577916.6433370665,5835165.141275153,6465263.978339975,1973682.437019569,0.0,,0.0,0.0,,193934.34476345283,0.0,113300.51348747888,1604055.157850152,,4103549.497786655,69429946.27915676,3283377.698162497,2166120.4056345136
2024-05-29 00:00:00+00:00,108459699.5712491,7765399.809919688,8202758.527236805,20955225.55,36721242.15066507,2350376.6377982525,437584.38459921227,110462897.25013056,8861583.783713372,0.0,41722215.76229696,85281333.80775306,3285671.615055391,2512728.585449755,1463813.064223443,2565447.9313343093,8897456.924854001,16695002.118864955,438599.8393315732,,695311.6727753255,638042.6140571831,0.0,1664105.930061344,0.0,5141576.548124703,702428.5944131364,112053.40031556196,839910.1289024276,399009.5298382683,259193.2641479452,0.0,7478356.154432495,252303.0449707888,552440.9993384957,0.0,0.0,302449.3956540858,1261143.0801660083,5116039.855,0.0,334177.4455715448,46372689.72428971,0.0,53236355.75093566,,680352.9159,359683.2735,,310614.9266978698,0.0,0.0,7312745.249594737,,936488.7575766186,138570900.68119258,875021.4753121547,257648.27710959705
2024-05-30 00:00:00+00:00,149064951.1283885,29188890.04123036,13775079.31935559,44172565.20480147,16922649.196455803,18431905.36106256,1468389.9240020043,75024410.93657176,2799190.2313595503,0.0,24672315.3,20599129.79092784,13859808.275745792,3552150.7716866084,0.0,250525038.25004184,4678781.568339915,19673910.10478592,1845023.2684546888,,3507975.647016486,0.0,2336038.8126722826,894408.2797,0.0,3279081.7739409613,0.0,0.0,6711734.131723662,122237.00089534296,0.0,129515.6012716528,0.0,128014.3877549836,0.0,0.0,0.0,0.0,0.0,5115114.096082569,0.0,1368619.667,993787.876743108,0.0,0.0,,0.0,252765.61873181473,,0.0,0.0,1151786.4822641234,3663670.5217380906,,635844.3832252889,14008062.22096822,1319205.526935686,1135637.841298482
2024-05-31 00:00:00+00:00,67188638.13347687,40598844.87222623,12197330.624549467,36739422.84363474,37747706.42163721,21831918.852548458,2271477.803,28218094.120897025,5183673.104,106441.2081769061,3849066.7865244714,21437211.844333623,3231321.4709669645,2857850.059446786,746470.4584944918,38744453.370077945,137694.18629363843,27534998.384391524,5558131.026767009,2603412.7646996574,0.0,0.0,1018514.987549311,416942.2345749694,215472.86702903244,0.0,2736155.9819468735,0.0,1279339.961,3691582.3552245446,113437.01720149962,177091.35173278878,1638660.3146972898,266510.83446877816,251508.3346043295,18129818.91807223,0.0,335805.7919227369,0.0,2308213.9863972617,141435.61532881935,2131907.630510888,1290145.4208533403,2704251.6035458646,117281.11637711876,,0.0,1759100.099221354,,231228.28397015273,0.0,8160564.977005077,2627535.001467119,,126076.16909641249,251639282.84909895,2356931.267401113,3183163.6373751257
2024-06-01 00:00:00+00:00,15471118.890200146,9339930.00933276,1312418.7693530088,31670301.400000263,14669282.308982974,4435563.012346168,2049307.5188867184,39600705.91415118,11519776.329758825,0.0,4755932.154355518,18975329.388754603,3082115.083,0.0,473879.065930518,11076675.53183404,728058.9657099873,22694175.277295347,351312.3755655472,0.0,0.0,0.0,0.0,2327087.717017955,0.0,1216477.914918087,2702439.607485813,0.0,477341.1408,0.0,0.0,0.0,960453.168,115734.00909014742,561455.3822858484,0.0,0.0,2129539.9066504803,0.0,372503.7843252665,0.0,1988490.0965740911,656902.7221548499,1371861.1144481478,411408.58998903376,,0.0,5238134.810269512,,0.0,,8159827.262278184,1252293.9485469074,,563894.0396439983,119691.24905104296,1844992.9560436911,5642262.094271882
2024-06-02 00:00:00+00:00,26131457.952996865,7082605.04,552215.6822012716,33802228.13375805,10998274.84525639,2865443.295728571,3537325.5,9016998.761744352,3240816.8962905672,0.0,1530460.097309018,17548931.386642803,3439736.438808006,108336.5748893479,330188.8216742575,1274821.2403381364,448067.9232857996,7768930.023108788,0.0,0.0,0.0,0.0,802943.6999025567,1467029.996482529,1595671.2481125805,1058259.3702139845,2963217.5074813934,585950.4162369904,202417.6171889472,1930447.8145898636,230992.8177902899,0.0,279434.73913879326,269595.7147904176,0.0,12453855.199021306,,2258264.9389921697,4927584.262555777,919642.5152063672,0.0,0.0,4241561.978251141,3729294.6903986176,0.0,,0.0,937220.321712378,,1312287.3253695085,,8092439.626011824,0.0,,0.0,4172904.990485359,136215.6740871134,0.0
2024-06-03 00:00:00+00:00,84291222.26202996,22458725.612230524,6937119.415,28941370.201615147,491447510.7176972,32002024.632321116,2337527.707130182,80081537.62674215,1945894.90751486,106259.8428205347,2635716.382,19210122.573961955,5040890.171971948,2298901.887861486,0.0,2008728.8490398093,299609.71136682725,169049399.28449297,617159.2765664002,1732852.7874910524,131579.9480483564,203933.77678757644,215673.3739232366,7347199.133498222,0.0,4217629.909581723,10051766.26346562,100693.22817766212,4247515.4143343605,106545.19522963522,415332.5881892925,292046.1916292154,281147.3286524619,0.0,617194.8560363823,223015.7681393928,121116.19836084852,1013965.3616421084,0.0,1503085.4529662342,487815.9923900196,0.0,1796328.9520786114,12479918.982432494,0.0,,,1881853.3574920208,,0.0,,0.0,1535678.875548071,,0.0,6074803.646674031,917369.1087138378,132984.94398650722
2024-06-04 00:00:00+00:00,63649342.13283644,80237346.89595397,18439601.153517205,447465683.2964916,113287074.3047394,20700461.108418666,3143489.7740181326,8969967.439121043,4869738.458690133,282904.5935558101,10851806.076425545,12854829.79493615,3957319.579495842,21885400.061494756,891143.2353,2401063.706,0.0,21108139.31275556,764858.4595677551,858019.0557129651,0.0,0.0,2061862.9015207165,5195210.742316209,301505.3364796833,891077.2372763663,8679361.898712441,0.0,15820125.335869942,0.0,537309.5767040794,0.0,1158287.7982385147,118453.0206446316,0.0,8699383.305506296,0.0,190611.085680332,0.0,5631773.635651963,0.0,693205.9286970817,10444123.360397242,20714392.955544908,0.0,,,380100.136127477,,0.0,289630.61130054144,16261620.880144631,4403326.4557391275,,799675.6458766495,12299916.694847086,5898015.1012363285,3114730.6812815852
2024-06-05 00:00:00+00:00,49121496.99414512,43634035.35359766,2299517.1330543645,65087535.297516465,58050423.78219565,15573977.150586411,5144002.647642535,67100155.71208405,2695639.6639846005,440527.2936663578,3394602.930729575,23602596.88884646,5777567.177539678,9120035.815897644,122427.11754385482,2721020.7327595428,0.0,12403210.23,1006798.2874913767,0.0,0.0,224275.69794293772,234040.85223254107,2494638.067259752,100419.87553313376,3738582.078190136,4772199.958831403,100554.83849541465,10997816.115914129,790199.1348815334,617160.1385407237,0.0,353408.5432179658,0.0,551904.2204640046,27585631.03168311,0.0,3985741.8589214226,1498002.1400665843,7507505.877292715,0.0,110975.7300741163,1100595.4056534176,5321337.332285663,53631686.59077486,,,2091658.5142406195,,0.0,1888391.5988096492,0.0,3764070.682460608,,1496501.830814027,6549495.447444169,192366.57779539772,3246698.698197116
2024-06-06 00:00:00+00:00,70825853.09530127,24376799.072634827,7858618.052531219,47138323.74210748,26982727.628609125,10511761.143795827,132427843.83798444,5729774.449104971,12207065.019975431,0.0,2873101.5685383063,6685249.645047983,10378071.566949146,16683221.555055983,0.0,4005920.9245959218,0.0,31838404.076793287,0.0,0.0,127352.42375901013,0.0,83556464.16801365,10048801.813594583,0.0,2057207.989054127,792200.0206233466,500268.1490855143,0.0,0.0,4525026.570573389,0.0,1768852.2254260108,129498.29778916872,482466.0624403435,22625890.298859943,1807985.4590637272,2594008.3612077986,1191149.966953311,5686207.805258456,194735.38302526163,646293.5258515222,3342605.5858647106,2253636.41776132,5073087.120787905,,,2470848.2423409903,,0.0,0.0,8154688.103654144,1627431.6625108812,,1906609.248145835,8965653.309756791,194906.20068842196,227249.56076082945
2024-06-07 00:00:00+00:00,89013540.15532967,10371723.29,13022793.680200435,64267339.16444536,51956032.24412062,15639181.224427829,8401976.720019706,46453394.56,6534392.4000818785,0.0,2822570.946420958,20358225.79710528,2739843.694330979,120601.8728063949,1641143.7857335068,2106308.3128217175,488618.22243799514,59827203.12551168,1328676.5008018883,0.0,0.0,0.0,422923.21690726327,4795368.2929470865,1275546.1359056896,6388869.029,688063.3749453096,0.0,8693336.826903751,0.0,4045184.653955206,0.0,8022268.451587474,566276.3085619838,3367662.0199095435,0.0,0.0,1373153.2883339396,0.0,6346050.862,0.0,768301.8779025391,569318.6440733268,1211821.4843138463,2338215.371813354,,2074123.7933075016,677234.7569075357,,188430.0125452772,1660907.2284298618,757102.5121,3306480.7011716105,,0.0,1777954.8623901643,1262362.7808427438,14167372.195248198
2024-06-08 00:00:00+00:00,17952060.584093325,13193554.660912568,2330415.2010426493,22416459.680325072,3153962.0827878583,14070765.48098866,1401678.4040306546,23611994.90609242,1170224.5473405086,131913.16379793032,888012.9575107533,10653838.011323787,7383222.298,2165152.639274447,1648389.639419297,4604890.848781877,121023.4952787824,18183911.280173592,1019207.050507931,0.0,512480.4886031009,0.0,426318.56824749615,1845054.8779346533,2232693.518648647,2824998.6523513095,169510.54963724283,246595.40910952212,1194745.1265817657,0.0,0.0,297168.6702602053,1108948.780124207,446723.50760192773,0.0,185153.01753272107,1556094.268761728,1052409.4606405788,0.0,5171353.545079546,107514.67993881648,936997.2580633236,0.0,1896562.517487383,0.0,,0.0,295033.65556827927,,0.0,411626.2326,14864058.576512838,1311979.4676880082,,1376080.6022493823,0.0,334474.67641146854,354907.82752416265
2024-06-09 00:00:00+00:00,15555609.402684543,1248183.6782725605,5281579.5618292615,8491956.434576651,5544485.331480454,17527783.290208135,2847277.040906283,42309494.650581986,2047886.055162132,0.0,266079.35412769095,11561811.002280043,2950906.4416430728,872821.7599995065,0.0,110947.13198134776,336481.05913158867,29928480.636639018,759059.3536048312,,112880.6985671332,0.0,0.0,445035.8937612212,762478.5343790586,240291.84374522316,138594.96981085095,0.0,13207591.075533211,0.0,1391909.5425804798,265455.7662841421,883306.5207259705,172298.93514278444,0.0,0.0,141140.23670979045,473968.48453880294,699452.8601421425,1497252.3951249204,0.0,0.0,0.0,2323440.080919522,0.0,,0.0,1099623.7354378144,,0.0,0.0,22236850.53396453,2116153.222421087,,505019.84245844313,5679486.231907028,100348.6244877928,4179552.237455038
2024-06-10 00:00:00+00:00,50285733.88275896,35166108.44593501,34801765.184712194,43310231.10664172,22029806.774092905,23291823.020518348,3763718.233337653,16346265.43234669,4034169.5590546494,0.0,2718688.0634327736,1180684095.0687573,4103718.9818158527,0.0,576586.5518,2662685.7477571135,0.0,240510076.6,1200906.2419151608,,0.0,,2714569.541534433,1231430.383,197769.6903380855,3961302.8603951256,495210.6923,0.0,1288301.3498534854,5592094.725360056,433330.9140535062,225474.70969153385,1893933.8193380905,0.0,541941.7584882765,0.0,33774542.94988805,1320638.3296886636,0.0,8018502.158166197,0.0,0.0,139845.79498197153,2624298.1494744425,991956.2493315936,,799432.8793523475,1824371.2556690327,,0.0,0.0,0.0,1144549.6823129533,,1029790.822527536,1983421.5815596464,1961242.0142434132,1394438.5341581963
2024-06-11 00:00:00+00:00,61358613.82429354,28557422.56057596,13940592.339921616,26384980.416142818,95607817.66,87171181.54359469,16047979.082023378,103157760.66705547,28946388.045230437,799941.5654016985,4544539.202462069,43093329.455458686,2427143.384229276,0.0,1104147.0384629262,548971.5945,0.0,77476401.19,766619.0880730349,,9891978.882436624,,2163165.6901762527,603070.6672822286,0.0,2103405.6574298018,1053075.8890759903,0.0,988855.8457442358,134852.44267184898,170211.35433958407,0.0,923169.2499,317674.92673218355,320353.4630673175,0.0,1757698.1591700204,480011.5655846301,600751.5752849206,5016174.164,0.0,262633.6985204461,0.0,565028.2287704821,1886576.5122510432,,0.0,0.0,,156845.62644951124,0.0,7298466.810841884,1748826.3953777791,,6411542.268838761,524045.26168684167,1495237.833,154000.44636801825
2024-06-12 00:00:00+00:00,60797309.72,23266895.146233417,15632788.811398206,39170519.626828685,37525224.134590656,54885008.48985918,65286505.22478504,36353938.43225626,1676819.8209636193,0.0,368564.23286938446,96926277.13711168,2325263.2976653124,974806.2303,297141.92533641413,3110933.2861687182,122049.2402729539,106852229.133949,286970.54914648447,,81962008.38233948,,1414874.3467841025,0.0,0.0,375300.3851947885,670684.3993203365,1052063.596394151,11962669.259315334,386715.1733525917,0.0,0.0,2308435.1519517708,0.0,1737289.3806674012,3081309.7183325095,761822.5149026052,227287.08645039544,1630979.7760551097,7853309.603789476,0.0,943751.1933631536,281550.9413057993,5091405.238845279,57422659.98107944,,0.0,0.0,,0.0,147570.5622848035,6935683.99,0.0,,4897605.496046369,150587.17978506885,880231.6005,140995.5817950736
2024-06-13 00:00:00+00:00,97806632.68,55631773.12347062,24221293.961595263,17698889.116881724,22890982.026909955,377274014.09822434,17682801.36867296,17611618.403698936,5947952.133265374,0.0,23307965.72377276,121510663.27433084,9174457.285254098,4572228.986812236,1578606.8702147158,931829.2445878362,926163.0537685092,633452988.8543011,356138.2948722776,,0.0,,1075914.3399360543,0.0,0.0,4378548.5251587145,0.0,0.0,5858154.620252799,0.0,359646.5903186334,0.0,1327305.140890431,0.0,338179.82492365147,0.0,1494759.685133411,999100.1038876128,9141886.876,1957482.498607624,,11569005.29006141,0.0,853896.9809,760916.0548146988,,0.0,2749584.805955531,,204979.28184012763,0.0,0.0,8298068.8236119235,,6995628.770053485,565952.7732593345,0.0,1651061.5571467394
2024-06-14 00:00:00+00:00,108376752.98846996,62972829.78082618,4212737.0175590385,253595699.6739163,20798674.418036204,5770649.930837996,52068031.84920452,22180300.21,2895434.8652517833,618480.1836437585,20980679.459778253,24203604.13914676,574305.0926339076,0.0,764261.0140854126,341451.1324132902,193768.85627949075,76528048.69,864358.1720095926,3472837.3995529003,1466304.9689410848,,342557.92136382853,60336873.71779925,1361607.5293609535,1692277.1934867245,0.0,0.0,505085.6659165647,1713818.5816913825,800261.9416,0.0,857770.7339788157,3198879.110356653,0.0,0.0,0.0,1011246.579947429,0.0,5705373.701097681,113224.71875956364,0.0,114697.00618160958,100018.08400817374,669777.2450186929,,0.0,133594.12107008114,,0.0,0.0,34029258.390329115,1036615.273045474,,784430.3473172351,0.0,0.0,0.0
2024-06-15 00:00:00+00:00,71248129.93,102356223.38370907,3379291.9305058517,7190071.271807982,35158084.77,3973940.62091433,3310402.7734923535,2939043.029326528,3231722.6783523457,0.0,0.0,6896921.987,1420721.8274963526,1414905.331923573,244267.51128208713,231700.03072129723,398246.40004963207,15391810.975948254,1211347.5422295826,0.0,251875.85729865864,,0.0,10634968.283320708,0.0,391545.8532861577,255770.18223340643,0.0,2408473.0245724423,0.0,120345.90460139824,,748086.2666702766,131628.35541927928,0.0,0.0,0.0,0.0,0.0,8780639.416980807,0.0,0.0,109500.32870213664,626258.2212799252,0.0,,,643766.8115920906,,0.0,0.0,13361754.04134557,861111.0805685718,,0.0,0.0,0.0,7609811.817
2024-06-16 00:00:00+00:00,14662557.031104283,17187798.92785724,807933.7850272432,12133366.473429965,25388911.024494916,13143717.616711011,571116.3440396473,4265920.366201064,5334866.759608871,0.0,264122.5238586903,10487502.812154127,5618672.650503651,0.0,407124.3622657313,345401.5741890053,0.0,22480158.036553744,1201806.0969656552,0.0,356936.6104582804,,0.0,25193701.449225537,680526.698,417804.4809310066,157810.63571249766,0.0,0.0,0.0,636601.1116582728,,2953403.6753588626,0.0,258375.70056280753,0.0,0.0,310121.7873503568,312334.1391430549,34400334.759589694,0.0,121914.7449716332,0.0,668237.0409214001,214983.17539209384,,,189813.85243991992,,0.0,596603.7504495163,20038949.393157296,0.0,,0.0,810309.7768155521,366962.1232407171,0.0
2024-06-17 00:00:00+00:00,44574535.87503349,70653743.39912783,8664502.865249354,18897061.337424345,58041663.00998501,12007940.964275563,36611048.83933436,16024065.143529316,3049736.493603633,215671.1778514261,2524347.4701852556,8999569.565429121,19937535.672710188,0.0,1336545.8403912403,3121281.3142427336,0.0,20672044.96471491,1499990.6834183163,428890.1232687386,435819.7154075928,,2848146.2412739573,12659313.893670246,496739.0203745458,345530.09420492064,276684.0621591889,1093693.187777768,6433244.112115793,0.0,1860296.7228911107,3018090.5748077515,0.0,0.0,233278.76687813585,,0.0,1487293.670158857,0.0,907268.8087,0.0,121232.76600572816,890968.7826291921,724845.5069370747,528134.6660167986,,,440096.2699321476,,0.0,0.0,6619187.238673547,2287491.2806113553,,0.0,0.0,149091.29108731274,2581982.862191749
2024-06-18 00:00:00+00:00,96513285.53201284,73214046.17792118,9192080.138368482,55153554.120348245,72161416.48124498,45735885.571454294,4425487.503,15485923.652015757,20628882.43349181,0.0,12988848.21905425,15531979.158174025,8193919.622123182,601318.1909683545,1666863.7615916366,8319960.640096695,201435.09645356223,15418693.727369526,258621.47599079573,0.0,0.0,2057266.708748364,0.0,10964959.718491986,0.0,711944.0696590896,683766.1734929095,471318.8401990347,325774.9575148717,0.0,2770608.2162714778,1079589.7877292426,2380312.4565253532,126431.34322767176,438004.1581091539,1975489.1709021265,,452848.0317534173,23084955.17569237,6597493.318100649,0.0,158606.6701051809,1640710.6114076828,4600488.950082727,815999.3865296626,,842202.4283262235,1227827.0006294935,,,0.0,6057167.362265645,2822821.825,,0.0,0.0,2726850.9937475184,2317408.4088154295
