datetime,chainlink_whale_transaction_count_100k_usd_to_inf,uniswap_whale_transaction_count_100k_usd_to_inf,aave_whale_transaction_count_100k_usd_to_inf,ondo-finance_whale_transaction_count_100k_usd_to_inf,ethena_whale_transaction_count_100k_usd_to_inf,maker_whale_transaction_count_100k_usd_to_inf,injective-protocol_whale_transaction_count_100k_usd_to_inf,lido-dao_whale_transaction_count_100k_usd_to_inf,pendle_whale_transaction_count_100k_usd_to_inf,olympus_whale_transaction_count_100k_usd_to_inf,1inch_whale_transaction_count_100k_usd_to_inf,frax_whale_transaction_count_100k_usd_to_inf,convex-finance_whale_transaction_count_100k_usd_to_inf,0x_whale_transaction_count_100k_usd_to_inf,frax-share_whale_transaction_count_100k_usd_to_inf,stargate-finance_whale_transaction_count_100k_usd_to_inf,yearn-finance_whale_transaction_count_100k_usd_to_inf,crvusd_whale_transaction_count_100k_usd_to_inf,sushi_whale_transaction_count_100k_usd_to_inf,cow-protocol_whale_transaction_count_100k_usd_to_inf,loopring_whale_transaction_count_100k_usd_to_inf,lcx_whale_transaction_count_100k_usd_to_inf,band-protocol_whale_transaction_count_100k_usd_to_inf,clearpool_whale_transaction_count_100k_usd_to_inf,rocket-pool_whale_transaction_count_100k_usd_to_inf,uma_whale_transaction_count_100k_usd_to_inf,api3_whale_transaction_count_100k_usd_to_inf,spell-token_whale_transaction_count_100k_usd_to_inf,orbs_whale_transaction_count_100k_usd_to_inf,tellor_whale_transaction_count_100k_usd_to_inf,marlin_whale_transaction_count_100k_usd_to_inf,liquity_whale_transaction_count_100k_usd_to_inf,numeraire_whale_transaction_count_100k_usd_to_inf,ssv-network_whale_transaction_count_100k_usd_to_inf,bancor_whale_transaction_count_100k_usd_to_inf,balancer_whale_transaction_count_100k_usd_to_inf,coin98_whale_transaction_count_100k_usd_to_inf,dia-data_whale_transaction_count_100k_usd_to_inf,tokenfi_whale_transaction_count_100k_usd_to_inf,magic-internet-money_whale_transaction_count_100k_usd_to_inf,dydx_whale_transaction_count_100k_usd_to_inf,smardex_whale_transaction_count_100k_usd_to_inf,hashflow_whale_transaction_count_100k_usd_to_inf,renzo_whale_transaction_count_100k_usd_to_inf,liquity-usd_whale_transaction_count_100k_usd_to_inf,ampleforth_whale_transaction_count_100k_usd_to_inf,orderly-network_whale_transaction_count_100k_usd_to_inf,melon_whale_transaction_count_100k_usd_to_inf,chainflip_whale_transaction_count_100k_usd_to_inf,seth_whale_transaction_count_100k_usd_to_inf,alchemix_whale_transaction_count_100k_usd_to_inf,perpetual-protocol_whale_transaction_count_100k_usd_to_inf,harvest-finance_whale_transaction_count_100k_usd_to_inf,badger-dao_whale_transaction_count_100k_usd_to_inf,synfutures_whale_transaction_count_100k_usd_to_inf,lever_whale_transaction_count_100k_usd_to_inf,ribbon-finance_whale_transaction_count_100k_usd_to_inf,orion-protocol_whale_transaction_count_100k_usd_to_inf
2024-06-17 00:00:00+00:00,128.0,105.0,32.0,80.0,103.0,35.0,78.0,46.0,9.0,1.0,13.0,51.0,81.0,0.0,7.0,15.0,0.0,73.0,2.0,2.0,7.0,2.0,,3.0,33.0,1.0,3.0,2.0,5.0,12.0,0.0,6.0,10.0,0.0,0.0,1.0,,0.0,5.0,0.0,4.0,0.0,1.0,3.0,3.0,4.0,,,2.0,,0.0,0.0,2.0,10.0,,0.0,0.0,1.0
2024-06-18 00:00:00+00:00,294.0,145.0,37.0,169.0,127.0,70.0,13.0,48.0,30.0,0.0,40.0,57.0,38.0,3.0,8.0,21.0,2.0,58.0,2.0,0.0,6.0,0.0,5.0,0.0,47.0,0.0,5.0,3.0,2.0,3.0,0.0,12.0,8.0,3.0,1.0,2.0,4.0,,3.0,29.0,33.0,0.0,1.0,1.0,4.0,6.0,,2.0,5.0,,,0.0,2.0,12.0,,0.0,0.0,12.0
2024-06-19 00:00:00+00:00,86.0,74.0,30.0,137.0,86.0,170.0,0.0,134.0,22.0,0.0,6.0,61.0,39.0,2.0,4.0,12.0,1.0,70.0,4.0,0.0,1.0,0.0,0.0,2.0,23.0,0.0,7.0,5.0,0.0,3.0,1.0,17.0,0.0,0.0,3.0,0.0,0.0,,2.0,3.0,22.0,,0.0,1.0,0.0,13.0,,0.0,0.0,,,1.0,0.0,1.0,,,8.0,1.0
2024-06-20 00:00:00+00:00,85.0,68.0,19.0,127.0,56.0,78.0,3.0,61.0,23.0,0.0,18.0,44.0,28.0,3.0,5.0,10.0,1.0,174.0,2.0,0.0,3.0,11.0,0.0,0.0,12.0,0.0,37.0,0.0,0.0,13.0,0.0,7.0,0.0,5.0,0.0,0.0,1.0,3.0,4.0,0.0,13.0,,2.0,2.0,13.0,3.0,,0.0,3.0,,,0.0,0.0,4.0,,,0.0,2.0
2024-06-21 00:00:00+00:00,146.0,46.0,22.0,142.0,36.0,57.0,6.0,30.0,14.0,2.0,2.0,20.0,23.0,2.0,3.0,2.0,0.0,49.0,0.0,0.0,3.0,0.0,1.0,5.0,9.0,0.0,11.0,0.0,0.0,24.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,3.0,1.0,0.0,12.0,,2.0,1.0,4.0,0.0,,0.0,6.0,,1.0,2.0,0.0,17.0,,,1.0,4.0
2024-06-22 00:00:00+00:00,76.0,16.0,13.0,79.0,38.0,132.0,4.0,11.0,17.0,0.0,2.0,34.0,14.0,3.0,3.0,0.0,0.0,32.0,2.0,1.0,2.0,0.0,1.0,0.0,13.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,,0.0,1.0,4.0,0.0,,0.0,0.0,,2.0,1.0,3.0,4.0,,1.0,0.0,2.0
2024-06-23 00:00:00+00:00,71.0,11.0,18.0,67.0,35.0,115.0,4.0,19.0,18.0,0.0,1.0,17.0,7.0,1.0,4.0,1.0,1.0,67.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,6.0,10.0,,0.0,0.0,3.0
2024-06-24 00:00:00+00:00,182.0,77.0,53.0,119.0,99.0,65.0,6.0,93.0,19.0,1.0,0.0,94.0,22.0,3.0,4.0,1.0,9.0,127.0,8.0,0.0,3.0,3.0,0.0,0.0,17.0,2.0,10.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,1.0,11.0,0.0,3.0,3.0,2.0,,2.0,0.0,15.0,0.0,,,0.0,,3.0,0.0,2.0,10.0,,0.0,0.0,5.0
2024-06-25 00:00:00+00:00,181.0,24.0,57.0,77.0,64.0,129.0,20.0,60.0,22.0,3.0,9.0,101.0,16.0,1.0,1.0,0.0,1.0,52.0,2.0,0.0,0.0,14.0,0.0,2.0,7.0,0.0,9.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,,9.0,0.0,13.0,0.0,,,0.0,,1.0,0.0,4.0,4.0,,0.0,1.0,4.0
2024-06-26 00:00:00+00:00,100.0,45.0,63.0,118.0,83.0,108.0,10.0,39.0,19.0,0.0,7.0,33.0,19.0,0.0,1.0,3.0,0.0,113.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,11.0,6.0,0.0,0.0,18.0,,3.0,3.0,6.0,0.0,2.0,3.0,3.0,6.0,5.0,9.0,,0.0,1.0,5.0,3.0,,,1.0,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0
2024-06-27 00:00:00+00:00,111.0,32.0,49.0,61.0,30.0,132.0,15.0,16.0,11.0,1.0,13.0,62.0,28.0,1.0,4.0,1.0,13.0,170.0,2.0,,3.0,0.0,3.0,5.0,21.0,6.0,4.0,4.0,0.0,3.0,,3.0,4.0,4.0,2.0,1.0,5.0,0.0,2.0,42.0,2.0,,0.0,1.0,5.0,0.0,,,0.0,,0.0,2.0,4.0,4.0,,9.0,0.0,1.0
2024-06-28 00:00:00+00:00,103.0,35.0,47.0,56.0,23.0,96.0,7.0,109.0,14.0,0.0,7.0,114.0,28.0,2.0,4.0,0.0,8.0,99.0,1.0,,1.0,2.0,1.0,2.0,10.0,6.0,1.0,1.0,,1.0,,2.0,4.0,7.0,3.0,0.0,1.0,4.0,0.0,13.0,4.0,,5.0,1.0,12.0,0.0,,,0.0,,0.0,0.0,5.0,4.0,,2.0,0.0,9.0
2024-06-29 00:00:00+00:00,54.0,23.0,11.0,35.0,14.0,53.0,9.0,99.0,8.0,0.0,0.0,29.0,12.0,0.0,2.0,5.0,6.0,62.0,0.0,,0.0,7.0,0.0,1.0,10.0,0.0,1.0,0.0,,1.0,,5.0,0.0,4.0,10.0,0.0,6.0,0.0,0.0,5.0,3.0,,9.0,0.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,8.0,,1.0,0.0,0.0
2024-06-30 00:00:00+00:00,91.0,6.0,30.0,36.0,28.0,41.0,2.0,37.0,10.0,0.0,1.0,30.0,19.0,2.0,2.0,2.0,2.0,81.0,1.0,,0.0,4.0,0.0,1.0,1.0,3.0,3.0,0.0,,6.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,1.0,3.0,0.0,,,1.0,,0.0,0.0,2.0,4.0,,3.0,1.0,5.0
2024-07-01 00:00:00+00:00,121.0,46.0,27.0,54.0,33.0,90.0,10.0,49.0,5.0,0.0,0.0,53.0,6.0,0.0,0.0,28.0,2.0,89.0,1.0,,2.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,,4.0,0.0,3.0,2.0,2.0,1.0,7.0,0.0,0.0,4.0,7.0,7.0,2.0,0.0,1.0,13.0,2.0,,8.0,4.0,2.0,0.0,4.0,1.0,0.0,,0.0,0.0,2.0
2024-07-02 00:00:00+00:00,121.0,92.0,45.0,32.0,43.0,31.0,4.0,59.0,18.0,,2.0,48.0,24.0,1.0,3.0,10.0,5.0,69.0,4.0,,0.0,5.0,1.0,5.0,12.0,3.0,4.0,0.0,,3.0,0.0,0.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,6.0,8.0,7.0,1.0,,4.0,0.0,0.0,0.0,3.0,6.0,8.0,,0.0,0.0,1.0
2024-07-03 00:00:00+00:00,123.0,53.0,64.0,88.0,32.0,68.0,11.0,42.0,34.0,,0.0,67.0,7.0,0.0,9.0,11.0,8.0,122.0,1.0,,0.0,6.0,0.0,0.0,15.0,0.0,2.0,,,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,,2.0,8.0,13.0,0.0,2.0,3.0,9.0,3.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,6.0
2024-07-04 00:00:00+00:00,250.0,17.0,19.0,96.0,25.0,75.0,9.0,29.0,23.0,,23.0,95.0,45.0,0.0,3.0,17.0,6.0,211.0,6.0,,3.0,0.0,0.0,0.0,5.0,2.0,1.0,,,2.0,1.0,0.0,2.0,2.0,1.0,1.0,,,3.0,10.0,3.0,0.0,1.0,1.0,46.0,0.0,,5.0,2.0,0.0,1.0,0.0,0.0,11.0,,0.0,2.0,7.0
2024-07-05 00:00:00+00:00,411.0,69.0,90.0,210.0,41.0,169.0,5.0,42.0,19.0,1.0,3.0,166.0,13.0,1.0,10.0,12.0,13.0,353.0,2.0,,11.0,3.0,0.0,6.0,7.0,4.0,18.0,,,7.0,1.0,2.0,7.0,6.0,2.0,5.0,1.0,,1.0,4.0,24.0,3.0,0.0,1.0,21.0,0.0,,0.0,2.0,0.0,1.0,1.0,9.0,12.0,,,12.0,0.0
2024-07-06 00:00:00+00:00,132.0,25.0,8.0,47.0,18.0,60.0,1.0,21.0,14.0,0.0,0.0,52.0,7.0,3.0,2.0,5.0,2.0,69.0,2.0,,2.0,0.0,4.0,0.0,5.0,3.0,0.0,1.0,,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,,1.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,1.0,0.0,4.0,8.0,,,0.0,0.0
2024-07-07 00:00:00+00:00,86.0,16.0,7.0,90.0,20.0,39.0,5.0,12.0,13.0,4.0,4.0,19.0,1.0,1.0,5.0,0.0,2.0,111.0,0.0,,0.0,3.0,0.0,0.0,7.0,0.0,2.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,1.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,,1.0,0.0,,0.0,0.0,8.0,12.0,,,2.0,0.0
2024-07-08 00:00:00+00:00,245.0,46.0,24.0,76.0,45.0,54.0,9.0,26.0,21.0,0.0,2.0,85.0,8.0,2.0,5.0,2.0,1.0,113.0,0.0,,3.0,2.0,0.0,0.0,14.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,20.0,2.0,2.0,0.0,5.0,0.0,,0.0,1.0,,2.0,0.0,0.0,8.0,,3.0,0.0,5.0
2024-07-09 00:00:00+00:00,183.0,15.0,58.0,51.0,27.0,53.0,15.0,12.0,14.0,1.0,4.0,16.0,2.0,2.0,1.0,13.0,1.0,44.0,5.0,,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,0.0,7.0,1.0,10.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,,2.0,2.0,0.0
2024-07-10 00:00:00+00:00,174.0,63.0,29.0,61.0,42.0,25.0,4.0,15.0,11.0,0.0,5.0,48.0,5.0,1.0,3.0,9.0,1.0,105.0,2.0,,1.0,2.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0.0,,2.0,3.0,0.0,0.0,1.0,7.0,0.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,3.0,,1.0,0.0,,0.0,0.0,2.0,4.0,,0.0,0.0,1.0
2024-07-11 00:00:00+00:00,159.0,32.0,62.0,65.0,23.0,121.0,4.0,17.0,18.0,0.0,0.0,56.0,14.0,1.0,1.0,7.0,0.0,95.0,1.0,,1.0,0.0,1.0,0.0,13.0,3.0,3.0,1.0,0.0,2.0,,6.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,,0.0,0.0,,0.0,0.0,0.0,2.0,,0.0,2.0,1.0
2024-07-12 00:00:00+00:00,162.0,31.0,41.0,46.0,28.0,161.0,4.0,25.0,7.0,0.0,1.0,28.0,8.0,1.0,1.0,1.0,1.0,74.0,1.0,,0.0,2.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,3.0,9.0,0.0,,1.0,0.0,,1.0,0.0,0.0,8.0,,0.0,0.0,7.0
2024-07-13 00:00:00+00:00,117.0,45.0,23.0,20.0,15.0,110.0,2.0,13.0,10.0,0.0,3.0,33.0,6.0,0.0,0.0,0.0,1.0,38.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,,1.0,,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,19.0,2.0,,0.0,0.0,9.0,0.0,,0.0,,,0.0,0.0,2.0,0.0,,1.0,0.0,0.0
2024-07-14 00:00:00+00:00,119.0,47.0,21.0,31.0,4.0,116.0,0.0,15.0,8.0,,3.0,24.0,5.0,1.0,3.0,1.0,0.0,53.0,2.0,,0.0,0.0,0.0,,0.0,0.0,3.0,1.0,,1.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,,0.0,,,1.0,,2.0,4.0,,0.0,0.0,0.0
2024-07-15 00:00:00+00:00,169.0,82.0,57.0,75.0,27.0,220.0,2.0,30.0,18.0,1.0,3.0,46.0,6.0,1.0,5.0,0.0,0.0,36.0,85.0,,2.0,0.0,0.0,5.0,2.0,6.0,59.0,3.0,,9.0,,2.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,10.0,1.0,,0.0,2.0,1.0,,2.0,,,0.0,,6.0,0.0,,0.0,0.0,1.0
2024-07-16 00:00:00+00:00,207.0,128.0,44.0,42.0,29.0,242.0,4.0,23.0,9.0,1.0,6.0,48.0,5.0,27.0,2.0,1.0,3.0,59.0,32.0,,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,,2.0,,1.0,6.0,1.0,2.0,5.0,7.0,0.0,7.0,12.0,10.0,2.0,,2.0,0.0,0.0,,4.0,,,1.0,,0.0,4.0,,0.0,2.0,0.0
2024-07-17 00:00:00+00:00,144.0,85.0,79.0,43.0,28.0,144.0,3.0,36.0,12.0,0.0,0.0,40.0,10.0,0.0,3.0,5.0,1.0,40.0,8.0,,1.0,1.0,2.0,1.0,8.0,96.0,24.0,2.0,,0.0,,5.0,68.0,3.0,0.0,35.0,1.0,2.0,0.0,5.0,9.0,1.0,,4.0,8.0,4.0,,0.0,,1.0,1.0,,2.0,3.0,,4.0,0.0,4.0
2024-07-18 00:00:00+00:00,177.0,89.0,25.0,59.0,23.0,68.0,4.0,9.0,18.0,0.0,23.0,57.0,11.0,11.0,1.0,19.0,10.0,66.0,11.0,,4.0,0.0,2.0,0.0,21.0,6.0,7.0,2.0,2.0,2.0,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,,1.0,0.0,1.0,,0.0,,0.0,0.0,,6.0,4.0,,1.0,0.0,0.0
2024-07-19 00:00:00+00:00,147.0,46.0,15.0,103.0,37.0,86.0,3.0,24.0,7.0,0.0,0.0,69.0,12.0,9.0,2.0,6.0,1.0,109.0,0.0,,6.0,0.0,1.0,2.0,6.0,3.0,6.0,1.0,0.0,2.0,,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,9.0,4.0,0.0,,6.0,10.0,1.0,,0.0,,0.0,0.0,,4.0,4.0,,0.0,0.0,3.0
2024-07-20 00:00:00+00:00,112.0,24.0,8.0,44.0,28.0,31.0,8.0,18.0,6.0,0.0,0.0,24.0,4.0,0.0,3.0,10.0,0.0,70.0,1.0,,2.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,,0.0,2.0,5.0,4.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,,0.0,1.0,2.0,,0.0,1.0,0.0,0.0,,0.0,4.0,,6.0,0.0,0.0
2024-07-21 00:00:00+00:00,148.0,9.0,8.0,50.0,13.0,41.0,1.0,13.0,5.0,,0.0,20.0,7.0,1.0,1.0,1.0,0.0,59.0,13.0,,1.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,3.0,1.0,0.0,1.0,,,5.0,0.0,0.0,,12.0,0.0,,0.0,,1.0
2024-07-22 00:00:00+00:00,154.0,69.0,22.0,62.0,16.0,86.0,9.0,23.0,14.0,2.0,7.0,31.0,7.0,1.0,8.0,7.0,1.0,84.0,5.0,,5.0,2.0,1.0,0.0,0.0,3.0,16.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,1.0,0.0,6.0,0.0,1.0,0.0,2.0,6.0,,1.0,2.0,,1.0,,0.0,9.0,,1.0,4.0,2.0
2024-07-23 00:00:00+00:00,133.0,52.0,22.0,79.0,32.0,97.0,10.0,54.0,21.0,0.0,10.0,37.0,23.0,16.0,5.0,3.0,1.0,69.0,2.0,1.0,4.0,10.0,2.0,0.0,6.0,0.0,3.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,3.0,0.0,19.0,,3.0,0.0,8.0,0.0,,0.0,2.0,,2.0,,0.0,10.0,,0.0,2.0,0.0
2024-07-24 00:00:00+00:00,128.0,28.0,12.0,28.0,40.0,84.0,5.0,42.0,16.0,0.0,63.0,46.0,15.0,3.0,10.0,0.0,1.0,78.0,2.0,3.0,1.0,0.0,0.0,,3.0,1.0,2.0,0.0,,3.0,0.0,,0.0,1.0,0.0,4.0,5.0,0.0,3.0,4.0,13.0,,6.0,0.0,2.0,5.0,,0.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0
2024-07-25 00:00:00+00:00,141.0,22.0,70.0,50.0,16.0,60.0,20.0,34.0,16.0,1.0,23.0,170.0,13.0,1.0,6.0,2.0,1.0,208.0,3.0,1.0,1.0,0.0,3.0,2.0,5.0,1.0,2.0,0.0,,1.0,0.0,,0.0,1.0,4.0,0.0,0.0,0.0,3.0,9.0,6.0,,6.0,4.0,8.0,5.0,,0.0,0.0,,2.0,,0.0,8.0,,0.0,6.0,0.0
2024-07-26 00:00:00+00:00,114.0,53.0,26.0,42.0,18.0,114.0,2.0,20.0,21.0,1.0,29.0,60.0,7.0,1.0,3.0,3.0,0.0,107.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,7.0,0.0,1.0,13.0,6.0,,2.0,1.0,8.0,1.0,,0.0,1.0,,0.0,,6.0,0.0,,0.0,0.0,0.0
2024-07-27 00:00:00+00:00,58.0,24.0,20.0,17.0,3.0,59.0,10.0,8.0,4.0,0.0,58.0,33.0,4.0,0.0,0.0,2.0,0.0,101.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,4.0,2.0,,,0.0,,0.0,,0.0,16.0,,,0.0,
2024-07-28 00:00:00+00:00,65.0,10.0,14.0,23.0,10.0,10.0,15.0,14.0,3.0,0.0,0.0,26.0,4.0,10.0,2.0,0.0,4.0,105.0,1.0,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,1.0,3.0,1.0,,0.0,0.0,7.0,2.0,,,0.0,,0.0,,0.0,16.0,,,0.0,
2024-07-29 00:00:00+00:00,96.0,19.0,48.0,62.0,24.0,115.0,1.0,16.0,5.0,10.0,27.0,23.0,42.0,0.0,2.0,3.0,3.0,92.0,4.0,1.0,0.0,6.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,3.0,2.0,4.0,3.0,0.0,0.0,2.0,,,0.0,,0.0,,4.0,12.0,,,0.0,
2024-07-30 00:00:00+00:00,95.0,32.0,49.0,24.0,5.0,57.0,8.0,6.0,6.0,1.0,32.0,44.0,22.0,1.0,0.0,0.0,1.0,158.0,3.0,0.0,0.0,0.0,0.0,2.0,13.0,5.0,1.0,4.0,0.0,8.0,0.0,1.0,1.0,4.0,,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,,,2.0,3.0,,,8.0,4.0,,,,
2024-07-31 00:00:00+00:00,112.0,76.0,83.0,38.0,11.0,54.0,12.0,3.0,22.0,0.0,29.0,36.0,5.0,5.0,2.0,0.0,0.0,107.0,0.0,1.0,1.0,0.0,0.0,7.0,22.0,5.0,3.0,0.0,,9.0,5.0,1.0,0.0,14.0,,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,11.0,10.0,,1.0,1.0,0.0,,,2.0,4.0,,1.0,,
2024-08-01 00:00:00+00:00,99.0,72.0,90.0,45.0,6.0,117.0,6.0,17.0,13.0,0.0,4.0,95.0,22.0,3.0,4.0,2.0,1.0,86.0,8.0,3.0,0.0,2.0,0.0,4.0,5.0,9.0,4.0,0.0,4.0,8.0,1.0,0.0,0.0,2.0,,1.0,0.0,0.0,0.0,3.0,20.0,1.0,1.0,0.0,4.0,7.0,,0.0,0.0,0.0,,2.0,0.0,9.0,,0.0,2.0,
2024-08-02 00:00:00+00:00,152.0,71.0,83.0,91.0,7.0,146.0,12.0,16.0,9.0,3.0,6.0,48.0,29.0,2.0,7.0,3.0,6.0,252.0,4.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,20.0,6.0,0.0,4.0,4.0,1.0,0.0,,0.0,2.0,0.0,,0.0,0.0,8.0,,0.0,0.0,3.0
2024-08-03 00:00:00+00:00,101.0,65.0,47.0,66.0,6.0,70.0,10.0,19.0,5.0,0.0,21.0,58.0,5.0,1.0,9.0,1.0,4.0,124.0,0.0,0.0,2.0,6.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,5.0,0.0,,0.0,2.0,0.0,,0.0,0.0,20.0,,0.0,0.0,2.0
2024-08-04 00:00:00+00:00,142.0,30.0,71.0,49.0,8.0,96.0,8.0,17.0,18.0,1.0,5.0,85.0,6.0,1.0,6.0,2.0,2.0,253.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,19.0,1.0,0.0,,,1.0,3.0,5.0,0.0,0.0,0.0,13.0,3.0,,0.0,7.0,1.0,2.0,0.0,2.0,8.0,,0.0,0.0,0.0
2024-08-05 00:00:00+00:00,702.0,120.0,202.0,265.0,33.0,329.0,15.0,68.0,27.0,3.0,5.0,435.0,25.0,4.0,8.0,14.0,10.0,806.0,2.0,0.0,5.0,7.0,1.0,1.0,0.0,5.0,3.0,1.0,2.0,11.0,1.0,0.0,0.0,7.0,1.0,3.0,,,0.0,14.0,21.0,3.0,5.0,3.0,129.0,6.0,,,4.0,0.0,1.0,1.0,4.0,15.0,,,2.0,5.0
2024-08-06 00:00:00+00:00,171.0,49.0,127.0,98.0,27.0,120.0,51.0,29.0,309.0,2.0,10.0,53.0,3.0,2.0,7.0,4.0,4.0,95.0,0.0,,1.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,,,1.0,3.0,17.0,3.0,0.0,3.0,9.0,12.0,,,1.0,0.0,1.0,0.0,0.0,16.0,,,0.0,3.0
2024-08-07 00:00:00+00:00,143.0,24.0,93.0,59.0,7.0,87.0,9.0,17.0,60.0,0.0,26.0,68.0,5.0,7.0,3.0,9.0,5.0,205.0,0.0,2.0,1.0,9.0,0.0,0.0,3.0,6.0,6.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,,,2.0,7.0,15.0,0.0,0.0,0.0,17.0,6.0,,,1.0,0.0,0.0,0.0,1.0,4.0,,1.0,0.0,0.0
2024-08-08 00:00:00+00:00,114.0,76.0,130.0,53.0,12.0,131.0,47.0,9.0,29.0,0.0,15.0,42.0,13.0,1.0,1.0,2.0,4.0,83.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,1.0,17.0,7.0,0.0,0.0,1.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12.0,,4.0,3.0,0.0
2024-08-09 00:00:00+00:00,78.0,56.0,88.0,26.0,13.0,63.0,23.0,28.0,13.0,1.0,48.0,15.0,6.0,1.0,3.0,0.0,5.0,140.0,32.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,8.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,11.0,4.0,,18.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,,,0.0,,0.0,0.0,2.0,4.0,,0.0,0.0,0.0
