datetime,chainlink_social_volume_total,hyperliquid_social_volume_total,uniswap_social_volume_total,aave_social_volume_total,ondo-finance_social_volume_total,ethereum-classic_social_volume_total,ethena_social_volume_total,maker_social_volume_total,injective-protocol_social_volume_total,lido-dao_social_volume_total,raydium_social_volume_total,dexe_social_volume_total,pyth-network_social_volume_total,pendle_social_volume_total,aerodrome-finance_social_volume_total,thorchain_social_volume_total,telcoin_social_volume_total,dydx-chain_social_volume_total,morpho_social_volume_total,just_social_volume_total,sun-token_social_volume_total,olympus_social_volume_total,1inch_social_volume_total,frax_social_volume_total,convex-finance_social_volume_total,ether-fi_social_volume_total,0x_social_volume_total,solayer_social_volume_total,frax-share_social_volume_total,stargate-finance_social_volume_total,yearn-finance_social_volume_total,babylon_social_volume_total,solana-swap_social_volume_total,osmosis_social_volume_total,crvusd_social_volume_total,orca_social_volume_total,sushi_social_volume_total,cow-protocol_social_volume_total,cetus-protocol_social_volume_total,loopring_social_volume_total,lcx_social_volume_total,band-protocol_social_volume_total,zebec-network_social_volume_total,clearpool_social_volume_total,usual_social_volume_total,rocket-pool_social_volume_total,vvs-finance_social_volume_total,uma_social_volume_total,venus_social_volume_total,moonwell-artemis_social_volume_total,api3_social_volume_total,velo_social_volume_total,compound-ether_social_volume_total,spell-token_social_volume_total,orbs_social_volume_total,tellor_social_volume_total,marlin_social_volume_total,liquity_social_volume_total,pinlink_social_volume_total,numeraire_social_volume_total,bonfida_social_volume_total,ssv-network_social_volume_total,bancor_social_volume_total,balancer_social_volume_total,oraichain-token_social_volume_total,coin98_social_volume_total,dia-data_social_volume_total,tokenfi_social_volume_total,dodo_social_volume_total,magic-internet-money_social_volume_total,dydx_social_volume_total,kujira_social_volume_total,keep-network_social_volume_total,smardex_social_volume_total,messier_social_volume_total,hashflow_social_volume_total,renzo_social_volume_total,strike_social_volume_total,acala_social_volume_total,liquity-usd_social_volume_total,parcl_social_volume_total,ampleforth_social_volume_total,wrapped-nxm_social_volume_total,whiteheart_social_volume_total,minswap_social_volume_total,hegic_social_volume_total,insure_social_volume_total,derive_social_volume_total,suilend_social_volume_total,saucerswap_social_volume_total,tao-bot_social_volume_total,alpaca-finance_social_volume_total,bluefin_social_volume_total,compound-usd-coin_social_volume_total,paraswap_social_volume_total,orderly-network_social_volume_total,bella-protocol_social_volume_total,degate_social_volume_total,stafi_social_volume_total,unizen_social_volume_total,melon_social_volume_total,chainflip_social_volume_total,seth_social_volume_total,alchemix_social_volume_total,wanchain_social_volume_total,perpetual-protocol_social_volume_total,harvest-finance_social_volume_total,step-finance_social_volume_total,badger-dao_social_volume_total,stake-dao_social_volume_total,polkastarter_social_volume_total,synfutures_social_volume_total,lever_social_volume_total,mango-markets_social_volume_total,vertex-protocol_social_volume_total,adshares_social_volume_total,quickswap_social_volume_total,dolomite_social_volume_total,ramp_social_volume_total,inverse-finance_social_volume_total,beefy-finance_social_volume_total,tokemak_social_volume_total,ribbon-finance_social_volume_total,tranchess_social_volume_total,cryptex-finance_social_volume_total,odos_social_volume_total,kryll_social_volume_total,hatom_social_volume_total,ellipsis_social_volume_total,orion-protocol_social_volume_total,aura-finance_social_volume_total,hydranet_social_volume_total,evervalue-coin_social_volume_total,airswap_social_volume_total,trustswap_social_volume_total
2025-03-01 00:00:00+00:00,90.0,133.0,49.0,9.0,33.0,318.0,12.0,33.0,49.0,3.0,35.0,0.0,1.0,1.0,0.0,26.0,21.0,9.0,6.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,149.0,0.0,0.0,1.0,,6.0,7.0,1.0,5.0,3.0,11.0,4.0,1.0,2.0,13.0,2.0,5.0,64.0,3.0,1.0,16.0,4.0,0.0,1.0,59.0,1.0,14.0,0.0,4.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,19.0,0.0,0.0,4.0,9.0,0.0,19.0,0.0,0.0,4.0,0.0,40.0,2.0,1.0,0.0,1.0,0.0,0.0,120.0,0.0,1.0,,466.0,12.0,0.0,1.0,1.0,,0.0,0.0,2.0,0.0,1.0,2.0,3.0,45.0,0.0,0.0,13.0,4.0,23.0,5.0,0.0,4.0,20.0,59.0,2.0,0.0,1.0,29.0,166.0,,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
2025-03-02 00:00:00+00:00,174.0,253.0,67.0,31.0,50.0,431.0,12.0,49.0,29.0,4.0,40.0,0.0,4.0,4.0,3.0,37.0,17.0,9.0,18.0,1.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,112.0,10.0,0.0,1.0,,7.0,3.0,2.0,2.0,3.0,14.0,2.0,6.0,1.0,12.0,1.0,6.0,72.0,1.0,3.0,16.0,2.0,2.0,1.0,62.0,0.0,13.0,1.0,2.0,6.0,0.0,39.0,0.0,7.0,0.0,1.0,4.0,1.0,1.0,25.0,0.0,1.0,8.0,9.0,0.0,12.0,0.0,1.0,3.0,0.0,47.0,0.0,4.0,0.0,9.0,0.0,0.0,126.0,1.0,1.0,,546.0,25.0,0.0,4.0,0.0,,1.0,1.0,1.0,0.0,0.0,3.0,0.0,80.0,0.0,0.0,9.0,5.0,45.0,3.0,3.0,1.0,0.0,90.0,6.0,0.0,2.0,50.0,229.0,,156.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0
2025-03-03 00:00:00+00:00,100.0,221.0,40.0,39.0,86.0,420.0,28.0,38.0,35.0,2.0,42.0,1.0,4.0,3.0,2.0,15.0,28.0,6.0,4.0,1.0,0.0,1.0,16.0,13.0,2.0,0.0,3.0,110.0,6.0,0.0,0.0,,14.0,6.0,6.0,2.0,8.0,14.0,1.0,4.0,1.0,18.0,1.0,3.0,86.0,2.0,3.0,15.0,7.0,0.0,2.0,73.0,0.0,20.0,0.0,0.0,2.0,3.0,27.0,0.0,1.0,1.0,5.0,3.0,2.0,0.0,27.0,2.0,1.0,3.0,6.0,2.0,19.0,1.0,2.0,2.0,0.0,39.0,0.0,2.0,2.0,2.0,0.0,0.0,155.0,0.0,6.0,,553.0,21.0,1.0,4.0,0.0,,1.0,2.0,11.0,0.0,2.0,2.0,4.0,59.0,1.0,1.0,9.0,6.0,54.0,3.0,4.0,2.0,2.0,110.0,6.0,1.0,0.0,45.0,242.0,,143.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
2025-03-04 00:00:00+00:00,124.0,187.0,59.0,68.0,42.0,477.0,10.0,49.0,36.0,2.0,29.0,3.0,7.0,2.0,1.0,96.0,18.0,8.0,4.0,0.0,0.0,1.0,6.0,16.0,8.0,1.0,2.0,94.0,5.0,3.0,1.0,,9.0,5.0,17.0,0.0,5.0,11.0,8.0,12.0,0.0,17.0,1.0,3.0,55.0,0.0,3.0,15.0,4.0,0.0,6.0,99.0,0.0,21.0,3.0,1.0,8.0,1.0,35.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,24.0,3.0,2.0,1.0,8.0,0.0,20.0,0.0,1.0,4.0,1.0,56.0,2.0,0.0,0.0,2.0,0.0,0.0,103.0,0.0,7.0,,612.0,18.0,0.0,6.0,2.0,,3.0,0.0,12.0,2.0,4.0,1.0,4.0,68.0,3.0,2.0,38.0,9.0,39.0,3.0,7.0,3.0,3.0,140.0,7.0,1.0,0.0,39.0,232.0,,163.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,8.0,6.0,2.0,3.0,0.0,0.0,4.0,0.0
2025-03-05 00:00:00+00:00,186.0,177.0,61.0,92.0,90.0,392.0,28.0,36.0,49.0,9.0,22.0,0.0,3.0,4.0,6.0,24.0,34.0,9.0,2.0,0.0,0.0,3.0,3.0,20.0,1.0,0.0,1.0,100.0,6.0,0.0,2.0,,4.0,2.0,0.0,1.0,7.0,14.0,2.0,6.0,1.0,23.0,7.0,5.0,79.0,1.0,1.0,20.0,3.0,0.0,0.0,83.0,0.0,17.0,0.0,1.0,3.0,0.0,30.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,16.0,1.0,0.0,5.0,9.0,0.0,15.0,0.0,2.0,8.0,32.0,64.0,2.0,1.0,1.0,1.0,0.0,0.0,123.0,0.0,5.0,,583.0,14.0,0.0,7.0,0.0,,15.0,0.0,0.0,1.0,5.0,1.0,4.0,48.0,1.0,0.0,18.0,6.0,46.0,5.0,4.0,2.0,0.0,166.0,1.0,0.0,0.0,36.0,270.0,,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,7.0,0.0,2.0,3.0,0.0
2025-03-06 00:00:00+00:00,134.0,187.0,113.0,39.0,114.0,415.0,49.0,53.0,21.0,17.0,20.0,0.0,14.0,9.0,3.0,17.0,12.0,17.0,4.0,0.0,0.0,3.0,7.0,20.0,1.0,0.0,1.0,89.0,0.0,6.0,0.0,,4.0,8.0,2.0,1.0,7.0,9.0,5.0,5.0,1.0,9.0,2.0,5.0,60.0,2.0,3.0,19.0,3.0,0.0,1.0,63.0,0.0,3.0,0.0,0.0,4.0,6.0,31.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,25.0,0.0,3.0,9.0,17.0,0.0,20.0,0.0,3.0,4.0,48.0,28.0,2.0,1.0,1.0,8.0,0.0,0.0,108.0,0.0,1.0,,536.0,9.0,0.0,3.0,0.0,,4.0,3.0,3.0,1.0,3.0,1.0,2.0,77.0,1.0,2.0,21.0,15.0,34.0,1.0,4.0,3.0,2.0,148.0,4.0,1.0,0.0,32.0,189.0,,126.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,13.0,0.0,5.0,1.0,2.0,1.0,0.0
2025-03-07 00:00:00+00:00,144.0,204.0,53.0,42.0,86.0,425.0,23.0,45.0,33.0,5.0,40.0,1.0,7.0,5.0,4.0,11.0,11.0,9.0,6.0,0.0,0.0,8.0,9.0,2.0,4.0,0.0,0.0,73.0,0.0,1.0,0.0,,10.0,2.0,3.0,2.0,9.0,6.0,2.0,4.0,3.0,18.0,0.0,3.0,76.0,2.0,1.0,25.0,2.0,1.0,2.0,90.0,0.0,17.0,1.0,1.0,7.0,1.0,34.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,28.0,0.0,2.0,19.0,9.0,0.0,15.0,0.0,1.0,1.0,46.0,64.0,3.0,0.0,1.0,1.0,0.0,0.0,146.0,0.0,2.0,,530.0,20.0,0.0,3.0,0.0,,2.0,2.0,1.0,3.0,5.0,8.0,3.0,70.0,0.0,0.0,14.0,9.0,40.0,2.0,7.0,3.0,1.0,93.0,5.0,0.0,0.0,23.0,236.0,,149.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,10.0,1.0,2.0,2.0,0.0
2025-03-08 00:00:00+00:00,122.0,178.0,34.0,9.0,26.0,349.0,16.0,43.0,15.0,1.0,18.0,3.0,7.0,1.0,4.0,13.0,8.0,4.0,5.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,89.0,2.0,2.0,2.0,,5.0,4.0,2.0,2.0,1.0,8.0,4.0,3.0,1.0,13.0,7.0,1.0,59.0,1.0,1.0,22.0,3.0,0.0,1.0,53.0,0.0,12.0,1.0,0.0,2.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,17.0,0.0,2.0,8.0,4.0,0.0,12.0,0.0,0.0,0.0,6.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,,433.0,12.0,0.0,3.0,0.0,,1.0,0.0,1.0,1.0,1.0,51.0,4.0,67.0,0.0,0.0,12.0,2.0,34.0,5.0,0.0,2.0,0.0,78.0,3.0,0.0,0.0,23.0,204.0,,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
2025-03-09 00:00:00+00:00,114.0,149.0,41.0,32.0,44.0,368.0,13.0,44.0,36.0,5.0,28.0,1.0,2.0,1.0,3.0,31.0,13.0,2.0,1.0,0.0,0.0,12.0,6.0,34.0,2.0,0.0,1.0,71.0,7.0,4.0,0.0,,4.0,5.0,1.0,0.0,6.0,10.0,2.0,4.0,0.0,15.0,1.0,1.0,56.0,1.0,2.0,11.0,2.0,0.0,0.0,66.0,0.0,15.0,0.0,2.0,2.0,2.0,24.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,26.0,0.0,1.0,6.0,2.0,0.0,14.0,0.0,0.0,0.0,14.0,56.0,9.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,1.0,,436.0,21.0,0.0,1.0,0.0,,0.0,2.0,1.0,0.0,1.0,27.0,1.0,53.0,1.0,1.0,13.0,3.0,46.0,0.0,3.0,1.0,0.0,85.0,2.0,1.0,0.0,35.0,239.0,,138.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2025-03-10 00:00:00+00:00,110.0,234.0,34.0,32.0,46.0,465.0,27.0,55.0,24.0,4.0,33.0,2.0,2.0,4.0,7.0,22.0,6.0,3.0,4.0,1.0,0.0,7.0,3.0,22.0,1.0,0.0,3.0,94.0,2.0,1.0,2.0,,5.0,5.0,3.0,1.0,2.0,20.0,4.0,10.0,3.0,22.0,1.0,2.0,98.0,2.0,1.0,25.0,1.0,0.0,1.0,228.0,1.0,12.0,0.0,1.0,3.0,0.0,35.0,0.0,5.0,1.0,0.0,3.0,1.0,3.0,22.0,0.0,0.0,10.0,3.0,0.0,21.0,0.0,3.0,3.0,4.0,112.0,4.0,3.0,0.0,3.0,0.0,0.0,92.0,0.0,0.0,,533.0,16.0,0.0,7.0,1.0,,5.0,1.0,0.0,5.0,2.0,2.0,4.0,89.0,1.0,1.0,14.0,5.0,49.0,2.0,5.0,7.0,3.0,117.0,6.0,0.0,1.0,48.0,286.0,,142.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0
2025-03-11 00:00:00+00:00,112.0,168.0,38.0,25.0,41.0,436.0,30.0,68.0,17.0,6.0,26.0,3.0,1.0,4.0,6.0,9.0,34.0,5.0,2.0,0.0,0.0,0.0,1.0,21.0,2.0,0.0,3.0,109.0,6.0,2.0,0.0,,5.0,1.0,1.0,3.0,7.0,12.0,5.0,4.0,1.0,22.0,3.0,1.0,79.0,1.0,0.0,32.0,3.0,0.0,1.0,141.0,0.0,19.0,4.0,7.0,6.0,0.0,40.0,1.0,1.0,0.0,1.0,5.0,3.0,1.0,21.0,1.0,1.0,6.0,5.0,0.0,17.0,1.0,2.0,1.0,12.0,75.0,7.0,1.0,2.0,5.0,0.0,1.0,107.0,0.0,1.0,,471.0,23.0,1.0,3.0,0.0,,3.0,0.0,3.0,4.0,3.0,1.0,2.0,79.0,2.0,1.0,31.0,9.0,32.0,3.0,3.0,2.0,0.0,130.0,3.0,0.0,1.0,29.0,231.0,,123.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,0.0,7.0,0.0,1.0,1.0,0.0
2025-03-12 00:00:00+00:00,102.0,234.0,51.0,20.0,45.0,424.0,14.0,37.0,29.0,2.0,18.0,0.0,10.0,6.0,3.0,15.0,23.0,15.0,0.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,3.0,127.0,1.0,1.0,1.0,,13.0,6.0,11.0,0.0,1.0,9.0,7.0,3.0,2.0,19.0,2.0,5.0,59.0,0.0,0.0,37.0,1.0,0.0,4.0,179.0,1.0,14.0,1.0,1.0,5.0,7.0,34.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,16.0,1.0,2.0,4.0,15.0,0.0,22.0,0.0,0.0,5.0,3.0,104.0,4.0,1.0,1.0,1.0,0.0,0.0,138.0,0.0,2.0,,506.0,15.0,2.0,6.0,0.0,,0.0,2.0,1.0,6.0,2.0,4.0,2.0,49.0,2.0,0.0,33.0,7.0,42.0,9.0,0.0,3.0,2.0,100.0,6.0,0.0,0.0,41.0,240.0,,115.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0
2025-03-13 00:00:00+00:00,78.0,187.0,40.0,30.0,17.0,416.0,13.0,27.0,20.0,4.0,16.0,0.0,8.0,6.0,4.0,18.0,22.0,5.0,5.0,1.0,0.0,4.0,5.0,11.0,5.0,1.0,2.0,123.0,4.0,0.0,0.0,,4.0,5.0,0.0,3.0,3.0,16.0,3.0,1.0,3.0,17.0,1.0,4.0,46.0,1.0,0.0,21.0,2.0,1.0,1.0,71.0,0.0,12.0,0.0,1.0,5.0,6.0,26.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,27.0,2.0,1.0,12.0,5.0,1.0,20.0,1.0,1.0,0.0,4.0,57.0,4.0,1.0,1.0,7.0,0.0,0.0,122.0,0.0,2.0,,480.0,19.0,0.0,1.0,0.0,,2.0,2.0,2.0,9.0,4.0,1.0,1.0,56.0,0.0,0.0,13.0,7.0,25.0,4.0,1.0,5.0,0.0,118.0,2.0,1.0,0.0,34.0,174.0,,104.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,5.0,0.0,8.0,1.0,1.0,1.0,0.0
2025-03-14 00:00:00+00:00,111.0,146.0,35.0,13.0,50.0,349.0,25.0,22.0,31.0,4.0,28.0,1.0,3.0,3.0,4.0,26.0,26.0,4.0,2.0,3.0,0.0,2.0,1.0,8.0,3.0,0.0,0.0,104.0,9.0,0.0,1.0,,9.0,8.0,0.0,3.0,6.0,7.0,2.0,3.0,3.0,18.0,4.0,4.0,50.0,1.0,2.0,24.0,4.0,1.0,2.0,69.0,0.0,18.0,2.0,1.0,4.0,3.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,3.0,4.0,2.0,16.0,0.0,1.0,0.0,4.0,69.0,4.0,5.0,1.0,15.0,0.0,0.0,148.0,0.0,5.0,,436.0,12.0,0.0,0.0,0.0,,0.0,4.0,2.0,2.0,2.0,3.0,3.0,74.0,1.0,1.0,18.0,16.0,51.0,4.0,2.0,0.0,0.0,90.0,1.0,0.0,7.0,39.0,211.0,,117.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,6.0,0.0,8.0,0.0,0.0,2.0,0.0
2025-03-15 00:00:00+00:00,115.0,135.0,34.0,20.0,34.0,286.0,5.0,32.0,41.0,5.0,22.0,1.0,3.0,4.0,1.0,14.0,19.0,4.0,4.0,0.0,0.0,4.0,0.0,29.0,1.0,0.0,0.0,59.0,13.0,1.0,0.0,,6.0,3.0,1.0,4.0,4.0,14.0,2.0,3.0,1.0,11.0,1.0,4.0,33.0,2.0,0.0,4.0,1.0,0.0,0.0,60.0,1.0,30.0,0.0,5.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,0.0,1.0,7.0,4.0,0.0,15.0,0.0,0.0,2.0,2.0,42.0,2.0,3.0,3.0,31.0,0.0,0.0,135.0,0.0,3.0,,428.0,12.0,0.0,4.0,0.0,,0.0,0.0,2.0,0.0,1.0,1.0,1.0,46.0,1.0,0.0,12.0,3.0,31.0,0.0,1.0,2.0,0.0,61.0,2.0,0.0,0.0,25.0,130.0,,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
2025-03-16 00:00:00+00:00,93.0,186.0,25.0,48.0,24.0,295.0,3.0,34.0,12.0,5.0,26.0,0.0,1.0,3.0,0.0,10.0,12.0,6.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,67.0,1.0,0.0,0.0,,7.0,2.0,2.0,3.0,4.0,7.0,1.0,5.0,2.0,15.0,0.0,2.0,38.0,1.0,0.0,3.0,0.0,2.0,0.0,73.0,0.0,21.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,12.0,0.0,1.0,4.0,6.0,0.0,9.0,0.0,0.0,2.0,7.0,37.0,0.0,1.0,0.0,4.0,0.0,0.0,138.0,0.0,0.0,3.0,339.0,7.0,0.0,1.0,0.0,,0.0,0.0,2.0,0.0,0.0,2.0,1.0,45.0,0.0,0.0,5.0,4.0,37.0,1.0,4.0,0.0,0.0,64.0,4.0,0.0,0.0,30.0,104.0,,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0
2025-03-17 00:00:00+00:00,104.0,195.0,40.0,48.0,38.0,336.0,30.0,31.0,27.0,14.0,28.0,1.0,7.0,15.0,5.0,10.0,25.0,6.0,0.0,2.0,0.0,1.0,2.0,19.0,6.0,0.0,7.0,101.0,2.0,0.0,0.0,,5.0,19.0,2.0,3.0,0.0,11.0,1.0,1.0,5.0,16.0,0.0,11.0,40.0,1.0,0.0,9.0,5.0,0.0,17.0,88.0,0.0,11.0,1.0,3.0,1.0,1.0,17.0,10.0,0.0,0.0,0.0,3.0,1.0,7.0,20.0,0.0,0.0,8.0,6.0,1.0,23.0,0.0,0.0,0.0,2.0,64.0,2.0,2.0,1.0,5.0,0.0,0.0,148.0,0.0,5.0,7.0,421.0,15.0,0.0,6.0,0.0,,2.0,1.0,2.0,0.0,1.0,6.0,1.0,47.0,0.0,1.0,21.0,11.0,31.0,3.0,0.0,6.0,0.0,62.0,6.0,0.0,2.0,29.0,117.0,,81.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,9.0,0.0,1.0,1.0,0.0
2025-03-18 00:00:00+00:00,92.0,176.0,39.0,24.0,47.0,278.0,35.0,34.0,16.0,7.0,52.0,3.0,11.0,10.0,7.0,7.0,13.0,4.0,5.0,3.0,0.0,5.0,0.0,8.0,1.0,0.0,6.0,106.0,2.0,2.0,2.0,,2.0,5.0,1.0,0.0,2.0,5.0,4.0,22.0,5.0,20.0,0.0,4.0,36.0,1.0,3.0,13.0,3.0,0.0,35.0,90.0,0.0,20.0,3.0,2.0,3.0,5.0,15.0,7.0,0.0,0.0,2.0,1.0,0.0,4.0,10.0,2.0,3.0,6.0,4.0,2.0,5.0,1.0,0.0,0.0,5.0,95.0,1.0,0.0,1.0,1.0,0.0,0.0,110.0,0.0,3.0,2.0,439.0,5.0,1.0,2.0,0.0,,0.0,2.0,0.0,1.0,2.0,3.0,0.0,42.0,1.0,0.0,18.0,4.0,34.0,4.0,1.0,5.0,0.0,91.0,2.0,0.0,0.0,42.0,142.0,,70.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,0.0,9.0,0.0,1.0,1.0,0.0
2025-03-19 00:00:00+00:00,65.0,202.0,53.0,24.0,41.0,319.0,9.0,56.0,16.0,27.0,88.0,3.0,0.0,8.0,10.0,24.0,29.0,7.0,2.0,2.0,0.0,1.0,2.0,15.0,1.0,0.0,4.0,94.0,15.0,2.0,9.0,,9.0,2.0,0.0,3.0,4.0,4.0,5.0,19.0,6.0,14.0,1.0,7.0,47.0,3.0,0.0,10.0,6.0,0.0,5.0,76.0,0.0,15.0,2.0,0.0,5.0,1.0,19.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,17.0,0.0,0.0,1.0,7.0,1.0,5.0,0.0,0.0,2.0,1.0,46.0,2.0,0.0,0.0,5.0,0.0,0.0,160.0,1.0,2.0,5.0,467.0,6.0,0.0,4.0,0.0,,0.0,1.0,0.0,1.0,2.0,0.0,0.0,71.0,2.0,0.0,10.0,6.0,37.0,1.0,3.0,0.0,0.0,99.0,4.0,0.0,1.0,33.0,174.0,,65.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,4.0,2.0,0.0
2025-03-20 00:00:00+00:00,72.0,188.0,67.0,14.0,28.0,400.0,11.0,31.0,19.0,7.0,73.0,3.0,7.0,6.0,5.0,25.0,37.0,6.0,18.0,1.0,0.0,0.0,3.0,9.0,7.0,0.0,5.0,90.0,7.0,6.0,5.0,,5.0,5.0,12.0,1.0,1.0,12.0,3.0,8.0,8.0,16.0,1.0,6.0,48.0,0.0,0.0,18.0,3.0,0.0,2.0,58.0,0.0,10.0,2.0,4.0,7.0,3.0,26.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,42.0,1.0,0.0,5.0,6.0,0.0,10.0,0.0,3.0,4.0,0.0,55.0,2.0,1.0,2.0,1.0,0.0,0.0,57.0,0.0,1.0,3.0,471.0,11.0,0.0,4.0,0.0,,1.0,0.0,0.0,0.0,4.0,0.0,5.0,62.0,0.0,1.0,18.0,5.0,48.0,2.0,0.0,4.0,2.0,76.0,5.0,0.0,1.0,35.0,204.0,,109.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,5.0,0.0,15.0,1.0,0.0
2025-03-21 00:00:00+00:00,98.0,172.0,45.0,26.0,35.0,386.0,15.0,32.0,6.0,2.0,44.0,2.0,2.0,7.0,3.0,19.0,21.0,7.0,4.0,3.0,0.0,2.0,4.0,11.0,5.0,0.0,13.0,114.0,10.0,5.0,2.0,,7.0,4.0,2.0,86.0,4.0,12.0,1.0,2.0,2.0,11.0,2.0,8.0,45.0,5.0,3.0,29.0,6.0,0.0,4.0,69.0,0.0,13.0,0.0,3.0,5.0,6.0,39.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,23.0,0.0,2.0,6.0,7.0,1.0,5.0,0.0,3.0,1.0,2.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,2.0,2.0,444.0,18.0,0.0,5.0,0.0,,2.0,2.0,2.0,1.0,2.0,1.0,4.0,36.0,2.0,1.0,14.0,12.0,50.0,2.0,1.0,2.0,2.0,85.0,2.0,0.0,0.0,26.0,170.0,,134.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,8.0,1.0,2.0,10.0,0.0
2025-03-22 00:00:00+00:00,73.0,140.0,30.0,22.0,12.0,317.0,12.0,34.0,13.0,4.0,20.0,4.0,4.0,17.0,2.0,16.0,19.0,3.0,3.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,2.0,86.0,11.0,2.0,2.0,,3.0,1.0,2.0,27.0,3.0,4.0,0.0,2.0,0.0,13.0,2.0,3.0,44.0,0.0,0.0,21.0,3.0,0.0,40.0,134.0,0.0,7.0,0.0,2.0,0.0,0.0,20.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,19.0,0.0,0.0,6.0,3.0,0.0,16.0,0.0,2.0,2.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,113.0,0.0,3.0,5.0,380.0,9.0,0.0,8.0,0.0,,2.0,2.0,5.0,1.0,1.0,0.0,1.0,34.0,1.0,1.0,11.0,4.0,28.0,4.0,2.0,1.0,0.0,74.0,0.0,0.0,0.0,33.0,153.0,,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,1.0,13.0,0.0
