datetime,chainlink_sentiment_weighted_total_1d,hyperliquid_sentiment_weighted_total_1d,uniswap_sentiment_weighted_total_1d,aave_sentiment_weighted_total_1d,ondo-finance_sentiment_weighted_total_1d,ethereum-classic_sentiment_weighted_total_1d,ethena_sentiment_weighted_total_1d,maker_sentiment_weighted_total_1d,injective-protocol_sentiment_weighted_total_1d,lido-dao_sentiment_weighted_total_1d,raydium_sentiment_weighted_total_1d,dexe_sentiment_weighted_total_1d,pyth-network_sentiment_weighted_total_1d,pendle_sentiment_weighted_total_1d,aerodrome-finance_sentiment_weighted_total_1d,thorchain_sentiment_weighted_total_1d,telcoin_sentiment_weighted_total_1d,dydx-chain_sentiment_weighted_total_1d,morpho_sentiment_weighted_total_1d,just_sentiment_weighted_total_1d,sun-token_sentiment_weighted_total_1d,olympus_sentiment_weighted_total_1d,1inch_sentiment_weighted_total_1d,frax_sentiment_weighted_total_1d,convex-finance_sentiment_weighted_total_1d,ether-fi_sentiment_weighted_total_1d,0x_sentiment_weighted_total_1d,solayer_sentiment_weighted_total_1d,frax-share_sentiment_weighted_total_1d,stargate-finance_sentiment_weighted_total_1d,yearn-finance_sentiment_weighted_total_1d,babylon_sentiment_weighted_total_1d,solana-swap_sentiment_weighted_total_1d,osmosis_sentiment_weighted_total_1d,crvusd_sentiment_weighted_total_1d,orca_sentiment_weighted_total_1d,sushi_sentiment_weighted_total_1d,cow-protocol_sentiment_weighted_total_1d,cetus-protocol_sentiment_weighted_total_1d,loopring_sentiment_weighted_total_1d,lcx_sentiment_weighted_total_1d,band-protocol_sentiment_weighted_total_1d,zebec-network_sentiment_weighted_total_1d,clearpool_sentiment_weighted_total_1d,usual_sentiment_weighted_total_1d,rocket-pool_sentiment_weighted_total_1d,vvs-finance_sentiment_weighted_total_1d,uma_sentiment_weighted_total_1d,venus_sentiment_weighted_total_1d,moonwell-artemis_sentiment_weighted_total_1d,api3_sentiment_weighted_total_1d,velo_sentiment_weighted_total_1d,compound-ether_sentiment_weighted_total_1d,spell-token_sentiment_weighted_total_1d,orbs_sentiment_weighted_total_1d,tellor_sentiment_weighted_total_1d,marlin_sentiment_weighted_total_1d,liquity_sentiment_weighted_total_1d,pinlink_sentiment_weighted_total_1d,numeraire_sentiment_weighted_total_1d,bonfida_sentiment_weighted_total_1d,ssv-network_sentiment_weighted_total_1d,bancor_sentiment_weighted_total_1d,balancer_sentiment_weighted_total_1d,oraichain-token_sentiment_weighted_total_1d,coin98_sentiment_weighted_total_1d,dia-data_sentiment_weighted_total_1d,tokenfi_sentiment_weighted_total_1d,dodo_sentiment_weighted_total_1d,magic-internet-money_sentiment_weighted_total_1d,dydx_sentiment_weighted_total_1d,kujira_sentiment_weighted_total_1d,keep-network_sentiment_weighted_total_1d,smardex_sentiment_weighted_total_1d,messier_sentiment_weighted_total_1d,hashflow_sentiment_weighted_total_1d,renzo_sentiment_weighted_total_1d,strike_sentiment_weighted_total_1d,acala_sentiment_weighted_total_1d,liquity-usd_sentiment_weighted_total_1d,parcl_sentiment_weighted_total_1d,ampleforth_sentiment_weighted_total_1d,wrapped-nxm_sentiment_weighted_total_1d,whiteheart_sentiment_weighted_total_1d,minswap_sentiment_weighted_total_1d,hegic_sentiment_weighted_total_1d,insure_sentiment_weighted_total_1d,derive_sentiment_weighted_total_1d,suilend_sentiment_weighted_total_1d,saucerswap_sentiment_weighted_total_1d,tao-bot_sentiment_weighted_total_1d,alpaca-finance_sentiment_weighted_total_1d,bluefin_sentiment_weighted_total_1d,compound-usd-coin_sentiment_weighted_total_1d,paraswap_sentiment_weighted_total_1d,orderly-network_sentiment_weighted_total_1d,bella-protocol_sentiment_weighted_total_1d,degate_sentiment_weighted_total_1d,stafi_sentiment_weighted_total_1d,unizen_sentiment_weighted_total_1d,melon_sentiment_weighted_total_1d,chainflip_sentiment_weighted_total_1d,seth_sentiment_weighted_total_1d,alchemix_sentiment_weighted_total_1d,wanchain_sentiment_weighted_total_1d,perpetual-protocol_sentiment_weighted_total_1d,harvest-finance_sentiment_weighted_total_1d,step-finance_sentiment_weighted_total_1d,badger-dao_sentiment_weighted_total_1d,stake-dao_sentiment_weighted_total_1d,polkastarter_sentiment_weighted_total_1d,synfutures_sentiment_weighted_total_1d,lever_sentiment_weighted_total_1d,mango-markets_sentiment_weighted_total_1d,vertex-protocol_sentiment_weighted_total_1d,adshares_sentiment_weighted_total_1d,quickswap_sentiment_weighted_total_1d,dolomite_sentiment_weighted_total_1d,ramp_sentiment_weighted_total_1d,inverse-finance_sentiment_weighted_total_1d,beefy-finance_sentiment_weighted_total_1d,tokemak_sentiment_weighted_total_1d,ribbon-finance_sentiment_weighted_total_1d,tranchess_sentiment_weighted_total_1d,cryptex-finance_sentiment_weighted_total_1d,odos_sentiment_weighted_total_1d,kryll_sentiment_weighted_total_1d,hatom_sentiment_weighted_total_1d,ellipsis_sentiment_weighted_total_1d,orion-protocol_sentiment_weighted_total_1d,aura-finance_sentiment_weighted_total_1d,hydranet_sentiment_weighted_total_1d,evervalue-coin_sentiment_weighted_total_1d,airswap_sentiment_weighted_total_1d,trustswap_sentiment_weighted_total_1d
2024-06-03 00:00:00+00:00,0.760122953,,-0.442134917,-0.393254096,0.445713951,0.300081951,-0.4567073,-0.425445489,-0.23260219,-0.417546027,0.345621547,-0.384672903,0.598994529,0.058249172,-0.142418849,-0.338016369,-0.307675965,-0.272314092,,0.009981678,-0.12803688,-0.323069947,-0.452636736,-0.249230547,-0.293574298,-0.305096419,-0.14046183,,-0.465037299,-0.137546495,0.431180763,,,-0.438324025,-0.905568587,-0.288567361,-0.535372949,-1.777450605,0.12803688,-0.465448519,0.010494387,0.072058623,-0.239904389,1.220017918,,0.000663699,-0.379386593,-0.327590404,1.264423258,,-0.109886258,-0.792774739,0.12803688,2.39397671,1.041217097,-0.270562559,-0.690854534,-0.274357985,,-0.300412501,-0.289614816,-0.139046974,-0.014500067,-0.315926407,-0.416404058,-0.42183474,1.483102936,-0.162881261,-0.45980677,0.236796379,-0.272314092,2.500705684,0.529592672,-0.411647225,-0.182484252,1.774401089,-0.394645023,0.322238433,-0.012179445,-0.690402937,-0.179003467,-0.370204115,7.612971816,0,0.90305262,0,0.196740819,,,-0.285752063,,-0.373490345,,,-0.285457713,0.301402202,-0.089568467,-0.368381764,-0.213202712,-0.548582706,1.579484127,-0.930199911,-0.428786829,-0.150077606,0.208127509,0.206571189,-0.742864952,-0.237138921,-0.473360505,-0.340200838,-0.0344593,,-0.4749855,-0.233344353,-0.286359382,-1.755800293,-0.534374925,,0.690030891,-0.251681392,-0.249883702,-0.244435461,-0.174815988,0,-0.168335853,,-0.238966615,-0.451831906,0.065976693,-0.268404256,0.839343576,-0.12803688,,5.235178507,-0.12803688
2024-06-04 00:00:00+00:00,-0.590958595,,-0.086767562,-0.258454916,0.018030284,-0.455170192,-0.279847435,-0.533909164,-0.386292765,-0.230496928,0.19117602,-0.384672903,-0.447508075,-0.542376697,-0.142418849,0.218412994,0.875861696,-0.155402486,,0.013412981,-0.12803688,-0.323069947,-0.420715216,1.614938727,-0.293574298,-0.305096419,0.211698184,,-0.386057812,-0.134130882,-0.226473046,,,-0.576190071,-0.509029751,-0.256303018,1.004636511,2.693814934,5.49518663,-1.289836875,0.517995531,-0.156176984,-0.239904389,-0.082384169,,0.000663699,-0.741847736,-0.141942689,-0.585020458,,-0.327805277,-0.589168755,0.12803688,-0.171719224,-0.387420145,-0.263621188,-0.443079356,-2.666724206,,-0.300412501,-0.289614816,-0.217334514,0.253013469,-0.286633867,-0.58217754,0.947313884,-0.723467111,-0.525514767,1.516906678,0.166142279,-0.155402486,-0.209702249,0.512247258,-0.401662466,-0.182484252,0.016995826,-0.643401554,-0.053914657,-0.012179445,-0.137069229,-0.24305311,-0.08250469,-0.12803688,0,0.863154768,0,0.13148182,,,-0.074701169,,-0.349551848,,,-0.273500579,-0.295971199,-0.307527427,0.285215991,-0.213202712,3.785197032,0.205461303,-0.647131333,-0.428786829,-0.124074052,-0.226473109,-0.154047985,-0.652635778,0.039465132,1.426895675,0.075272001,1.65143255,,-0.451968045,-0.233344353,-0.286359382,-2.23162035,-0.609478656,,-0.466014506,-0.251681392,-0.249883702,-0.244435461,-0.162721437,0,-0.177890629,,-0.238966615,1.173715741,0.23673337,-0.412529091,-0.310592691,-0.12803688,,1.676877106,-0.12803688
2024-06-05 00:00:00+00:00,-0.521101901,,-0.241924758,0.098660783,-0.398050271,-1.723562901,-0.456600779,-0.734148495,1.263742218,-0.419158541,-0.845900406,6.188889594,-0.362603437,-0.485473965,-0.08058437,-0.093012531,-0.180083137,-0.292998702,,-0.019503379,-0.12803688,0.839278165,0.180389474,-0.47415681,-0.33721581,-0.305096419,-0.574331235,,-0.441914325,-0.156833569,-0.226473046,,,4.296555254,-0.489019668,0.018908064,-0.552607187,3.248675293,-0.000609885,-1.218965761,-0.840022527,-0.538666254,-0.239904389,-0.490898964,,4.771846481,-0.366639684,-0.174903109,0.02531866,,-0.227937053,-0.621214899,0.12803688,-0.20122949,-0.379086079,-0.459670167,-0.443079356,-0.329215807,,-0.26757889,-2.323641702,-0.217334514,0.017143695,1.484882525,-0.389966196,1.025847035,-0.585405005,-0.500411183,-0.50391498,-0.827157962,-0.292998702,-0.161469985,0.516984285,-0.401662466,-0.182484252,0.018000011,-0.35397145,-0.104612003,-0.012179445,0.816975755,-0.12130976,0.207841438,0.888728593,0,0.828540304,0,-1.373858802,,,-0.853679981,,-0.326108252,,,0.4637937,-0.277967324,0.054085419,0.762208642,-0.213202712,-0.331136851,5.44700667,-0.22048936,-0.428786829,-0.067309898,-0.06243976,-0.210956948,-0.686339729,-0.223886129,-0.478592208,4.943523054,0.630238321,,-0.451968045,-0.199961959,-0.286359382,-0.839566911,0.461239534,,0.592885538,1.135631749,-0.249883702,-0.244435461,-0.162721437,0,0.485650693,,-0.238966615,-0.474318542,0.450609903,-0.412529091,-0.310592691,-0.12803688,,0.55669652,-0.12803688
2024-06-06 00:00:00+00:00,-0.95303587,,0.083084612,0.024135553,-0.052359962,-0.870396081,-0.451892834,-0.384466689,-1.045357973,-0.392972845,0.128996176,3.139642801,-0.507455253,-0.599330772,-0.08058437,-0.607063317,-0.597295831,0.128406757,,0.837175463,-0.12803688,-0.340765495,-0.425253422,1.182020392,-0.33721581,0.874488146,-0.064892565,,-0.274416384,-0.133744869,-0.214769518,,,2.019018796,-0.484180731,-0.252238184,-0.556904767,0.22816973,-0.000609885,0.02833158,4.674731327,-0.596146626,-0.239904389,2.08459577,,-0.097355195,-0.093000016,-0.415300745,-0.287240924,,2.361778289,-0.645679094,0.12803688,-0.070066393,-0.379086079,-0.294573761,-0.209565579,6.980732947,,-0.26757889,4.673219461,-0.217334514,0.015812934,0.256865224,-0.389966196,3.257512562,-0.661916209,-0.500411183,-0.50391498,0.966701574,0.128406757,-0.270958266,0.491799482,-0.401662466,-0.182484252,3.714834978,-0.38245525,0.085936522,-0.012179445,-0.152201785,0.940285423,-0.459126945,0.332424683,0,0.607304589,0,0.170171314,,,0.483393133,,-0.326108252,,,-0.285460505,-0.277967324,0.136737082,0.299427296,-0.213202712,-0.537152605,1.181055229,-0.051998594,-0.420066302,2.140471985,-0.161423024,0.356646373,0.455791864,-0.223886129,-0.478592208,1.671981711,0.024099838,,-0.425719321,-0.233929824,-0.286359382,-3.984034916,-0.142889364,,0.170782194,4.501270551,-0.249883702,-0.244435461,-0.162233755,0,-0.188636309,,-0.238966615,0.500820283,0.205582028,-0.412529091,0.846273504,-0.12803688,,-0.338060119,-0.12803688
2024-06-07 00:00:00+00:00,-0.875729423,,-0.121276329,-0.229256703,0.554006819,-0.340896326,-0.390423486,-0.568221047,0.926865629,-0.336024657,1.609867777,2.572135843,-0.229434176,-0.314619094,-0.08058437,-0.405693465,-0.662962621,-0.19659942,,-0.007188629,-0.12803688,2.727133187,-0.413868481,-0.622115193,0.380356241,-0.310701288,0.035183331,,-0.325357773,-0.133744869,-1.371975903,,,-0.234345995,-0.479573881,2.151004206,-0.618846613,0.177507189,-0.000609885,0.030430474,-0.108996325,0.014741307,-0.239904389,2.828487291,,-0.097355195,0.273918888,-0.702532606,-0.566773363,,0.92906958,-0.627333074,0.12803688,0.116109107,-0.379086079,-0.252073586,-0.844458151,0.149842198,,-0.26757889,-0.273357802,-0.217334514,0.011393187,-0.320407275,-0.373897755,0.670381673,-0.914583104,-0.500411183,-0.50391498,1.790112572,-0.19659942,-0.270958266,-0.478514356,-0.401662466,-0.182484252,-0.050380269,-0.381417691,0.266662699,1.681099133,-0.152201785,4.419360021,-0.366499945,-0.151957984,0,0.370485961,0,0.144231742,,,-0.301560509,,-0.349343288,,,-0.285460505,1.97246867,-0.041597917,1.904433051,-0.213202712,-0.513325714,-1.002396858,-0.660796948,1.769388671,-0.101398847,-0.069929225,0.432434158,-0.682109415,-0.223886129,-0.08454174,-0.337031886,-0.516961743,,-0.441723094,-0.233929824,-0.286359382,-1.886483819,2.537889586,,-2.636761943,-0.255218924,-0.249883702,-0.244435461,-0.162233755,0,-0.188636309,,-0.238966615,-0.48971275,0.002622667,0.474756835,0.296075785,-0.12803688,,-0.338060119,-0.12803688
2024-06-08 00:00:00+00:00,-0.95720672,,-0.222005022,-0.197720193,-0.252609902,-0.49043438,-0.493334454,-0.424438042,0.374796961,-0.314669748,0.929862846,-0.382582195,-0.490545061,-0.570595423,-0.08058437,-0.626316284,-0.689564591,-0.28852322,,-0.418961947,-0.12803688,1.34352633,-0.410426979,-0.6737098,-0.337194782,-0.310701288,-1.291649789,,-0.464673603,-0.133744869,-0.180833713,,,-0.226170917,-0.848641378,-0.279084887,-0.594303092,-0.420209298,-0.000609885,-0.259359819,-0.400669843,-0.783181641,-0.255030503,-0.514308829,,-0.102038456,-0.37164275,-0.320762897,0.600903627,,-0.372186541,-0.686478969,0.12803688,-0.327182928,-0.379086079,-0.266985019,-0.433817063,-0.257658849,,-0.244273336,-0.273357802,-0.215947418,0.214193501,-1.374000972,-0.373897755,-0.455997771,-0.989717875,0.009295358,-0.50391498,0.374156531,-0.28852322,-0.270958266,-0.206061322,-0.401662466,-0.182484252,-0.050380269,-0.425609289,-0.020516715,-0.040100657,1.69915959,2.696067554,0.239713512,-0.151957984,0,0.640320706,0,0.144231742,,,-0.554474781,,-0.349343288,,,-0.283194503,-0.306179603,-0.084017332,-0.447351646,-0.209425856,-0.494032526,-0.177537196,-0.210214767,-0.445697892,-0.164097901,-0.253373575,1.285930355,-0.672973115,-0.228699251,-0.079509463,-0.337031886,-0.516961743,,0.152796996,-0.232282274,-0.286359382,0.278639044,-0.746916113,,-0.897526811,-0.227125943,-0.249883702,-0.244435461,-0.162233755,0,-0.178325122,,-0.238966615,0.333639087,0.249571585,-0.427120386,-0.376805074,-0.12803688,,-0.338060119,-0.12803688
2024-06-09 00:00:00+00:00,-0.800986134,,-0.066229548,0.057896593,-0.53148032,-0.642615007,-0.295303941,-0.241959443,0.390093256,-0.393736079,0.316910924,-0.382582195,-0.405055038,-0.528601883,-0.182441758,-0.621379635,-0.635312868,-0.350534509,,-0.418961947,-0.12803688,3.450886723,-0.269734157,0.738585033,-0.337194782,-0.309723502,-0.146125208,,-0.450405847,-0.133453862,-0.180833713,,,-0.271575169,-0.391836484,-0.374103422,-0.59619007,-0.022281442,-0.000609885,-0.47125144,-0.919505509,-0.529181102,-0.255030503,-0.303541328,,-0.102038456,-0.37164275,-0.398029533,-0.566669842,,-0.372186541,-0.615102258,0.12803688,-0.185247078,-0.385276406,-0.274469882,-0.031455114,-0.257658849,,-0.244273336,-0.273357802,-0.215947418,0.004072696,-0.288959173,-0.774961096,-0.286565476,-0.876949889,-0.461801346,-0.21676595,-0.425649218,-0.350534509,-0.270958266,0.459216495,-0.401662466,-0.182484252,-0.050380269,-0.38056369,0.286965424,-0.056485003,-0.179254991,0.196355765,-1.779927209,-0.151957984,0,0.50606669,0,0.144231742,,,-0.171730144,,-0.349782358,,,-0.283194503,-0.320626323,-0.084017332,-0.447351646,-0.213186077,-0.484425263,-0.170404176,-0.22073139,-0.445697892,-0.164097901,-0.128209849,-0.308791791,-0.703601728,-0.228699251,-0.476849198,-0.316369149,-0.492391994,,0.330165549,-0.22149699,-0.264648487,0.59725856,-0.168935817,,-0.091163799,-0.227125943,-0.249883702,-0.244435461,-0.162233755,0,-0.178325122,,-0.238966615,-0.503979237,0.237231178,5.476088919,-0.442820363,-0.12803688,,-0.338060119,-0.12803688
2024-06-10 00:00:00+00:00,-0.581932753,,1.259319756,0.146588222,0.061896734,-0.688823845,-0.745154587,-0.250523862,0.108132032,-0.336415693,0.11021916,-0.382582195,-0.013184702,-0.545023336,-0.182441758,-0.482403741,-0.54402215,-0.23825373,,0.71390346,-0.12803688,-0.410197704,-0.38953447,-0.095306845,-0.686210867,-0.343736313,-0.131865271,,-0.403964633,-0.133453862,-0.801133283,,,-0.490047215,-0.50793202,1.650792608,-0.574581031,0.089305801,-0.000609885,-5.832623608,0.235763878,0.444787692,-0.255030503,0.652809419,,-0.102038456,-0.37164275,-0.47562787,-0.556441843,,-0.042463488,-0.681561928,0.12803688,-0.40729663,-0.382672123,-0.201757313,-0.424809283,0.668386912,,-0.244273336,-0.273357802,-0.215947418,-0.003968302,3.180179138,-0.355159746,-0.116084476,-0.360644142,-0.453378227,-0.227179197,0.391017581,-0.23825373,-0.286243652,0.434459376,-0.401662466,6.305475405,-0.604419868,-0.37485682,0.188031768,-1.559891647,-0.164539948,0.01127223,-0.608376475,-0.151957984,0,0.764582917,0,0.144231742,,,-0.553826035,,-0.325149236,,,-0.299803774,-0.348386356,-0.033928189,-0.435713176,-0.213186077,0.840577367,-0.187180094,-0.907205311,1.482867517,-0.164097901,-0.122456908,-0.129327132,-0.537183674,5.058007749,-0.476849198,-0.290149565,0.01849778,,-1.272808131,-0.213116536,-0.264648487,-0.446521617,0.213473294,,0.554560738,-0.227125943,-3.376975538,3.818263157,-0.162233755,0,-0.178325122,,-0.238966615,-0.505052482,0.24507051,-0.364571695,-0.426436304,-0.12803688,,-0.322933053,-0.12803688
2024-06-11 00:00:00+00:00,-0.749708043,,1.468263273,-0.449264348,-0.173413945,-0.368344402,-0.696043888,0.212937394,0.294256994,-0.367825489,-0.308604373,-0.382582195,-0.531289391,-0.423791889,-0.182441758,-0.490564228,-0.605341866,-0.297574924,,-0.074164175,-0.12803688,-0.410197704,-0.174217801,0.524964158,-0.017811641,-0.343736313,-0.148983164,,-0.19113161,-0.133453862,-0.169543643,,,-0.259096599,-0.158796413,-0.848524975,1.062589705,-0.254622908,-0.000609885,0.13408056,-0.422502242,-0.830973486,-0.228577237,-0.075343337,,-2.59824662,0.916193062,-0.619589387,-0.537976516,,-0.163600498,-0.737080636,0.12803688,0.741675115,-0.35511494,-0.268006021,-0.213711194,-0.258486028,,1.616366863,-0.273357802,-0.215947418,0.369197633,-0.310642163,-0.355159746,2.186890758,-0.859997487,-0.453378227,-0.513891624,0.37854675,-0.297574924,0.418786534,-2.563753564,-0.389599444,-0.211099278,-0.027348623,-0.388522763,0.060092415,-0.030233431,-0.164539948,1.654728488,-0.081020998,-0.151957984,0,0.548005288,0,0.211669275,,,0.010255298,,1.41530357,,,0.430190671,0.22399574,-0.019859598,-0.435713176,-0.213186077,-0.462730417,-0.17253602,-0.448367226,-0.459687199,-0.164097901,-0.159250612,0.286762185,-0.071284293,-0.310351964,-0.896917744,0.439265026,-0.501936822,,1.71512884,-0.211908856,0.485503844,-1.761834032,-0.256992677,,0.104930022,-0.227125943,-0.1720246,-0.224868701,-0.162233755,0,1.141008198,,-0.238966615,0.747199955,0.605798228,-0.39723631,-0.44071591,-0.12803688,,-0.322933053,-0.12803688
2024-06-12 00:00:00+00:00,-0.485237845,,-0.609756667,-0.160091057,-0.191838272,-0.106185742,0.33530022,-0.350067776,1.242520441,-0.290469497,-0.39177146,-0.382582195,-0.270038579,-0.320957176,-0.182441758,-0.560104685,-0.295099122,-0.353960495,,-0.491397195,-0.12803688,-0.410197704,-0.351677345,0.514281343,2.890867223,-0.365676855,-0.268661221,,-0.379064831,-0.133453862,-0.169543643,,,-0.29039612,6.504445555,-0.355849134,-0.07914382,-0.498117937,-0.000609885,-0.021042684,-0.651941263,-0.592775486,-0.228577237,0.310019425,,-0.054330103,-0.057253102,0.299056008,-0.535714169,,-0.382075559,-0.586612363,0.12803688,0.325353169,-0.386685073,-0.263664016,-0.428391566,-0.258486028,,1.610716531,-0.273357802,-0.125746162,0.659996974,0.267466782,-0.325665784,-0.022165475,-0.416278389,-0.453378227,-0.350884418,0.351154249,-0.353960495,-0.509074656,0.526971557,-0.371096716,-0.211099278,0.309354024,-0.42407772,0.077792486,-0.795466173,0.766104265,-0.041704822,4.192266509,-0.151957984,0,-1.414590902,0,0.211669275,,,-0.577807717,,-3.228882498,,,1.372401773,-0.939594854,-0.157361003,0.139545746,-0.213186077,-0.314374659,-0.14790023,-0.951987843,-0.459687199,-0.202497617,0.246059129,0.045792267,-0.215748707,-0.310351964,1.384283569,3.150510223,-0.501936822,,-2.020042832,-0.211908856,-0.276772649,-0.708830046,1.548658983,,-0.557550183,-0.285941474,-0.1720246,-0.224868701,-0.162233755,0,-0.198351476,,-0.224351801,-0.499779475,0.201702133,-0.0801704,1.520363785,-0.12803688,,-0.344828114,-0.12803688
2024-06-13 00:00:00+00:00,-0.583044333,,-0.145703885,-0.052796991,0.076564317,-0.501976409,-0.545226496,-0.326974603,1.825188313,-0.394869805,-0.530373353,-0.382582195,-0.596522734,-0.479564246,-1.310620073,-0.551967653,0.675368939,-0.338706075,,0.015288495,-0.12803688,-0.392261068,-0.38525832,-2.105778588,-1.2139188,-0.366064688,-0.106991401,,-0.385471399,-0.133453862,-0.169543643,,,0.122065679,-4.856003471,-0.355849134,-0.603343898,-0.14889545,-0.000609885,0.412235048,-0.62686472,-0.532952693,-0.245347336,-0.524675138,,-0.054330103,-0.385217365,-0.263439312,0.217907069,,-0.382075559,-0.712785191,0.12803688,-0.248876691,-0.454563268,-0.244720086,-0.421517937,0.712433377,,-0.334404823,-0.273357802,-0.216676942,-0.562614225,-0.288939685,-0.165293547,0.130618679,-0.362775115,-0.445850981,-0.514251678,-0.37854853,-0.338706075,0.488573925,0.165117833,-0.352735367,-0.211099278,-0.0178154,-0.385717452,-0.015265411,1.434293341,-0.179254991,-0.272519008,-0.651144415,-0.151957984,0,0.675007041,0,0.211669275,,,0.37105433,,-0.268277915,,,1.180439452,0.648823845,-0.018189243,-0.445941832,-0.213186077,-0.487583451,-1.468477078,-0.639440106,-0.459687199,-0.202497617,4.787505113,-0.251897282,-0.114371785,-0.310351964,-0.068392674,0.546027357,-0.019255747,,-0.411051117,-0.211288215,-0.276772649,-1.134374774,1.103509184,,0.583487855,-0.285941474,-0.1720246,-0.205709632,-0.162233755,0,-0.198351476,,0.762360066,-0.479955557,0.212886763,-0.396946739,-3.295147118,-0.12803688,,-0.344828114,-0.12803688
2024-06-14 00:00:00+00:00,-0.417742895,,-0.560119266,-0.280633449,-0.158147553,0.874382513,-0.468175909,-0.236401706,0.519150134,-0.006507051,-0.858555686,0.719032488,-0.378156123,-0.440191895,-0.160971097,-0.466002365,0.075561444,-0.391123164,,-0.50143431,-0.12803688,-0.392261068,-5.053481363,-4.849655899,-0.054271064,-0.366064688,0.603678437,,0.078591503,-0.133453862,-0.169543643,,,-0.128252497,0.519444856,-0.355849134,-0.529350776,0.534795094,-0.000609885,0.13288585,-0.047836691,-0.615539945,-0.245347336,-0.517111708,,7.467540917,-0.385217365,-0.452661888,-0.163788416,,0.456917929,-0.809511181,0.12803688,-0.958467959,-0.454563268,-0.268651654,-0.656437369,0.589011394,,-0.334404823,1.476947417,-0.216676942,-1.893941235,0.377238629,-0.006700492,0.962988992,-0.611242357,0.509697917,-0.514251678,-0.414331938,-0.391123164,7.35438034,0.511742843,-0.334751762,-0.211099278,-0.0178154,-0.372879134,-0.004892158,0.694246832,-0.165319439,-0.347173761,-2.048214448,-0.151957984,0,0.724059331,0,0.216511427,,,0.126127423,,-0.268277915,,,-0.356484305,-0.361790219,-0.018189243,0.142166713,0.046863423,-0.414732637,-0.12798286,-0.151855903,-0.459687199,-0.202497617,1.626498058,-0.243096102,-0.283745439,-0.310351964,3.029274419,-0.323471695,-0.012374961,,0.198310929,-0.211288215,-0.276772649,-0.832016873,0.627883699,,0.093635414,-0.285941474,-0.1720246,-0.205709632,-0.162233755,0,-0.208298259,,-0.196062978,-0.479955557,0.234678801,-0.373475074,-0.273660431,-0.12803688,,-0.344828114,-0.12803688
2024-06-15 00:00:00+00:00,-0.610243387,,-0.104641574,-0.419644456,-0.407771461,0.76019773,-0.567838956,-0.275662279,-0.931875575,0.012577775,-0.706246542,-0.399716088,-0.478933992,-0.466579567,-0.160971097,-0.563642232,-0.547305201,-0.347889231,,-0.50143431,-0.12803688,-0.382925187,-0.18869129,0.232123232,-0.33571114,-0.338233526,-0.127458444,,0.02763625,-0.133453862,-0.169543643,,,-0.296296623,-0.197599613,-0.355849134,-0.466506321,-0.016977779,-0.000609885,0.13288585,-0.064987655,-0.741587015,-0.245347336,-0.498845574,,3.007557251,-0.379198002,-0.064623443,-0.544220418,,-0.395851568,-0.797263948,0.12803688,-0.063823884,-0.454563268,-0.268651654,-0.406903606,-0.287419183,,-0.334404823,-0.263842616,-0.213556045,-0.224647513,-0.299896017,-0.334229962,0.181119008,-0.887200023,-0.438709687,-0.508699596,0.359231674,-0.347889231,-0.213318715,0.488382366,-0.327142657,-0.211099278,-0.0178154,-0.371375054,0.283374569,-0.05195742,-0.165319439,-0.347385047,0.467465841,-0.151957984,0,0.751465374,0,0.216511427,,,-0.587026857,,-0.241239494,,,-0.34327368,-0.361790219,-0.10774826,-0.456431659,-0.18364935,-0.4120857,0.762210988,-0.441785037,-0.459687199,-0.202497617,0.655404443,-0.324670599,-0.697322843,0.330610877,-0.512033342,1.945654261,0.031997757,,-1.051741902,-0.210106369,-0.276772649,0.580619303,-0.179284687,,0.644394572,-0.290441076,-0.1720246,-0.205709632,-0.162233755,0,-0.208298259,,-0.196062978,-0.479955557,0.267383936,-0.36820563,-0.77545419,-0.12803688,,0.6310624,-0.12803688
