datetime,0x_social_volume_total,1inch_social_volume_total,aave_social_volume_total,alchemix_social_volume_total,ampleforth_social_volume_total,api3_social_volume_total,bancor_social_volume_total,band-protocol_social_volume_total,coin98_social_volume_total,cow-protocol_social_volume_total,crvusd_social_volume_total,dia-data_social_volume_total,dydx_social_volume_total,frax_social_volume_total,frax-share_social_volume_total,injective-protocol_social_volume_total,lido-dao_social_volume_total,liquity_social_volume_total,liquity-usd_social_volume_total,loopring_social_volume_total,magic-internet-money_social_volume_total,maker_social_volume_total,marlin_social_volume_total,melon_social_volume_total,olympus_social_volume_total,orbs_social_volume_total,orion-protocol_social_volume_total,pendle_social_volume_total,rocket-pool_social_volume_total,spell-token_social_volume_total,ssv-network_social_volume_total,sushi_social_volume_total,tellor_social_volume_total,uma_social_volume_total,uniswap_social_volume_total,yearn-finance_social_volume_total
2023-11-21 00:00:00+00:00,15.0,5.0,10.0,1.0,20.0,2.0,7.0,19.0,11.0,17.0,5.0,35.0,30.0,25.0,4.0,91.0,12.0,1.0,,26.0,9.0,52.0,12.0,13.0,0.0,7.0,5.0,4.0,5.0,10.0,2.0,8.0,11.0,36.0,78.0,6.0
2023-11-22 00:00:00+00:00,10.0,7.0,15.0,0.0,6.0,3.0,10.0,29.0,6.0,18.0,8.0,44.0,51.0,10.0,7.0,129.0,12.0,0.0,,44.0,6.0,50.0,20.0,11.0,2.0,1.0,3.0,13.0,5.0,10.0,3.0,11.0,16.0,41.0,118.0,6.0
2023-11-23 00:00:00+00:00,21.0,28.0,23.0,0.0,5.0,1.0,10.0,17.0,10.0,7.0,10.0,43.0,13.0,21.0,6.0,71.0,22.0,4.0,4.0,31.0,8.0,41.0,7.0,7.0,3.0,2.0,6.0,9.0,11.0,19.0,5.0,27.0,18.0,42.0,161.0,4.0
2023-11-24 00:00:00+00:00,18.0,6.0,15.0,1.0,17.0,2.0,3.0,4.0,5.0,9.0,1.0,38.0,23.0,11.0,9.0,71.0,20.0,3.0,3.0,33.0,3.0,34.0,4.0,10.0,2.0,1.0,3.0,10.0,16.0,41.0,29.0,38.0,5.0,32.0,91.0,2.0
2023-11-25 00:00:00+00:00,12.0,13.0,11.0,0.0,8.0,2.0,7.0,10.0,3.0,12.0,1.0,54.0,13.0,7.0,5.0,77.0,9.0,0.0,1.0,19.0,10.0,28.0,3.0,4.0,2.0,2.0,5.0,1.0,3.0,29.0,4.0,6.0,12.0,33.0,73.0,2.0
2023-11-26 00:00:00+00:00,11.0,9.0,8.0,1.0,2.0,4.0,3.0,17.0,5.0,13.0,1.0,38.0,24.0,13.0,0.0,77.0,10.0,15.0,0.0,33.0,5.0,16.0,4.0,1.0,3.0,0.0,2.0,7.0,9.0,19.0,3.0,8.0,4.0,26.0,52.0,1.0
2023-11-27 00:00:00+00:00,8.0,25.0,7.0,1.0,7.0,1.0,3.0,9.0,4.0,5.0,3.0,45.0,52.0,26.0,8.0,82.0,8.0,4.0,1.0,27.0,5.0,34.0,10.0,8.0,2.0,2.0,3.0,7.0,9.0,16.0,5.0,6.0,14.0,34.0,57.0,1.0
2023-11-28 00:00:00+00:00,16.0,22.0,3.0,1.0,3.0,4.0,20.0,21.0,6.0,7.0,15.0,36.0,29.0,13.0,2.0,47.0,3.0,3.0,0.0,30.0,3.0,35.0,1.0,1.0,5.0,1.0,0.0,2.0,11.0,5.0,4.0,9.0,16.0,35.0,52.0,4.0
2023-11-29 00:00:00+00:00,13.0,12.0,15.0,0.0,4.0,3.0,6.0,13.0,8.0,10.0,6.0,44.0,33.0,16.0,3.0,84.0,44.0,6.0,2.0,37.0,6.0,26.0,1.0,7.0,1.0,5.0,1.0,6.0,20.0,17.0,3.0,9.0,20.0,39.0,84.0,4.0
2023-11-30 00:00:00+00:00,6.0,11.0,6.0,0.0,2.0,1.0,3.0,24.0,5.0,7.0,4.0,26.0,32.0,6.0,3.0,107.0,41.0,2.0,1.0,32.0,5.0,38.0,1.0,6.0,3.0,1.0,0.0,5.0,8.0,13.0,0.0,6.0,19.0,37.0,71.0,3.0
2023-12-01 00:00:00+00:00,11.0,12.0,5.0,4.0,3.0,1.0,8.0,21.0,6.0,11.0,3.0,31.0,49.0,46.0,16.0,55.0,18.0,5.0,4.0,33.0,7.0,35.0,7.0,9.0,4.0,2.0,3.0,2.0,9.0,9.0,2.0,17.0,18.0,37.0,66.0,5.0
2023-12-02 00:00:00+00:00,12.0,3.0,5.0,10.0,9.0,2.0,9.0,17.0,6.0,7.0,10.0,27.0,24.0,16.0,1.0,70.0,1.0,3.0,1.0,46.0,1.0,21.0,2.0,8.0,2.0,5.0,3.0,1.0,6.0,8.0,0.0,21.0,18.0,33.0,59.0,2.0
2023-12-03 00:00:00+00:00,8.0,8.0,5.0,3.0,7.0,0.0,2.0,17.0,3.0,8.0,10.0,18.0,19.0,9.0,2.0,79.0,0.0,8.0,0.0,27.0,7.0,19.0,2.0,7.0,3.0,3.0,6.0,1.0,6.0,15.0,6.0,2.0,4.0,28.0,66.0,3.0
2023-12-04 00:00:00+00:00,16.0,4.0,9.0,0.0,43.0,3.0,4.0,25.0,9.0,4.0,7.0,33.0,20.0,22.0,13.0,68.0,6.0,5.0,0.0,74.0,12.0,33.0,1.0,5.0,3.0,4.0,5.0,6.0,3.0,10.0,1.0,4.0,6.0,37.0,69.0,8.0
2023-12-05 00:00:00+00:00,4.0,13.0,10.0,0.0,4.0,0.0,10.0,16.0,9.0,10.0,13.0,49.0,11.0,31.0,16.0,73.0,4.0,3.0,0.0,43.0,4.0,25.0,1.0,6.0,2.0,8.0,8.0,13.0,10.0,8.0,4.0,11.0,16.0,31.0,82.0,4.0
2023-12-06 00:00:00+00:00,11.0,8.0,12.0,1.0,32.0,2.0,38.0,31.0,7.0,5.0,13.0,49.0,13.0,17.0,4.0,61.0,9.0,2.0,1.0,29.0,9.0,27.0,4.0,5.0,4.0,4.0,3.0,7.0,7.0,12.0,0.0,11.0,10.0,34.0,89.0,3.0
2023-12-07 00:00:00+00:00,12.0,6.0,7.0,3.0,18.0,3.0,18.0,24.0,8.0,3.0,5.0,40.0,9.0,20.0,5.0,74.0,11.0,8.0,1.0,52.0,4.0,25.0,5.0,7.0,1.0,1.0,30.0,6.0,4.0,21.0,5.0,7.0,21.0,29.0,81.0,3.0
2023-12-08 00:00:00+00:00,15.0,8.0,9.0,0.0,23.0,4.0,7.0,17.0,2.0,6.0,9.0,49.0,24.0,25.0,10.0,158.0,6.0,4.0,1.0,51.0,5.0,35.0,5.0,10.0,5.0,3.0,2.0,7.0,7.0,14.0,3.0,7.0,21.0,31.0,96.0,10.0
2023-12-09 00:00:00+00:00,9.0,9.0,12.0,0.0,21.0,2.0,21.0,22.0,7.0,7.0,4.0,27.0,8.0,23.0,12.0,150.0,3.0,0.0,4.0,52.0,7.0,37.0,3.0,10.0,3.0,2.0,0.0,6.0,5.0,13.0,1.0,6.0,20.0,19.0,77.0,3.0
2023-12-10 00:00:00+00:00,8.0,6.0,13.0,2.0,30.0,9.0,12.0,20.0,1.0,8.0,3.0,25.0,6.0,20.0,3.0,179.0,3.0,3.0,3.0,21.0,4.0,29.0,3.0,5.0,1.0,0.0,1.0,1.0,6.0,17.0,2.0,8.0,1.0,22.0,76.0,1.0
2023-12-11 00:00:00+00:00,13.0,6.0,11.0,1.0,17.0,0.0,13.0,26.0,1.0,25.0,5.0,38.0,10.0,14.0,4.0,491.0,5.0,5.0,0.0,26.0,4.0,39.0,10.0,9.0,0.0,1.0,4.0,4.0,7.0,10.0,3.0,4.0,15.0,32.0,98.0,0.0
2023-12-12 00:00:00+00:00,8.0,25.0,14.0,2.0,23.0,13.0,10.0,31.0,1.0,45.0,4.0,51.0,16.0,18.0,28.0,721.0,6.0,2.0,3.0,21.0,8.0,52.0,10.0,12.0,3.0,12.0,2.0,9.0,2.0,9.0,11.0,11.0,11.0,37.0,91.0,2.0
2023-12-13 00:00:00+00:00,10.0,6.0,19.0,11.0,14.0,7.0,9.0,55.0,3.0,18.0,10.0,45.0,7.0,14.0,3.0,321.0,5.0,3.0,3.0,26.0,8.0,44.0,3.0,9.0,11.0,1.0,2.0,5.0,2.0,15.0,13.0,6.0,15.0,40.0,100.0,14.0
2023-12-14 00:00:00+00:00,13.0,12.0,21.0,0.0,8.0,0.0,9.0,34.0,9.0,13.0,10.0,54.0,18.0,25.0,11.0,506.0,4.0,5.0,1.0,17.0,6.0,43.0,4.0,9.0,2.0,1.0,3.0,5.0,5.0,19.0,1.0,56.0,27.0,35.0,127.0,10.0
2023-12-15 00:00:00+00:00,6.0,6.0,39.0,3.0,19.0,2.0,10.0,27.0,2.0,18.0,8.0,31.0,11.0,12.0,4.0,328.0,9.0,1.0,3.0,13.0,7.0,46.0,3.0,4.0,3.0,7.0,4.0,7.0,4.0,16.0,2.0,19.0,11.0,39.0,121.0,5.0
2023-12-16 00:00:00+00:00,11.0,8.0,13.0,2.0,22.0,2.0,18.0,19.0,4.0,13.0,1.0,27.0,16.0,10.0,3.0,293.0,1.0,1.0,2.0,27.0,3.0,34.0,8.0,2.0,2.0,1.0,0.0,0.0,2.0,9.0,1.0,6.0,46.0,15.0,81.0,3.0
2023-12-17 00:00:00+00:00,5.0,5.0,3.0,0.0,22.0,2.0,14.0,18.0,6.0,8.0,1.0,50.0,12.0,13.0,6.0,467.0,3.0,1.0,0.0,40.0,2.0,40.0,3.0,3.0,4.0,0.0,0.0,8.0,12.0,11.0,1.0,10.0,3.0,18.0,96.0,0.0
2023-12-18 00:00:00+00:00,28.0,13.0,13.0,2.0,26.0,2.0,8.0,21.0,12.0,10.0,12.0,47.0,20.0,12.0,7.0,727.0,11.0,2.0,1.0,46.0,6.0,29.0,4.0,11.0,2.0,3.0,1.0,6.0,4.0,16.0,1.0,9.0,16.0,31.0,80.0,1.0
2023-12-19 00:00:00+00:00,16.0,15.0,15.0,1.0,57.0,6.0,9.0,20.0,8.0,15.0,4.0,58.0,9.0,21.0,2.0,989.0,3.0,9.0,4.0,26.0,6.0,32.0,2.0,11.0,2.0,3.0,1.0,5.0,9.0,8.0,1.0,9.0,45.0,28.0,103.0,4.0
2023-12-20 00:00:00+00:00,8.0,19.0,15.0,1.0,21.0,6.0,16.0,26.0,8.0,4.0,5.0,119.0,9.0,23.0,5.0,744.0,0.0,5.0,11.0,7.0,5.0,39.0,6.0,9.0,3.0,4.0,2.0,3.0,7.0,19.0,0.0,8.0,36.0,41.0,103.0,1.0
2023-12-21 00:00:00+00:00,12.0,19.0,8.0,2.0,15.0,3.0,6.0,21.0,8.0,11.0,8.0,73.0,5.0,23.0,11.0,643.0,1.0,0.0,3.0,13.0,9.0,37.0,3.0,22.0,5.0,1.0,3.0,5.0,9.0,23.0,2.0,10.0,30.0,28.0,108.0,10.0
2023-12-22 00:00:00+00:00,8.0,11.0,8.0,3.0,9.0,6.0,6.0,23.0,7.0,18.0,6.0,49.0,39.0,24.0,8.0,367.0,12.0,0.0,1.0,27.0,6.0,32.0,3.0,10.0,10.0,2.0,1.0,5.0,8.0,11.0,4.0,1.0,55.0,29.0,92.0,3.0
2023-12-23 00:00:00+00:00,12.0,15.0,3.0,3.0,9.0,0.0,7.0,17.0,20.0,13.0,4.0,35.0,13.0,14.0,19.0,489.0,8.0,6.0,0.0,15.0,4.0,38.0,3.0,28.0,3.0,0.0,0.0,4.0,19.0,11.0,1.0,6.0,21.0,25.0,82.0,0.0
2023-12-24 00:00:00+00:00,8.0,10.0,20.0,13.0,12.0,4.0,12.0,18.0,7.0,9.0,1.0,30.0,29.0,12.0,9.0,369.0,6.0,4.0,3.0,29.0,7.0,23.0,1.0,10.0,2.0,0.0,0.0,4.0,3.0,20.0,0.0,5.0,9.0,17.0,78.0,2.0
2023-12-25 00:00:00+00:00,9.0,15.0,10.0,6.0,13.0,0.0,3.0,13.0,8.0,5.0,7.0,30.0,14.0,11.0,6.0,276.0,14.0,2.0,1.0,20.0,2.0,21.0,4.0,28.0,1.0,2.0,2.0,3.0,1.0,12.0,0.0,8.0,18.0,14.0,78.0,7.0
2023-12-26 00:00:00+00:00,12.0,6.0,24.0,1.0,19.0,0.0,14.0,15.0,12.0,7.0,4.0,36.0,47.0,9.0,13.0,261.0,4.0,1.0,0.0,54.0,8.0,23.0,6.0,27.0,1.0,0.0,0.0,4.0,6.0,22.0,1.0,11.0,24.0,13.0,83.0,0.0
2023-12-27 00:00:00+00:00,7.0,7.0,13.0,0.0,33.0,0.0,6.0,15.0,7.0,15.0,10.0,45.0,17.0,16.0,18.0,234.0,9.0,3.0,1.0,39.0,7.0,33.0,3.0,36.0,3.0,2.0,0.0,1.0,16.0,21.0,8.0,10.0,30.0,37.0,80.0,0.0
2023-12-28 00:00:00+00:00,12.0,6.0,34.0,2.0,20.0,2.0,4.0,35.0,8.0,10.0,6.0,46.0,15.0,12.0,19.0,226.0,15.0,1.0,1.0,46.0,6.0,35.0,4.0,17.0,3.0,1.0,0.0,8.0,4.0,12.0,13.0,12.0,44.0,33.0,96.0,1.0
2023-12-29 00:00:00+00:00,11.0,1.0,6.0,0.0,19.0,1.0,11.0,26.0,13.0,11.0,1.0,38.0,9.0,25.0,10.0,225.0,5.0,2.0,0.0,39.0,5.0,34.0,4.0,9.0,3.0,0.0,5.0,12.0,11.0,17.0,4.0,31.0,50.0,39.0,95.0,0.0
2023-12-30 00:00:00+00:00,6.0,4.0,9.0,11.0,6.0,0.0,5.0,27.0,2.0,13.0,4.0,43.0,8.0,22.0,42.0,213.0,12.0,1.0,0.0,20.0,4.0,20.0,2.0,15.0,4.0,0.0,4.0,11.0,9.0,23.0,2.0,10.0,59.0,31.0,98.0,2.0
2023-12-31 00:00:00+00:00,6.0,3.0,15.0,8.0,1.0,16.0,3.0,35.0,3.0,14.0,3.0,58.0,7.0,10.0,8.0,144.0,6.0,5.0,5.0,17.0,2.0,24.0,5.0,1.0,1.0,0.0,4.0,8.0,14.0,16.0,7.0,14.0,350.0,21.0,89.0,3.0
2024-01-01 00:00:00+00:00,7.0,54.0,17.0,18.0,9.0,5.0,4.0,17.0,6.0,10.0,1.0,22.0,9.0,28.0,20.0,162.0,9.0,2.0,1.0,28.0,3.0,34.0,4.0,6.0,3.0,0.0,2.0,5.0,6.0,15.0,13.0,10.0,289.0,26.0,98.0,3.0
2024-01-02 00:00:00+00:00,10.0,13.0,15.0,5.0,11.0,3.0,5.0,35.0,4.0,14.0,17.0,56.0,19.0,27.0,20.0,183.0,18.0,5.0,0.0,33.0,1.0,41.0,4.0,11.0,3.0,1.0,2.0,10.0,9.0,17.0,4.0,11.0,112.0,16.0,113.0,5.0
2024-01-03 00:00:00+00:00,6.0,16.0,18.0,0.0,12.0,2.0,4.0,29.0,2.0,14.0,10.0,42.0,7.0,30.0,16.0,176.0,37.0,8.0,1.0,30.0,6.0,81.0,6.0,8.0,6.0,1.0,3.0,6.0,11.0,16.0,4.0,13.0,54.0,42.0,114.0,6.0
2024-01-04 00:00:00+00:00,14.0,11.0,19.0,2.0,9.0,1.0,13.0,24.0,10.0,11.0,7.0,35.0,33.0,31.0,14.0,228.0,38.0,0.0,2.0,26.0,7.0,41.0,8.0,10.0,10.0,4.0,0.0,18.0,7.0,16.0,11.0,31.0,45.0,26.0,134.0,5.0
2024-01-05 00:00:00+00:00,12.0,10.0,13.0,2.0,17.0,2.0,8.0,34.0,6.0,12.0,5.0,24.0,13.0,14.0,8.0,186.0,29.0,0.0,0.0,8.0,7.0,36.0,7.0,9.0,4.0,0.0,0.0,9.0,16.0,16.0,2.0,13.0,68.0,28.0,151.0,7.0
2024-01-06 00:00:00+00:00,7.0,15.0,9.0,0.0,8.0,0.0,24.0,16.0,6.0,9.0,4.0,37.0,7.0,9.0,8.0,183.0,62.0,0.0,1.0,34.0,5.0,40.0,2.0,4.0,0.0,1.0,0.0,2.0,5.0,15.0,2.0,14.0,47.0,24.0,63.0,6.0
2024-01-07 00:00:00+00:00,12.0,5.0,6.0,0.0,18.0,1.0,2.0,25.0,1.0,15.0,10.0,26.0,5.0,29.0,19.0,154.0,40.0,0.0,0.0,13.0,8.0,36.0,5.0,7.0,2.0,1.0,0.0,2.0,2.0,14.0,8.0,10.0,24.0,13.0,95.0,5.0
2024-01-08 00:00:00+00:00,5.0,8.0,16.0,4.0,18.0,3.0,6.0,35.0,7.0,19.0,15.0,34.0,15.0,33.0,10.0,314.0,22.0,,1.0,24.0,8.0,71.0,2.0,7.0,6.0,1.0,3.0,2.0,2.0,18.0,2.0,2.0,35.0,20.0,95.0,2.0
2024-01-09 00:00:00+00:00,8.0,11.0,18.0,2.0,0.0,1.0,11.0,15.0,8.0,7.0,3.0,39.0,10.0,20.0,7.0,233.0,38.0,6.0,4.0,24.0,6.0,48.0,23.0,9.0,5.0,1.0,7.0,7.0,4.0,15.0,5.0,7.0,21.0,28.0,76.0,1.0
2024-01-10 00:00:00+00:00,9.0,6.0,17.0,0.0,0.0,1.0,5.0,19.0,2.0,24.0,2.0,32.0,8.0,79.0,2.0,104.0,95.0,1.0,1.0,28.0,7.0,52.0,6.0,4.0,0.0,2.0,1.0,16.0,23.0,20.0,21.0,8.0,21.0,35.0,61.0,2.0
2024-01-11 00:00:00+00:00,11.0,8.0,14.0,0.0,0.0,0.0,4.0,30.0,5.0,12.0,3.0,35.0,13.0,34.0,6.0,107.0,53.0,5.0,6.0,29.0,19.0,45.0,5.0,6.0,0.0,2.0,0.0,23.0,17.0,18.0,2.0,5.0,14.0,21.0,81.0,2.0
2024-01-12 00:00:00+00:00,16.0,17.0,17.0,2.0,3.0,1.0,3.0,30.0,6.0,18.0,1.0,25.0,15.0,18.0,7.0,92.0,39.0,5.0,4.0,23.0,7.0,49.0,4.0,8.0,3.0,2.0,5.0,20.0,14.0,17.0,3.0,8.0,14.0,14.0,77.0,2.0
2024-01-13 00:00:00+00:00,10.0,15.0,11.0,0.0,2.0,1.0,1.0,24.0,5.0,10.0,1.0,37.0,6.0,29.0,11.0,99.0,36.0,0.0,0.0,14.0,8.0,39.0,3.0,6.0,1.0,0.0,7.0,4.0,5.0,6.0,3.0,10.0,3.0,19.0,65.0,0.0
2024-01-14 00:00:00+00:00,9.0,4.0,12.0,0.0,2.0,0.0,0.0,27.0,1.0,14.0,7.0,16.0,6.0,17.0,4.0,71.0,14.0,1.0,0.0,21.0,2.0,24.0,0.0,0.0,0.0,0.0,4.0,11.0,5.0,18.0,2.0,4.0,3.0,21.0,58.0,1.0
2024-01-15 00:00:00+00:00,7.0,6.0,25.0,0.0,2.0,0.0,2.0,29.0,6.0,13.0,5.0,29.0,7.0,13.0,4.0,111.0,43.0,1.0,1.0,19.0,4.0,48.0,3.0,6.0,3.0,2.0,12.0,16.0,2.0,18.0,4.0,9.0,21.0,18.0,77.0,2.0
2024-01-16 00:00:00+00:00,6.0,9.0,37.0,2.0,1.0,0.0,3.0,46.0,4.0,7.0,14.0,32.0,12.0,26.0,12.0,153.0,52.0,1.0,0.0,12.0,4.0,39.0,4.0,22.0,5.0,1.0,7.0,16.0,8.0,8.0,1.0,10.0,9.0,24.0,88.0,4.0
2024-01-17 00:00:00+00:00,7.0,10.0,20.0,1.0,0.0,3.0,4.0,41.0,10.0,13.0,8.0,24.0,19.0,33.0,9.0,98.0,35.0,1.0,2.0,13.0,3.0,37.0,2.0,42.0,4.0,1.0,1.0,14.0,22.0,21.0,2.0,8.0,56.0,26.0,91.0,1.0
2024-01-18 00:00:00+00:00,21.0,5.0,13.0,1.0,0.0,3.0,2.0,33.0,11.0,12.0,6.0,33.0,59.0,35.0,12.0,88.0,48.0,2.0,1.0,12.0,7.0,41.0,5.0,25.0,6.0,3.0,0.0,14.0,15.0,19.0,2.0,6.0,40.0,44.0,100.0,2.0
2024-01-19 00:00:00+00:00,10.0,6.0,10.0,1.0,0.0,5.0,3.0,21.0,12.0,12.0,7.0,26.0,25.0,43.0,13.0,68.0,41.0,2.0,0.0,16.0,6.0,44.0,4.0,85.0,2.0,1.0,5.0,13.0,11.0,8.0,1.0,5.0,23.0,97.0,89.0,1.0
2024-01-20 00:00:00+00:00,10.0,3.0,6.0,0.0,0.0,76.0,1.0,42.0,1.0,9.0,2.0,62.0,13.0,18.0,11.0,59.0,31.0,0.0,0.0,5.0,4.0,26.0,8.0,180.0,4.0,0.0,0.0,7.0,11.0,11.0,1.0,8.0,12.0,90.0,70.0,0.0
2024-01-21 00:00:00+00:00,10.0,1.0,15.0,0.0,,23.0,2.0,44.0,1.0,12.0,9.0,31.0,9.0,17.0,15.0,59.0,38.0,0.0,1.0,37.0,6.0,50.0,4.0,9.0,1.0,1.0,2.0,16.0,3.0,10.0,3.0,10.0,6.0,65.0,75.0,3.0
2024-01-22 00:00:00+00:00,14.0,8.0,12.0,2.0,,15.0,3.0,29.0,6.0,10.0,1.0,29.0,21.0,16.0,16.0,92.0,45.0,0.0,7.0,30.0,8.0,26.0,4.0,20.0,4.0,5.0,10.0,15.0,9.0,8.0,5.0,24.0,11.0,61.0,70.0,2.0
2024-01-23 00:00:00+00:00,11.0,7.0,17.0,2.0,,14.0,4.0,39.0,1.0,11.0,6.0,19.0,16.0,13.0,20.0,87.0,24.0,1.0,0.0,24.0,6.0,31.0,4.0,13.0,3.0,1.0,0.0,15.0,5.0,7.0,0.0,5.0,21.0,86.0,70.0,1.0
2024-01-24 00:00:00+00:00,15.0,4.0,12.0,0.0,,6.0,5.0,20.0,6.0,14.0,9.0,35.0,11.0,24.0,16.0,76.0,46.0,0.0,4.0,23.0,8.0,41.0,4.0,9.0,1.0,1.0,1.0,15.0,3.0,10.0,2.0,8.0,14.0,67.0,78.0,2.0
2024-01-25 00:00:00+00:00,9.0,7.0,14.0,2.0,6.0,4.0,1.0,26.0,3.0,8.0,16.0,22.0,11.0,23.0,17.0,41.0,42.0,1.0,2.0,15.0,9.0,29.0,11.0,4.0,1.0,9.0,0.0,26.0,4.0,13.0,1.0,23.0,15.0,44.0,104.0,1.0
2024-01-26 00:00:00+00:00,17.0,8.0,12.0,1.0,0.0,3.0,0.0,20.0,7.0,16.0,2.0,23.0,14.0,14.0,4.0,77.0,35.0,1.0,1.0,12.0,10.0,43.0,6.0,0.0,7.0,2.0,2.0,22.0,13.0,11.0,5.0,46.0,8.0,72.0,99.0,0.0
2024-01-27 00:00:00+00:00,23.0,4.0,46.0,3.0,0.0,46.0,1.0,32.0,5.0,6.0,2.0,26.0,7.0,9.0,24.0,54.0,31.0,0.0,0.0,6.0,2.0,34.0,12.0,9.0,5.0,1.0,0.0,13.0,10.0,13.0,0.0,22.0,2.0,35.0,98.0,10.0
2024-01-28 00:00:00+00:00,18.0,7.0,8.0,0.0,2.0,46.0,0.0,32.0,1.0,8.0,5.0,32.0,17.0,23.0,17.0,84.0,46.0,1.0,0.0,5.0,6.0,32.0,19.0,2.0,5.0,6.0,0.0,11.0,7.0,12.0,2.0,28.0,5.0,30.0,105.0,3.0
2024-01-29 00:00:00+00:00,23.0,12.0,2.0,1.0,0.0,24.0,9.0,24.0,3.0,14.0,16.0,35.0,38.0,16.0,18.0,85.0,27.0,1.0,0.0,5.0,14.0,37.0,6.0,7.0,2.0,3.0,2.0,30.0,9.0,23.0,1.0,22.0,13.0,40.0,84.0,1.0
2024-01-30 00:00:00+00:00,21.0,8.0,8.0,2.0,0.0,31.0,1.0,22.0,5.0,17.0,11.0,21.0,45.0,15.0,11.0,91.0,29.0,1.0,0.0,8.0,44.0,52.0,3.0,7.0,2.0,5.0,0.0,40.0,17.0,16.0,0.0,11.0,10.0,36.0,94.0,5.0
2024-01-31 00:00:00+00:00,11.0,17.0,5.0,2.0,1.0,36.0,3.0,32.0,6.0,12.0,1.0,29.0,23.0,21.0,25.0,67.0,38.0,2.0,1.0,13.0,29.0,44.0,16.0,9.0,4.0,1.0,1.0,28.0,5.0,13.0,0.0,18.0,10.0,44.0,123.0,3.0
2024-02-01 00:00:00+00:00,23.0,13.0,19.0,0.0,0.0,23.0,7.0,31.0,11.0,6.0,6.0,30.0,13.0,13.0,21.0,83.0,16.0,0.0,1.0,2.0,15.0,44.0,38.0,7.0,2.0,3.0,1.0,17.0,7.0,11.0,1.0,17.0,19.0,52.0,80.0,2.0
2024-02-02 00:00:00+00:00,14.0,5.0,15.0,3.0,0.0,46.0,6.0,37.0,5.0,13.0,8.0,49.0,14.0,21.0,19.0,76.0,4.0,2.0,2.0,8.0,5.0,33.0,9.0,9.0,2.0,1.0,2.0,31.0,16.0,8.0,1.0,10.0,13.0,38.0,75.0,4.0
2024-02-03 00:00:00+00:00,18.0,9.0,18.0,0.0,1.0,30.0,3.0,17.0,3.0,9.0,10.0,27.0,19.0,7.0,5.0,44.0,8.0,4.0,0.0,5.0,6.0,51.0,11.0,7.0,1.0,1.0,1.0,25.0,11.0,9.0,0.0,8.0,19.0,33.0,108.0,0.0
2024-02-04 00:00:00+00:00,12.0,5.0,8.0,4.0,0.0,5.0,1.0,24.0,1.0,19.0,9.0,37.0,4.0,17.0,13.0,47.0,6.0,1.0,0.0,5.0,3.0,25.0,8.0,1.0,0.0,1.0,0.0,22.0,4.0,11.0,0.0,5.0,3.0,34.0,80.0,0.0
2024-02-05 00:00:00+00:00,16.0,5.0,15.0,1.0,0.0,10.0,1.0,25.0,15.0,9.0,12.0,30.0,17.0,34.0,17.0,53.0,8.0,1.0,1.0,10.0,8.0,31.0,19.0,3.0,2.0,5.0,3.0,27.0,17.0,14.0,0.0,16.0,27.0,18.0,86.0,1.0
2024-02-06 00:00:00+00:00,25.0,7.0,7.0,0.0,0.0,8.0,3.0,20.0,4.0,6.0,4.0,24.0,11.0,14.0,49.0,44.0,4.0,0.0,2.0,4.0,5.0,40.0,8.0,6.0,2.0,1.0,2.0,29.0,22.0,19.0,2.0,13.0,11.0,27.0,72.0,0.0
2024-02-07 00:00:00+00:00,23.0,4.0,20.0,7.0,0.0,14.0,1.0,21.0,5.0,7.0,12.0,29.0,15.0,46.0,38.0,54.0,12.0,4.0,6.0,5.0,6.0,35.0,5.0,6.0,3.0,4.0,2.0,12.0,18.0,10.0,8.0,21.0,9.0,36.0,98.0,3.0
2024-02-08 00:00:00+00:00,19.0,8.0,13.0,1.0,,3.0,2.0,22.0,8.0,9.0,2.0,24.0,7.0,77.0,63.0,54.0,5.0,0.0,3.0,9.0,5.0,43.0,5.0,8.0,4.0,1.0,2.0,30.0,13.0,12.0,6.0,13.0,1.0,24.0,106.0,3.0
2024-02-09 00:00:00+00:00,14.0,7.0,14.0,5.0,2.0,4.0,1.0,27.0,5.0,6.0,6.0,32.0,27.0,50.0,87.0,98.0,4.0,0.0,0.0,11.0,9.0,33.0,3.0,7.0,5.0,4.0,3.0,15.0,2.0,18.0,6.0,20.0,10.0,37.0,124.0,6.0
2024-02-10 00:00:00+00:00,14.0,6.0,5.0,0.0,0.0,1.0,0.0,17.0,2.0,14.0,3.0,37.0,21.0,24.0,35.0,81.0,7.0,2.0,0.0,4.0,10.0,28.0,6.0,5.0,5.0,0.0,0.0,15.0,8.0,19.0,5.0,10.0,4.0,22.0,74.0,2.0
2024-02-11 00:00:00+00:00,13.0,7.0,14.0,0.0,1.0,3.0,3.0,17.0,5.0,11.0,9.0,41.0,17.0,14.0,22.0,106.0,7.0,3.0,0.0,7.0,1.0,31.0,3.0,7.0,6.0,1.0,1.0,14.0,9.0,16.0,1.0,8.0,1.0,15.0,61.0,1.0
2024-02-12 00:00:00+00:00,11.0,6.0,14.0,0.0,1.0,34.0,2.0,32.0,9.0,9.0,5.0,29.0,13.0,15.0,12.0,55.0,4.0,0.0,1.0,15.0,5.0,29.0,6.0,3.0,6.0,7.0,0.0,10.0,15.0,15.0,3.0,8.0,8.0,26.0,92.0,0.0
