datetime,0x_exchange_outflow_usd,1inch_exchange_outflow_usd,aave_exchange_outflow_usd,alchemix_exchange_outflow_usd,ampleforth_exchange_outflow_usd,api3_exchange_outflow_usd,bancor_exchange_outflow_usd,band-protocol_exchange_outflow_usd,coin98_exchange_outflow_usd,cow-protocol_exchange_outflow_usd,crvusd_exchange_outflow_usd,dia-data_exchange_outflow_usd,dydx_exchange_outflow_usd,frax_exchange_outflow_usd,frax-share_exchange_outflow_usd,injective-protocol_exchange_outflow_usd,lido-dao_exchange_outflow_usd,liquity_exchange_outflow_usd,liquity-usd_exchange_outflow_usd,loopring_exchange_outflow_usd,magic-internet-money_exchange_outflow_usd,maker_exchange_outflow_usd,marlin_exchange_outflow_usd,melon_exchange_outflow_usd,olympus_exchange_outflow_usd,orbs_exchange_outflow_usd,orion-protocol_exchange_outflow_usd,pendle_exchange_outflow_usd,rocket-pool_exchange_outflow_usd,spell-token_exchange_outflow_usd,ssv-network_exchange_outflow_usd,sushi_exchange_outflow_usd,tellor_exchange_outflow_usd,uma_exchange_outflow_usd,uniswap_exchange_outflow_usd,yearn-finance_exchange_outflow_usd
2024-04-16 00:00:00+00:00,536887.1035992095,5397623.464895904,3371522.253891326,144231.60918136116,634332.4647945362,188070.31679674497,292660.19031375623,137482.0942050354,43830.06679235153,16973.579818390022,16412498.8398787,29031.967878374275,2381431.707912393,9629929.886556135,1013688.1288651268,3109340.702551805,8049035.906284125,515237.2638887685,5223808.132172529,419421.9238615445,944122.0253109,29906826.261853084,562117.2537255193,75058.74762512225,292013.5403477185,90556.65535247025,77213.69832566462,4579711.765818643,843401.8806139426,160383.0081162005,415024.72707003733,1072407.672355119,318817.80742160586,739865.2789511017,14612499.554921234,405559.7717170277
2024-04-17 00:00:00+00:00,590153.7410495434,796742.1907038002,2213067.016574948,97491.6828439849,840701.0303102917,195504.53415324868,287202.71451977984,312537.9797900861,51400.92819547268,102159.75030976743,4233043.439050586,43330.66902407906,2406444.677931596,7863213.610521304,1370720.1432224088,5542449.252265361,4274503.892677732,501927.1383922669,3652934.171943693,413710.5972716868,6471.288382411396,17190000.378430713,94473.2604917116,217775.72789433692,160345.7983394927,74268.27339791042,601930.4641435004,6401190.1180746695,209991.703492538,483230.6543169223,232573.49157791233,305961.89409475686,317265.50149546756,345240.59354879515,7316777.933142801,495553.2053568229
2024-04-18 00:00:00+00:00,328413.83466612897,954288.0882246548,1083795.1257904945,22560.66648462003,923312.8641115498,109895.22379134872,317222.9379343864,39638.02895071595,86489.87688791494,20152.9559757957,2877691.621844921,467181.373366973,1724090.120717918,9701872.806999784,916607.9401222838,3810386.142280712,2582079.376202119,214052.90541204592,2574167.8898025267,121929.66672717624,396181.99583933264,20542820.644573748,375025.2477148176,64713.43532000806,541010.7943443039,148423.12289966937,134445.73868843532,3448019.428426091,191295.69378966012,150432.97112032326,276890.25755619415,476084.89585222286,118885.98510546864,122934.11164452338,13646007.518120036,352859.1113497676
2024-04-19 00:00:00+00:00,903325.2444446124,1440635.704835459,2587297.3252427704,96126.9689134762,599787.8035200643,170038.41114963146,1091182.654131199,61124.19354905526,98279.16462325344,166874.61430072703,4126006.09983328,67049.10993022208,282223.7613856681,7561379.48387075,986356.1176365124,1679957.3370446933,950652.496280088,163018.38014852695,1349079.1666938106,128167.93957413548,145708.48662624613,16793660.775029585,315558.2762537943,141923.15740355992,106562.09609986607,926260.010134902,702337.1768592498,2308989.16805452,248040.26809396147,526903.160005349,185132.22663179564,1342198.638943554,211304.6827724997,52750.36930763145,8107967.630895243,666859.9877962073
2024-04-20 00:00:00+00:00,1221946.2917835005,2786102.663637113,2171826.1219948116,119897.48608989047,938271.3188753284,187881.42503602908,77672.40264305254,68266.73458758942,48881.415048262286,36066.59206318485,1722046.2822070098,7733.404242014012,3503998.5894588972,3392070.870625419,494548.8180744041,1368134.7535932038,962354.65564269,176703.06790350992,1027510.33116264,200845.2361414692,77500.28350997799,18955007.992031965,431151.5451361358,158349.4459021138,144750.83888815035,232159.02846238043,584914.8385387271,3510539.0004021577,2165492.731996866,209558.81281533296,450607.4975507626,574452.3210856019,69011.41535549772,151788.6178480987,10204748.76260876,352744.6468697477
2024-04-21 00:00:00+00:00,1230273.8198553734,405386.3342619729,1417052.4295978008,167041.07665696816,565202.0501532907,332666.1827940745,440536.6641371246,46194.40956558572,21622.921267889054,91794.90721581396,3633036.345739229,51221.38452590539,572586.3694318099,6344175.232654619,338425.6201660273,1373368.2613722156,720166.0409096315,110422.41107616352,275523.6397431953,205997.2209425328,22275.338268008552,6779005.422463382,257656.05011330763,80677.1831933071,87288.72860223509,41717.34177251673,175286.000770799,3777719.984423251,213005.0603087622,137189.48693131097,111145.50069997658,268335.0455014722,60493.45821179937,101524.36071255276,4020536.450042384,380783.7197093997
2024-04-22 00:00:00+00:00,497612.4618732895,468177.6093136851,6461741.3680413375,305965.99784406397,450049.3974086596,194009.61618911277,112486.88709091902,35681.549862967775,33931.0397447489,40310.174471236394,4200032.1510203285,28392.256716876727,1217880.5007781384,5656943.46356145,411687.62739644176,2440998.0244046347,1546195.0227202396,425186.52427080297,1641935.3548723247,200869.97397222312,3681.669199049679,14972592.349115407,345298.88057887345,257750.77732294027,26795.085500975852,21837.82751267157,108665.86587684718,4744274.164687257,232275.4084127619,98483.04892786684,607598.5474085502,846398.5267162347,21120.41092753914,179858.06249203565,11511835.293367956,446530.53698250063
2024-04-23 00:00:00+00:00,290519.7918241457,575433.8364639789,2580235.0366557147,105613.8838158955,305759.4697586476,416496.9107236396,81027.6912426017,38038.55074780631,147966.4467959942,71733.3314164203,4626395.978595497,147412.36259815478,2825593.7094458244,7291913.435525944,851098.6990133602,3835297.2174442946,3027900.2317874376,403874.8522019915,145042.82411116897,437473.3664829172,5589.987018872207,11183072.959640838,10488.706401411788,207788.8826847888,71784.15889817255,27554.596356379036,129436.14914465357,4334328.792080165,235830.85313406936,283565.84156388824,794575.008992403,503073.2857655837,77777.73022246388,1077567.0894888754,16240707.418899318,140554.8361397572
2024-04-24 00:00:00+00:00,220828.3103575957,1870715.1595044648,2542710.0630652644,163980.20483226582,648401.8251820207,271486.77502991573,399654.1900281997,10694.127135753495,477082.42636065715,72511.22057542483,4725416.521752238,222719.4119530371,1086406.4398526908,6686954.942959023,1054416.600408435,884720.1731577844,1132348.566995839,229195.05354376129,489849.48639650224,106087.43832335464,492788.8417619654,11155800.264189657,682409.3796916048,142037.88042505842,121004.68539946106,485305.6635884923,542682.0258418039,7896221.751568968,972136.969548659,783029.7019983394,454783.01211409474,330906.5935663832,429472.6677550399,134963.56771614583,6707470.31651718,299106.2770723857
2024-04-25 00:00:00+00:00,224027.8620956265,444800.61632239673,1635013.7855718655,101922.69014089688,640167.0603452962,267274.57271089935,549542.51387079,53175.530101576594,5294.766629966162,119734.47897406512,3590775.000731092,33620.82911627882,1208120.293780901,8257420.786281253,947077.1680509888,1855534.3053667007,1476947.5565026875,479886.1414517856,1331928.934817037,634554.5923148362,99939.2762672523,7977841.066584029,530511.4139634197,40627.62298165925,36826.70505236605,789469.2253763324,2186281.0530571444,3608141.44492126,680063.5608920959,442737.34134941787,1000755.9172847203,576874.4932779941,182418.63349550945,266478.295610951,7695123.796923495,338900.44377159706
2024-04-26 00:00:00+00:00,302277.2295586182,2411893.3490001988,1633671.910080803,97194.78047379956,864151.8997411098,177220.47397028888,167948.03520785432,33316.34947645233,8941.687972465246,70405.86173812265,6096162.800776811,23930.154081668115,2689745.8119044513,9694714.973428538,386770.9796835448,4389377.782496132,3517802.995099576,371661.82169229386,1432061.3349847724,187298.39255105428,159665.12024403305,11240053.219362486,100477.19315676602,61399.30585561556,41931.45459253044,20820.60697739716,352361.2845087981,9490059.91343273,259427.5746612807,162443.6980760704,460864.78357525094,812807.0316039743,620571.7772706707,78278.49695747693,6948363.767007802,462591.1628014177
2024-04-27 00:00:00+00:00,314364.5677686224,250739.02129416744,997862.795215064,72015.85029719681,183538.5436504233,78006.28916342686,366051.94334728544,34825.02517460987,136787.3973979617,57846.806196860234,2480186.946906027,56383.5647332756,825152.2739929653,6054627.46188053,562548.1517544751,531029.3279890021,982754.7756043798,368468.4356778549,591132.5439415565,190079.04951529807,1275.594056151641,7365001.319473648,58374.895926255376,35561.67497912296,209552.1691376445,15894.052592628395,545073.6948972427,1934343.8762955533,434694.8655550883,112886.91323720785,857739.9665663467,400337.99924014666,83149.4638372207,29718.4067487128,5097115.052286281,182852.1216813028
2024-04-28 00:00:00+00:00,320729.72461589234,212102.95644379625,1336791.620767165,164506.05432554235,106951.75488934804,49325.90595646747,49050.17864480015,29581.611511637875,52764.43103725681,95572.70995149236,9592120.40554113,7526.106336730947,543587.3941302128,4426121.544816924,438142.2641339976,138960.79931492693,2490772.554381662,188618.72577042575,980929.738814436,223940.98342462163,396631.2812428163,7757128.78461088,196949.27762137752,25143.598265050307,110133.26607556157,19963.27314667896,230295.5900184646,1329441.963878825,575132.6141440148,439783.74750015023,792817.5932300228,190618.12482124084,19273.84967695205,118778.90699664212,7000470.573326191,97403.26050286792
2024-04-29 00:00:00+00:00,727157.1808024758,7060018.833937019,1608763.9591479574,98807.0912574528,231416.79037350835,191810.3401163008,291067.68730796373,56413.66415592755,1461.820076700579,77300.10464039198,10205151.93943613,437311.2287775915,445602.38095288054,4878537.225752698,415628.6227083372,1994881.3754281492,4367129.933176329,1033792.8857916378,824804.3303584281,207541.89161449388,485.368371004618,16174551.021395262,129571.5067874571,562003.8692809779,178705.68362067532,20674.21030633109,665891.1307357464,6912321.6261215685,274782.6365179449,274505.4771630265,1782387.3000897046,267487.6205839449,14720.608544244187,24199.02766184025,7520316.58292151,447091.7417759974
2024-04-30 00:00:00+00:00,760329.507044598,3373562.21638009,1987855.919241079,216915.40080796383,1193474.7403392156,569661.8791500673,562910.4543244431,32268.82308463143,1834.015368484727,464646.6384119665,9065423.378231486,22433.421775973537,716421.9687794296,12951748.81899451,2489259.683335636,2426738.5290284967,5975725.5166218495,904487.2007763034,239090.37637543937,300851.00328694907,70275.57562760424,13380329.228168316,200229.9763027989,164786.1684368858,269999.003975142,58742.81704051516,622207.9292476482,8873976.715304814,1278180.9376097715,166176.88016529827,1360637.1862815234,631874.7358863231,683008.7583350787,389280.14162501955,9109948.671474556,501252.244342441
2024-05-01 00:00:00+00:00,369649.6804152266,5290273.667226314,1576055.7905299694,159881.18618683246,1475542.9088257372,348322.3889976628,112470.69373315184,43932.87418733769,3559.894601031235,102727.59548401712,8588106.15667904,23836.024988241745,3864883.8257782264,5796592.934827103,420769.0061528345,3510489.9039997375,2587324.6293391897,467310.6152194656,1802190.1921606967,556111.3474935014,123687.24129216396,13852651.132826077,184002.37538277952,104364.10787287173,169134.1453262581,64622.03756164151,606615.6867598889,4596213.845854964,790543.19753057,295844.1270734056,817325.8294304825,602483.1483070035,1121151.8455601097,57317.254687984605,10492868.689392503,606628.5703725265
2024-05-02 00:00:00+00:00,181673.51630328348,2558468.1062900377,2152856.28340825,79483.5763910867,407975.3836426029,238512.4281608021,37109.734861713405,33327.498471498446,21938.612224925742,126559.36701418368,5801850.534645305,38151.601283518976,3178612.6401700485,3786856.999705676,269950.8980421989,1175538.1472115675,1135884.1269979929,268032.53831779945,521021.409778501,478914.8211683553,38569.20767476728,8355423.447051854,99121.70231234508,111735.9992783109,37626.92830439557,148550.0157662907,497674.2768393831,3512741.8666579644,257397.06524880813,162078.79563518206,390239.4693976697,362150.4559172088,2583113.400554805,74304.56587170667,7082787.622684499,117434.77977130296
2024-05-03 00:00:00+00:00,2978214.7989998655,719649.0737477302,2318985.8267061263,135347.30201211452,453181.9835068973,551467.6386556004,123988.08642416415,51249.29194758645,73085.74495752336,126856.28234916118,3899926.419854424,99888.31575307123,1736916.229520379,4282126.995524866,337679.60071659356,1970976.38223153,1285762.7177787805,234578.7028622868,990405.5352094924,1476105.3898620647,60593.43583366972,20617249.65545167,1274498.2343667273,232114.1760785468,163873.56984379902,80058.31920643499,78527.77352545159,6165548.932260098,518047.4505352533,2158438.3200371126,525751.9815489416,508923.2523742171,1962350.0108653768,37400.80434608316,12244161.379486963,214699.19317685015
2024-05-04 00:00:00+00:00,211364.98412745225,217768.35024740564,1958598.762702641,107537.90060051603,337554.5285779757,213155.6903424212,393074.46861642675,55191.310470338205,54592.801713147106,67859.15001450156,2068073.2249890545,237088.73607930937,994306.153186032,3192685.543090916,206141.08108705512,1724514.0516215262,2406100.060717102,124163.85577380988,376966.1140335478,164033.5271249053,77832.9332446786,6996629.785095515,291427.20727164147,102209.30805092365,33443.05247464353,140273.68615468606,514538.3074980402,3819738.272769043,1244774.0684486828,178669.86444781825,628302.8537696124,203444.39564697052,484617.5264497403,40844.53452792474,6851894.473052773,87444.24218281999
2024-05-05 00:00:00+00:00,188658.8728959356,506916.1688988197,1075462.2865575724,88291.03450076404,138687.6586030245,61583.31258382619,158608.4469940014,20965.18092274788,23899.507472260248,58561.419423553256,346569.9563223874,26898.511303231277,1071707.7413136174,1159697.0866292014,346074.1348962731,651174.6495278018,1013992.4520606948,203788.22474868473,4322536.06935864,70799.5229487421,171774.91492167988,6147387.122435688,276417.0437844419,32646.894651167288,39418.091729798245,57490.61891786061,27481.707110177715,4706331.279015421,524690.7632458613,64641.07988377953,367007.3138717836,179695.20461018823,2581845.0325434445,26802.754429370187,5366655.171947537,89516.24279336864
2024-05-06 00:00:00+00:00,291355.30511711666,554421.6891542751,2614130.06225506,41739.71815897451,363895.8785170876,213033.34360728852,178133.61031202186,59782.83929722367,172506.58644566184,133683.6726949787,5076430.674093788,64026.17520775392,977151.7660662336,3362431.991486385,297552.24488823174,2442982.402273049,2147147.358300846,176195.99863085296,166051.40344658247,147553.02011941842,7498.103327801427,12046980.27401355,151259.4552679722,89099.26539084146,84680.18446986523,733577.1319849076,210256.44018775507,4496154.270987133,192650.9712727902,165702.7301423158,661865.1648811557,734810.6790904716,3432317.165774631,47810.4752855723,6779725.248764514,301890.51156720263
2024-05-07 00:00:00+00:00,166840.81154317575,519376.99532460846,1746439.66839345,111673.13653936928,318164.31513800914,174323.87531575107,3956336.299828547,38931.611035486894,388315.1877957749,57819.21646183996,1602417.28531962,30557.095620861382,438879.3063547072,4699290.442882898,254070.3868593906,1961695.744776688,1497374.145889222,149048.5442550737,25697.67121740664,101622.21676318292,941.462950527988,4260663.413190512,190691.9800950073,86589.11217961903,69328.55396741805,30741.235760861433,180524.37564417257,2800121.339578227,666175.1439624344,61937.39543107285,95582.6165581986,544116.9750801965,3929593.336471182,27792.832047276956,3056508.6978949774,653027.2096878433
2024-05-08 00:00:00+00:00,151738.13589651993,765477.6962812499,2394392.4554534312,167144.87342252076,855516.644225815,1627489.4596713916,97495.52421294773,361809.3206426235,11707.471838049923,52698.04685867771,1827506.520657858,85795.87456514708,1944911.7217177548,4365297.538374141,582889.7404580292,1442474.64057147,10586995.312718118,273807.9153620567,273063.0772099227,117281.62951452172,322.379318293886,6706606.483104775,600425.8777133629,118453.26544910362,90845.73763814136,19881.525574728992,595065.8168863124,2792516.3218258554,972158.1489570874,133033.36355265576,518862.9053726707,629653.5010538358,9612829.709730258,5308350.535586991,2842433.1498828484,193875.11642391508
2024-05-09 00:00:00+00:00,205598.8186065742,362912.88723585504,2440539.0981307,112580.04147509715,2880114.018611544,2072895.5227485972,102790.28503102738,162397.38003885213,18900.350507413823,29078.1705380434,1974087.0511528165,115395.43031025329,333575.17989255313,3435374.3207784276,347641.7341717452,2432649.679954185,20369664.51060077,394674.40923284274,1938133.399228984,111487.27233491564,3869.47238809805,4724387.234816139,315910.82766295614,137313.38801181372,180915.45506367105,34448.27017316966,84067.45119250492,2391980.692387897,519767.45150303165,121560.48657465108,231057.5336152815,367568.67987332866,6514878.446668326,10214067.320391832,2198842.4089373928,176085.90937624892
2024-05-10 00:00:00+00:00,350183.1423998372,537459.412874781,1328817.8250925306,148007.44054654022,1331014.2318258404,444609.69201201934,184134.6312302729,129541.24415284568,26729.71977604083,43398.38970468598,1677975.237419905,590913.590214116,897965.5185309099,3766077.426317864,237709.8320816217,5701042.5530445045,5897602.469223083,347052.8276128023,1148852.8532767554,230266.56240979471,7815.704253799477,9026372.442321476,79426.5930600289,139904.48909201517,499983.4991511609,14059.0106200806,384100.7567083528,3198538.806439037,498280.567239907,380055.7753102756,2609703.518287683,990189.7510858465,4102326.4124074783,4235035.732167977,5345758.657430777,250438.6140574064
2024-05-11 00:00:00+00:00,169632.45661968293,148175.96385490132,1667833.059234592,65809.84004429489,1121793.1572135328,251963.74028370043,71468.93381139239,9771.644867631388,5055.524420755095,72673.351932562,1216152.98882038,6541.384561869513,428682.92296219786,1422928.7178564563,277449.712359086,211684.40760340815,18126085.349652905,137256.8299346694,3251873.7876318223,95557.34734326988,681.707170016998,2858106.5958143724,65667.12446877152,163706.8103095321,29294.680325337355,9704.39009617052,13993.06793030048,1340615.847045865,208570.85685928084,113374.97829914982,1413233.1140112851,248845.27929433016,1349574.5812407385,1744336.2051816997,2059928.966888428,93357.5389261119
2024-05-12 00:00:00+00:00,49240.47350027329,56713.43477052954,267012.8431585121,63861.02582209709,1006912.2390967167,342736.7882227775,494447.18491751986,64453.255652593754,12407.65058952981,18735.018298862575,1062172.7570456543,15117.347104136124,136388.57941297832,3335193.955895008,673605.3368559827,737734.3329255743,1231632.622438834,115483.60467172704,3849353.878951088,84393.48505414548,101553.93320475976,1157691.6908115004,50704.4486445549,163062.6403874792,205248.56804390167,12153.65763806304,642985.4942330401,1718087.6831281767,2491653.195576405,119047.07703327273,1129097.370174263,428849.8515902693,1606998.3928563753,1775001.7454196475,3063434.4400353683,45698.048981471096
2024-05-13 00:00:00+00:00,195864.39606568345,232557.49334259031,1042450.7502492868,62082.856498319015,700449.4857051268,725355.4772076008,287280.7990395555,60458.60647836866,30681.27929640051,49569.360038992,3010684.007235269,24367.951946789988,1342185.9266969792,2948456.6728285276,594964.8532173354,316616.2726898524,12387348.005245682,82006.61409615066,2156791.7701198785,339936.2355244377,94021.8008476771,5120706.240054763,70909.02259318359,59293.70395905586,166012.0364433886,62124.273306701194,413415.0029659764,3057967.922468381,87024.36844002799,260846.85488141357,448053.9996578386,556488.8306337009,5209176.760400168,1770507.4972903142,4536363.346653484,649996.8780301786
2024-05-14 00:00:00+00:00,185244.05356403615,296627.10652320564,1938267.1411639657,123858.22729938613,829052.6281003555,94880.9860674856,314331.0933450524,58993.402660701104,16544.285488312347,43738.26269394735,3998814.955107792,503462.93912236014,1171005.2851473782,2736686.8992001424,327736.60838116886,290109.39485628816,6115409.904345022,38396.08230773751,1910275.225764836,2641810.8131755795,1332222.9510981825,6724270.031583513,148279.4484070884,58953.787450708216,183766.1021644933,6810.77435405717,165858.32076382113,2213657.3688359633,158965.0738025539,152486.69107231015,143212.25357391537,210797.58522100633,1343302.2848577823,925647.3233687432,2769437.368469281,517514.20697575825
2024-05-15 00:00:00+00:00,1500521.6578948314,720074.527304368,891147.9636644531,92768.38218206544,398804.47515355214,231879.86143088993,114436.18847580822,57262.30324717341,106363.68115766213,79869.75029466496,4635594.950795462,157539.2056614713,1528817.7934331505,3181408.7779338267,144179.79747589806,1426729.3568324314,4911401.760342482,244139.32918850504,722760.7700802131,659209.5471160008,55261.45711588823,9688745.234308168,104940.94187935328,367070.8688868861,61625.02191556722,49828.546943072055,420792.76606783,4219321.472834937,253932.26022460024,143342.18467678037,347515.297347425,404769.1902330053,2244850.114998084,1173126.7823946432,3221211.826245251,593109.5983640695
2024-05-16 00:00:00+00:00,3536710.9978704895,557454.8971875572,866454.9553018655,129021.1484577798,180278.17983986443,310116.6405745503,366021.1477562615,27873.77740684826,68332.4281101927,45910.1901056456,1152971.6509681058,50682.673982996115,1834193.9326684729,4256777.867170802,529185.766971339,766128.487367233,10881803.867529262,96437.11406169218,3895068.6222787974,288292.2651204905,238.02738758478,4291450.966558188,25376.4096738095,120446.0255102185,58632.88544447454,9104.070292609396,168488.5429864528,3414906.178641734,516691.0093355463,61138.83644152283,113226.11277394052,305592.80784943566,1595447.183562079,759557.2635054319,5314081.470773009,163128.4404880349
2024-05-17 00:00:00+00:00,3457849.5073482757,474321.9604689308,1089913.4820302643,58986.513445882,553588.5210544657,437386.270877252,371473.4399267847,77010.57829933536,7727802.076881127,149334.60387815817,3951987.171811002,375600.7681543026,5103131.71053756,3904678.651974936,222019.50217550545,737856.3102918098,5774320.459195673,163339.28519505027,3727338.0515072346,225484.680012594,274527.6397316474,11580519.193244733,30395.46821397133,315195.47145344206,94763.12003694168,46799.10563582616,114695.31386338444,4347479.138290991,1621851.9811479372,95490.60840517932,424401.23493126745,392652.3474806881,509239.64949012856,494717.8992979542,2658748.503407019,223615.9071982912
2024-05-18 00:00:00+00:00,1438063.8635381071,545304.5383591123,421543.4861564488,73661.90223545095,99896.59868410153,277586.9911206385,36873.170793244855,46102.76305484427,20227.21468742931,56742.74043039973,1948024.3095434585,105707.66780650344,277805.20302873495,2083591.7778130136,464879.5977319763,356735.62434827664,8763076.834148532,944770.7489187192,2164929.261883058,213766.61729075492,258741.985715587,6500021.106461258,139117.9769889787,167119.0391928293,53961.16709301903,7694.124241120973,238002.86497481575,3843857.519845603,447259.30157386826,75586.36283052676,178160.21516918705,297803.9594195596,2058666.5470863185,75471.68544709105,11635047.59564501,368797.9999912992
2024-05-19 00:00:00+00:00,599973.0239177061,399775.48560149525,739858.429964636,292085.61170508625,570804.8931946087,203197.6157466795,331549.60231932014,96766.95285363484,29.518370634224,83444.66799185656,2244408.8374311794,84134.50865226462,1164819.484373279,680861.6683479632,69943.6829237811,366989.41185695305,2101737.2889167448,111603.9345494384,983331.3976866504,196410.2756050315,9387.899163928723,3717416.283957654,837895.8959811758,717674.5960276682,92717.3999042822,7170.717467035547,22597.570741755655,2009295.5984933197,225977.45179976308,88174.72715098262,206376.335865843,157166.1634342878,1048921.607029892,524522.7226712254,6100490.397039145,102451.4036050558
2024-05-20 00:00:00+00:00,1029310.8776730704,713730.8390805956,4609838.890820581,661922.3456259159,726112.8600598443,1030866.0169224442,1484406.8236782742,173096.49932768504,29399.234423316128,176520.78501244597,4127315.867361079,266297.8172577143,754656.315557927,3637162.036997257,569180.2193606916,3517443.768465155,11464308.500696732,361103.98735958734,3970480.7148046577,668176.0673700704,423211.5084663935,17855143.769414704,267500.14567807654,127765.75744100934,93789.94111344151,144120.62024927625,481883.85553875193,7011153.512294409,642751.1404318211,139332.2901932141,1136075.6270660122,742531.7876570919,1033499.0034457048,55462.64194849907,23922231.943604726,598724.734110564
2024-05-21 00:00:00+00:00,1547598.3991250717,1079324.654196506,4951103.685212938,272696.6536936617,402455.6956047654,877571.0650781197,352484.9954353373,94286.82433230209,2069362.1016547836,38123.28224430057,5181916.621715516,352842.3323805235,2189843.0368364286,3814539.669818411,1434201.5247270395,1873852.539141928,54404784.917510904,1096846.3192665016,4112737.3970717527,890624.2580554726,150721.12702339864,60505843.61013229,215373.76767706888,162849.13187519377,337831.1324398961,29956.95071946151,28892.45218307733,5229688.438783295,1488741.1735722583,59313.25480462352,306616.84305943793,5558052.199942465,2373474.428869045,312649.778383549,26189921.475817423,1174939.6706376236
2024-05-22 00:00:00+00:00,1956095.578290008,590691.5428690116,2992544.457966084,74229.56520717019,274416.63443670253,474422.2673178933,201344.41014904928,51672.24120679647,59967.187557938065,118505.23694338129,2549287.0150904483,79892.72807607573,2889144.9346319973,3092598.0454752166,199963.36045063904,1059885.7947238814,13441531.493362844,848618.3949863445,379897.0967404447,1517688.0912521663,273.349710893828,14393571.357242327,128400.36177104048,646204.8643658684,263546.3397418899,5113.185798403321,758921.9673326941,7042241.769223624,2031455.542384277,192850.9602022055,299119.1398898328,398391.9615966732,1462447.124625183,1058612.670004657,14007407.810984667,531915.0746159136
2024-05-23 00:00:00+00:00,2113710.7358575254,924754.3434211492,3257053.358908811,1875183.7445772833,274247.97909643495,1231335.614733975,356519.7962894191,388434.44659918966,228861.50156924207,417394.3050227077,4818350.892401263,3230.357293220181,1454712.4478788767,5269502.752801702,719212.856623695,1447035.0545166673,11301219.867637148,488520.72669237846,1266884.5591280365,705483.5328850831,42.569549202111,24438666.59093174,79778.86874636842,113589.7174608612,222426.58000678045,54375.54363807056,189850.29236435567,8739431.178337112,1186772.9284005368,2423646.924679397,1505538.222512405,5686004.581835505,1254459.3489018786,779947.5668321475,19784371.94106443,340283.2509028167
2024-05-24 00:00:00+00:00,361744.990052788,747251.5211354477,7018082.172333447,307115.2737937021,105605.14756905774,279794.6902116318,241293.6288217719,56842.44325642375,37927.28616610417,164017.399956763,3119591.2961531472,10948.91933640804,1231996.863367769,3204228.408327959,588066.062045288,1540537.9654597684,23347880.169507455,506317.9107991022,1086643.132948659,429760.93657640147,3776884.483333688,3618187.884680774,42642.91460214163,34951.105065396994,244982.88786301352,2405.898565756448,430773.5745607753,4828129.710970727,492265.61238555494,271031.9819003693,635648.5341683861,4001531.8571416778,439589.9226216349,633274.8378557466,26352460.524613377,573385.1110829472
2024-05-25 00:00:00+00:00,490425.89484646823,592572.4104813411,4885034.12439651,254342.8583416858,186187.20090560013,638468.6463175064,186402.90035071515,450025.40769630857,104051.673925222,45095.450609816195,1857524.43865407,8327.407380773837,1438200.4089245512,1529694.196552297,2033873.7763369144,1621408.9838788589,7438252.661252273,243960.57969335865,458532.9070571899,175600.071843523,293.416556898116,7749771.039315483,86729.80957213863,154315.1791926795,145887.8404232872,11512.059038703275,3601.677883344588,4555022.99211479,489112.84590457455,65096.881437004144,628858.1178458104,1340478.7308245392,586575.746736248,344088.4514243329,28224155.87795685,297790.11825591547
2024-05-26 00:00:00+00:00,207500.300119485,277202.2814198928,5064068.18228894,388565.43619281345,73652.90735808322,164550.7668032372,318955.4573919554,119609.5798018798,53164.876505845255,134309.7214410061,1719050.960332054,36475.71611596157,966062.1028845804,1175991.4236399594,266567.38811003196,1073151.285884944,7594611.00040182,404279.4531879168,927011.4822974306,358179.74627127574,0.0,3578096.5748570063,122437.15873163364,125438.40394093053,42295.99908229101,24783.53320993388,9227.513987771328,4374450.124418206,3942226.5342114056,235477.96911013944,442687.85298888595,1154363.7161240545,334937.189398549,64000.8349500834,18210879.254946083,196147.3736979146
2024-05-27 00:00:00+00:00,640112.5390238181,1294025.6666993902,3869825.72017598,91737.21940222928,432479.89897119306,1758486.4321143592,23948.339593705132,20751.570907298035,111186.05389631,59218.53313757087,1799860.63093227,2517.138300806922,1029449.7822535126,2035295.2319201296,435041.9448307621,1678072.26136148,10632392.182969425,214440.8959915616,759194.0363557232,356346.5438230657,27468.945153244855,5794558.376190814,277946.6895320153,321546.7305236963,265935.2793912597,9117.893098713594,78397.17128346098,5536815.89713256,165791.78705556568,1547839.170078073,1171249.9386373423,576068.4906221284,1398776.9109557937,92574.34322269012,10578784.84284023,81623.08641593758
2024-05-28 00:00:00+00:00,526067.8048455649,15820939.30089999,6933901.716319978,139213.56203312342,343662.94599060615,931488.9508554288,451925.44724097056,98840.06508980544,38920.58050862549,46724.55853782368,1160920.6264865082,52809.04469867047,1761840.5446812103,913469.4341214688,904878.9860449544,1532811.028604405,13402072.455824576,636420.2492422684,426778.67383895145,483340.1986679227,5724.983742965183,4881296.65595504,64837.61546269448,221547.1073626115,94710.95799646436,11003.72105371435,282176.1130209723,4671092.439240591,231053.23100878543,132444.16489419763,1037201.611619185,762541.361833738,950453.019209257,5817.299500386136,13174551.248498851,616815.859418726
