datetime,0x_exchange_inflow_usd,1inch_exchange_inflow_usd,aave_exchange_inflow_usd,alchemix_exchange_inflow_usd,ampleforth_exchange_inflow_usd,api3_exchange_inflow_usd,bancor_exchange_inflow_usd,band-protocol_exchange_inflow_usd,coin98_exchange_inflow_usd,cow-protocol_exchange_inflow_usd,crvusd_exchange_inflow_usd,dia-data_exchange_inflow_usd,dydx_exchange_inflow_usd,frax_exchange_inflow_usd,frax-share_exchange_inflow_usd,injective-protocol_exchange_inflow_usd,lido-dao_exchange_inflow_usd,liquity_exchange_inflow_usd,liquity-usd_exchange_inflow_usd,loopring_exchange_inflow_usd,magic-internet-money_exchange_inflow_usd,maker_exchange_inflow_usd,marlin_exchange_inflow_usd,melon_exchange_inflow_usd,olympus_exchange_inflow_usd,orbs_exchange_inflow_usd,orion-protocol_exchange_inflow_usd,pendle_exchange_inflow_usd,rocket-pool_exchange_inflow_usd,spell-token_exchange_inflow_usd,ssv-network_exchange_inflow_usd,sushi_exchange_inflow_usd,tellor_exchange_inflow_usd,uma_exchange_inflow_usd,uniswap_exchange_inflow_usd,yearn-finance_exchange_inflow_usd
2023-11-20 00:00:00+00:00,1145218.769828395,2229500.664582853,5479771.414488095,458064.4532831994,300412.14957021736,886932.4435934443,875262.6456778544,176380.86271286444,322726.01284138334,199352.25725263509,5770316.173764862,36928.05101705492,17631974.457318194,3546116.370037178,4300140.726286558,730024.6752251567,9781055.849865628,521636.96075092576,2567353.495651756,413775.5472374783,1254.559713367057,5823281.416218005,282318.99718690873,11208.978677697882,87496.30488144391,223771.32875657344,36857.09880519191,1940482.511564917,594197.4953247642,489135.8571069733,304133.141884356,1938513.0770588017,3658880.583464674,376321.6606352977,5648747.210079843,9502593.89911282
2023-11-21 00:00:00+00:00,1758352.8872301972,1728697.8630368034,6680167.206016224,518018.5807959686,278594.41718520655,476388.6922971232,1061351.5695560472,53657.767197220994,365383.6100384778,282631.5195401117,7219213.558633016,103972.38004645886,9076903.459889315,5069089.069857947,3051492.5464864117,1145736.1820549772,11220102.013443695,552007.9377494291,8930235.265264764,147652.16782255966,79768.62672713281,11468555.48207831,82354.34172769845,122990.99044483136,57791.81864776424,280828.1323445806,54999.1715071089,1198196.66290296,536817.7570316315,25029.29998012863,252139.50760390997,1567940.062857397,431074.8505449939,44053.66110421189,7476207.622407194,6345647.720569389
2023-11-22 00:00:00+00:00,1457055.4513382774,1424537.014860944,6694389.58458929,316338.8662348173,350778.3551908023,158740.8437296969,703155.663499755,140762.10447615513,58291.32388312584,72276.86447119256,5890884.892867343,46977.04186140849,8440186.029012684,5523897.2970392285,1224276.9514213423,960358.554761477,15406532.578334222,277313.94672591606,2513389.795505092,173494.32633608862,276610.25264624687,6433375.499691943,77538.93390019717,142904.7534619887,60754.73284124408,242859.2225565742,25216.538990777495,752833.431030104,759113.1675124139,46225.21517505562,263338.7561374207,1434030.1213872014,917013.2808865244,71338.38657468962,16227607.102246046,5664235.753665711
2023-11-23 00:00:00+00:00,3110275.525388934,1144543.807045465,6629933.062650404,284619.8531852656,42710.00880891825,305063.329694211,554644.7688255424,29335.484580715285,146681.8300703182,81850.5110107278,1617992.7329571417,142705.83329020892,4863368.625021535,2851211.2783682654,944910.5396096088,816305.1342395088,3944773.690354939,445186.31875191047,2473610.5880865236,166726.79996658562,8340.399950017243,6200736.827608696,53993.644625541776,99297.52230954298,36033.92707571981,550974.5230766234,11714.637636276906,476044.1423543762,470921.7031112491,757042.0655962056,605858.8547786789,5580826.633370788,968700.9928087804,436914.0416163037,19503669.81193599,1594005.2359453987
2023-11-24 00:00:00+00:00,1695746.8332207855,1263696.3361495694,6473677.144082069,189131.15898284665,156266.5170845017,388198.4818049367,634445.2679365105,54474.98125242193,9391.029340811638,146339.8998359689,4800876.937009558,48768.70298846323,6555732.28388959,1795179.3007614694,2023360.066648284,860685.5888849846,6841128.671264087,996932.7193690912,3040697.242595429,271061.50461423915,88983.61906976016,3294393.450446659,203528.38189855203,42177.55653899579,40234.59993666007,735844.1430194485,19813.77592331563,908406.1473153644,599610.7320439658,4142624.849971711,1499224.5967140505,3666393.0714513673,139410.88898373145,303696.2957198974,11788291.193313468,1392069.9654635207
2023-11-25 00:00:00+00:00,540282.9610849454,784469.7539184863,3985260.2033059825,234685.77543546783,31641.87265307763,197335.15909279033,308996.86787778913,5164.019120511332,133068.21074748156,117188.1656140919,2226980.8251612717,23278.674053236988,4062492.701679745,2817951.413885097,617652.060631909,451116.02208845987,3445509.008650656,723841.7307306544,1892247.5467735112,499817.5200328841,71406.27830582854,1339788.7090308762,117025.57472577876,88686.72810839841,80637.59574338456,377908.729809329,32278.28046154444,501741.9477364581,731264.1558302761,2270776.810053627,929911.8697816458,3293692.410011618,68330.94627922907,41192.484645479206,5614811.957363217,1161419.3902750695
2023-11-26 00:00:00+00:00,642308.5843469169,432590.00239465846,5233061.1581243565,194282.7822631008,12846.649393346226,34660.07929428683,1396838.4960619935,198214.43827161015,19590.35355869804,183393.18767613336,1911243.1323886304,191692.68631152925,2405808.410669392,4740225.325513623,906031.4559674988,848851.5741315539,4638352.861130624,266201.63101860887,1276160.9674892284,227691.3606770822,459554.0688924038,4258382.684262848,174899.28710949435,7644.632011590182,26570.619549310475,481452.31915021734,41694.38636583456,1355871.8630260043,490465.03469228494,432805.9818055324,927807.3550339596,877521.6872912598,203378.1497364359,121359.70467647671,3289224.2418852616,1237742.8988049843
2023-11-27 00:00:00+00:00,1098622.0429695894,1642472.1566510308,4803882.737865929,282137.21433130646,95434.69508302864,362405.58133880864,426455.04283558833,82192.08089036525,131154.03885074652,130518.22851217634,7307558.030359557,203752.19466373697,1798874.7086262268,2317985.8686276316,1094434.4583846552,1623510.4834187152,3991043.2512385393,239610.0068477193,769907.5114688649,198141.6566349445,28402.54879815598,8529204.860171594,776970.204873079,73016.8728210909,231958.7989124759,348597.6929121482,61733.18636355797,246369.01353194632,552599.8207113532,600357.2759107935,959052.6491285908,2034669.8308420528,9852025.144032905,47557.07304205513,9949099.4760564,1085920.441868763
2023-11-28 00:00:00+00:00,1150603.5524383546,744001.145637476,5415013.121632698,233220.41403888393,116406.808734308,361188.36081845267,307302.4746267363,43225.73875027149,106850.0034121105,202876.29925743735,6574911.5307322405,42673.42857351744,2848727.0568447844,3656120.7068198137,2062562.5081526116,1246831.354244087,7724491.015949375,664090.6601609734,1735592.2698380824,67773.22370205268,920.028784066933,2075353.5168445096,162216.65972318916,19377.36068845259,33669.9814187084,70438.33938416342,9593.25166269984,977582.8911541636,299882.76034110825,269032.0500326631,2155460.7618878093,2018927.926170376,1946080.0295063837,654692.2609479307,9093627.05294195,701007.8720249365
2023-11-29 00:00:00+00:00,1422958.9030873529,1055665.0352067992,2923787.256069267,410767.8465260654,45590.12005123118,431501.8863775681,321363.86368668475,153927.92488389427,132311.25400047452,189815.02454013305,7060350.602746457,25734.78474991412,5725406.149308999,2026494.2875259423,1153523.78512824,492495.86078185175,5510007.118384095,336391.438445588,2027654.364367224,203267.6516500186,6672.228462670884,4425034.55315932,169646.34340986912,341.096169683994,3454896.901623697,332026.3514440409,8909.239296139653,1104368.9212994117,157352.03233570993,154764.44441194812,818347.3355583152,1384434.4433911042,725445.0972187375,865922.1736869516,4522722.660974051,551028.4708472736
2023-11-30 00:00:00+00:00,1141677.1728798873,1323992.924671414,2693197.530659339,199057.20299567765,14939.457901527368,161742.06840583266,995499.515879666,122262.2588473565,121886.10717477616,177995.21982378908,5838259.545394336,40863.57356476968,6578334.828881442,2107121.055919781,640198.3499852748,1266573.3938922016,3328242.401037436,226675.21397683825,4746906.770926506,290374.54773209745,36485.228142834414,3716021.293629099,130975.90936404724,72539.7687836598,533931.866415813,158701.2351816881,52265.087609609465,448888.9664045611,652311.9380936014,391206.7320616497,305453.19045385334,1721465.3467367976,363008.3678952697,445206.3962495842,9216360.074408628,743854.512279302
2023-12-01 00:00:00+00:00,713774.7899840587,963856.6337090414,5086860.34417095,2325413.577107495,121211.19277578103,140176.0256083125,351383.49289511226,13956.2266544173,186354.65032564412,169612.95617913155,8754284.036132887,103083.9271947908,49344588.03053715,2816772.3994596344,2966119.2136733234,1473651.2626696576,2991899.016438768,740379.5736112656,1399362.8834692636,436468.15744751453,7830.579376036158,2717437.286570531,135919.93292696378,7113.227844766988,102148.16197347303,124363.27457041852,8558.770446585357,137223.09105469738,609687.3193974087,916123.7918589602,741324.0669921272,1299211.1611574711,291374.39897047664,175846.4060861231,5076612.084723474,829116.7297932606
2023-12-02 00:00:00+00:00,727621.8747144301,4205351.624650969,5276134.712844704,3565344.683930903,122092.1824187794,630051.0731506307,699584.7391710453,118345.56954317208,102975.57063794813,122472.95260634492,1728284.3116428517,35751.339263710004,22553569.691344965,2712217.2794203633,1367180.1301809829,796603.3498911315,4113270.010521218,119989.33752093032,3339608.7176820547,253419.37239180668,9400.453916004222,4015545.3136856942,123296.65995644426,167875.4614667492,85325.07116592598,581443.3309791378,13639.162257048349,346067.3642266063,521309.6131616181,64517.39972023587,735412.8254447267,1360230.360328063,185257.29601051,133321.09408066084,4421940.947055062,1362056.902895762
2023-12-03 00:00:00+00:00,1026203.6235782836,266922.1984136052,3301395.387135352,802466.4206947674,128124.53689682294,36318.08801673555,787571.5263582619,94845.11564135944,114914.11064933924,138776.76054494322,7670599.330899377,7246.698982618255,7784175.485116037,2011618.4790812363,1995395.5024847556,1248382.4219667283,8371235.119095113,1005367.7471626695,2511491.7813104084,221970.3527171704,268.083050044708,4440350.836667195,215029.0626801946,83728.93048947083,297647.9328495919,592427.734412144,130457.05282685974,420519.1501898642,6265380.082382488,234876.32654189577,1608980.7323790365,1748207.0838562734,466188.9673318469,92986.94847116237,6543960.171630383,762523.4811838797
2023-12-04 00:00:00+00:00,1481353.8658666515,5398181.474903316,8261038.838655844,544261.915485654,542965.999771191,749628.9241163481,1422764.6364664438,317279.8807360737,55684.75542714327,282089.89637164486,2629109.788964226,37394.06235450965,23558767.147146676,3542338.9143201024,5022579.561860286,3710507.41756533,6988780.04306475,6575472.14218839,1734030.8688435534,528321.6836970937,24367.21211700347,8996197.742095819,270713.73279777466,128674.47599162892,107194.84401373511,769103.0619449199,60579.6098460362,2093627.8811443655,2355664.5612061457,830106.837814018,4260774.35964468,3775013.243630207,428441.2954347138,241634.68118615868,8636567.642979192,1883987.5730805453
2023-12-05 00:00:00+00:00,1711035.2016505238,3754005.925725946,5831932.181051013,270094.6078065026,374176.52820532187,435479.11135418894,601873.7771463353,68989.45790939158,397627.2354433148,508250.3417066458,8396128.874358127,28327.25094240416,17528431.327224895,9257767.381277587,2265278.946584142,2388253.454590227,5551794.582190105,1879118.4240445625,3020078.991073549,312481.3449651739,13265.23714122433,3085345.972950097,202570.80471711405,71694.62127882954,176373.22455900174,1728915.6633510755,201701.75379011937,1152265.4956537972,2595585.1716616615,805437.9623149706,780339.2713417886,2266717.2140917713,48052.094898637224,105640.23975842637,5708634.607651344,1984790.4480646772
2023-12-06 00:00:00+00:00,799395.7632017798,856971.8851522331,5647211.598383877,209997.4251035828,465985.69153054984,334012.60973878053,436010.49878205423,236258.3008187987,188854.6520935084,202012.46052429904,2157675.4982398376,58657.802336811015,5496912.812687784,2069215.2161985089,2396021.0474300906,978034.4679916098,8765701.820478223,1200874.265671003,945476.6531221544,1210813.6136497518,23903.108364293785,4166239.381030257,415239.6923366517,29953.532536402887,93743.48314066885,608604.391827174,38485.88920381706,814661.1399193823,899044.2112088997,340729.8808857646,1209169.8190407276,1971053.3509993835,363585.5076636785,494250.5254583931,7930269.211315076,1734033.7495501516
2023-12-07 00:00:00+00:00,938708.0223309132,1098890.2550836843,4782607.629358589,565567.4175909122,401427.3629370755,210108.5357195427,933896.6030152532,112225.11354269386,171002.86604753532,330414.09349895164,4914489.580195668,109977.44161455808,16940094.26767363,2078925.02751983,2951491.6679242505,3365112.8548113047,9054841.84754728,828632.000050901,3415430.364085581,375499.2669169473,151603.8330828828,5329493.793063212,205734.96010773795,48171.651697928435,585776.9009562955,985892.5497389768,1321451.7765751253,1011652.8682992676,877316.8531975094,462669.7630800117,2376555.6168746934,1430819.5506545475,571864.6119596835,330311.1006383832,10182932.35031432,2843043.688846152
2023-12-08 00:00:00+00:00,1518063.5633029768,1116446.6123219323,8167004.586589694,286141.64292837674,230370.83418454757,280639.5855978521,452140.4338472263,376037.37125212414,48724.10427682246,186247.7054298288,3622260.472445902,60311.762985570065,5422593.566377913,2710176.049153717,2935736.4933197596,2930413.8356720577,4957873.253684747,1279572.8918451986,2082968.343862671,582978.8386852095,328562.53949203383,6444457.181524124,351698.8774171966,20700.54243742632,76867.54677577692,486996.16492237506,241399.62993317188,882737.359346524,1140682.8856804762,173682.84544123462,1416966.073125171,1132081.150879472,5294412.033507254,130387.17757098631,8701920.28211984,2713263.8476286954
2023-12-09 00:00:00+00:00,1260957.6868008997,3352913.1412454494,10997225.735516705,390042.42930849816,205386.1469106081,405071.88878668135,1574268.611067844,126718.6573201876,218562.78791625384,107127.43423266053,30685008.02329314,23872.90501022704,17460116.315834224,2828403.1146138944,1870665.72717885,4104011.426538894,7115817.656047726,1169644.8490226609,2678724.4143293696,591761.5616783038,391375.6278750079,5650163.525415174,529704.4801521861,21376.08146871248,83817.47598860746,104097.80315638236,239581.3118420654,634586.9567814581,860149.5709719884,334866.5858679189,558855.4878391799,989421.2516725842,1806164.922733517,131055.29097820669,16435195.57876065,1441636.679379885
2023-12-10 00:00:00+00:00,478022.0838528405,1131896.76880712,4624459.2378915325,142486.57230664964,730651.8654650918,63091.78716346733,396940.8226639404,22810.50665839208,745444.7079207613,147323.56901220453,2980393.7302502654,80553.95549396813,4340661.238192046,960234.9981479804,838867.7729588697,1588123.778207774,3811902.5500659184,264494.57858898205,1101207.2251722754,202665.9429270946,182169.0647662042,3501729.7437165543,176254.8366039058,125532.54193598568,49717.61235307808,48711.39513979127,70555.86675952766,351775.3931832375,318230.8001375573,167765.65614982092,1421767.7092782944,1397421.6018069894,386180.451008027,122548.90281932858,7036561.689191723,910881.2183588436
2023-12-11 00:00:00+00:00,830467.6930287909,1586236.6790832602,8186429.609479032,196639.0003527897,1097124.646967024,245504.22666330863,362499.1414064863,355362.2373658066,35224.22791303368,222019.41943778232,24486515.30920812,31548.49635478227,8939844.207844242,5157613.785564642,3371651.1093765385,7795434.458972829,5065431.23661127,789229.6215571668,2978705.5821493184,362633.0401751023,13793.20369692966,11036526.81179205,1397963.0521200916,126801.42256239704,260406.83808180405,746857.0136272873,542863.8878259503,667566.395595772,971122.2552829388,202369.67010625257,358968.5096199121,1161419.4882787685,5172170.59574753,277256.25765405805,14907497.63143054,2034058.762813286
2023-12-12 00:00:00+00:00,582442.090554793,907640.748173766,4839461.176584566,207189.18170153385,859637.330987017,2501753.129154577,556213.4446619006,51382.43687988341,17273.02814444653,262003.67376589368,9149619.660328155,2941.968174426483,17112839.106876086,2128785.3248454407,2186943.0533377193,8594747.33499656,24012667.29722268,650291.1033474304,1704135.1189646542,405042.7793208146,17766.69347246273,5341544.45184144,648340.3157170565,105084.42150462,79119.48030815998,152563.6021609265,673289.7497824468,339224.51366945595,721441.0886402641,129546.43762817436,486812.6448639039,491643.91017377,771676.6484326815,393099.0421070212,5968339.533277377,1238243.4422779714
2023-12-13 00:00:00+00:00,276678.5391541538,255546.40911126265,4440648.014047561,184636.0004200713,286163.5292932687,852123.2988188339,274593.59453829884,74626.93360195082,16162.427014283816,79380.55736066602,8809407.538716655,154644.20859308625,2090554.141496492,3913060.650021606,1603376.0002204557,4351825.54803492,7770696.149832527,859213.5742627558,1357185.4928703338,316734.0930059057,19963.04480594202,4058386.167554155,178486.43700056034,35041.340232487804,167943.05529315028,24683.124068394045,40507.541675512235,344575.385851651,4521424.810703,32241.18250402526,743487.5158640551,819666.3315953857,6221767.071688879,210602.9108358624,5015361.85864342,2260856.3469666084
2023-12-14 00:00:00+00:00,564529.6743809949,312525.946089029,10390149.773482332,103518.91204966136,243534.5320917676,434621.6280129835,386043.8196829389,381442.8923244684,59945.18132780736,58946.5171283391,6516453.758641046,30594.41312010426,3741651.930693932,2396247.280649769,1462899.9092116735,6585522.594999155,5825491.842401779,588062.6180904602,2411595.8334187395,650782.8025073634,252615.3480557235,2557681.2362436806,234993.18789695052,84376.9712883038,77778.63235686532,127180.26130296214,396815.6658602884,502343.4264763156,1077766.039658754,191784.28249976,255737.03672558884,1562205.237576844,614186.689687396,208917.58776816493,6987384.180823788,483001.4595798106
2023-12-15 00:00:00+00:00,674787.2791495037,1328461.6895995464,25053812.186690375,125951.5504387072,338150.0180557274,486107.9794709115,392647.8449211516,223052.13597616617,608550.7587162298,254601.21230993367,5199144.100291658,43538.29533996918,2348847.0431110263,1523190.831743067,1600237.5544239306,5308975.827360198,6458642.909480135,278116.74328659434,427623.7273636103,770547.303016497,37988.9469100614,3193116.3620758103,113097.63087943492,309364.60039924935,82206.37230025794,382649.8603459433,89630.50792604117,158487.5369416651,287449.3970769638,260125.08715566155,534286.399444164,812531.045532179,890673.8745063074,72796.85197017813,4085415.479467208,1358560.1462197031
2023-12-16 00:00:00+00:00,473671.58255460864,1070553.7490864096,9532093.204450496,85418.81992599386,208856.94446893455,113179.82682781048,726743.6233461958,17571.518359816393,61906.88917407927,82680.6273610182,3299981.707441194,1836.935216071797,4516568.237243373,1282128.2999864782,756473.7232051498,4498075.7676589135,3843780.2735749297,388136.8288318654,528298.4103689378,115863.5524665433,94924.5168050945,2502268.840573442,454875.6556836929,31543.466480649506,24507.69180908112,292931.2077451784,36582.51942860661,568927.6288905789,311765.00729199714,150161.23779941612,178839.65318894698,534312.3267648311,1113948.419672038,224184.75729563003,2356344.718010527,1154509.2144139034
2023-12-17 00:00:00+00:00,362262.55923461966,834133.286519168,5915286.751906833,100933.22041894184,627571.3200150597,203390.1706764545,404541.9261131839,191340.04949738015,30860.96347633385,37652.40855229246,4783476.918965137,7849.53374561433,5750853.415687657,1789136.0695390168,610926.4451863588,3190194.455543057,7366264.044045309,270049.1383459442,1021216.9330587873,3048566.2362113455,10016.768749663155,2621709.5662592496,76551.43751772912,10828.68128525351,56169.47960076774,8356.890609860253,21889.09047554824,151831.50738529416,465681.5435210449,114451.14927512596,350837.8870063527,840031.5105849865,640096.5926060256,553432.8031646686,3629811.119464989,696449.4643252402
2023-12-18 00:00:00+00:00,289912.6719257386,805206.3094910677,9638653.723346813,120556.39044172032,778288.4372036511,163139.3719441197,296793.70103147597,252720.75433174637,161581.21473896853,53565.635000304595,16845450.85056333,76800.600836473,6974495.29221211,2198104.74019666,1491057.556944775,7438997.774678732,3208671.0170409936,764444.7684036874,2621697.959179181,977241.584228868,220173.2855672436,4532122.90762831,244662.8118443924,103716.8626282868,119237.73663572285,50965.01894415107,48200.43257342192,410452.4589991092,464569.0725703981,25494.12064418732,429259.06664337905,906320.2121068356,393728.46231120225,81987.70758328158,6613205.637729639,899590.3565754152
2023-12-19 00:00:00+00:00,522686.4958472465,676541.2596582283,8672292.411590137,171543.729895064,397537.32972990256,393358.0188238427,266111.0507656765,173751.91169144833,44155.68524797073,274042.29654162226,11652796.916450944,617845.394583962,3054862.006070181,1071891.4360334305,2079593.685810999,7552375.132737872,2485727.9603650244,207066.81017700143,3098647.0742168818,697234.6388521953,7642.011005612069,6573753.407821119,35281.26023852709,36949.54313926565,165961.38579498488,129563.1318273488,32771.014112267796,672062.8323769406,479198.860742414,31880.78836007755,1573831.9446413915,889978.4454228767,2804101.4574436885,351447.6968812836,3012893.0760903014,1247680.9031734152
2023-12-20 00:00:00+00:00,283538.2426552106,423659.7189337998,6275760.507309088,155049.40535876623,725824.6890566619,148052.68144947896,306929.17659030535,28310.310314837796,577437.8670842865,85606.52851491031,6466230.758272662,3485285.0271756668,4999822.595084542,1593964.2277551342,1729756.3179681017,8463195.227359936,2405888.493166129,289438.299465915,2166749.4148680763,437999.80129010894,157041.68609804884,1338107.4832052817,63546.40566529726,85732.91155759252,27765.327053873498,161073.2139007722,38611.276127000616,259527.19221240253,570158.6626060416,71062.08826770724,485920.5699344783,554009.8296566271,3060608.5063523245,106669.4853722968,2132528.381622556,943308.4449310348
2023-12-21 00:00:00+00:00,369593.4539955968,704145.9360856636,11306245.311737034,194651.12212675315,173212.59433274096,379131.86214973376,636965.3939563892,7336.358354345863,356662.80324639106,139675.053421397,3825381.7378613367,1061718.1185312816,2097010.1001266711,1912467.345540524,1492632.6057677737,12475663.268244242,8427139.99699388,240053.2388602968,697652.9160523156,568711.5585663422,5863.830607924404,1422661.1573931554,101512.18502384832,84849.07965238724,135658.38803229475,440826.35611673025,70846.12888394237,517937.39333753416,468741.69620733755,210770.7423377785,817349.8503293698,1057478.6434175496,2086580.2033763104,94930.67297284956,3838016.6806309726,1373321.4882567695
2023-12-22 00:00:00+00:00,515183.87384309375,1177586.3407667894,6673543.058748053,840203.3451225117,546056.3524819413,584002.3222706888,503585.09889600106,69368.4197410969,69090.01236970894,109576.39753518916,7959663.545880166,498102.5160603623,4691543.221626617,8027622.234194755,2416167.0805164087,5074808.771878233,12875461.571156893,350191.73973889125,1450263.808199535,2343862.629901933,260485.21671356857,2199705.399680887,87631.43125786337,917723.8043814604,170752.72216642468,115674.9174753162,44964.85949131643,872801.8655618617,885232.7521453941,419173.1612689359,2235731.967066291,884082.1291570504,7118320.262158382,113272.25572831856,7170958.86743099,997983.2866317749
2023-12-23 00:00:00+00:00,430456.1523870582,528440.1734883011,6026412.722350281,785318.6237612948,468765.6762041389,251373.1045246455,488871.8312585266,169843.31720235606,523294.9723681983,46147.741176052485,4546685.998749497,190459.1916563298,4791075.451652496,8629313.77654174,584335.1660457962,12741924.548881786,8007767.957559145,388137.1652769374,1187634.8007760453,594779.6741500457,49627.65943621846,2896796.9117573244,156757.98148355517,494886.43879138795,22711.363638909897,131439.8229725667,58946.54841209889,192086.4119288962,669362.455779534,409089.6723097462,751573.60868965,236784.01343940772,1621116.1130004455,94960.2666623877,4766651.384026499,855460.5251463784
2023-12-24 00:00:00+00:00,1224645.1155751168,3673578.850755562,11219196.013276676,7755125.726576903,140202.0822680185,400808.8235087221,1319505.7192487293,93088.94351625434,183344.70893758905,51901.4621149824,4049959.013813308,248768.10403465037,2931445.2675161064,1414613.83719915,1369938.9194708744,8055156.10739074,9011722.832057798,270122.953136361,406832.59212157666,1717152.4257698576,22170.683631457287,6091249.415360257,168369.24462605765,586771.3921583765,15276.289648446536,65761.71250278145,76542.4077564323,1346102.3585812885,406016.06096339657,1183825.249104521,989326.9453372058,1480632.27651899,2427202.5326599325,202539.6835498031,18481865.321092974,742683.3261884676
2023-12-25 00:00:00+00:00,472346.4352046687,1413781.4773042437,10625445.203778686,4191106.092233734,162411.75795347543,233099.26212666143,637961.3322571999,142546.4119964141,189449.4844418223,63788.75400987548,5997171.912495228,161882.12259933486,2430120.5145681277,3208703.7500670874,1108486.0832397651,3804042.294470559,18178773.259510413,306730.0781667765,456046.1476334303,618551.878390326,0.0,3160923.307086726,367699.4067843268,122772.78087327306,153206.71915413428,287940.7926070199,105230.14491747109,951291.1786525564,1682153.0281491794,677111.2430593303,860832.9582755534,503279.531354522,3929191.58766777,229097.7794984155,7415186.868356309,1211421.7994538008
2023-12-26 00:00:00+00:00,1044561.8135865232,3469554.226934208,19742245.006071623,869959.5270268345,431047.52601396973,678860.266406216,1250640.3973726844,318289.0853872284,95839.22620917809,257458.6459153703,9186551.276774716,99944.1558407236,5614565.60987806,3720801.3006578926,3332816.7219685228,5939397.593871398,10476295.462120922,768909.6000412722,683928.560935027,956582.2187231296,31899.43585193659,5350637.373760645,210754.7320648147,1416022.3778828164,195540.0487987685,269428.62654223864,331565.71687111905,645391.9316462494,342729.7271625251,502585.2970983769,660776.4595566116,3163994.211737825,2960292.7557211355,331018.0525396453,23694695.96242395,1045952.8345521413
2023-12-27 00:00:00+00:00,784134.0277007173,1633344.776194171,16523263.405337976,246228.21205897245,536339.7033326922,291908.84238424216,1713711.674275669,152370.19856404306,2117168.1738593797,110376.7705775289,6953681.27619035,59093.42924138285,8557134.036781458,2711241.6272910107,2337708.614317269,3466731.679868852,13058128.8204944,906467.4502303378,1180132.866183634,2268526.849199712,8339.063964461704,8046817.404537243,249806.65460220468,2197969.3851495734,50019.1759507739,117597.75838358024,72445.89370904904,677928.1443753474,2287545.4591946257,209361.917223146,2640581.890737514,1084122.6265856265,23666352.808103297,335759.7805388029,17715466.888281126,839198.1759487219
2023-12-28 00:00:00+00:00,1218097.617474836,1294750.6386153614,39555306.34866362,612705.0656219233,861403.8975228412,232668.19897458932,761370.730227669,155304.30050000045,72934.97770978452,78937.20677258966,7777274.285435818,156533.2843315493,2942249.918189621,4687867.371503088,3346063.475443766,5171247.563121662,11044859.789591568,395896.8601235548,1247982.5187106829,2544686.301240771,17032.213880801144,15866518.221003646,161947.34780731492,1572993.337404112,82281.671943216,233577.66031987948,317931.78795597353,541214.8233156803,2961146.2772799097,92431.22571361176,3563049.942090194,1716908.0718236915,5549892.176942143,201638.33324646013,21531904.20608258,1011383.5034208272
2023-12-29 00:00:00+00:00,646238.3602885565,3892084.789707039,13769306.445484051,2093429.028878011,835230.807802368,153268.2288611083,752054.2802716912,390192.4179534526,92708.55204772076,54213.07829861187,5586192.090930067,32114.09485780366,2547315.8229251434,6472681.897481684,1142576.377225944,2738409.017760215,8056125.4903532015,426010.5704222953,676574.1557741053,3320322.4186288733,199787.3480776257,6600028.46165396,165869.47344263576,608398.4303844519,109141.34887619763,88960.49658788207,57855.4942584521,144592.1653357837,1520799.3306739016,406304.55524471065,1102725.4983696348,1750571.5015018233,4631984.795628209,318267.18822935375,13372439.928876,831397.3034556828
2023-12-30 00:00:00+00:00,463944.4979771026,734351.8323187612,11780649.539383758,1854266.8506870323,483084.6711893968,130820.54282919614,568631.1208314967,145561.5774328295,131735.35246066598,57730.444110337885,1709585.0494226103,54244.26256026597,2019866.38501383,4392196.299932745,2065121.4749494863,2049192.950978748,15494312.82189193,642380.3226181951,1480426.249725168,3798863.832039705,11491.503816168724,7756930.739312482,237454.60136637004,443202.0397404907,198786.11939374692,66422.48228720186,58823.94855858963,2217882.745790607,4174917.402382276,118631.32764680203,2629529.4020355954,1756004.826525276,2475688.245165806,104207.9604568792,5647714.663430239,809268.1273730801
2023-12-31 00:00:00+00:00,727430.62844823,934253.814846798,11546377.629831815,3290316.241010169,407075.25109653897,3991776.762533397,740489.6582973835,845880.990546186,54721.67471098524,11380.652134645998,2807085.608395188,512962.50408733304,1843137.610290468,1329657.613848803,1222345.097945782,2257258.821178,4721334.211634024,524324.5761455246,821791.361956921,784258.3068933086,4061.184983547544,14282708.804239703,92736.3163031881,268710.7085904746,145020.43814363846,49009.14986921738,36729.19976669051,209428.76112136184,924920.6500445538,160385.4818580407,597906.4452616127,1216639.2672327072,16965302.666115608,206841.2823948525,5177806.5763664795,588951.3414268554
2024-01-01 00:00:00+00:00,610513.1677526289,21665307.52957083,5778712.130612475,6866132.682484506,89156.44211306094,1740804.1542074648,747697.9586400494,311178.16523285647,33696.82649321178,25678.290914065103,4630908.818657269,607214.1176239189,2863017.8652273454,1498540.3015010925,890803.3048022185,3208759.474613058,5604976.583670343,462099.2443519109,2178200.7205139697,930122.013503611,49083.10672627295,31211239.330895152,62603.82706671883,818519.4571203924,40123.81252190852,168671.11287899184,13628.823981849406,371812.13237963937,416706.652310372,63989.82394614896,2917272.2749273637,1815275.498057735,28814093.93780956,105014.6455073004,3848421.3998189135,904352.871532316
