datetime,0x_exchange_balance,1inch_exchange_balance,aave_exchange_balance,alchemix_exchange_balance,ampleforth_exchange_balance,api3_exchange_balance,bancor_exchange_balance,band-protocol_exchange_balance,coin98_exchange_balance,cow-protocol_exchange_balance,crvusd_exchange_balance,dia-data_exchange_balance,dydx_exchange_balance,frax_exchange_balance,frax-share_exchange_balance,injective-protocol_exchange_balance,lido-dao_exchange_balance,liquity_exchange_balance,liquity-usd_exchange_balance,loopring_exchange_balance,magic-internet-money_exchange_balance,maker_exchange_balance,marlin_exchange_balance,melon_exchange_balance,olympus_exchange_balance,orbs_exchange_balance,orion-protocol_exchange_balance,pendle_exchange_balance,rocket-pool_exchange_balance,spell-token_exchange_balance,ssv-network_exchange_balance,sushi_exchange_balance,tellor_exchange_balance,uma_exchange_balance,uniswap_exchange_balance,yearn-finance_exchange_balance
2024-07-03 00:00:00+00:00,-2218.629423185283,274551.18743614457,68717.12731647538,1797.881715819493,-195841.679845932,-36351.86452941021,-127123.90123638538,7569.368071349231,70354.85936921487,-72255.77594753922,2482.570210089812,-46066.97757591615,1098447.4063200986,1874319.4509426863,99672.39612004552,-470.633621664654,2075659.1685266113,-66482.98706147615,23849.016601020172,17096.582926296443,-158403.76511723845,1287.596416123073,939047.1415660375,8725.139407149118,-3019.84022836,6468080.384755277,-633374.7705688699,-112907.73643990194,-2615.777268539554,48588527.26309581,1456.983510632575,-168930.46088189253,-1766.793751316185,-32885.13448693512,-8612.794055113893,44.738126375513
2024-07-04 00:00:00+00:00,-179875.51492228333,-2039227.7311563063,25252.884321773967,-9010.800599442377,4298.953308550007,42921.02871900819,-263752.13505563256,33463.407662865015,-51112.50648928645,-24853.11259134858,-3901.927157202728,218201.63794265507,-218345.14039645984,1277294.082314701,-70359.45252448175,-18138.553878116003,4181952.863663333,103415.08421509538,-489964.6558514236,-1460634.5137582717,570065.8281328764,-264.766108449953,16525241.549384251,9010.609971082597,-10202.661721842,2669104.6747546755,11245.370478929935,1118864.5556048015,-2469.499086977381,-104530551.48640002,8449.970497922226,-1453926.071797681,-1200.13372678723,7315.644736067536,-16114.22861459059,30.461647542155
2024-07-05 00:00:00+00:00,-998654.9066059306,-2089312.2657988225,-7626.014917908154,-3043.930542822279,79107.94684469906,-217314.08890684217,-9973.861391373232,-237529.25200330364,-241158.80068055497,-131814.72240326923,-110853.4611839172,127051.44285890722,208765.722507888,-1554743.9515777018,-204959.07589345105,-42733.7636942437,-1174120.5375793802,-397682.150365723,-299262.0578212506,-4865548.043045111,-99852.64705598418,-463.964109284921,-9023361.887009064,-976.662107700433,-6963.502585775,-9927070.6175635,-3711.348586520003,-259841.9916090378,-75924.99440663334,-478000066.5935849,16416.948876233968,-826989.700817903,-974.614742060299,-291945.4534480544,286755.9354212383,-17.564803351639
2024-07-06 00:00:00+00:00,-664270.2945413694,-97221.0291291513,-6269.563700871186,2420.614823576123,34525.659678002,-42754.44746403809,263468.5602638697,-30869.910348982223,10352.082437512943,192489.75746790704,28400.675840330805,18260.7328328897,-64817.60487999292,54057.777419336344,-30007.34181701535,-10121.622952043845,-296864.3272079626,-17310.53844780212,-88612.51455428735,-825781.6408549682,51777.942759547,-147.438023685564,878899.772501751,746.708929623261,2036.896319596,-76275.33840275752,17596.09262646,-146335.14855403645,20594.650389940965,-263517421.93596777,-2219.258537239785,-36472.34080363397,-661.911865640719,-36941.24045642844,-779123.4946166481,-20.408457605733
2024-07-07 00:00:00+00:00,266869.01146586204,607821.5207629659,-10010.581186317371,1480.877848064474,282838.2718427,-120007.32885811674,-36028.850524360256,-547.255975938251,105509.87801208958,-32690.6905811245,17471.610345937464,46341.51158881491,-142272.1390226223,273140.97154565307,39329.28654701757,-11696.802434393983,-2240493.4339245446,-10808.414650592826,-24283.23911072001,-490001.62281490106,64377.63709671035,365.830957340777,1028434.7236590728,-2937.281314300686,-1252.787854062,-1204276.0554068333,623.075750439994,60547.1595472734,11860.071327526488,47563956.5770196,8194.471723298166,157844.34362678995,2569.372974522119,29451.366551004587,50570.517913357384,-17.83858828998
2024-07-08 00:00:00+00:00,-271939.01946385833,-604624.7722977949,-1517.96571978297,580.48297543254,19520.994197044,70371.5054446989,-179726.32038155093,24864.89327894528,610149.5285017368,-182462.52787253057,-13276.651706878183,82100.1786947072,-502717.96681155177,114199.67104590544,101228.89928620146,-30836.143767482477,-11554149.756172445,14742.443755065078,158007.33292946423,-763727.6712573993,85628.54152472226,494.803692187505,-100359.10087396916,3741.93241595282,-1536.880302984,-19744810.858068813,71149.74949808001,-148162.37385805734,-28492.490410882823,-39037126.223447576,13398.483976783957,-138617.0296543143,-6414.316619027003,-71325.54824635212,2605.333106338327,-43.343405858931
2024-07-09 00:00:00+00:00,101460.50020128077,-27795.167087986258,-69221.40289486958,-566.372346366421,-419599.49287670106,25016.749850197284,100624.39828982044,-33518.89740533577,287810.89721906156,-23637.28135975589,36796.457278971626,90050.07124207469,-104802.42820473594,48347.31939664366,27766.46412499202,1999.009846189574,2361874.5614142087,-8091.528261270391,-52048.78335250768,567793.6470322504,15240.780444606904,2870.638486429114,-80221.23628109998,1683.882080667787,6280.439727656,-1639270.726760763,-11432.55706846,110676.89731013212,12102.156873020673,744066.782832076,-3780.34241486473,-305765.4364384764,-3222.849348316859,34576.00363932554,-162167.91023819047,15.663545582657
2024-07-10 00:00:00+00:00,-1206247.8751790298,737177.2917548916,15880.825563894028,2388.20256195124,-97898.748410289,-16399.596343659872,196168.5511768716,23460.865896371244,3982711.214459335,-27883.665005973995,33910.381524256896,8801.485388068384,-67105.36284970415,-268341.51777193655,-15215.242353443178,-17883.827663644384,-671736.6096811349,-184917.14595935735,-110122.44533623896,-1142838.673822905,-100494.92513447232,264.620215203046,-406565.98204635194,-1080.880946690469,7292.198202252001,-10563607.304360883,12392.0995914,336557.75325319386,98514.96392638686,105582841.78783987,-4886.458130640605,-132869.32720790236,-1648.506426240241,-51133.62649053406,261915.62866053655,-7.631487309141
2024-07-11 00:00:00+00:00,-161600.62302036356,1017696.8342512692,-3055.000608019038,-11303.813198360998,-117804.423319246,5540.110199794159,8020.817044723296,47652.21001169441,126196.45,-2392.674436976698,-14579.823700670022,-9804.426745463605,8830.293928093086,-519763.0593742862,51882.26231042944,-15238.101242238708,-1479155.929212549,-496097.00303118426,-635547.6966664658,-200330.1359253517,89577.6932016371,-3757.899582238031,681670.8518141456,-1185.449777307172,-2581.257712823,-645466.2074348197,273362.50268371997,-895859.3375836152,-33392.74213956867,71805484.57373126,3046.443637928955,9733.465751533327,-819.509088775395,18743.62577987094,192983.6259944575,2.814728285938
2024-07-12 00:00:00+00:00,116299.92316887502,-390241.7775423888,-25182.953660292453,-1194.415853941972,-59176.85116844401,-26063.549520035933,22930.223148450194,5188.527025243761,-18758.547687163977,-95330.29439291773,5207.026611350985,-12683.081534050114,-7457.057059885628,409488.8301968824,44997.72895093886,596.982328733483,-210703.61202854835,-216298.4787156784,598221.5410644062,487961.6132326721,-90470.83392922256,-1945.302631043206,2000134.784921336,921.386150534898,475.160844885,422588.7910019414,82564.16543949995,22047.111459326097,-9677.284882244254,-31590630.191366084,-486.460005605852,-10823.080090814548,-897.004317896928,3202.989006109392,-283807.0228539033,2.866929433893
2024-07-13 00:00:00+00:00,-190189.9279536971,-120141.22470006467,23382.30321899888,701.320342487575,2989.495407751001,-16979.646934071676,-19328.35918220004,-14432.617251553189,-33558.093657014615,-14939.55842671207,42658.02434668772,-6853.180368830212,-21043.254288173663,-209924.02031931104,-7492.786022504369,11302.9080122276,-774649.1322001365,-255505.01503008537,127776.0779736733,-243476.195627464,-385373.5545468728,-1361.835376682609,-605460.328443338,994.773072679056,1046.04637322,862480.9540279304,1470.76014175,-53309.74038684964,1261.550568787783,47309622.27267894,3263.070989313398,-4097.594602106496,-24.293774649291,-6487.099789625755,356201.6083105876,-5.085541337263
2024-07-14 00:00:00+00:00,-74144.25718449467,99244.05653546393,-8499.10945526416,510.084960555919,-21316.402062733,43157.92283274066,98142.80081298453,23922.50181513696,115135.69321218273,-6110.39000479349,-3453.938459523435,242244.33476899227,-44097.64499841744,-7654.028435153678,-73013.61259801533,-16258.257003474062,1206239.495992998,-123738.8453180612,-745141.4127844045,161177.7471715543,35051.514698502826,-618.999991372857,1968346.8598290388,843.049965496681,2837.044478702,-2116286.7666800856,-29164.167543510008,-77590.33325594018,357.690269367945,-9478834.60569968,-2275.891670440384,-469670.95096577,-7966.809285351876,-42714.29299218631,246669.7834170657,3.933695372619
2024-07-15 00:00:00+00:00,307481.5828636573,-740698.8604409591,-12735.52221563848,2449.069353344722,-135509.02745072002,273748.1927276627,65224.011840797466,14269.025685551627,638546.9067820704,28125.480157352245,13295.534069876388,-173022.2206695044,-134565.00495584804,174108.79232632785,71910.40137609479,-49025.36869094251,-1533122.6626239603,47483.4302369506,-226938.9382438699,-777841.7364965758,-101187.78077164757,-2846.908818528368,1484111.0480482003,-3040.379941805541,-3130.363499266,972450.4409316228,5111.445346430005,930472.1770582116,245.93249334898,-633354147.2404145,-7768.584501113232,1310986.9431156758,-7016.013664385094,349951.54593877733,480689.4912249589,19.940347695982
2024-07-16 00:00:00+00:00,701656.9376747829,236240.7949634484,-3467.37268676407,2457.72591958478,-95646.72891599602,30184.23257285379,327579.42848796054,-37322.68560406498,4342191.808051425,20188.19718475699,-24331.599195419218,123649.685635895,75594.49818870965,-462888.2398047591,13702.522762646033,-7985.153819443228,1333735.9129278352,85614.7767614668,138415.24455972953,-551256.9428131772,-731168.8825446501,-271.382573749962,-1860118.1157695416,14095.10117220675,3943.956788491,4350885.085233325,-8167.135063759997,-79133.79343811455,4180.574242795557,132664798.10071015,-7281.126993820782,2367835.328124171,2984.790367139999,70912.42557901464,1565924.1228963814,33.159007552384
2024-07-17 00:00:00+00:00,590511.787248219,134706.60123357284,9665.8812919542,1090.815516145903,9985.182375397986,259581.45451393788,140141.5124293317,-72335.187013829,16557.87456005069,-44075.20090239084,17929.299498871307,451665.05651024025,1513232.2736265063,-22103.738967074467,60395.464406019346,-26486.687273750613,1480882.916027617,794482.2593205917,-148083.1960132626,-1479934.2762125083,-216628.45865207168,3315.720529741566,-514984.1630982774,-1089.189403380062,-1104.176283698,8102783.452280036,561391.08415941,-95627.25040592212,-35585.14078618157,-334082242.6481086,5974.132243626947,-1146231.12228842,34.610912770441,-100037.36267152402,1889529.9298679412,15.680588108865
2024-07-18 00:00:00+00:00,-404093.5532646442,3045429.124333622,2627.219835347045,-458.49437917778,-38823.810304476014,19282.44834992407,315888.5179246903,26317.5843616405,-7052.341453774349,-1563.671045203699,5716.425077342187,38167.75121799999,-68153.52599478867,463489.1261362727,-47525.12413889861,-3809.842448400816,814089.2445315967,22539.76533625026,114861.52230415144,5693432.832766045,165.472002973862,396.330260533079,780763.4577467195,-4936.683322467889,-815.391081359,1217729.3254645828,-4933.473185280001,-77528.9958903254,-14753.989526803842,370460416.2111219,78.319813532885,479009.04383262194,4660.359976252318,166803.32048276614,1671687.8776926962,76.961436697568
2024-07-19 00:00:00+00:00,-2398187.1323635164,61423.513578580416,-22973.350630978737,4352.349765264552,-42027.64385540299,419738.329129466,-20588.515124643243,-110296.67663025306,-17272.802178382666,143716.05163343545,-26320.81054540481,63693.63885970815,-50423.882405165474,-621697.0581109951,66471.44303383153,-2511.184216750252,146927.82465884823,-701036.3132898293,114934.43814322291,-582944.63601891,234816.76079211573,1057.031265758096,93835.87019328846,-4516.536498283859,827.543184509,-7725859.291187909,81518.78737978,105899.813375184,1612.274301113179,49792038.06235939,-4696.626518684372,-106243.46546974772,2307.492949566734,-155063.69576420734,-605818.1045665428,-28.799625141397
2024-07-20 00:00:00+00:00,731983.490509361,-280887.5808403176,1399.612779749474,421.082107550745,123007.283289933,-15536.159129955304,-103918.82273768022,-74828.28604245144,4466.938271409463,-225074.2030301008,228.442686902529,-61672.87589163405,-32440.272980155616,-39874.12552025555,162943.16658520492,-36276.851532912435,-471323.0510129758,-48271.98042562767,-45105.48756272165,869118.175942587,-21047.073532111808,420.808952125985,-1407674.9362637904,-208.440084063595,-304.785526823999,-92012.12104583882,14961.8404034,-11752.871148627532,3588.530020291321,-37952185.79931466,-997.253319776868,54108.01543973075,234.167173100255,33986.746130471205,27614.33009173349,4.630553413359
2024-07-21 00:00:00+00:00,-423587.8812017234,-68744.50913946539,-5522.22647510764,-4124.546867202572,57698.97824180297,-2203.494839472638,-374780.28131205495,-125011.37030051676,-365100.4141652692,-50846.05225725253,33701.15212392681,35898.58455147182,-9801.254738004614,180885.81195914207,-13503.076072044818,-3026.298151687738,-708177.3855639984,-32691.76896689631,109677.42539346807,110016.24328505108,4485.212923130552,462.074940354707,46314.9371579264,-1638.320798472321,-340.959472243,-1909650.1957895907,-3054.753161499985,-39962.80375859954,-293.313971174801,-677075358.6318767,-1537.781198452089,-129458.9583994497,321.449056290728,47603.04315334538,-23676.77751915965,-5.838806962829
2024-07-22 00:00:00+00:00,370282.55920043687,-170473.75739264325,3863.807193928305,3335.839061692585,244922.18294287007,-8513.249141924984,66228.70526556863,24217.910739192463,12770.606698473224,-4827.96252878557,18177.848851915893,-51621.11552871003,611366.3664322844,17811.58654483576,-55721.89335345882,31976.267879295377,-186980.314718966,3360.008465752901,18104.79040775653,-493312.3792174003,-69.856983734845,204.171081055558,778735.4515608234,-393.563174948544,-876.332576387,-143377.37983623307,-62801.02281988,493375.9920121488,6856.162401749394,91699014.75657932,4040.445315074083,-111197.22531402668,-8173.515310141564,34808.792341973814,581631.2270634677,-19.090018446008
2024-07-23 00:00:00+00:00,-837295.7395879258,7190702.099825911,-15011.18467674195,-3845.29382607504,-94201.2985799,-37138.4514751731,-71519.84486726738,-38113.445252985344,1142199.929159292,375658.856176913,-25575.914665583496,-102583.40174673004,281421.66018525284,-681464.223164877,-466016.70415552554,115.462889607314,3685381.967583111,-22563.83587058382,-566131.4295956502,-810187.2246815433,81242.84850763214,-182.264976016427,330253.5045214528,-619.785385858573,2984.201307188,-64623.17058199592,5426.90281465,1961277.532499429,16190.30187270389,-101352515.91021933,5885.80057818923,-195534.73256152368,-3105.568060210677,-19162.560240010203,-182921.31020352483,-15.078689318017
2024-07-24 00:00:00+00:00,-266968.887820204,-3047341.6258490654,20565.92711872701,22.275308078433,-19713.789603719008,48733.57381294681,-48373.051469522296,-5546.382186641873,6913566.828323154,-947167.5636857403,40234.89862578057,44997.785101474525,3277.720380367108,760108.0742438517,526176.0745181278,-14126.379275719508,1131741.4387987445,67999.09649764896,283996.581223934,-201265.237233375,114264.83142430912,1107.303265883899,-1938884.117521712,-993.808821555129,-4928.770039864999,6655.944007983536,20805.71383906,1076494.8407831888,-3288.328352587216,-20346364.48862155,4165.786720487348,-248665.46523098543,4041.206086113883,-3880.216597967268,-70104.19276409315,-22.382067059165
2024-07-25 00:00:00+00:00,-287667.2863164528,-979496.3644666644,-25949.771400674323,-1067.737275113053,475095.171311568,-24093.720054806396,540749.2385562997,-52080.88790480185,-114216.07438219652,-18906.218107459907,-4943.813768529811,50074.9381051591,322574.7009980141,3147907.446250369,-147292.6280642018,53270.43021044946,1056456.9436996896,-109223.80694662088,307068.39155323687,89879.43973441748,-358307.3129623749,-259.930388626115,40175.11780147124,-825.789016400986,-13174.163209249,-1737046.8390151863,3634.823460029994,235679.80632452283,17336.6496568552,116691825.6877995,-2987.810195437604,-298317.1352281989,-467.841962781183,-61540.534853863166,-1650397.3235260972,-9.447498440903
2024-07-26 00:00:00+00:00,581281.991720965,-759262.5007090381,7030.453035144631,1095.59020582645,14359.558960861012,-113747.43247607688,-111996.98699764034,-124188.18783057436,117892.91029068024,-508527.2230789911,3923.948900429375,7752.426398146632,14732.098450199155,-1653794.5384528022,73941.68358671003,-23684.69719529575,-2230997.193422815,-3734.011625405107,-107459.72098809156,-365747.1216351372,87363.67360630355,8959.258144520061,-267643.0888102394,228.792647623523,3713.248355113001,2141444.8075048383,-1070.309368700001,-651317.6016614271,1002.175676266697,-2849424.9026497896,-11999.33323784912,45294.67518319603,-643.460887737512,-196839.9615910547,-105168.8842222685,-24.271241731375
2024-07-27 00:00:00+00:00,325493.70854246203,12882694.199542137,8293.660820550713,2099.533938988712,39856.105661857,47891.34130799084,89830.38386350639,79437.26883744134,-7082.865026148193,57472.82746823806,15789.59098757868,-88262.07591232567,77173.5881526225,-2642139.453955601,14842.36055918932,-34523.71464300992,-377646.6547474833,-25765.127196739,35622.531377515785,-50743.71542063635,-42315.70377286104,-3367.438253949647,1351725.6725765422,1641.720490561264,1777.478678501,11509198.909615831,-7615.37362085,-30235.771801098283,-1604.16987923592,41907211.38801725,-712.465446409408,35576.963774376854,1268.815989874,43367.64002585334,-184523.6638703021,-2.265049825105
2024-07-28 00:00:00+00:00,-1620361.10467037,-268126.0255408443,4384.593381805367,994.833277127987,165532.901766978,816.903234566525,-72714.63791324894,14737.90046507513,119864.98787997864,-74224.44417684934,43048.8077519935,-31952.841944824315,-97034.79208300644,-169021.23749396196,-13506.928193651544,-48528.54196488797,87167.52926597896,7948.421848315164,-263471.121230769,265520.0758335367,140913.4735612543,294.779568970147,-65893.29971279607,-214.462699850436,-364.583608846,-1491980.9013793387,-20490.73291216,-6397.822755855717,5451.998110760398,22147273.515598636,-2270.132781145806,52912.06058208945,1045.82748720596,5777.680577074308,37869.09345287456,36.800419926091
2024-07-29 00:00:00+00:00,571912.0189267783,676668.9088177395,8585.30205855346,898.40718642811,53846.96203754399,31185.132001976464,148262.69578886667,-6527.494518794916,-1341.594230066843,426198.8918269854,-24671.284178477123,-230908.1383141353,110320.53133372548,204920.82624213057,-3579.096224901396,-4574.283770857271,130629.80022884508,30825.770190001207,-85443.49314200428,-329692.22858964757,-139327.79618717625,-1129.287122036554,-227288.33914598537,708.123892968232,197.658296681999,-1123393.665152831,-955.18313263,-19688.632398350772,25984.218758222003,-52656606.31613665,6261.407686541503,-36654.1735429984,1926.891030292315,98769.88635007814,-3384.730493641104,15.696127388247
2024-07-30 00:00:00+00:00,899736.6324480416,-1223795.0760589067,-22269.8157573273,-526.133292906505,185577.67151590704,-28727.67863034184,-79360.2481986176,8063.488941044463,59521.50957715278,197255.54122480057,-66029.38205153056,166912.2607548257,33316.22217797223,290061.2857964815,81829.79499944327,22763.579018670825,-94397.54557374466,-66157.80839236146,-14401.385722030753,645805.3580350061,4152.696208337397,-225.656454109804,-229612.41837022072,3161.498284262781,-2752.676761845,-2173669.786614889,1264.6534581,-67365.68619961274,16270.526481223256,211928590.81128404,13446.061323920325,296943.5406017038,4655.35328687915,139543.0068497372,-76230.2475255802,5.678090614371
2024-07-31 00:00:00+00:00,-140168.18327489452,-4628528.730961108,-25963.496816176463,-3269.112388265765,-3316482.5313770873,311.889245753356,-137372.78908057237,-34993.444852275745,-21281.80408111906,130191.51594650927,2.9e-11,-2256.939661679275,55648.65206692775,-976437.2039042894,-55709.70650112297,65930.7830724187,-146884.82479617328,2063.47149424751,-488317.8115431647,-206106.12385437833,243347.64617967184,-1972.07191050251,19823106.93181464,1301.709436105925,1181.828052692,-20060082.5180002,-961.802163220001,24607.994475075404,-11014.422943882822,177197917.6444396,50306.042924282,-350798.3430871892,4999.682902761648,-153896.48458887244,-1540963.200979379,-4.029446966673
2024-08-01 00:00:00+00:00,-46976.8434356432,-98723.6695548882,89651.45489975919,-460.208960478198,418960.9671084309,30948.84490625058,-168036.22299378642,7656.820960333454,-18512.49618218095,-40166.3543210355,-3374.390260489322,-68599.64360210639,575536.0931540213,1353618.2026739318,-116640.77044935366,8099.934371784669,-357848.7988311453,192754.4428685764,-349931.21822745865,-499170.3482424568,33999.5695141689,-4112.509279674528,-1862413.248142409,-2978.986309879292,-7053.061568905,-13276783.312843578,-74583.04087467997,-141383.26321995276,-33.825461500608,51439672.63390655,-6822.355479254225,349549.8489012644,-781.638298915933,431712.0823860697,-561857.9969450751,-5.348951402595
2024-08-02 00:00:00+00:00,-219533.1658027555,1415241.325411694,8912.100970698635,714.354148667701,-30506.671109043993,30591.700728287637,-34847.12583896365,-39217.58257667331,241054.15207801916,11973.933776437443,-143661.44699837262,54264.988791007774,-113999.13924788016,-1915544.8006962896,91280.52313102188,51398.715142473826,-107598.45157060015,41471.374373756,114048.2132876861,-689529.4655343174,292998.8191475796,2236.844710057172,-1209558.6683191324,-3298.418027661628,-4226.30793866,-4126515.6723492863,1173.019097210006,26020.578466986095,-2374.834367919937,-52139981.65518251,695.818394557117,257808.62766013903,-1282.105752994696,-89911.57069526186,767428.1259841946,-15.889463670346
2024-08-03 00:00:00+00:00,-1825.591160479833,-1927672.0181016545,-8242.804910398467,-431.248710493154,37275.13915123802,55009.45996043117,-324165.6204399575,-79637.29726237708,192805.5658663817,237447.84372985677,-52245.659118258875,84691.69274780485,-230632.84575370405,-846326.176600566,-334032.2054795297,30244.2966108451,-724173.7569674583,-287642.1490421127,-545310.5536603038,-144932.93471300215,402396.31600886094,684.395415880489,544498.2115891421,-1920.827505418562,-7194.102985805999,-5133936.454936857,-32951.96956092,-81987.90530215339,-3313.782909189383,-7657817.934093333,-7116.236697086666,99677.40048548332,647.573784698295,-49988.753463556866,-1138214.9549122087,15.609246116667
2024-08-04 00:00:00+00:00,23829.958690246345,1043925.6804520712,-3902.289325464878,10229.189846589295,6870.586018532003,-83276.67167168196,-121080.60068612636,-48372.70915652256,-119202.90299573216,57048.68057595536,-131704.02331748986,35914.511773080645,-340059.6337623711,-2633794.1627036436,-8603.44553208463,26019.791676790173,1443155.699896647,-77132.7954199847,-467448.5531749917,-744670.3786886414,267241.4613673111,350.600608398467,-1078895.3883769852,-1829.941437112037,-5395.450528296999,-19641857.628944647,-74530.85077394001,863317.0523526147,-33073.26610799641,-31470708.596865907,643.078977074732,-54774.67595878227,-3020.499739684197,46566.864090350165,7972.355494889975,-14.605660767389
2024-08-05 00:00:00+00:00,-632493.1948207482,695741.3717031713,-31256.463568508563,10158.9393540764,-157740.42574721,441158.62919020327,179679.8099646782,442638.91676334833,506459.31938527466,-776517.0499734355,-22476.60082817008,7633.283664225981,-241685.56935354913,-3783403.1827656874,-596537.2809066196,-712.254189284671,-1521107.2368090567,-7120.460667278732,465977.7311331956,-339289.3568709942,121187.63147048996,2099.416567302892,26606848.34851996,-2982.484193550144,-13227.491868856998,-5088786.559001658,570422.4167887302,491228.84426556353,-782.325570902665,-467472783.4619379,-14396.031302719082,-255500.56245464497,-27493.27264039112,-162546.35565896958,-858176.9984350839,11.543690278156
2024-08-06 00:00:00+00:00,-3584.017062272524,-905323.846572618,7810.127611236467,-6932.378526262857,693402.494088709,1473.43392204549,-110223.53713803383,-63306.790009419514,175176.38412731062,765787.1160187313,3971.021155788082,-638.440378762327,1081792.9883864482,-253642.36131151553,370380.2023076008,-59795.1356091995,-1009828.747522878,63153.18535818207,457762.1981633762,-230579.67424903336,137840.4883131102,1185.415134572725,-5565051.413590984,38.849705606387,-2401.071536561,17627026.54806264,-42452.81107189,-7342152.470078364,-1544.579748776717,-63830131.91741196,5168.096772473475,-170177.35698442752,-11087.431643108748,-108652.16841330349,-472194.2207119083,70.619113660876
2024-08-07 00:00:00+00:00,-3329376.551737637,-1346287.316019844,-7552.793652532428,2704.724810818288,45675.335738738984,-9114.102238888558,-42887.53782037789,-4068.226823897139,34952.93956118441,600514.7906380718,43535.92689203989,22522.24753704478,-154900.6414274082,-335765.3641343669,-159681.01160374904,19868.581729781257,-3863044.941843569,255050.0716621072,-412124.8468062578,-586038.6510277824,-551842.1482485113,-2828.816066440337,-6116499.776084585,276.448064861808,-4224.697303086,1441905.0590365003,6566.735449790005,1064697.8323053753,-3258.307217560001,20185512.092517793,-4572.247865954265,-99715.8167718367,-16772.351581225692,28824.54562751599,-267451.04628513404,-163.855867890969
2024-08-08 00:00:00+00:00,21006.121993121327,-1532944.3751979808,-24253.535349078797,490.952180010085,-55228.153789394,-49289.81756358578,59983.48479952801,-35727.5405097678,-225746.59410228935,-454963.60652263806,-1745.238668567678,-7736.085936338796,90268.9930738318,-564273.805044957,62664.90088292223,-265973.8100698058,-518185.7630358988,48985.353227238425,-837809.1449224581,-807821.1716377945,277212.86321352766,-83.661621523925,925928.4243933704,3729.848359173373,2054.957282242,-6736817.050794227,-11229.509620029996,1346541.109325895,5623.121506458757,195225376.6189176,-1012.155908770679,75179.08845853344,-428.293873482095,2750.656904556171,-240418.77272220413,48.085591698445
2024-08-09 00:00:00+00:00,-97489.24395922496,7277266.7074301215,3475.011469524308,363.2401915409,6210.745298696003,-58570.24131691123,-34842.71366770399,-56257.45844359606,6593736.011836252,-287061.2060845126,36360.42743537867,-7504.142756158207,-256329.95943516743,-533073.1065326686,-1867.075341005145,-143428.3813008452,3101061.797174425,-137224.42292980012,-151909.46207262753,-693337.3214980897,246000.7363044286,-4677.532481268214,-5694212.744471195,713.156462200484,-5485.73831855,5382119.8294212725,6656.782237580002,316841.4307999785,21802.80495851628,-225377413.6930107,3650.936762891414,191473.0862484337,4631.273487597641,74562.5821285427,-108121.16881872049,-11.821488974651
2024-08-10 00:00:00+00:00,-111762.89774843983,-7623556.958870728,-17372.958967675,648.868450942237,-47936.560404545,16285.51361344297,4787.422875650087,-9746.21834201028,-36784.22214722832,-188307.84368876737,-394.230853164409,8283.073542390059,-104305.56292218815,-156801.6249872964,12371.076084256136,-8279.858466777314,-124660.1165134752,-54160.64611941709,603901.2449096948,68622.8941428992,-10448.47258469646,229.38302369372,849505.0529419945,485.382348648978,2987.052540887,1310875.098388011,615.843225509999,98269.13296944916,4946.412981160089,-531103097.3833988,31307.096744739356,-403766.4087023854,-1143.478233067581,28974.962279762265,-12055.011761607742,17.805612699632
2024-08-11 00:00:00+00:00,-1335233.0208441983,-2705204.607081987,4788.887505360331,-17.031657854668,203561.27345582793,15710.360485085192,-31167.12625732445,-6860.336463074082,3525.133776526773,-145734.69192426073,28989.16911301864,8200.278009014704,-34349.037549046545,-4722.94765534301,-90056.2755949914,32182.445340725604,-215581.82509059945,-63242.76899605866,-249996.5051419096,-35095.83271289323,1445.244582937365,1257.072613613335,-6716613.62526159,2113.372367548297,1105.014981054,2594036.8935638885,-56221.01288205,400459.75549149455,5322.165889071874,-4465442.144214265,-5287.886282951598,65439.65645563189,-1649.13191106,54499.41108890141,97859.438892127,-3.183280127598
2024-08-12 00:00:00+00:00,463236.49968367093,-469975.5969783387,-14963.917947515443,-6770.543487016077,-51095.679707322,290180.0698162416,103754.42874417012,20640.28104914627,1993735.1565632916,-48070.722871477425,-21592.712200045124,9023.78164325232,-101361.57504896894,161618.08583125105,87133.89069581078,18117.847541812516,328697.40975042735,75509.08772409917,91509.63693280194,298434.53011530964,-119727.01262137172,80.922562856463,-8439312.55806097,3968.558147187759,792.92298692,-11910156.796400124,240.244845489996,132240.865441514,-9337.297541932176,36478132.91756379,-6695.431919298378,-56790.34239620109,3243.299144009546,37052.359982526184,48189.11476646482,13.53631833416
2024-08-13 00:00:00+00:00,-216320.27725325196,-3749296.948752858,-2026.478499435225,2511.393906873103,97769.697147013,-11050.006142366126,375946.949493723,-51328.1796483207,1136980.352699834,-102788.60758507503,-12978.970489894087,-719.921935235035,89322.30751407384,1110352.0585108595,-28765.51655486218,-15132.421300639304,-424771.4130674373,-16019.750000006548,-29411.712675328472,227747.4842570276,7552.957661481819,-1775.327862631665,1372975.9444238122,-857.142025539303,-321.048134800999,-9239695.743366854,22595.25271507,-601800.8539471147,404.399879142302,-6553303.75448052,-3499.23275441615,-145869.47890049187,-2706.115451283029,24521.896763115234,-198408.3687308952,-12.428965165216
