datetime,chainlink_exchange_inflow_usd,uniswap_exchange_inflow_usd,aave_exchange_inflow_usd,ondo-finance_exchange_inflow_usd,maker_exchange_inflow_usd,injective-protocol_exchange_inflow_usd,lido-dao_exchange_inflow_usd,raydium_exchange_inflow_usd,dexe_exchange_inflow_usd,pendle_exchange_inflow_usd,olympus_exchange_inflow_usd,1inch_exchange_inflow_usd,frax_exchange_inflow_usd,convex-finance_exchange_inflow_usd,0x_exchange_inflow_usd,frax-share_exchange_inflow_usd,stargate-finance_exchange_inflow_usd,yearn-finance_exchange_inflow_usd,crvusd_exchange_inflow_usd,sushi_exchange_inflow_usd,cow-protocol_exchange_inflow_usd,loopring_exchange_inflow_usd,lcx_exchange_inflow_usd,band-protocol_exchange_inflow_usd,clearpool_exchange_inflow_usd,rocket-pool_exchange_inflow_usd,uma_exchange_inflow_usd,api3_exchange_inflow_usd,spell-token_exchange_inflow_usd,orbs_exchange_inflow_usd,tellor_exchange_inflow_usd,marlin_exchange_inflow_usd,liquity_exchange_inflow_usd,numeraire_exchange_inflow_usd,ssv-network_exchange_inflow_usd,bancor_exchange_inflow_usd,balancer_exchange_inflow_usd,oraichain-token_exchange_inflow_usd,coin98_exchange_inflow_usd,dia-data_exchange_inflow_usd,tokenfi_exchange_inflow_usd,dodo_exchange_inflow_usd,magic-internet-money_exchange_inflow_usd,dydx_exchange_inflow_usd,kujira_exchange_inflow_usd,keep-network_exchange_inflow_usd,smardex_exchange_inflow_usd,hashflow_exchange_inflow_usd,liquity-usd_exchange_inflow_usd,ampleforth_exchange_inflow_usd,whiteheart_exchange_inflow_usd,hegic_exchange_inflow_usd,insure_exchange_inflow_usd,paraswap_exchange_inflow_usd,bella-protocol_exchange_inflow_usd,degate_exchange_inflow_usd,stafi_exchange_inflow_usd,unizen_exchange_inflow_usd,melon_exchange_inflow_usd,chainflip_exchange_inflow_usd,seth_exchange_inflow_usd,alchemix_exchange_inflow_usd,perpetual-protocol_exchange_inflow_usd,harvest-finance_exchange_inflow_usd,badger-dao_exchange_inflow_usd,stake-dao_exchange_inflow_usd,polkastarter_exchange_inflow_usd,lever_exchange_inflow_usd,quickswap_exchange_inflow_usd,ramp_exchange_inflow_usd,inverse-finance_exchange_inflow_usd,tokemak_exchange_inflow_usd,ribbon-finance_exchange_inflow_usd,cryptex-finance_exchange_inflow_usd,kryll_exchange_inflow_usd,orion-protocol_exchange_inflow_usd,aura-finance_exchange_inflow_usd,airswap_exchange_inflow_usd,trustswap_exchange_inflow_usd
2024-07-18 00:00:00+00:00,20733247.17234716,20861143.81967943,4463978.146073077,12793958.63279022,15338526.97102922,1047060.07071401,3603719.295815493,0.0,5597.691394263193,2130416.278160309,48779.80878311044,3016448.40747803,1959495.2038911232,438148.878215673,926408.911259368,405875.7429719006,1485635.0548168323,1170678.9949196335,944031.290198724,1234866.8340853015,41169.6177564082,2077876.3964702375,240217.81001613857,194773.40686327108,95825.72107374172,3391107.240337307,1068367.10999133,381892.59599630674,756067.0599130258,39465.75517171968,885383.2317192336,29795.35595412623,86166.3549715012,149909.8272761438,91318.28717013176,422995.8509711143,130716.80289895544,63912.18285402771,1808.576072512371,50178.259581205006,515594.8859725661,9227.989525131408,199.16365216408,700670.2074538808,1198.297843588924,180.908089431228,108850.94095636072,25027.763998819883,133982.9749256388,433528.83155765774,152.16381225615,522.264716475952,312.331205339895,7198.085432369071,22821.76203185273,75.010646288371,2917.28046243483,31327.326932449483,46638.55186859001,48064.94802176363,0.0,104573.41163058304,44240.519927107605,3935.734417324799,363931.0544785066,3399.314067483401,402924.1966357728,173223.55296279304,613.928463589967,2181.728352605081,5872.444548033103,206937.49188742664,73413.88557150043,1609.050229440995,23243.956959230043,48948.6713670736,19580.220008532528,5399.059583194237,8808.48165605966
2024-07-19 00:00:00+00:00,14363579.57992659,16822854.337407652,1362808.4657760125,27290851.046514045,16891060.843507815,858466.3717611716,3943853.0512896474,99.824518865978,13950.614653344455,1834253.118910563,66329.46696531845,313719.93726740376,2918786.395340599,1299088.5756210077,751252.5662197007,578498.0882918737,560468.8449119931,121341.16311884038,2717041.6196567956,377910.49263703835,101911.39252808884,803701.8697349459,271923.00128245924,42718.47138597983,144003.6486053039,677801.3058076998,267766.5336721429,1703534.5859796456,138127.60854802516,49669.058565895335,255781.82183431377,71901.15518515401,48396.27364678807,632377.6897463542,208894.47593238117,172385.4862260853,800006.4294706451,62951.999199797465,739.334339137414,44272.78251551871,125929.44258045504,19819.012109297742,238384.94123898377,364319.1402090583,1383.506994551803,5798.122865742475,78664.49746481214,168228.79888582608,549203.8674079898,233608.62476987657,1760.488569386376,2628.7776760503,278.782750779331,10813.461155152909,24932.987939481824,0.0,4855.460186669802,8129.783421840076,261035.7482823777,45835.389190471346,0.0,240835.254901416,97177.15164118537,2928.829544900637,363355.3597576387,5674.342733662069,688563.4178977301,6345.867341242088,33.635266204548,314.614399867178,46936.22402471775,119970.35809843344,72879.40876239125,4438.068186582769,19162.283723127035,679829.8340748242,23306.538902551452,19176.664641707033,2826.858130752579
2024-07-20 00:00:00+00:00,6424261.333095577,3735943.286136157,1151900.552676406,8694858.914610693,7687330.684323069,1671111.1697258805,1508226.098184141,100.286825994614,3272.133434366714,1134133.1414208454,109541.0110799588,119305.27481509055,826664.0329396765,529325.2816331645,547216.0166491976,583759.3795187474,1022927.6586367792,109547.88759989636,1419069.0240944652,433909.93340606807,21086.243855085144,250011.73245789905,362151.7576213982,232843.68026788815,172231.8774201834,377774.6505888094,642466.6554291255,147735.23643793678,173198.81760286083,7054.082803185022,165217.7675275865,21624.638673233843,54769.723596692435,221023.8762359867,206794.72681225417,645417.2188004637,83075.05354798885,22005.793419995935,14606.171658856876,83121.89449057364,414931.82880159817,41633.55517643083,484.199612126743,253475.9710769815,0.0,1748.83311564327,77220.26530803497,142040.82284984228,33992.24489308915,442541.0676529336,656.83530757465,32.03243794024,0.0,17637.939207563268,3248.819656929142,0.0,1531.643305379947,9966.730777293527,20132.938021178215,66723.40022626174,0.0,103964.29637152312,90658.88141351903,36344.05825053986,341735.2786476569,7045.323555462874,329120.15605274535,363367.5329197528,211.555612372051,310.650265740186,103258.30715734574,53951.71133822411,46781.52757088687,13396.363197603052,31962.49156614357,71107.95553346223,35888.04916444134,14013.8776344831,4185.70617783799
2024-07-21 00:00:00+00:00,13118759.095965696,2154263.1117927907,1799350.8675150678,9764680.326159628,10818262.209253626,1020559.80852867,2271844.4032002976,9.984491653133,6589.948552622653,870634.6989552133,32350.161578655265,187510.50313646923,1127316.440696658,774509.8821347672,303165.82282497647,425542.8382454124,814823.1906387452,219065.52414771664,2531368.3695366317,1174009.686210612,32333.68307852209,303137.864696293,207646.75025857345,259674.97575635617,255542.46186127653,119635.05938669344,518422.3124364062,258886.2221567737,745627.90679301,28412.52803891051,889939.8614406126,11203.35337289939,81971.13609935448,105611.46285582604,190230.289091999,255479.9964248963,100041.100555208,96449.2299075552,71348.41838334252,97878.1205449666,178980.62194153955,10621.220912943849,4737.282615090918,164882.09638459096,31.757306325447,1787.726863054333,158897.83007416734,777133.2546595739,147763.3399337705,509451.89244605147,0.0,738.687960754447,0.0,3365.829485927635,7870.743179192365,335.966607630485,1490.46698477585,55370.35542433387,71730.76181013144,23970.26817329655,246.970637790439,141486.93255715794,36022.11123107251,16692.88125235326,120014.6717149092,13255.610950482063,304399.4147467939,100480.43015209668,54.83691515671,176.601950878449,89688.88484216783,23751.568508598353,62176.47729116795,0.0,23191.437768968008,476464.1866522616,15264.340784443482,20074.05825417509,4890.474783294064
2024-07-22 00:00:00+00:00,14164230.849411355,15352294.073851803,3133290.2577812294,11019588.689105788,18807703.679316446,2396711.5978869195,3029235.878992956,692.429276936956,52532.39671039847,3472066.27921772,91145.95981002532,671849.2191708802,2670207.209049022,1109704.0153328388,245200.49769314108,687005.3100004779,936721.6685648512,147393.2123938273,2231473.595840542,506763.4274709298,120247.27242153266,231455.1463597808,470044.0614085819,290935.77613039094,298882.4323452407,248077.40789954615,504723.0036793602,143609.9512862985,252524.52098525735,48935.80856388135,386177.5751523536,55070.68494796757,57989.38502102839,138801.89864078182,460869.46478946577,233744.59894421775,160186.54581328225,60549.18905665618,21069.530041796497,56969.36177223013,448581.70037614903,129923.8916504278,58.938385036872,1568910.1337418796,0.0,154.679932370889,356546.5292457554,1134825.7436952454,237731.88393224485,807328.3974468347,101.845591286392,0.0,574.213580835583,19252.29959491536,2744.855991581276,0.0,844.445948077937,33997.70700546265,136008.57168239212,33599.50426100209,22.353506208694,152664.5632801452,135150.97008439098,30172.00836689963,660469.4342603218,0.0,311701.9524022516,6777.812397718287,158.098105534932,417.129403568832,33126.40402076229,3701.633567301587,172743.97141416624,1008.816192282886,62840.26131026176,57684.517105664025,15692.836363259756,282705.8491812164,3232.086694390016
2024-07-23 00:00:00+00:00,9961522.785042023,7708731.383448088,3214072.6779175717,22172756.850618124,19214151.803052004,1602216.2500682038,15855894.25703516,2351.396357460456,13892.635044870616,10953759.616991444,81270.70185635256,3545566.56445471,3181136.9048494697,6158520.17947754,534693.2581206509,446177.3928997192,680446.6700346128,94094.09623928592,1932654.803858629,191954.83760135848,224508.8322707635,244510.4426573055,909496.3352542536,155623.0603900966,140741.66355241105,1451504.0421006654,113098.26927811273,190950.79206700204,171965.84533111233,12235.9269635515,344268.470740698,13156.759488082547,66551.08601442231,105584.37852990156,585824.4879890177,279165.70002779167,465215.2951149304,452667.11309747666,277080.79944577964,52516.2922766205,501560.07104877813,20677.047252490094,80883.37334208269,1942311.9155804936,690.663117668981,2189.778624549458,154344.58955653806,734489.0503489746,86991.89160892124,370739.04788222903,320.967775690845,493.674026544138,1806.347032985707,11990.847191092174,133555.79847014011,0.0,2770.268363947423,70301.78368397575,63413.01601309232,44949.835964204176,0.615908965926,231050.16162847128,141408.85949988556,20495.34579131618,720978.2378200638,2045.155344480054,132303.21149466795,0.0,548.562976281357,1736.548236035664,632.596094434793,16955.28363378926,131823.62927334654,16213.2809812112,3342.119091051402,15570.576499391562,34906.82468013368,5376.723113236025,720.583812092992
2024-07-24 00:00:00+00:00,16552260.030526,4099517.114251075,4067506.474781537,4906344.628292474,23317716.45741987,856533.0028715736,4172270.935244172,151.690278170025,616.473252179615,6059182.742925526,59924.147872069225,2798009.5848351014,3456400.9382902524,4853590.131069037,113249.384636217,1648622.80482484,314728.08815853205,195836.69912446573,1832765.815023895,256064.70761651092,115880.55860127514,270740.8856682081,252071.2461026685,42323.814352221365,92306.28927103944,280175.9078141022,186028.4070834004,668737.535031504,135971.6355047378,43191.5983460675,744335.7605822401,83273.5784168957,83894.15559129727,143353.4383273325,208628.1056877195,293155.21920385765,881928.6065247481,123484.50920493167,1127222.8213293424,76703.1587624571,283735.03094784403,5891.083755628239,133655.098337719,2583904.7413349603,1073.326981600972,3037.166945966745,197538.33965467775,190785.06279621227,547576.7804355669,266272.8286418589,0.0,3843.594350554899,599.630053162302,14534.520867197163,1306.943231564074,7.422111535764,8096.196554569379,79617.11869677644,21713.813479823188,31216.317316415225,56380.89575330062,27485.585675134596,69166.32937545353,6300.856558950876,104097.33480914804,12565.314531713266,66025.3114798506,72301.18785626662,227.882879471365,99.352475519858,24995.23358780876,133850.35125305742,185569.40531731676,11003.89863235575,1205.905567867122,56322.46733925643,30273.109186141053,56652.04040560341,802.52036450098
2024-07-25 00:00:00+00:00,13588642.951694945,2385957.812428166,10514693.997998884,7973132.310172711,13368476.81111394,5695671.776053622,6175376.689313441,1391.874418156368,49865.77020284766,2752192.139713906,118619.4991747407,2436073.4528839695,7675135.361619902,2332709.3008091096,160258.4470011202,320065.3470681567,351483.2770220461,244054.19099332587,4694153.131255287,323167.5941731625,71645.82643868665,321170.8690881712,420554.8998007125,156948.758204076,192686.14145229675,490922.8074702488,99258.76457234744,216967.59389286267,189987.4865904825,18104.90924704654,374887.99879216845,76350.43562194127,117121.90892791552,172446.32887937146,177789.20810659896,1143868.378701367,223595.45003144673,58227.33057064571,8613.754755608226,31110.891328898462,354121.4110630373,34373.74295414827,407193.21689227567,790227.0789984921,630.504327801192,535.491797174712,255631.45978521297,672680.2585744234,653716.7607388388,943627.8688522268,0.0,1458.876507769586,91.947037388037,73458.16961295737,10030.33725678679,6569.988158782255,51582.46075132129,62041.78857513485,178516.33758823547,27748.533450422547,160.867729102783,116163.88480671754,97457.35894577116,20273.82540514179,759709.3463269761,5529.563964208448,540815.1577793349,58224.3473608456,715.342467536919,0.0,65480.04461056808,58606.691448862155,247648.58228880065,31224.71890210209,18715.711804540635,69027.2317806165,33310.865391037194,17796.287297099403,4725.408337779035
2024-07-26 00:00:00+00:00,10097447.391998006,12680919.637869349,5904681.038828218,10084587.760674004,40112041.77156167,618887.9675014447,2763791.524661192,668.99192514484,5944.784135873319,3050226.1369863627,121509.28736751743,3630517.570420754,1581241.3251334203,1363059.600774174,612469.3470135053,436704.6691456335,341988.4727280232,185087.3637945635,1296310.603005792,111538.2350919782,127766.78584548156,214827.83486169565,127965.6206808093,178046.6647762747,45167.73088886397,133417.9987189441,1271568.5954211068,306559.6191711596,189014.67296217,58968.265517978565,32508.751714392067,124842.89570754912,93408.6651661529,288161.1659730532,142838.8059475183,85091.54676410973,329407.40448282176,49241.008388377944,26825.719942357868,11369.037671344451,99995.32541132456,136861.56821801668,763458.8481805557,713526.0624756151,19.271175707971,122.957527052845,114323.00188096204,556140.291177433,506556.2162607805,292410.6215359585,341.828882004716,1078.099311063108,909.311714643039,3651.981468889141,17744.97042726746,0.0,50989.5411206352,67158.17657918458,43399.36884080808,29283.854136908536,0.0,80887.35240131282,35851.41860926312,1360.356381989101,270702.34909446427,6112.714695095603,60353.841612768825,0.0,862.706294678598,256.371898190033,36926.85337114599,37701.949353535296,28509.734506319342,468.195720447675,30836.156792218964,23293.454949099683,11310.051439748133,417.034348447837,8612.641778704332
2024-07-27 00:00:00+00:00,4595454.664222956,5827255.386218152,4154444.1602015183,3356001.728128813,9978183.333271855,1554569.4773351662,2142894.2593365093,200.302735981333,83392.61790113758,1526024.853554069,36177.74280510891,6084724.158947031,3611272.847500211,2086799.828453001,458285.3512515599,211732.2617080988,192920.8169608915,147546.7070837769,2919329.1079260544,127676.06486448164,29437.786028811905,179310.8326234639,205608.4163560683,279320.6182815352,93341.85979181892,165198.4616631897,851919.8129012636,252956.31570801884,79290.186184788,345259.7780143982,103749.6541839471,23331.39832217917,32887.23153573863,72042.77654808301,170678.4802807851,82117.08389611759,49274.38944103412,33676.12924456704,60642.76349252543,5418.023444763363,242940.24071264785,38090.844767343726,43165.9784344233,458313.0276313683,330.8575583138,7792.261393886137,26378.408928492987,71350.53655711617,295387.8253879679,193349.58560887424,440.907935810684,49.390086975068,185.411046140488,12559.877889004303,516.724149996523,0.0,558.179687287209,10350.628842351904,109320.63413102168,24945.10184826377,0.0,63049.62804996216,70831.11019883779,4577.426373863533,1613325.948741899,7568.291952008788,28476.728156482983,2946.345987832355,2725.052084787128,577.248027842503,7756.416895821093,5991.663121872292,43202.56550967889,26.594324547181,31545.125614517237,58034.944485439024,18403.172525699403,1268.069967794895,19593.19235923078
2024-07-28 00:00:00+00:00,6235576.9182754345,2024328.2104533312,2268987.1149602258,3945661.290440474,5314728.098313608,1932193.5449244496,3350113.2520547984,423.684036963601,5673.307757498408,429202.5651832967,28038.94433220127,60563.53783787368,1892774.7134037053,1255500.2821230995,944526.788099251,422422.0541993319,175881.40686688758,372323.8146312876,2610010.962157352,315992.8490890462,54490.573657361005,85348.4356738118,139082.78195320422,125207.36172162628,70015.55994151409,371804.66755802574,257738.2003579325,128743.98630993236,130686.40744001842,13867.248148459184,146866.63389039875,7146.601474899338,16447.050588965103,191308.78362134105,93812.73540792437,22180.555504527383,498268.775289769,58750.35347447349,19989.50743897304,6690.911404676082,265838.7920480135,11295.622350457354,279803.5015626098,78914.25096950967,386.475575928392,2711.673964547252,114334.5674229862,40462.66486672835,320695.2698811747,283794.7246006941,56.369721228903,4120.085537332046,715.153199499657,10485.336039749634,3255.756395478261,2000.338457136176,1122.505713133002,16359.14112678057,15515.055485454966,6853.015904274051,82850.90311393254,21482.810332081248,35974.221767257644,26563.17569971478,1361531.1570670858,553.214553490346,50988.04966554689,3150.047832952891,203.476396662254,8.837709563239,380507.44683057046,104.429228785085,53546.12502775185,615.390408785394,0.0,80546.6486561223,6740542.602339994,53116.5758091409,2179.844860368723
2024-07-29 00:00:00+00:00,14446698.897867149,4320139.454120956,5518255.791714225,13330451.002523731,17676605.607501026,763090.580947169,1533868.458338686,1082.480387500147,7549.297782627943,1932396.754672796,93473.29777306462,813800.0017211081,3017875.005625134,4815619.42536472,322434.0150369301,560791.1206970994,832309.7429546267,242395.5627605432,2551783.9453042736,320755.43820499367,161589.60694419182,72361.37407242603,797399.0497912498,19651.54485098782,162743.15726432225,991311.4272704636,423470.24306009506,128750.563244216,450196.52767075336,46765.946346765144,368928.040489657,5422.197910883321,176039.91296769882,185377.62295428832,343004.8570217295,355315.36443508364,57222.55533265633,121228.90260431294,3180.625826017347,110141.16713915773,322432.89398686524,6654.115000083485,1138.886059881538,241365.1599495587,0.0,2081.335776424693,138582.5001884538,665385.1050302814,134114.56595084662,223488.0603261529,0.0,111.565861572251,58.495652250817,9096.435227120264,8951.883387352813,0.0,3967.591859502062,25123.142582660512,33105.04431119618,107730.61622998083,108750.19481987192,87407.28188267928,49170.16744457963,4208.347091549553,1302867.967719111,616.746804147716,40939.51520337498,34385.36175567746,211.902144696457,544.951678464025,728169.5397328453,3402.631014513993,42810.927733979115,1592.551954657047,1550.554022332583,10518.36854024,31350.56922100643,722.617909557804,499.889092937547
2024-07-30 00:00:00+00:00,14044157.907248553,2615287.7567876144,4391045.766153589,4218857.553790287,12329346.397967787,1671443.7967072928,1061681.618211768,0.0,8896.561458187329,1165526.8822199851,45386.976555513174,1701132.768364993,2713241.5381141263,5377664.62840886,463408.3733929934,306523.4315541559,230062.21244892257,64277.33905353506,3607275.143166387,585205.8658992583,102667.5772394278,216945.9896908451,55041.34070285952,138411.36894198315,399044.057671835,1211798.2338905474,980254.90242718,141688.09270112074,364479.65330897266,4884.898373649313,1009499.965019158,47353.44093197686,365902.4375012495,191871.76933306493,474640.97938684217,203969.7460458374,658641.7702018691,20915.77028300192,15029.079907427486,631345.838488919,241295.23588928633,133409.73876433357,4129.000927527892,149796.4553980143,86.669128119388,1610.378645804803,87797.94074736064,97155.07375080172,139975.66659503925,331720.78959984146,0.0,123.96352615792,956.533372451455,12315.14198850966,4782.776125999435,0.0,92589.4767712188,44747.01348406659,77117.26294288835,34028.67542605551,75613.4779290459,74730.06540085073,70232.44673466729,39881.12905697658,595948.6672882736,4997.406826774286,54073.38747302029,42939.74275346109,94.338956420173,410.528278989421,8989.991409702734,2093.596065317126,56463.1651305446,0.0,4048.328230465655,63971.54994051378,10866.632017375128,21090.770534653573,3845.637652564335
2024-07-31 00:00:00+00:00,10851079.931499967,17904039.22615876,7197800.777504582,21069049.291376695,10049725.256196512,2672433.20106702,631220.136136461,1489.299474493254,20.709154713787,2767748.1569733536,83780.78418599564,5593646.730228679,1089732.8725482982,1443961.8202048116,650831.9538302051,187584.56987022085,223799.78290509872,287944.8566718301,2910586.974506086,421558.80715080583,88891.94926849607,92156.03030365004,165530.48066849736,175175.9980685077,101719.30203381352,523769.72798718355,678531.7519342856,90609.35064147244,150242.70495622428,263967.6178701636,1073220.616150173,511165.02272310795,198245.9237640017,171101.3281027024,1734024.259338406,21506.85436439112,399097.7958459792,14278.49298832881,4668.004623305322,26835.153518820647,233933.5310978029,6695.110421750725,248997.75775066137,195134.6345872429,241.641577853252,15652.490445633068,132654.399391486,72741.01230870807,231298.6097820694,681443.1674800087,0.0,258.728222377101,4206.569560747765,40098.79142839357,3062.99264897957,0.0,1459.970514866987,84486.26481803662,246389.35087912215,26502.969671502975,2711.986123255806,19170.478391197685,26639.76150963596,7618.104262624924,435653.9223589175,597.542432170832,97524.97957863088,4317972.706019912,185.273987768772,0.0,27507.81034877999,7643.751062085945,63146.61109850557,2464.063918735796,101.456670599021,143493.9948945667,65696.31463394823,19274.6799741114,1068.69551852378
2024-08-01 00:00:00+00:00,12297218.292655643,8123497.95547157,18026859.973882593,22930261.790873088,26491903.508703925,1338582.8614547155,1878388.7410509896,0.0,5348.733925680116,930967.4201183008,52539.24834557635,517167.5668590457,5463100.374780269,3157234.5892845,426233.23068482353,1282443.540051743,619098.9424696276,587975.2032510138,3098685.6140661216,726779.9097668208,7324.565017465245,150919.26020400625,330997.7514798589,58951.73477493781,742135.0392991527,353499.6369172255,1748807.9754410535,343669.9156195543,113213.00928716669,264182.98263111047,1306271.0040589338,10298.585895876256,224849.48822700864,115833.9418254584,145454.6233738516,94203.8360580532,291857.3237222184,65765.04034853498,5885.650475747127,28287.48344000172,168707.00547101052,29591.581855177727,141209.33328622827,1844686.9781405788,3102.402396222864,9584.048664204774,83713.12392778193,105458.86829601608,100105.9881875628,1332931.4563752024,0.0,2081.374075018132,184.793607681694,14316.630116453827,9253.045069273638,1992.14124080149,15302.584690070657,167922.10744450305,36893.04531453077,53802.11441573087,76599.80161306723,112481.35443293831,170115.85476022883,8050.852600538515,1054266.3227628495,2045.47506310046,55469.82989161888,42305.64028893196,48.244287272307,0.0,176481.9141291798,29181.29112817714,802449.960801128,17026.60749477946,13296.867472436192,355269.74691264634,35668.831915580224,23930.60161706808,5219.431517601674
2024-08-02 00:00:00+00:00,20532896.787274335,18358463.745615244,11093040.729205236,20423777.519228294,24203159.746174417,2315624.9406459094,1692854.0453882143,0.0,0.0,1733195.250769286,122796.90959682425,1796231.9829744915,2579539.2604332687,4052325.22525609,264594.5768264628,1338689.0817154692,883980.3347593062,416910.4109826146,13433361.284163017,812274.3940320383,100495.87483843882,106850.0118061569,63887.11008415536,89935.09521478807,423379.9696327914,199040.82531860567,335178.4519214493,171847.26627815992,58494.12270779439,137957.71917675217,603584.6241253508,13847.205527762002,230956.1857402413,96991.93030340176,383923.2818327393,90897.81745169722,66454.82073633805,463473.4711610954,59867.94010101493,28439.142474183,181734.1030494724,55515.306098288704,818028.1830643147,684948.792693784,3562.554726819247,2287.557337109027,118616.06518030626,319467.77704049274,249040.2680725653,348575.7458687772,,21.478841135169,97.3683902145,40645.229880593215,894.72129434647,0.0,1731.004378662554,84812.48551279285,36682.52798800479,282896.8291039817,147.121370426185,43798.37741817367,125528.44137373671,54399.22348193181,798988.1358807815,2588.211034268497,166056.5350158485,4112.525337782718,3.801354207468,1882.153418598633,627579.9266774914,13652.383492676074,359385.88257705036,3175.091035589237,14484.172841652036,139060.6058530832,10871.53541839382,36140.10119790228,2331.997184730201
2024-08-03 00:00:00+00:00,14798286.308610866,12831837.687307583,11697142.8471007,10933528.246876843,14847022.054300828,1795852.3829738696,2402235.859744092,0.24976406526,5595.533280293277,978993.057432192,92774.16474099016,2444206.5495796935,4147693.11669469,1624225.512936096,176821.86830290622,1740160.2056842668,314224.8940171047,978931.8028745172,3362521.8481639493,228205.2552141648,147131.93147019445,110093.61229911548,547154.6525712638,209300.65201712464,381828.2970299026,248024.79614445503,188573.94194977544,421505.73624589574,68006.45908211517,108403.96532976103,76722.62519019312,18940.35428152042,157357.51065242584,166582.80473344307,338396.84209206107,162853.58445716224,248377.8230211211,162756.6181982428,37954.53467937993,41538.4568329545,957767.3528540732,6522.04499388177,401301.78760520054,367817.9518273586,763.641569428205,225.565256586506,158544.6401075313,68663.24409876498,138973.89143423413,465015.4784130076,,73.172266780998,562.989094484441,15013.243971085329,1557.608031369009,0.0,5300.14678939137,67759.35173282203,38747.003722176654,72126.10559434957,75.93040905598,62390.549057154225,123260.54724037784,32384.547211100737,1278316.9788588572,39063.095669875845,476130.9686326933,4379.592125483029,12.962349419169,552.383055541706,145297.09229537385,8166.97210846036,286330.5307521782,8280.619322497443,12127.31151553105,138272.7443902793,13650.306980157293,19569.152746097643,4059.917557072689
2024-08-04 00:00:00+00:00,20823433.214673594,7866772.956739354,17158006.140856974,9994026.432797262,15335343.577069486,2150717.8953199023,3132917.515848809,57.259554656218,29218.805905814497,3482394.016226431,237567.99121235852,1083284.249321346,4878934.23792569,1753057.99372604,194892.5249370284,1431992.8003777866,386915.5549560434,608235.2459098573,11224058.421655638,318218.4863359794,29176.115252914657,61708.48937829853,150540.70166387546,17435.64538930546,205946.61761393124,437287.5105039604,819623.5432491157,241302.2666231897,67347.57101380656,259450.67936654753,299993.6534926942,42576.645979935856,95766.77393050672,257075.58813780508,1383074.5299693097,200497.65478475156,408468.1108332939,64299.15880342597,9261.985224904947,17624.28013905458,326238.80456280377,29921.656610181715,315462.3357275874,490105.21375756874,914.170190030362,544.101738574491,216672.46252767305,146738.53412161805,1042548.5506422006,596628.538610253,1883.768666278633,0.0,324.834634886958,21678.095300758898,10793.266432058614,1996.83597487577,10219.011966422811,54311.45594092746,27231.899744966795,832206.310950401,253.051484941297,338669.0263582945,67567.7228963819,23600.230208343663,590564.2409722457,868.634405203473,121908.50172206428,111.505468658714,201.378343790586,844.809555288186,45139.47752296772,77676.50857678993,282247.1756186866,45710.76644455597,4934.094244092428,107296.54484087248,10554.18685760004,9623.18956899718,8949.510006459004
2024-08-05 00:00:00+00:00,83365277.78991076,20071560.656161483,29764063.75573801,53029392.42322515,55510618.6164914,3078474.2545076106,14779866.639786322,0.0,21369.70990991258,3439125.8045696956,529939.8056609842,1045728.9623874028,28497370.403179057,2570270.0154348547,849637.1470582756,2512797.0832501817,1988820.1565419268,1511837.0962132087,19879050.352328613,521977.986640318,444715.4599643761,782884.2195820844,1362837.155182511,825903.0022167227,454332.3435846989,404911.85095610295,472771.51010645594,877779.8742624187,153389.22109756095,105212.67348221148,1100600.94093447,368541.4383311094,393056.6402036924,344332.5259561445,737484.4898485814,225593.27384663068,740277.8090836514,143780.64973404646,132357.25654297735,34723.58847145222,485440.8751856785,183602.68217705307,588629.2921304796,1561521.817549591,520.316264847561,862.685321175505,639543.2643581225,714073.091760907,10360868.123145718,778475.7850928492,0.0,79.588545052221,2557.186207613337,37516.909630474365,105147.9860031362,12353.306437288027,3098.310181077382,180162.5594786147,55905.95775617673,193397.43794943215,316.900138323108,316062.7113383201,116418.83674334604,380224.9778614534,1506220.9401997733,571.211818803455,169531.21739880764,32418.80221584703,0.0,2370.165602010647,235903.37666258085,48378.30580107339,1790148.1357751566,396525.04756003415,446264.7724005077,1460630.3087917063,95284.92531559124,361781.7069614584,21960.825728776195
2024-08-06 00:00:00+00:00,18036678.39235128,7708630.304389088,13605428.655469475,18086963.55727564,25727834.099569894,11348264.81646029,3235223.782379999,353.711833565878,9332.232768279564,15400252.177021844,271403.9988784481,515748.7033196644,2752479.775032061,2003062.5480550465,399142.4032855004,1276851.7154861444,748310.984116538,724403.1199904851,6218013.128907985,152910.6869754215,221303.09767202937,362944.042220068,271581.8013049008,63734.60038373879,283836.31116827874,160464.52760625616,670945.8488292388,238053.0400990618,150384.2804546674,766449.3448502056,1122743.047090498,48802.33320236393,160073.64595687643,78628.60142535619,518922.65466577257,148195.55255558912,118089.14918928983,50096.43770233641,30409.270168954532,6601.053476006929,359370.0929133868,8881.800813900889,175591.502758187,2107837.064407285,1054.612757379692,16.474524505414,536571.9519349728,146633.59159038973,1687225.574657103,1096457.1781873668,0.0,96.47387766943,9.938701720624,29450.53663800441,53502.68698308763,250.868434686996,4857.795860949255,52066.051010354175,40487.09376916248,150187.8703671928,0.0,214378.39699862408,94793.56336037078,27297.310575274205,1010502.9049113392,1376.752894814692,69436.56314367881,70853.86948001331,85.884018173444,1249.062110255024,72855.46417594828,30693.438859682417,340952.28296729625,5039.849612148424,13056.506424525154,141624.48584940305,5570296.5137719475,22483.657170934726,2267.672428533294
